Region,Hour of year,Traffic,Cumulative contrail warming,Subset
Yekaterinburg FIR,88.6316,17.8127,77.6959,Winter (Oct–Mar)
Yekaterinburg FIR,90.9007,17.0617,78.8066,Winter (Oct–Mar)
Yekaterinburg FIR,93.1697,16.2834,79.6527,Winter (Oct–Mar)
Yekaterinburg FIR,95.4388,15.2511,80.9238,Winter (Oct–Mar)
Yekaterinburg FIR,97.7078,13.4973,82.1807,Winter (Oct–Mar)
Yekaterinburg FIR,100.0,0.7048,82.7034,Winter (Oct–Mar)
Yekaterinburg FIR,0.0,100.0,0.0094,Night (20h–04h)
Yekaterinburg FIR,3.1182,59.7662,1.0261,Night (20h–04h)
Yekaterinburg FIR,6.2365,55.6102,2.3652,Night (20h–04h)
Yekaterinburg FIR,9.3547,52.5905,2.8679,Night (20h–04h)
Yekaterinburg FIR,12.473,49.5912,4.2151,Night (20h–04h)
Yekaterinburg FIR,15.6221,47.6237,5.1839,Night (20h–04h)
Yekaterinburg FIR,18.7404,46.0729,6.265,Night (20h–04h)
Yekaterinburg FIR,21.8586,44.634,7.268,Night (20h–04h)
Yekaterinburg FIR,24.9768,43.5479,8.1866,Night (20h–04h)
Yekaterinburg FIR,28.0951,42.4324,9.3771,Night (20h–04h)
Yekaterinburg FIR,31.2442,41.4762,10.3614,Night (20h–04h)
Yekaterinburg FIR,34.3625,40.6161,11.6401,Night (20h–04h)
Yekaterinburg FIR,37.4807,39.9014,13.1156,Night (20h–04h)
Yekaterinburg FIR,40.599,39.1659,14.3812,Night (20h–04h)
Yekaterinburg FIR,43.7481,38.4813,15.9461,Night (20h–04h)
Yekaterinburg FIR,46.8663,37.9227,17.1197,Night (20h–04h)
Yekaterinburg FIR,49.9846,37.2508,18.6002,Night (20h–04h)
Yekaterinburg FIR,53.1028,36.5043,19.8542,Night (20h–04h)
Yekaterinburg FIR,56.2211,35.9431,21.2682,Night (20h–04h)
Yekaterinburg FIR,59.3702,35.134,22.7726,Night (20h–04h)
Yekaterinburg FIR,62.4884,34.4443,24.4091,Night (20h–04h)
Yekaterinburg FIR,65.6067,33.704,25.5163,Night (20h–04h)
Yekaterinburg FIR,68.7249,32.9743,26.8611,Night (20h–04h)
Yekaterinburg FIR,71.874,32.171,28.0645,Night (20h–04h)
Yekaterinburg FIR,74.9923,31.2924,29.3236,Night (20h–04h)
Yekaterinburg FIR,78.1105,30.3568,30.4986,Night (20h–04h)
Yekaterinburg FIR,81.2288,29.3788,31.7635,Night (20h–04h)
Yekaterinburg FIR,84.347,28.3203,33.3509,Night (20h–04h)
Yekaterinburg FIR,87.4961,27.2857,35.0306,Night (20h–04h)
Yekaterinburg FIR,90.6144,26.0625,36.9673,Night (20h–04h)
Yekaterinburg FIR,93.7326,24.5423,38.643,Night (20h–04h)
Yekaterinburg FIR,96.8509,21.6609,40.4187,Night (20h–04h)
Yekaterinburg FIR,100.0,0.7048,41.9091,Night (20h–04h)
Yekaterinburg FIR,0.0,100.0,0.0094,Winter & Night
Yekaterinburg FIR,6.609,51.7327,2.2607,Winter & Night
Yekaterinburg FIR,13.2798,46.1963,4.5925,Winter & Night
Yekaterinburg FIR,19.9506,42.7905,6.8689,Winter & Night
Yekaterinburg FIR,26.6214,40.5801,9.1048,Winter & Night
Yekaterinburg FIR,33.2922,38.8409,12.0342,Winter & Night
Yekaterinburg FIR,39.9629,37.37,14.5355,Winter & Night
Yekaterinburg FIR,46.6337,35.9905,16.7708,Winter & Night
Yekaterinburg FIR,53.3045,34.5073,19.3403,Winter & Night
Yekaterinburg FIR,59.9753,32.7388,21.8969,Winter & Night
Yekaterinburg FIR,66.6461,30.9967,23.9524,Winter & Night
Yekaterinburg FIR,73.3169,29.2289,25.8148,Winter & Night
Yekaterinburg FIR,79.9876,27.6616,28.2331,Winter & Night
Yekaterinburg FIR,86.6584,25.5561,30.8011,Winter & Night
Yekaterinburg FIR,93.3292,22.0492,32.9846,Winter & Night
Yekaterinburg FIR,100.0,0.7048,34.839,Winter & Night
Tyumen FIR,0.0,100.0,0.0275,All hours
Tyumen FIR,1.1345,63.0634,2.4721,All hours
Tyumen FIR,2.269,58.8997,3.5637,All hours
Tyumen FIR,3.4036,55.9316,4.945,All hours
Tyumen FIR,4.5381,53.9752,6.0793,All hours
Tyumen FIR,5.6726,52.4946,7.0955,All hours
Tyumen FIR,6.8071,51.2624,8.49,All hours
Tyumen FIR,7.9532,50.1169,9.2775,All hours
Tyumen FIR,9.0878,49.0459,9.9481,All hours
Tyumen FIR,10.2223,48.096,11.2854,All hours
Tyumen FIR,11.3568,47.2711,12.8371,All hours
Tyumen FIR,12.4913,46.3932,13.7518,All hours
Tyumen FIR,13.6258,45.6308,15.2149,All hours
Tyumen FIR,14.7719,44.9605,16.6824,All hours
Tyumen FIR,15.9065,44.2618,18.3514,All hours
Tyumen FIR,17.041,43.5539,19.3914,All hours
Tyumen FIR,18.1755,42.9391,20.6536,All hours
Tyumen FIR,19.31,42.3266,21.7157,All hours
Tyumen FIR,20.4445,41.663,23.0689,All hours
Tyumen FIR,21.5906,41.0478,25.2063,All hours
Tyumen FIR,22.7252,40.3693,26.6189,All hours
Tyumen FIR,23.8597,39.6994,28.0297,All hours
Tyumen FIR,24.9942,39.0315,29.3703,All hours
Tyumen FIR,26.1287,38.4311,30.6618,All hours
Tyumen FIR,27.2633,37.8969,32.1162,All hours
Tyumen FIR,28.3978,37.3605,33.431,All hours
Tyumen FIR,29.5439,36.8443,34.8258,All hours
Tyumen FIR,30.6784,36.335,36.0332,All hours
Tyumen FIR,31.8129,35.7112,37.1817,All hours
Tyumen FIR,32.9474,35.1519,38.5543,All hours
Tyumen FIR,34.082,34.6731,39.8604,All hours
Tyumen FIR,35.2165,34.2503,41.2799,All hours
Tyumen FIR,36.3626,33.7968,43.4421,All hours
Tyumen FIR,37.4971,33.3848,44.5058,All hours
Tyumen FIR,38.6316,33.0021,45.862,All hours
Tyumen FIR,39.7661,32.5534,47.2915,All hours
Tyumen FIR,40.9007,32.1642,48.5235,All hours
Tyumen FIR,42.0352,31.7643,49.7876,All hours
Tyumen FIR,43.1813,31.3954,51.4361,All hours
Tyumen FIR,44.3158,31.0725,52.6539,All hours
Tyumen FIR,45.4503,30.7147,53.9639,All hours
Tyumen FIR,46.5849,30.3861,55.5614,All hours
Tyumen FIR,47.7194,30.0583,56.5602,All hours
Tyumen FIR,48.8539,29.7221,57.4915,All hours
Tyumen FIR,50.0,29.35,58.6239,All hours
Tyumen FIR,51.1345,29.035,59.9895,All hours
Tyumen FIR,52.269,28.6916,61.1989,All hours
Tyumen FIR,53.4036,28.2958,62.308,All hours
Tyumen FIR,54.5381,27.9809,63.0972,All hours
Tyumen FIR,55.6726,27.6678,64.2515,All hours
Tyumen FIR,56.8071,27.3157,65.0098,All hours
Tyumen FIR,57.9532,26.9845,66.2082,All hours
Tyumen FIR,59.0878,26.6568,67.473,All hours
Tyumen FIR,60.2223,26.348,68.3316,All hours
Tyumen FIR,61.3568,26.0354,69.2435,All hours
Tyumen FIR,62.4913,25.7549,70.3291,All hours
Tyumen FIR,63.6258,25.4392,71.5802,All hours
Tyumen FIR,64.7719,25.1461,72.7895,All hours
Tyumen FIR,65.9065,24.8522,73.6239,All hours
Tyumen FIR,67.041,24.5593,74.3603,All hours
Tyumen FIR,68.1755,24.2258,75.3893,All hours
Tyumen FIR,69.31,23.9346,76.7115,All hours
Tyumen FIR,70.4445,23.5998,77.9646,All hours
Tyumen FIR,71.5906,23.2396,79.5324,All hours
Tyumen FIR,72.7252,22.9024,80.1162,All hours
Tyumen FIR,73.8597,22.5339,81.093,All hours
Tyumen FIR,74.9942,22.2363,82.1022,All hours
Tyumen FIR,76.1287,21.8634,83.1857,All hours
Tyumen FIR,77.2633,21.5294,84.1379,All hours
Tyumen FIR,78.3978,21.1601,84.7092,All hours
Tyumen FIR,79.5439,20.775,85.791,All hours
Tyumen FIR,80.6784,20.4382,86.6266,All hours
Tyumen FIR,81.8129,20.0562,87.607,All hours
Tyumen FIR,82.9474,19.6954,88.4571,All hours
Tyumen FIR,84.082,19.3129,89.2226,All hours
Tyumen FIR,85.2165,18.8613,89.8449,All hours
Tyumen FIR,86.3626,18.4178,90.6886,All hours
Tyumen FIR,87.4971,18.0152,91.6356,All hours
Tyumen FIR,88.6316,17.5599,92.5475,All hours
Tyumen FIR,89.7661,17.1204,93.299,All hours
Tyumen FIR,90.9007,16.5605,93.9064,All hours
Tyumen FIR,92.0352,16.1089,94.9429,All hours
Tyumen FIR,93.1813,15.502,95.5927,All hours
Tyumen FIR,94.3158,14.9383,96.3373,All hours
Tyumen FIR,95.4503,14.2837,97.0817,All hours
Tyumen FIR,96.5849,13.4764,98.1025,All hours
Tyumen FIR,97.7194,12.5554,98.7236,All hours
Tyumen FIR,98.8539,11.14,99.5211,All hours
Tyumen FIR,100.0,1.1067,100.0,All hours
Tyumen FIR,0.0,100.0,0.0275,Winter (Oct–Mar)
Tyumen FIR,2.3159,58.6394,2.9905,Winter (Oct–Mar)
Tyumen FIR,4.6318,53.1279,5.5051,Winter (Oct–Mar)
Tyumen FIR,6.9708,49.7053,8.3491,Winter (Oct–Mar)
Tyumen FIR,9.2867,47.2938,11.5119,Winter (Oct–Mar)
Tyumen FIR,11.6258,45.2636,14.6367,Winter (Oct–Mar)
Tyumen FIR,13.9416,43.4075,17.7491,Winter (Oct–Mar)
Tyumen FIR,16.2575,41.9236,20.2395,Winter (Oct–Mar)
Tyumen FIR,18.5966,40.4222,23.4776,Winter (Oct–Mar)
Tyumen FIR,20.9125,38.7705,25.9891,Winter (Oct–Mar)
Tyumen FIR,23.2515,37.438,28.507,Winter (Oct–Mar)
Tyumen FIR,25.5674,36.2314,31.0027,Winter (Oct–Mar)
Tyumen FIR,27.9064,34.7115,33.4729,Winter (Oct–Mar)
Tyumen FIR,30.2223,33.7709,36.82,Winter (Oct–Mar)
Tyumen FIR,32.5382,32.7539,39.2315,Winter (Oct–Mar)
Tyumen FIR,34.8773,31.9137,41.5232,Winter (Oct–Mar)
Tyumen FIR,37.1931,31.2157,43.9775,Winter (Oct–Mar)
Tyumen FIR,39.5322,30.5228,46.3835,Winter (Oct–Mar)
Tyumen FIR,41.8481,29.9752,48.2846,Winter (Oct–Mar)
Tyumen FIR,44.164,29.2518,50.1135,Winter (Oct–Mar)
Tyumen FIR,46.503,28.6295,52.0979,Winter (Oct–Mar)
Tyumen FIR,48.8189,27.9918,53.5997,Winter (Oct–Mar)
Tyumen FIR,51.1579,27.2846,55.1664,Winter (Oct–Mar)
Tyumen FIR,53.4738,26.7062,57.1489,Winter (Oct–Mar)
Tyumen FIR,55.8129,25.991,58.9263,Winter (Oct–Mar)
Tyumen FIR,58.1288,25.3876,60.7544,Winter (Oct–Mar)
Tyumen FIR,60.4447,24.7638,62.5692,Winter (Oct–Mar)
Tyumen FIR,62.7837,24.0982,64.55,Winter (Oct–Mar)
Tyumen FIR,65.0996,23.4177,66.6622,Winter (Oct–Mar)
Tyumen FIR,67.4386,22.7973,68.2242,Winter (Oct–Mar)
Tyumen FIR,69.7545,22.2666,69.5525,Winter (Oct–Mar)
Tyumen FIR,72.0704,21.6385,71.0062,Winter (Oct–Mar)
Tyumen FIR,74.4094,20.887,72.2561,Winter (Oct–Mar)
Tyumen FIR,76.7253,20.215,73.7523,Winter (Oct–Mar)
Tyumen FIR,79.0644,19.4984,75.0591,Winter (Oct–Mar)
Tyumen FIR,81.3803,18.7075,76.3341,Winter (Oct–Mar)
Tyumen FIR,83.7193,17.9876,77.7318,Winter (Oct–Mar)
Tyumen FIR,86.0352,17.1847,79.0436,Winter (Oct–Mar)
Tyumen FIR,88.3511,16.2962,80.255,Winter (Oct–Mar)
Tyumen FIR,90.6901,15.4053,81.2235,Winter (Oct–Mar)
Tyumen FIR,93.006,14.3563,82.2928,Winter (Oct–Mar)
Tyumen FIR,95.3451,13.2682,83.612,Winter (Oct–Mar)
Tyumen FIR,97.661,11.5864,84.5226,Winter (Oct–Mar)
Tyumen FIR,100.0,1.1067,85.2331,Winter (Oct–Mar)
Tyumen FIR,0.0,100.0,0.0275,Night (20h–04h)
Tyumen FIR,3.1192,61.7776,2.3093,Night (20h–04h)
Tyumen FIR,6.2384,57.6173,3.8672,Night (20h–04h)
Tyumen FIR,9.3576,54.1338,4.8424,Night (20h–04h)
Tyumen FIR,12.4768,51.7591,6.1685,Night (20h–04h)
Tyumen FIR,15.596,49.8468,7.1652,Night (20h–04h)
Tyumen FIR,18.7461,47.7859,8.0335,Night (20h–04h)
Tyumen FIR,21.8653,45.6939,9.5661,Night (20h–04h)
Tyumen FIR,24.9846,43.8125,10.5653,Night (20h–04h)
Tyumen FIR,28.1038,41.9866,11.6429,Night (20h–04h)
Tyumen FIR,31.223,40.1774,13.154,Night (20h–04h)
Tyumen FIR,34.3731,38.4615,14.11,Night (20h–04h)
Tyumen FIR,37.4923,37.2456,15.2945,Night (20h–04h)
Tyumen FIR,40.6115,36.1391,16.3992,Night (20h–04h)
Tyumen FIR,43.7307,34.8424,17.2112,Night (20h–04h)
Tyumen FIR,46.8499,33.7987,18.4792,Night (20h–04h)
Tyumen FIR,50.0,33.0021,19.5399,Night (20h–04h)
Tyumen FIR,53.1192,31.9552,20.9459,Night (20h–04h)
Tyumen FIR,56.2384,31.2393,22.3991,Night (20h–04h)
Tyumen FIR,59.3576,30.4717,23.79,Night (20h–04h)
Tyumen FIR,62.4768,29.7548,24.8637,Night (20h–04h)
Tyumen FIR,65.596,28.9626,25.8285,Night (20h–04h)
Tyumen FIR,68.7461,28.1889,26.9528,Night (20h–04h)
Tyumen FIR,71.8653,27.4011,27.7041,Night (20h–04h)
Tyumen FIR,74.9846,26.4376,28.8486,Night (20h–04h)
Tyumen FIR,78.1038,25.6296,29.8642,Night (20h–04h)
Tyumen FIR,81.223,24.7855,30.893,Night (20h–04h)
Tyumen FIR,84.3731,23.6915,32.2358,Night (20h–04h)
Tyumen FIR,87.4923,22.3479,33.2482,Night (20h–04h)
Tyumen FIR,90.6115,20.8663,33.9989,Night (20h–04h)
Tyumen FIR,93.7307,19.3672,34.9375,Night (20h–04h)
Tyumen FIR,96.8499,17.0237,35.4296,Night (20h–04h)
Tyumen FIR,100.0,1.1067,35.9159,Night (20h–04h)
Tyumen FIR,0.0,100.0,0.0275,Winter & Night
Tyumen FIR,6.6131,57.6838,3.2051,Winter & Night
Tyumen FIR,13.288,51.4845,5.5685,Winter & Night
Tyumen FIR,19.9629,45.846,8.6064,Winter & Night
Tyumen FIR,26.6378,40.6873,11.5357,Winter & Night
Tyumen FIR,33.3127,37.0439,13.4918,Winter & Night
Tyumen FIR,39.9876,33.9984,16.1144,Winter & Night
Tyumen FIR,46.6625,31.9421,18.3754,Winter & Night
Tyumen FIR,53.2756,30.5492,20.7799,Winter & Night
Tyumen FIR,59.9506,29.148,22.649,Winter & Night
Tyumen FIR,66.6255,27.8113,24.314,Winter & Night
Tyumen FIR,73.3004,26.0207,26.3673,Winter & Night
Tyumen FIR,79.9753,23.8993,28.5816,Winter & Night
Tyumen FIR,86.6502,21.6167,30.2416,Winter & Night
Tyumen FIR,93.3251,18.5103,31.3482,Winter & Night
Tyumen FIR,100.0,1.1067,32.0602,Winter & Night
Ashgabat FIR,0.0,100.0,0.0,All hours
Ashgabat FIR,1.125,50.714,5.4791,All hours
Ashgabat FIR,2.2617,43.8421,9.6342,All hours
Ashgabat FIR,3.3983,39.5951,12.9775,All hours
Ashgabat FIR,4.5349,36.7194,18.6629,All hours
Ashgabat FIR,5.6715,34.3441,19.9571,All hours
Ashgabat FIR,6.8082,32.3802,21.4098,All hours
Ashgabat FIR,7.9448,30.6104,25.7372,All hours
Ashgabat FIR,9.0814,29.0639,28.1571,All hours
Ashgabat FIR,10.218,27.7022,30.2151,All hours
Ashgabat FIR,11.3547,26.4575,33.6095,All hours
Ashgabat FIR,12.4913,25.2482,36.3418,All hours
Ashgabat FIR,13.6279,24.3359,40.3822,All hours
Ashgabat FIR,14.7646,23.4129,41.3011,All hours
Ashgabat FIR,15.9012,22.4324,41.8896,All hours
Ashgabat FIR,17.0378,21.5647,42.0453,All hours
Ashgabat FIR,18.1744,20.6904,43.8182,All hours
Ashgabat FIR,19.3111,19.9661,45.4991,All hours
Ashgabat FIR,20.4477,19.2231,47.2289,All hours
Ashgabat FIR,21.5843,18.5805,48.8159,All hours
Ashgabat FIR,22.7209,17.9238,49.5978,All hours
Ashgabat FIR,23.8576,17.3647,52.0698,All hours
Ashgabat FIR,24.9942,16.8699,55.0638,All hours
Ashgabat FIR,26.1308,16.2999,56.622,All hours
Ashgabat FIR,27.2675,15.8409,58.4598,All hours
Ashgabat FIR,28.4041,15.3405,61.2231,All hours
Ashgabat FIR,29.5407,14.8959,61.9308,All hours
Ashgabat FIR,30.6773,14.3993,62.2018,All hours
Ashgabat FIR,31.814,14.0524,63.425,All hours
Ashgabat FIR,32.9506,13.6284,64.6677,All hours
Ashgabat FIR,34.0872,13.2955,65.8514,All hours
Ashgabat FIR,35.2238,12.9506,66.6338,All hours
Ashgabat FIR,36.3605,12.6007,67.6534,All hours
Ashgabat FIR,37.4971,12.2984,68.6231,All hours
Ashgabat FIR,38.6337,12.0133,69.502,All hours
Ashgabat FIR,39.7704,11.7236,70.3424,All hours
Ashgabat FIR,40.907,11.501,71.4559,All hours
Ashgabat FIR,42.0436,11.2182,72.3843,All hours
Ashgabat FIR,43.1802,10.9784,73.1588,All hours
Ashgabat FIR,44.3169,10.7161,75.6318,All hours
Ashgabat FIR,45.4535,10.5077,76.7328,All hours
Ashgabat FIR,46.5901,10.2498,77.7298,All hours
Ashgabat FIR,47.7267,10.0487,79.4088,All hours
Ashgabat FIR,48.8634,9.8303,79.4321,All hours
Ashgabat FIR,50.0,9.6119,80.3833,All hours
Ashgabat FIR,51.125,9.3833,81.5661,All hours
Ashgabat FIR,52.2617,9.146,82.163,All hours
Ashgabat FIR,53.3983,8.9259,83.0742,All hours
Ashgabat FIR,54.5349,8.7151,84.4411,All hours
Ashgabat FIR,55.6715,8.5009,84.6674,All hours
Ashgabat FIR,56.8082,8.3589,85.134,All hours
Ashgabat FIR,57.9448,8.1457,85.4098,All hours
Ashgabat FIR,59.0814,7.9587,85.6836,All hours
Ashgabat FIR,60.218,7.7629,86.4289,All hours
Ashgabat FIR,61.3547,7.5703,87.1787,All hours
Ashgabat FIR,62.4913,7.3972,87.9395,All hours
Ashgabat FIR,63.6279,7.2272,88.5703,All hours
Ashgabat FIR,64.7646,7.0844,88.9318,All hours
Ashgabat FIR,65.9012,6.9,89.5467,All hours
Ashgabat FIR,67.0378,6.7683,90.0433,All hours
Ashgabat FIR,68.1744,6.6085,91.0359,All hours
Ashgabat FIR,69.3111,6.4231,91.1681,All hours
Ashgabat FIR,70.4477,6.2554,91.3616,All hours
Ashgabat FIR,71.5843,6.0832,91.9807,All hours
Ashgabat FIR,72.7209,5.9051,92.9775,All hours
Ashgabat FIR,73.8576,5.7264,93.2111,All hours
Ashgabat FIR,74.9942,5.5482,93.4601,All hours
Ashgabat FIR,76.1308,5.3905,93.9551,All hours
Ashgabat FIR,77.2675,5.2414,94.2054,All hours
Ashgabat FIR,78.4041,5.075,94.4895,All hours
Ashgabat FIR,79.5407,4.9122,94.7975,All hours
Ashgabat FIR,80.6773,4.7123,95.1251,All hours
Ashgabat FIR,81.814,4.5328,95.5934,All hours
Ashgabat FIR,82.9506,4.3673,96.3837,All hours
Ashgabat FIR,84.0872,4.1975,96.5064,All hours
Ashgabat FIR,85.2238,3.9906,96.8187,All hours
Ashgabat FIR,86.3605,3.813,97.3725,All hours
Ashgabat FIR,87.4971,3.6112,97.6511,All hours
Ashgabat FIR,88.6337,3.4007,97.7077,All hours
Ashgabat FIR,89.7704,3.1881,97.9218,All hours
Ashgabat FIR,90.907,2.9763,98.5264,All hours
Ashgabat FIR,92.0436,2.7825,98.8514,All hours
Ashgabat FIR,93.1802,2.5316,99.1226,All hours
Ashgabat FIR,94.3169,2.2074,99.129,All hours
Ashgabat FIR,95.4535,1.8977,99.4257,All hours
Ashgabat FIR,96.5901,1.5946,99.7136,All hours
Ashgabat FIR,97.7267,1.2111,99.7659,All hours
Ashgabat FIR,98.8634,0.714,99.9256,All hours
Ashgabat FIR,100.0,0.0,100.0,All hours
Ashgabat FIR,0.0,100.0,0.0,Winter (Oct–Mar)
Ashgabat FIR,2.318,49.7359,5.4822,Winter (Oct–Mar)
Ashgabat FIR,4.6361,41.9017,11.3833,Winter (Oct–Mar)
Ashgabat FIR,6.9541,37.5831,16.3031,Winter (Oct–Mar)
Ashgabat FIR,9.2953,34.1736,20.6061,Winter (Oct–Mar)
Ashgabat FIR,11.6134,31.3077,23.7866,Winter (Oct–Mar)
Ashgabat FIR,13.9314,28.8926,28.3974,Winter (Oct–Mar)
Ashgabat FIR,16.2726,26.7756,30.9697,Winter (Oct–Mar)
Ashgabat FIR,18.5906,25.0206,36.196,Winter (Oct–Mar)
Ashgabat FIR,20.9087,23.525,40.5715,Winter (Oct–Mar)
Ashgabat FIR,23.2499,21.8649,41.3707,Winter (Oct–Mar)
Ashgabat FIR,25.5679,20.5051,43.4922,Winter (Oct–Mar)
Ashgabat FIR,27.886,19.3954,45.7851,Winter (Oct–Mar)
Ashgabat FIR,30.2272,18.4476,48.1359,Winter (Oct–Mar)
Ashgabat FIR,32.5452,17.4621,49.1467,Winter (Oct–Mar)
Ashgabat FIR,34.8632,16.7137,53.6274,Winter (Oct–Mar)
Ashgabat FIR,37.2045,15.9443,55.5663,Winter (Oct–Mar)
Ashgabat FIR,39.5225,15.1043,58.7041,Winter (Oct–Mar)
Ashgabat FIR,41.8405,14.3537,59.9037,Winter (Oct–Mar)
Ashgabat FIR,44.1817,13.6595,61.7048,Winter (Oct–Mar)
Ashgabat FIR,46.4998,13.0188,63.3261,Winter (Oct–Mar)
Ashgabat FIR,48.8178,12.5094,64.552,Winter (Oct–Mar)
Ashgabat FIR,51.159,12.0064,65.97,Winter (Oct–Mar)
Ashgabat FIR,53.4771,11.5702,67.1152,Winter (Oct–Mar)
Ashgabat FIR,55.7951,11.0851,68.3528,Winter (Oct–Mar)
Ashgabat FIR,58.1363,10.65,70.6462,Winter (Oct–Mar)
Ashgabat FIR,60.4543,10.1826,72.0184,Winter (Oct–Mar)
Ashgabat FIR,62.7724,9.7178,73.2169,Winter (Oct–Mar)
Ashgabat FIR,65.1136,9.2368,74.8265,Winter (Oct–Mar)
Ashgabat FIR,67.4316,8.771,75.801,Winter (Oct–Mar)
Ashgabat FIR,69.7497,8.3667,76.2875,Winter (Oct–Mar)
Ashgabat FIR,72.0909,7.9751,76.3859,Winter (Oct–Mar)
Ashgabat FIR,74.4089,7.5043,77.0051,Winter (Oct–Mar)
Ashgabat FIR,76.7269,7.0788,77.1555,Winter (Oct–Mar)
Ashgabat FIR,79.0682,6.6665,77.8775,Winter (Oct–Mar)
Ashgabat FIR,81.3862,6.2554,78.4615,Winter (Oct–Mar)
Ashgabat FIR,83.7042,5.71,79.421,Winter (Oct–Mar)
Ashgabat FIR,86.0454,5.1466,79.8265,Winter (Oct–Mar)
Ashgabat FIR,88.3635,4.5838,80.1451,Winter (Oct–Mar)
Ashgabat FIR,90.6815,4.0428,80.8883,Winter (Oct–Mar)
Ashgabat FIR,93.0227,3.3277,81.5008,Winter (Oct–Mar)
Ashgabat FIR,95.3408,2.6373,82.1839,Winter (Oct–Mar)
Ashgabat FIR,97.6588,1.6085,82.4059,Winter (Oct–Mar)
Ashgabat FIR,100.0,0.0,82.6475,Winter (Oct–Mar)
Ashgabat FIR,0.0,100.0,0.0,Night (20h–04h)
Ashgabat FIR,3.1231,49.7341,3.3537,Night (20h–04h)
Ashgabat FIR,6.2461,42.3294,7.4103,Night (20h–04h)
Ashgabat FIR,9.3692,37.6704,9.8561,Night (20h–04h)
Ashgabat FIR,12.4923,34.2611,12.9215,Night (20h–04h)
Ashgabat FIR,15.6153,31.2368,14.9298,Night (20h–04h)
Ashgabat FIR,18.7384,29.029,17.1924,Night (20h–04h)
Ashgabat FIR,21.8615,27.1366,18.2368,Night (20h–04h)
Ashgabat FIR,24.9845,25.0353,20.2858,Night (20h–04h)
Ashgabat FIR,28.1076,23.2587,22.8735,Night (20h–04h)
Ashgabat FIR,31.2307,21.6258,23.2094,Night (20h–04h)
Ashgabat FIR,34.3537,20.0582,24.9,Night (20h–04h)
Ashgabat FIR,37.4768,18.6428,26.3804,Night (20h–04h)
Ashgabat FIR,40.5999,17.1775,26.9557,Night (20h–04h)
Ashgabat FIR,43.7229,15.804,28.8157,Night (20h–04h)
Ashgabat FIR,46.846,14.3053,29.1027,Night (20h–04h)
Ashgabat FIR,50.0,13.2714,31.0928,Night (20h–04h)
Ashgabat FIR,53.1231,12.2691,32.0871,Night (20h–04h)
Ashgabat FIR,56.2461,11.4925,32.9169,Night (20h–04h)
Ashgabat FIR,59.3692,10.7864,33.3666,Night (20h–04h)
Ashgabat FIR,62.4923,10.0906,34.5515,Night (20h–04h)
Ashgabat FIR,65.6153,9.4494,35.106,Night (20h–04h)
Ashgabat FIR,68.7384,8.7013,35.426,Night (20h–04h)
Ashgabat FIR,71.8615,8.0166,35.7895,Night (20h–04h)
Ashgabat FIR,74.9845,7.3732,35.9793,Night (20h–04h)
Ashgabat FIR,78.1076,6.7744,36.4167,Night (20h–04h)
Ashgabat FIR,81.2307,6.1148,36.8458,Night (20h–04h)
Ashgabat FIR,84.3537,5.4968,37.351,Night (20h–04h)
Ashgabat FIR,87.4768,4.7344,37.5741,Night (20h–04h)
Ashgabat FIR,90.5999,3.8793,38.4128,Night (20h–04h)
Ashgabat FIR,93.7229,3.1232,38.5644,Night (20h–04h)
Ashgabat FIR,96.846,1.985,38.788,Night (20h–04h)
Ashgabat FIR,100.0,0.0,39.184,Night (20h–04h)
Ashgabat FIR,0.0,100.0,0.0,Winter & Night
Ashgabat FIR,6.6172,48.7102,4.7445,Winter & Night
Ashgabat FIR,13.2962,39.3093,8.5542,Winter & Night
Ashgabat FIR,19.9753,34.1253,13.3468,Winter & Night
Ashgabat FIR,26.6543,29.6229,16.2899,Winter & Night
Ashgabat FIR,33.3333,26.2711,19.5488,Winter & Night
Ashgabat FIR,39.9505,22.8321,22.3674,Winter & Night
Ashgabat FIR,46.6296,19.7793,24.9304,Winter & Night
Ashgabat FIR,53.3086,17.0699,26.0563,Winter & Night
Ashgabat FIR,59.9876,13.9235,27.9433,Winter & Night
Ashgabat FIR,66.6667,11.5809,30.7316,Winter & Night
Ashgabat FIR,73.2839,9.7151,31.8374,Winter & Night
Ashgabat FIR,79.9629,7.8905,32.5663,Winter & Night
Ashgabat FIR,86.6419,5.9926,32.7266,Winter & Night
Ashgabat FIR,93.321,3.7995,33.519,Winter & Night
Ashgabat FIR,100.0,0.0539,34.025,Winter & Night
Turkmenbashi FIR,0.0,100.0,0.0,All hours
Turkmenbashi FIR,1.1253,54.1123,5.7832,All hours
Turkmenbashi FIR,2.2622,47.0927,9.4675,All hours
Turkmenbashi FIR,3.3991,41.8772,11.2843,All hours
Turkmenbashi FIR,4.536,38.559,12.7044,All hours
Turkmenbashi FIR,5.6729,35.4346,14.5054,All hours
Turkmenbashi FIR,6.8097,32.7189,16.0351,All hours
Turkmenbashi FIR,7.9466,30.9965,20.1254,All hours
Turkmenbashi FIR,9.0835,29.2911,21.3894,All hours
Turkmenbashi FIR,10.2204,27.6058,24.8631,All hours
Turkmenbashi FIR,11.3573,26.2157,26.4604,All hours
Turkmenbashi FIR,12.4942,24.7952,27.8778,All hours
Turkmenbashi FIR,13.6311,23.6936,30.4495,All hours
Turkmenbashi FIR,14.768,22.8382,31.1923,All hours
Turkmenbashi FIR,15.9049,22.0589,32.6654,All hours
