Flight level,Flight distance (% of global 2019 total),Contrail warming (% of global 2019 total),Warming per flight distance (% of global 2019 mean),Region
FL350,5.988943887181798e-05,0.0001433153275884632,2.3929983364045633,Tibilisi FIR
FL360,4.891666412780358e-05,5.280564762361061e-05,1.0795022220985135,Tibilisi FIR
FL370,5.843338915545582e-05,4.7551864719941924e-05,0.813778995317818,Tibilisi FIR
FL380,3.5011835045874544e-05,9.654136186975613e-06,0.2757392228749565,Tibilisi FIR
FL390,3.0544639145390745e-05,5.471442905976095e-06,0.17912940074139813,Tibilisi FIR
FL400,1.7249618882962683e-05,-9.587656093966251e-08,-0.005558184304834645,Tibilisi FIR
FL410,1.0049388692708994e-05,1.5829871520140358e-07,0.01575207408548662,Tibilisi FIR
FL420,4.717121353218958e-08,0.0,0.0,Tibilisi FIR
FL430,1.124948446289735e-06,-1.3753216923274424e-13,-1.2225641955980113e-07,Tibilisi FIR
FL440,1.5018463861296897e-08,0.0,0.0,Tibilisi FIR
FL450,4.750463280891432e-07,0.0,0.0,Tibilisi FIR
FL460,4.3978387784141094e-08,0.0,0.0,Tibilisi FIR
FL470,8.37543655709788e-08,0.0,0.0,Tibilisi FIR
FL480,7.892003542576735e-09,0.0,0.0,Tibilisi FIR
FL490,4.499801553751347e-09,0.0,0.0,Tibilisi FIR
FL200,3.7752458383597073e-06,0.0,0.0,Khabarovsk FIR
FL210,3.911029955133606e-06,-5.899907733564796e-08,-0.015085304385921657,Khabarovsk FIR
FL220,4.000867518837296e-06,-2.478766332638724e-07,-0.06195572137712488,Khabarovsk FIR
FL230,4.32911645428132e-06,-2.413451381425041e-07,-0.055749282952142244,Khabarovsk FIR
FL240,6.397111513275789e-06,-3.805506868269884e-07,-0.05948789325264062,Khabarovsk FIR
FL250,7.150789372795646e-06,-1.1785234018039229e-06,-0.16481025245792855,Khabarovsk FIR
FL260,5.545590569955866e-06,-4.293504466754671e-07,-0.07742195195612575,Khabarovsk FIR
FL270,5.243911715924719e-06,9.573805848104011e-07,0.18256992807545297,Khabarovsk FIR
FL280,9.222752485826324e-06,8.93506184403697e-06,0.9688064227863122,Khabarovsk FIR
FL290,1.3524988607981627e-05,2.248281404031046e-05,1.6623166711609996,Khabarovsk FIR
FL300,5.4308501806208005e-05,8.983658789026337e-05,1.6541901341862122,Khabarovsk FIR
FL310,9.161490274839735e-05,0.000171308937922927,1.8698806939018855,Khabarovsk FIR
FL320,0.0001828870194749697,0.00016853550490805258,0.9215279760798918,Khabarovsk FIR
FL330,0.00011541308018978535,0.000360161963689641,3.12063384061313,Khabarovsk FIR
FL340,0.0002645680435521012,0.0003845467469524292,1.4534890222926742,Khabarovsk FIR
FL350,0.0002669033500996894,0.0002905805841407764,1.0887108911605774,Khabarovsk FIR
FL360,0.0003716207357247287,0.00042997919013278477,1.1570376698551181,Khabarovsk FIR
FL370,0.0002623512675006955,0.00014952782154937567,0.5699527315947854,Khabarovsk FIR
FL380,0.00026020013419000653,0.00010605455738431207,0.40758840388171214,Khabarovsk FIR
FL390,0.00019318377579390414,5.284705942606121e-05,0.2735584766830548,Khabarovsk FIR
FL400,0.00010397889217160874,3.0148451767181132e-05,0.2899478070743777,Khabarovsk FIR
FL410,0.000147505144722591,3.831487869179826e-05,0.25975282939355115,Khabarovsk FIR
FL420,2.2979055940602764e-07,1.1845418107517722e-10,0.0005154875873985536,Khabarovsk FIR
FL430,1.4405695729829472e-05,9.253095720246177e-07,0.06423220296876082,Khabarovsk FIR
FL440,4.7763697084218444e-08,0.0,0.0,Khabarovsk FIR
FL450,5.229051232613923e-06,2.884062075636952e-13,5.515459587867249e-08,Khabarovsk FIR
FL460,3.761711019536757e-07,0.0,0.0,Khabarovsk FIR
FL470,1.160471627095733e-06,0.0,0.0,Khabarovsk FIR
FL480,8.051441474440222e-08,0.0,0.0,Khabarovsk FIR
FL490,5.8468628443713074e-08,0.0,0.0,Khabarovsk FIR
FL200,1.5623440427344064e-07,0.0,0.0,Magadan FIR
FL210,1.8996680744621432e-07,5.7914847862688145e-09,0.030486824851802433,Magadan FIR
FL220,2.0374999116738568e-07,3.105457507092782e-07,1.5241509897988519,Magadan FIR
FL230,2.0905886070613917e-07,5.030834756123937e-08,0.2406420248886491,Magadan FIR
FL240,4.719718552647558e-07,9.831126765750687e-07,2.082990046140749,Magadan FIR
FL250,4.6000439412291813e-07,5.204532811341435e-07,1.1314093686571889,Magadan FIR
FL260,6.092226954312461e-07,2.4084972458216833e-06,3.9533938309977072,Magadan FIR
FL270,1.183784076020627e-06,4.880147142499128e-06,4.1224977099743425,Magadan FIR
FL280,3.0049012053601726e-06,1.789631915787006e-05,5.955709667241781,Magadan FIR
FL290,1.1676396017287932e-05,7.55055939301371e-05,6.4665153372962365,Magadan FIR
FL300,3.872602406973674e-05,0.0002895195068928244,7.476096858574115,Magadan FIR
FL310,7.839797837480225e-05,0.00035267991967849363,4.498584363903034,Magadan FIR
FL320,0.0001077459289864382,0.00046761980230237055,4.340022928951952,Magadan FIR
FL330,8.353424098099697e-05,0.0005658684130400238,6.774089360179283,Magadan FIR
FL340,0.00023167544383681534,0.0010714529082627708,4.624801362277599,Magadan FIR
FL350,0.0001103654041533171,0.00027803260761855513,2.519200738234226,Magadan FIR
FL360,0.00029045837511776135,0.0004660687744497261,1.6045974720500538,Magadan FIR
FL370,0.00010098118457600411,6.192173233978795e-05,0.6132006927803682,Magadan FIR
FL380,0.00019434840017938012,6.005073151998286e-05,0.3089849541573643,Magadan FIR
FL390,0.0002745836180721698,5.073226888373813e-05,0.1847607269505932,Magadan FIR
FL400,7.400983435602683e-05,3.69991077265701e-06,0.04999215043312302,Magadan FIR
FL410,1.2601179774348477e-05,1.6335605743345875e-08,0.0012963552648141217,Magadan FIR
FL420,1.8529273584435932e-07,-1.7680839069855836e-14,-9.542111291781694e-08,Magadan FIR
FL430,7.134217252075911e-06,0.0,0.0,Magadan FIR
FL440,4.28319103375439e-08,0.0,0.0,Magadan FIR
FL450,1.369914258731676e-06,0.0,0.0,Magadan FIR
FL460,1.3203859532017694e-07,0.0,0.0,Magadan FIR
FL470,2.920940131965009e-07,0.0,0.0,Magadan FIR
FL480,1.985376559408328e-08,0.0,0.0,Magadan FIR
FL490,0.0,0.0,,Magadan FIR
FL200,2.8282175652845227e-07,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL210,3.106700445870371e-07,2.1515491578406054e-09,0.006925512115918948,Petropavlovsk-Kamchatsky FIR
FL220,4.1105077545423875e-07,6.557041574918207e-08,0.15951901727158244,Petropavlovsk-Kamchatsky FIR
FL230,5.56424399969698e-07,4.939817239579836e-07,0.8877786883265455,Petropavlovsk-Kamchatsky FIR
FL240,1.231575569136693e-06,1.0404582301075998e-06,0.8448188289711998,Petropavlovsk-Kamchatsky FIR
FL250,1.3051621741936152e-06,1.7673460763727805e-06,1.354119902735246,Petropavlovsk-Kamchatsky FIR
FL260,1.4765967271507662e-06,2.088865028497227e-06,1.4146482855396076,Petropavlovsk-Kamchatsky FIR
FL270,2.103420169024194e-06,2.0396201543910573e-06,0.9696684402038731,Petropavlovsk-Kamchatsky FIR
FL280,4.334816653824456e-06,8.816989503656059e-06,2.033993639817993,Petropavlovsk-Kamchatsky FIR
FL290,1.434609393859172e-05,4.2806122254025415e-05,2.9838172283868,Petropavlovsk-Kamchatsky FIR
FL300,2.898478269550355e-05,8.440723341607059e-05,2.9121223471916804,Petropavlovsk-Kamchatsky FIR
FL310,0.0001185176570615478,0.0002742136824426725,2.3136947628003623,Petropavlovsk-Kamchatsky FIR
FL320,7.991461006431622e-05,0.00020496183842502903,2.5647605395317994,Petropavlovsk-Kamchatsky FIR
FL330,0.00014705577548628266,0.0005527108147097918,3.7585114415404144,Petropavlovsk-Kamchatsky FIR
FL340,0.0001317153479943228,0.0003140638146526871,2.3844132019164834,Petropavlovsk-Kamchatsky FIR
FL350,0.0001265298827801159,0.00026987056399964095,2.1328603020096293,Petropavlovsk-Kamchatsky FIR
FL360,0.00015466018663355135,0.00021832121910236304,1.411618748525429,Petropavlovsk-Kamchatsky FIR
FL370,0.00010794381635655563,8.700175519893296e-05,0.8059910992173215,Petropavlovsk-Kamchatsky FIR
FL380,0.00011479743339839067,8.668277856411621e-05,0.7550933500690217,Petropavlovsk-Kamchatsky FIR
FL390,0.00015468199462944184,3.275207134454693e-05,0.2117380980443665,Petropavlovsk-Kamchatsky FIR
FL400,6.65999745949363e-05,1.4337794345831105e-05,0.21528227950587278,Petropavlovsk-Kamchatsky FIR
FL410,3.762149366985019e-05,4.814842845153473e-06,0.12798117181115756,Petropavlovsk-Kamchatsky FIR
FL420,2.446699568360409e-07,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL430,8.064619176287644e-06,3.164576255631748e-06,0.39240244163500426,Petropavlovsk-Kamchatsky FIR
FL440,5.818343770607722e-08,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL450,1.5252049947078262e-06,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL460,3.3422306927678226e-07,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL470,6.292226264136086e-07,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL480,1.750133228689449e-08,0.0,0.0,Petropavlovsk-Kamchatsky FIR
FL490,0.0,0.0,,Petropavlovsk-Kamchatsky FIR
FL200,2.2829685669029864e-06,0.0,0.0,Irkutsk FIR
FL210,2.4642117750333956e-06,-1.2974167694788568e-08,-0.005265037618210691,Irkutsk FIR
FL220,2.383661224625953e-06,-3.474573810474518e-07,-0.1457662596755859,Irkutsk FIR
FL230,2.5658159914194644e-06,-6.694734122144605e-07,-0.26092027427270553,Irkutsk FIR
FL240,2.73719454149365e-06,-4.685502886975829e-07,-0.1711790234836218,Irkutsk FIR
FL250,2.7164245708705147e-06,-4.7378246851388277e-07,-0.17441399757404374,Irkutsk FIR
FL260,3.0101029003676175e-06,-1.1443609260113097e-06,-0.38017335748606845,Irkutsk FIR
FL270,3.62761882084681e-06,8.47184605577393e-08,0.02335373828994611,Irkutsk FIR
FL280,4.2415873662228665e-06,2.7463565354201487e-06,0.6474831939783382,Irkutsk FIR
FL290,7.4664126817608236e-06,6.1664936027300006e-06,0.82589777253991,Irkutsk FIR
FL300,2.35688674583647e-05,1.2615791131785368e-05,0.5352735405751524,Irkutsk FIR
FL310,1.8400446051131225e-05,3.521443993927981e-05,1.9137818638431805,Irkutsk FIR
FL320,7.675266099966132e-05,0.00023184985382390644,3.0207402688608997,Irkutsk FIR
FL330,7.069954548599181e-05,0.00023913334382739013,3.382388701137708,Irkutsk FIR
FL340,0.00014311840577145205,0.00041069585111489236,2.8696228755561934,Irkutsk FIR
FL350,0.00021793827424026782,0.0003879806759519808,1.7802319363337178,Irkutsk FIR
FL360,0.00021171283180845436,0.000468668277894308,2.213698026193954,Irkutsk FIR
FL370,0.00021919363065802893,0.0001724549650269275,0.7867699645706406,Irkutsk FIR
FL380,0.00011863672602676472,9.224423334846492e-05,0.7775352240220655,Irkutsk FIR
FL390,0.0001565877375048908,4.2411521767865246e-05,0.2708482952986059,Irkutsk FIR
FL400,3.4930967934569965e-05,4.701305834649481e-06,0.13458847872339552,Irkutsk FIR
FL410,5.188863458628281e-05,2.1048503529974485e-06,0.040564766634924775,Irkutsk FIR
FL420,6.663117188168865e-08,0.0,0.0,Irkutsk FIR
FL430,4.23595342361169e-06,-2.3498775273828075e-10,-5.547458369783579e-05,Irkutsk FIR
FL440,5.5475999034410386e-08,0.0,0.0,Irkutsk FIR
FL450,1.6581917280389575e-06,0.0,0.0,Irkutsk FIR
FL460,5.241417122717139e-08,0.0,0.0,Irkutsk FIR
FL470,1.4348178534167263e-07,0.0,0.0,Irkutsk FIR
FL480,3.953253039528537e-08,0.0,0.0,Irkutsk FIR
FL490,2.5753635627298843e-08,0.0,0.0,Irkutsk FIR
FL200,1.0599205541261784e-05,0.0,0.0,Kiev FIR
FL210,1.1197776974763043e-05,5.238698176180404e-09,0.00046783376629014,Kiev FIR
FL220,1.1014773225297724e-05,1.1711992806438613e-07,0.01063298586986755,Kiev FIR
FL230,1.160513510942007e-05,5.095465033247414e-07,0.04390698587482489,Kiev FIR
FL240,1.2593732705535757e-05,1.1811906955063705e-06,0.0937919458134252,Kiev FIR
FL250,1.3072738772679072e-05,2.2955719847683755e-06,0.17559992781053105,Kiev FIR
FL260,1.309136433244087e-05,4.430564696042315e-06,0.3384341451000043,Kiev FIR
FL270,1.4114801506096311e-05,9.798493054792324e-06,0.6941998476252228,Kiev FIR
FL280,1.527526327352955e-05,2.3958080280575085e-05,1.5684233948420359,Kiev FIR
FL290,1.5344269342316145e-05,3.092524868012497e-05,2.0154266058690644,Kiev FIR
FL300,1.9270410084725723e-05,5.5067589217195305e-05,2.8576241488936165,Kiev FIR
FL310,2.434209847469378e-05,6.612648860737365e-05,2.7165483976707767,Kiev FIR
FL320,2.4723469168260235e-05,0.00011403718325588854,4.612507349991499,Kiev FIR
FL330,3.7707493064138255e-05,0.00022704118656945445,6.0211159141041435,Kiev FIR
FL340,5.630472851337159e-05,0.0003072794036619629,5.457435135114599,Kiev FIR
FL350,8.837267131615485e-05,0.0004997589233096237,5.655129757498527,Kiev FIR
FL360,6.878333191189866e-05,0.0003612844684445614,5.2525002555461215,Kiev FIR
FL370,6.452303222088405e-05,0.0001776998811293457,2.754053475370147,Kiev FIR
FL380,3.751725363702408e-05,7.237351466807155e-05,1.9290728305509388,Kiev FIR
FL390,2.8140541075271784e-05,2.3063659098499973e-05,0.8195883311841126,Kiev FIR
FL400,9.987302792371447e-06,6.01822959188344e-07,0.0602588077782153,Kiev FIR
FL410,1.2391100077053263e-05,9.708763830061269e-07,0.07835271904583081,Kiev FIR
FL420,6.660533134956924e-08,5.50830668971142e-10,0.0082700687438995,Kiev FIR
FL430,2.399787425676632e-06,2.1019018950207073e-08,0.008758700343752595,Kiev FIR
FL440,2.85926679277175e-08,0.0,0.0,Kiev FIR
FL450,9.307805352514978e-07,8.695722162666076e-13,9.342397948101142e-07,Kiev FIR
FL460,8.102774163937594e-08,0.0,0.0,Kiev FIR
FL470,7.294664722998534e-08,0.0,0.0,Kiev FIR
FL480,7.629805845991085e-09,0.0,0.0,Kiev FIR
FL490,9.119615741016902e-09,0.0,0.0,Kiev FIR
FL200,1.1791201927366824e-06,0.0,0.0,Dnipro FIR
FL210,1.2020985962962835e-06,1.4057889911476085e-10,0.00011694456640070155,Dnipro FIR
FL220,1.2733346578146617e-06,2.025768049537559e-08,0.015909156615702646,Dnipro FIR
FL230,1.3941553564013284e-06,6.939535549016085e-08,0.04977591282888875,Dnipro FIR
FL240,1.5574234795702042e-06,1.1941935892363942e-07,0.07667751288595899,Dnipro FIR
FL250,1.586926613381764e-06,5.471331323015443e-07,0.34477532085469004,Dnipro FIR
FL260,1.9182988269795204e-06,1.12274966342951e-06,0.5852840275137677,Dnipro FIR
FL270,1.5682618778943245e-06,1.2739939742726624e-06,0.8123604815180676,Dnipro FIR
FL280,2.488787838303507e-06,7.505670724649028e-06,3.015793716577023,Dnipro FIR
FL290,1.853796652020138e-06,7.172899896361424e-06,3.8693024332225967,Dnipro FIR
FL300,4.061131090621637e-06,1.9462229377020176e-05,4.792317446231733,Dnipro FIR
FL310,4.070798555427983e-06,1.3238546158597434e-05,3.2520759694544994,Dnipro FIR
FL320,5.670195669932022e-06,4.149218810261563e-05,7.317593698334059,Dnipro FIR
FL330,1.856908361503211e-05,0.00017459628917977237,9.402525875775183,Dnipro FIR
FL340,2.1296406136588204e-05,0.0001334024998311052,6.264085074988948,Dnipro FIR
FL350,3.9589055314514196e-05,0.0001951699954711746,4.929897768983164,Dnipro FIR
FL360,2.2940831672391024e-05,8.477730130555052e-05,3.695476367911231,Dnipro FIR
FL370,2.3654671236948888e-05,2.237558168450919e-05,0.9459265554939633,Dnipro FIR
FL380,1.041069405286521e-05,1.0985852644283117e-05,1.0552469017432717,Dnipro FIR
FL390,1.544127159409873e-05,3.5372372531045045e-06,0.22907681090567364,Dnipro FIR
FL400,2.037434837901397e-06,2.5450248034505167e-08,0.01249131877057697,Dnipro FIR
FL410,5.049313003366581e-06,1.3276999273183727e-07,0.026294664767922714,Dnipro FIR
FL420,6.720496931919524e-09,0.0,0.0,Dnipro FIR
FL430,3.4028955528156647e-07,1.1240798994122709e-09,0.003303304147793109,Dnipro FIR
FL440,5.93875587451016e-10,0.0,0.0,Dnipro FIR
FL450,4.176226841912308e-08,0.0,0.0,Dnipro FIR
FL460,6.252836090834442e-08,0.0,0.0,Dnipro FIR
FL470,7.858990105993016e-09,0.0,0.0,Dnipro FIR
FL480,6.9740802619252206e-09,0.0,0.0,Dnipro FIR
FL490,0.0,0.0,,Dnipro FIR
FL200,3.382336447507732e-06,0.0,0.0,Simferopol FIR
FL210,3.548425748771527e-06,0.0,0.0,Simferopol FIR
FL220,3.693036235409959e-06,3.3125194002386703e-08,0.008969636876229977,Simferopol FIR
FL230,3.930323342701656e-06,1.7972411127129082e-07,0.045727563765211914,Simferopol FIR
FL240,4.2384535710958075e-06,1.2087661238657551e-07,0.028519036568170817,Simferopol FIR
FL250,4.493018750941803e-06,6.138692660249828e-07,0.13662735458121708,Simferopol FIR
FL260,4.657030424124885e-06,1.2138749362388087e-06,0.2606542851750665,Simferopol FIR
FL270,4.8986684032818875e-06,2.0925042158748796e-06,0.42715775872336975,Simferopol FIR
FL280,5.9202982350711156e-06,5.596031412953967e-06,0.9452279582477396,Simferopol FIR
FL290,6.164232069505362e-06,9.203934511617908e-06,1.4931194036561413,Simferopol FIR
FL300,9.499133286368474e-06,2.2295044356201616e-05,2.347060903776941,Simferopol FIR
FL310,1.0814573172745723e-05,2.4197742738104217e-05,2.2375125075750564,Simferopol FIR
FL320,1.4360231905834965e-05,6.587142196123134e-05,4.587072297520901,Simferopol FIR
FL330,2.75932440935281e-05,0.00016030547691344864,5.809591520666746,Simferopol FIR
FL340,2.9492630510298335e-05,9.145703060693488e-05,3.1010129996712097,Simferopol FIR
FL350,5.7149750493024203e-05,0.00020589166697650453,3.6026695689885124,Simferopol FIR
FL360,4.549706183700959e-05,6.875159055726069e-05,1.5111215489817567,Simferopol FIR
FL370,4.823597195977718e-05,4.7801432056834075e-05,0.9909913725112567,Simferopol FIR
FL380,2.9884966200255333e-05,6.177321063579064e-06,0.20670329764422773,Simferopol FIR
FL390,2.295944881857416e-05,5.061925613051147e-06,0.22047243612207523,Simferopol FIR
FL400,8.706325450040186e-06,1.0919361549524324e-06,0.12541871553255482,Simferopol FIR
FL410,7.115476005607519e-06,8.525161707625825e-07,0.11981154459529299,Simferopol FIR
FL420,4.3542073069630086e-08,5.937792974053563e-11,0.0013636909213206665,Simferopol FIR
FL430,1.1534972962340526e-06,1.2748534499359517e-09,0.0011052071418789656,Simferopol FIR
FL440,6.17506142980553e-09,0.0,0.0,Simferopol FIR
FL450,3.884448042125737e-07,0.0,0.0,Simferopol FIR
FL460,5.506343378193155e-08,0.0,0.0,Simferopol FIR
FL470,8.526821815029116e-08,0.0,0.0,Simferopol FIR
FL480,1.5355218579679466e-08,0.0,0.0,Simferopol FIR
FL490,0.0,0.0,,Simferopol FIR
FL200,1.588054690233232e-06,0.0,0.0,Lvov FIR
FL210,2.281667880226792e-06,0.0,0.0,Lvov FIR
FL220,1.5025413115750302e-06,-1.1218202330283026e-08,-0.007466152340612592,Lvov FIR
FL230,2.143970331618245e-06,1.7431784127220224e-08,0.008130608838258927,Lvov FIR
FL240,2.6020948167589943e-06,5.490912806312036e-08,0.021101893639491477,Lvov FIR
FL250,3.382609362965563e-06,2.1553199001047273e-07,0.06371767085204127,Lvov FIR
FL260,1.6391625794257438e-06,2.348751093168809e-07,0.14328969698610733,Lvov FIR
FL270,2.370203442632622e-06,5.581642342280565e-07,0.23549212029162137,Lvov FIR
FL280,3.1424314026306566e-06,4.708264854275e-06,1.4982872339977003,Lvov FIR
FL290,2.9139546268191693e-06,6.282070241911477e-06,2.155857261500634,Lvov FIR
FL300,7.939728014636998e-06,2.0621826638866754e-05,2.59729635585125,Lvov FIR
FL310,8.641426785186384e-06,2.242195705884626e-05,2.594705436523889,Lvov FIR
FL320,1.6026512763908247e-05,6.476538173744655e-05,4.041139996674659,Lvov FIR
FL330,3.169298325615683e-05,0.00021148853887093297,6.673039807000442,Lvov FIR
FL340,5.425483579471591e-05,0.00024035069496856836,4.430032668018452,Lvov FIR
FL350,0.0001264934940524051,0.0006391454842558656,5.052793339640642,Lvov FIR
FL360,0.00013318295376097647,0.0005568560025486374,4.181135699603323,Lvov FIR
FL370,0.0001420938842978466,0.0003071456613515754,2.16156847896254,Lvov FIR
FL380,0.0001094491401963486,0.00016773115857088438,1.5325032089788875,Lvov FIR
FL390,5.058239705156653e-05,2.9681633884395246e-05,0.5867976927652544,Lvov FIR
FL400,2.46717551070176e-05,4.61779829490606e-06,0.18716942815278595,Lvov FIR
FL410,1.6255792247708903e-05,3.3814423925729644e-06,0.20801461663915802,Lvov FIR
FL420,1.6561866670741995e-07,2.3544980396228563e-08,0.14216380836963782,Lvov FIR
FL430,5.7456049979286496e-06,2.6577082651847655e-07,0.046256369279525776,Lvov FIR
FL440,5.440326775507481e-08,0.0,0.0,Lvov FIR
FL450,1.479684641981687e-06,-3.947906666223264e-12,-2.66807301651518e-06,Lvov FIR
FL460,4.803132940622976e-08,0.0,0.0,Lvov FIR
FL470,1.8354126539894412e-07,0.0,0.0,Lvov FIR
FL480,1.0844293580653108e-08,0.0,0.0,Lvov FIR
FL490,8.456693630378672e-09,0.0,0.0,Lvov FIR
FL200,1.0299870131812186e-06,0.0,0.0,Odessa FIR
FL210,1.1544731398966149e-06,0.0,0.0,Odessa FIR
FL220,1.2362558851914607e-06,5.332507250751947e-09,0.004313433258136598,Odessa FIR
FL230,1.3794096395619615e-06,-7.161477770300051e-09,-0.0051916976399949,Odessa FIR
FL240,1.8907088620782755e-06,2.5996747979164442e-08,0.013749736144246292,Odessa FIR
FL250,1.6401430242641364e-06,1.2500396434578701e-07,0.0762152827506437,Odessa FIR
FL260,1.6102297284928306e-06,2.983078264462506e-07,0.18525793007527297,Odessa FIR
FL270,1.6300062395230815e-06,7.533439662039941e-07,0.4621724432321269,Odessa FIR
FL280,2.4053559001288494e-06,2.2489993616746745e-06,0.9349965057371347,Odessa FIR
FL290,1.7381597695862607e-06,3.3497180436072585e-06,1.9271634876261126,Odessa FIR
FL300,3.1310885839733486e-06,8.039356283814614e-06,2.567591452047862,Odessa FIR
FL310,4.126602930521752e-06,1.2434782870664007e-05,3.013321872742382,Odessa FIR
FL320,8.991046736279171e-06,3.63899033762454e-05,4.0473489287305044,Odessa FIR
FL330,1.6779164166831404e-05,0.00013165540045250316,7.846362258780206,Odessa FIR
FL340,4.054089188206332e-05,0.0001963871017038437,4.844173193701545,Odessa FIR
FL350,6.624819866431152e-05,0.00030525610314610223,4.607764577764231,Odessa FIR
FL360,6.96630767306871e-05,0.00021129506114873098,3.0330997576461325,Odessa FIR
FL370,6.19078774266478e-05,0.000133857985129242,2.1622124791444355,Odessa FIR
FL380,3.590497217849736e-05,4.3902368920496786e-05,1.2227378621055967,Odessa FIR
FL390,1.9939441032727344e-05,1.1137085735950959e-05,0.5585455338327312,Odessa FIR
FL400,8.987804353402512e-06,7.71507115269835e-07,0.08583933126868362,Odessa FIR
FL410,6.368219810001017e-06,7.702069085186662e-07,0.12094540256118189,Odessa FIR
FL420,3.125860974486316e-08,4.8328729869959246e-11,0.001546093388811103,Odessa FIR
FL430,1.2346998989877578e-06,-3.5919079532448892e-12,-2.9091344027723965e-06,Odessa FIR
FL440,9.24848050276391e-09,0.0,0.0,Odessa FIR
FL450,5.231093891758325e-07,3.4410247084196176e-13,6.578021308011713e-07,Odessa FIR
FL460,1.840372968026265e-08,0.0,0.0,Odessa FIR
FL470,6.447005710880844e-08,0.0,0.0,Odessa FIR
FL480,9.844941812380154e-09,0.0,0.0,Odessa FIR
FL490,0.0,0.0,,Odessa FIR
FL200,7.700629095765423e-07,0.0,0.0,Arkhangelsk FIR
FL210,8.319541801764584e-07,9.624705735380562e-09,0.01156879304739974,Arkhangelsk FIR
FL220,9.657630778974138e-07,2.790270213965122e-07,0.2889187087209719,Arkhangelsk FIR
FL230,1.0049662134015492e-06,2.7959685113789395e-07,0.2782151752062702,Arkhangelsk FIR
FL240,1.0982617579350975e-06,5.672195002297242e-07,0.5164702277316702,Arkhangelsk FIR
FL250,1.1088374948503804e-06,1.181871934267702e-06,1.065865773620125,Arkhangelsk FIR
FL260,1.0778053245792677e-06,2.0105120475316163e-06,1.8653758723231768,Arkhangelsk FIR
FL270,1.3891423096029333e-06,3.300695987540988e-06,2.376067566817143,Arkhangelsk FIR
FL280,1.5189565979300297e-06,4.5173979820174885e-06,2.9740138646315564,Arkhangelsk FIR
FL290,1.7769612224403947e-06,7.6227467326860336e-06,4.289765379470303,Arkhangelsk FIR
FL300,3.826329932900067e-06,1.6515515242792144e-05,4.316281014030236,Arkhangelsk FIR
FL310,1.3739503312928761e-05,9.217487971156512e-05,6.7087490437030075,Arkhangelsk FIR
FL320,1.2335823916944832e-05,8.30147726908741e-05,6.729568551707575,Arkhangelsk FIR
FL330,4.278815032895942e-05,0.0005887083579561252,13.75867742424196,Arkhangelsk FIR
FL340,4.176248460865603e-05,0.0002341505020941365,5.606718668400409,Arkhangelsk FIR
FL350,4.222335941378391e-05,0.00029997458435377614,7.104469860251071,Arkhangelsk FIR
FL360,7.420269881968337e-05,0.00016701555817165602,2.2508016666282313,Arkhangelsk FIR
FL370,4.4370946401067076e-05,0.00011087898784098721,2.498909688307227,Arkhangelsk FIR
FL380,6.374400214546256e-05,5.224038765236487e-05,0.8195341662601185,Arkhangelsk FIR
FL390,4.1341246172602264e-05,4.2452680312653006e-05,1.0268843889081243,Arkhangelsk FIR
FL400,7.090796665659338e-05,1.2947020149686034e-05,0.18258907651926237,Arkhangelsk FIR
FL410,6.236755014172443e-06,5.665423055897259e-07,0.09083927528054436,Arkhangelsk FIR
FL420,1.569541267699532e-07,-2.1830968084127334e-13,-1.390913927107177e-06,Arkhangelsk FIR
FL430,9.647387904264649e-06,-1.329551481401002e-12,-1.378146597394794e-07,Arkhangelsk FIR
FL440,2.5296089772884317e-08,0.0,0.0,Arkhangelsk FIR
FL450,8.263929361434028e-07,0.0,0.0,Arkhangelsk FIR
FL460,6.129150322221986e-08,0.0,0.0,Arkhangelsk FIR
FL470,5.716187971836203e-07,0.0,0.0,Arkhangelsk FIR
FL480,0.0,0.0,,Arkhangelsk FIR
FL490,0.0,0.0,,Arkhangelsk FIR
FL200,1.16093561459631e-08,0.0,0.0,Kotlas FIR
FL210,7.87222259469836e-09,0.0,0.0,Kotlas FIR
FL220,2.294963799427515e-08,0.0,0.0,Kotlas FIR
FL230,3.048822296180646e-08,2.2450066989318566e-10,0.007363520995448787,Kotlas FIR
FL240,1.0876512492767527e-07,3.285459173368789e-07,3.020691766366743,Kotlas FIR
FL250,1.1030871260579213e-07,4.168714174972785e-09,0.03779134101465248,Kotlas FIR
FL260,1.0686863527974574e-07,6.931670167875028e-08,0.6486159526347719,Kotlas FIR
FL270,1.535651307120106e-07,2.764490679873848e-07,1.8002072912360905,Kotlas FIR
FL280,3.1460086196456075e-07,-5.798348105894078e-08,-0.18430808071171947,Kotlas FIR
FL290,2.889787871004721e-07,1.2167460884445833e-06,4.210503132956763,Kotlas FIR
FL300,1.3756149841234785e-06,8.95439917981502e-06,6.509378920091242,Kotlas FIR
FL310,7.098619400759292e-06,5.607335053870187e-05,7.899191007860496,Kotlas FIR
FL320,7.54489612106088e-06,6.81105926295707e-05,9.027373145595243,Kotlas FIR
FL330,2.550585836496231e-05,0.0003991888470784656,15.650868963768572,Kotlas FIR
