Region,Hour of year,Cumulative contrail warming
Kano FIR,51.1229,107.1575
Kano FIR,52.2343,107.1798
Kano FIR,53.3457,107.1944
Kano FIR,54.4571,107.2034
Kano FIR,55.5684,107.2079
Kano FIR,56.6798,107.2096
Kano FIR,57.7912,107.2098
Kano FIR,58.9025,107.2098
Kano FIR,60.0139,107.2098
Kano FIR,61.1253,107.2098
Kano FIR,62.2366,107.2098
Kano FIR,63.348,107.2098
Kano FIR,64.4594,107.2098
Kano FIR,65.5707,107.2098
Kano FIR,66.6821,107.2098
Kano FIR,67.7935,107.2098
Kano FIR,68.9048,107.2098
Kano FIR,70.0162,107.2098
Kano FIR,71.1276,107.2098
Kano FIR,72.2389,107.2098
Kano FIR,73.3503,107.2098
Kano FIR,74.4617,107.2098
Kano FIR,75.573,107.2098
Kano FIR,76.6844,107.2098
Kano FIR,77.7958,107.2098
Kano FIR,78.9072,107.2098
Kano FIR,80.0185,107.2098
Kano FIR,81.1299,107.2098
Kano FIR,82.2413,107.2098
Kano FIR,83.3526,107.2098
Kano FIR,84.464,107.2098
Kano FIR,85.5754,107.2098
Kano FIR,86.6867,107.2093
Kano FIR,87.7981,107.205
Kano FIR,88.9095,107.1906
Kano FIR,90.0208,107.1551
Kano FIR,91.1322,107.0885
Kano FIR,92.2436,106.9722
Kano FIR,93.3549,106.7825
Kano FIR,94.4663,106.4918
Kano FIR,95.5777,106.0745
Kano FIR,96.689,105.4665
Kano FIR,97.8004,104.5726
Kano FIR,98.9118,103.1939
Niamey FIR,0.0,0.5494
Niamey FIR,1.1115,22.4304
Niamey FIR,2.223,34.1242
Niamey FIR,3.3345,42.8481
Niamey FIR,4.446,49.8332
Niamey FIR,5.5575,55.7247
Niamey FIR,6.669,60.9087
Niamey FIR,7.7805,65.4316
Niamey FIR,8.892,69.3827
Niamey FIR,10.0035,72.8275
Niamey FIR,11.115,75.9056
Niamey FIR,12.2265,78.6429
Niamey FIR,13.338,81.0838
Niamey FIR,14.4495,83.2641
Niamey FIR,15.561,85.2341
Niamey FIR,16.6725,87.0082
Niamey FIR,17.784,88.6104
Niamey FIR,18.8954,90.0798
Niamey FIR,20.0069,91.401
Niamey FIR,21.1184,92.6051
Niamey FIR,22.2299,93.6848
Niamey FIR,23.3414,94.6609
Niamey FIR,24.4529,95.5273
Niamey FIR,25.5644,96.3061
Niamey FIR,26.6759,97.0062
Niamey FIR,27.7874,97.631
Niamey FIR,28.8989,98.1887
Niamey FIR,30.0104,98.6832
Niamey FIR,31.1219,99.1137
Niamey FIR,32.2334,99.4972
Niamey FIR,33.3449,99.8271
Niamey FIR,34.4564,100.1043
Niamey FIR,35.5679,100.3355
Niamey FIR,36.6794,100.5283
Niamey FIR,37.7909,100.689
Niamey FIR,38.9024,100.824
Niamey FIR,40.0139,100.935
Niamey FIR,41.1254,101.0188
Niamey FIR,42.2369,101.0813
Niamey FIR,43.3484,101.1273
Niamey FIR,44.4599,101.1604
Niamey FIR,45.5714,101.1836
Niamey FIR,46.6829,101.1977
Niamey FIR,47.7944,101.2047
Niamey FIR,48.9059,101.2081
Niamey FIR,50.0174,101.209
Niamey FIR,51.1289,101.2091
Niamey FIR,52.2404,101.2091
Niamey FIR,53.3519,101.2091
Niamey FIR,54.4634,101.2091
Niamey FIR,55.5749,101.2091
Niamey FIR,56.6863,101.2091
Niamey FIR,57.7978,101.2091
Niamey FIR,58.9093,101.2091
Niamey FIR,60.0208,101.2091
Niamey FIR,61.1323,101.2091
Niamey FIR,62.2438,101.2091
Niamey FIR,63.3553,101.2091
Niamey FIR,64.4668,101.2091
Niamey FIR,65.5783,101.2091
Niamey FIR,66.6898,101.2091
Niamey FIR,67.8013,101.2091
Niamey FIR,68.9128,101.2091
Niamey FIR,70.0243,101.2091
Niamey FIR,71.1358,101.2091
Niamey FIR,72.2473,101.2091
Niamey FIR,73.3588,101.2091
Niamey FIR,74.4703,101.2091
Niamey FIR,75.5818,101.2091
Niamey FIR,76.6933,101.2091
Niamey FIR,77.8048,101.2091
Niamey FIR,78.9163,101.2091
Niamey FIR,80.0278,101.2091
Niamey FIR,81.1393,101.2091
Niamey FIR,82.2508,101.2091
Niamey FIR,83.3623,101.2091
Niamey FIR,84.4738,101.2091
Niamey FIR,85.5853,101.2091
Niamey FIR,86.6968,101.2091
Niamey FIR,87.8083,101.2091
Niamey FIR,88.9198,101.2091
Niamey FIR,90.0313,101.2091
Niamey FIR,91.1428,101.2091
Niamey FIR,92.2543,101.2091
Niamey FIR,93.3658,101.2091
Niamey FIR,94.4772,101.209
Niamey FIR,95.5887,101.2086
Niamey FIR,96.7002,101.2022
Niamey FIR,97.8117,101.1612
Niamey FIR,98.9232,100.9876
Tunis FIR,0.0,2.0309
Tunis FIR,1.1112,62.1061
Tunis FIR,2.2225,89.3191
Tunis FIR,3.3337,106.2364
Tunis FIR,4.445,118.3245
Tunis FIR,5.5562,126.4122
Tunis FIR,6.6674,131.7147
Tunis FIR,7.7787,135.1716
Tunis FIR,8.8899,137.3445
Tunis FIR,10.0012,138.6676
Tunis FIR,11.1124,139.4342
Tunis FIR,12.2236,139.7997
Tunis FIR,13.3349,139.9566
Tunis FIR,14.4461,140.0105
Tunis FIR,15.5574,140.0196
Tunis FIR,16.6686,140.0203
Tunis FIR,17.7798,140.0203
Tunis FIR,18.8911,140.0203
Tunis FIR,20.0023,140.0203
Tunis FIR,21.1136,140.0203
Tunis FIR,22.2248,140.0203
Tunis FIR,23.336,140.0203
Tunis FIR,24.4473,140.0203
Tunis FIR,25.5585,140.0203
Tunis FIR,26.6698,140.0203
Tunis FIR,27.781,140.0203
Tunis FIR,28.8922,140.0203
Tunis FIR,30.0035,140.0203
Tunis FIR,31.1147,140.0203
Tunis FIR,32.226,140.0203
Tunis FIR,33.3372,140.0203
Tunis FIR,34.4484,140.0203
Tunis FIR,35.5597,140.0203
Tunis FIR,36.6709,140.0203
Tunis FIR,37.7822,140.0203
Tunis FIR,38.8934,140.0203
Tunis FIR,40.0046,140.0203
Tunis FIR,41.1159,140.0203
Tunis FIR,42.2271,140.0203
Tunis FIR,43.3383,140.0203
Tunis FIR,44.4496,140.0203
Tunis FIR,45.5608,140.0203
Tunis FIR,46.6721,140.0203
Tunis FIR,47.7833,140.0203
Tunis FIR,48.8945,140.0203
Tunis FIR,50.0058,140.0203
Tunis FIR,51.117,140.0203
Tunis FIR,52.2283,140.0203
Tunis FIR,53.3395,140.0203
Tunis FIR,54.4507,140.0203
Tunis FIR,55.562,140.0203
Tunis FIR,56.6732,140.0203
Tunis FIR,57.7845,140.0203
Tunis FIR,58.8957,140.0203
Tunis FIR,60.0069,140.0203
Tunis FIR,61.1182,140.0203
Tunis FIR,62.2294,140.0203
Tunis FIR,63.3407,140.0203
Tunis FIR,64.4519,140.0203
Tunis FIR,65.5631,140.0203
Tunis FIR,66.6744,140.0203
Tunis FIR,67.7856,140.0203
Tunis FIR,68.8969,140.0203
Tunis FIR,70.0081,140.0203
Tunis FIR,71.1193,140.0203
Tunis FIR,72.2306,140.0203
Tunis FIR,73.3418,140.0203
Tunis FIR,74.4531,140.0203
Tunis FIR,75.5643,140.0203
Tunis FIR,76.6755,140.0203
Tunis FIR,77.7868,140.0203
Tunis FIR,78.898,140.0203
Tunis FIR,80.0093,140.0203
Tunis FIR,81.1205,140.0203
Tunis FIR,82.2317,140.0203
Tunis FIR,83.343,140.0203
Tunis FIR,84.4542,140.0203
Tunis FIR,85.5655,140.0203
Tunis FIR,86.6767,140.0203
Tunis FIR,87.7879,140.0203
Tunis FIR,88.8992,140.0199
Tunis FIR,90.0104,140.0143
Tunis FIR,91.1217,139.9842
Tunis FIR,92.2329,139.8881
Tunis FIR,93.3441,139.646
Tunis FIR,94.4554,139.1261
Tunis FIR,95.5666,138.0047
Tunis FIR,96.6779,136.0407
Tunis FIR,97.7891,132.2768
Tunis FIR,98.9003,125.1621
Brussels FIR,0.0,0.4953
Brussels FIR,1.1112,26.4684
Brussels FIR,2.2225,43.3657
Brussels FIR,3.3337,55.6191
Brussels FIR,4.445,64.806
Brussels FIR,5.5562,72.1562
Brussels FIR,6.6674,78.1716
Brussels FIR,7.7787,83.1241
Brussels FIR,8.8899,87.2089
Brussels FIR,10.0012,90.5745
Brussels FIR,11.1124,93.4084
Brussels FIR,12.2236,95.7941
Brussels FIR,13.3349,97.8614
Brussels FIR,14.4461,99.6427
Brussels FIR,15.5574,101.1896
Brussels FIR,16.6686,102.5182
Brussels FIR,17.7798,103.6607
Brussels FIR,18.8911,104.6645
Brussels FIR,20.0023,105.5338
Brussels FIR,21.1136,106.3048
Brussels FIR,22.2248,106.9721
Brussels FIR,23.336,107.5375
Brussels FIR,24.4473,108.0133
Brussels FIR,25.5585,108.4181
Brussels FIR,26.6698,108.7694
Brussels FIR,27.781,109.0612
Brussels FIR,28.8922,109.3014
Brussels FIR,30.0035,109.4991
Brussels FIR,31.1147,109.6558
Brussels FIR,32.226,109.7843
Brussels FIR,33.3372,109.8898
Brussels FIR,34.4484,109.9733
Brussels FIR,35.5597,110.0372
Brussels FIR,36.6709,110.0871
Brussels FIR,37.7822,110.1253
Brussels FIR,38.8934,110.1523
Brussels FIR,40.0046,110.1709
Brussels FIR,41.1159,110.1828
Brussels FIR,42.2271,110.1897
Brussels FIR,43.3383,110.193
Brussels FIR,44.4496,110.1942
Brussels FIR,45.5608,110.1945
Brussels FIR,46.6721,110.1945
Brussels FIR,47.7833,110.1945
Brussels FIR,48.8945,110.1945
Brussels FIR,50.0058,110.1945
Brussels FIR,51.117,110.1945
Brussels FIR,52.2283,110.1945
Brussels FIR,53.3395,110.1945
Brussels FIR,54.4507,110.1945
Brussels FIR,55.562,110.1945
Brussels FIR,56.6732,110.1945
Brussels FIR,57.7845,110.1945
Brussels FIR,58.8957,110.1945
Brussels FIR,60.0069,110.1945
Brussels FIR,61.1182,110.1945
Brussels FIR,62.2294,110.1945
Brussels FIR,63.3407,110.1945
Brussels FIR,64.4519,110.1945
Brussels FIR,65.5631,110.1945
Brussels FIR,66.6744,110.1945
Brussels FIR,67.7856,110.1945
Brussels FIR,68.8969,110.1945
Brussels FIR,70.0081,110.1945
Brussels FIR,71.1193,110.1945
Brussels FIR,72.2306,110.1945
Brussels FIR,73.3418,110.1945
Brussels FIR,74.4531,110.1945
Brussels FIR,75.5643,110.1945
Brussels FIR,76.6755,110.1945
Brussels FIR,77.7868,110.1945
Brussels FIR,78.898,110.1945
Brussels FIR,80.0093,110.1945
Brussels FIR,81.1205,110.1945
Brussels FIR,82.2317,110.1945
Brussels FIR,83.343,110.1945
Brussels FIR,84.4542,110.1944
Brussels FIR,85.5655,110.1932
Brussels FIR,86.6767,110.1883
Brussels FIR,87.7879,110.175
Brussels FIR,88.8992,110.1496
Brussels FIR,90.0104,110.1028
Brussels FIR,91.1217,110.0217
Brussels FIR,92.2329,109.8892
Brussels FIR,93.3441,109.674
Brussels FIR,94.4554,109.3455
Brussels FIR,95.5666,108.8478
Brussels FIR,96.6779,108.1035
Brussels FIR,97.7891,106.8869
Brussels FIR,98.9003,104.8108
Langen FIR,0.0,0.6851
Langen FIR,1.1112,23.7386
Langen FIR,2.2225,38.3341
Langen FIR,3.3337,49.5776
Langen FIR,4.445,58.4918
Langen FIR,5.5562,65.7271
Langen FIR,6.6674,71.7703
Langen FIR,7.7787,76.7846
Langen FIR,8.8899,81.0666
Langen FIR,10.0012,84.7223
Langen FIR,11.1124,87.9059
Langen FIR,12.2236,90.758
Langen FIR,13.3349,93.2835
Langen FIR,14.4461,95.4717
Langen FIR,15.5574,97.3925
Langen FIR,16.6686,99.0964
Langen FIR,17.7798,100.5971
Langen FIR,18.8911,101.935
Langen FIR,20.0023,103.143
Langen FIR,21.1136,104.223
Langen FIR,22.2248,105.1778
Langen FIR,23.336,106.0223
Langen FIR,24.4473,106.7812
Langen FIR,25.5585,107.4558
Langen FIR,26.6698,108.0517
Langen FIR,27.781,108.5708
Langen FIR,28.8922,109.0263
Langen FIR,30.0035,109.4297
Langen FIR,31.1147,109.7803
Langen FIR,32.226,110.0811
Langen FIR,33.3372,110.3415
Langen FIR,34.4484,110.5665
Langen FIR,35.5597,110.76
Langen FIR,36.6709,110.9279
Langen FIR,37.7822,111.0688
Langen FIR,38.8934,111.185
Langen FIR,40.0046,111.2846
Langen FIR,41.1159,111.3691
Langen FIR,42.2271,111.4382
Langen FIR,43.3383,111.4944
Langen FIR,44.4496,111.5391
Langen FIR,45.5608,111.5733
Langen FIR,46.6721,111.6001
Langen FIR,47.7833,111.6205
Langen FIR,48.8945,111.6351
Langen FIR,50.0058,111.6452
Langen FIR,51.117,111.6515
Langen FIR,52.2283,111.6552
Langen FIR,53.3395,111.6573
Langen FIR,54.4507,111.6583
Langen FIR,55.562,111.6586
Langen FIR,56.6732,111.6587
Langen FIR,57.7845,111.6587
Langen FIR,58.8957,111.6587
Langen FIR,60.0069,111.6587
Langen FIR,61.1182,111.6587
Langen FIR,62.2294,111.6587
Langen FIR,63.3407,111.6587
Langen FIR,64.4519,111.6587
Langen FIR,65.5631,111.6587
Langen FIR,66.6744,111.6587
Langen FIR,67.7856,111.6587
Langen FIR,68.8969,111.6587
Langen FIR,70.0081,111.6587
Langen FIR,71.1193,111.6587
Langen FIR,72.2306,111.6587
Langen FIR,73.3418,111.6587
Langen FIR,74.4531,111.6587
Langen FIR,75.5643,111.6587
Langen FIR,76.6755,111.6587
Langen FIR,77.7868,111.6587
Langen FIR,78.898,111.6587
Langen FIR,80.0093,111.6587
Langen FIR,81.1205,111.6587
Langen FIR,82.2317,111.6583
Langen FIR,83.343,111.6569
Langen FIR,84.4542,111.6526
Langen FIR,85.5655,111.6406
Langen FIR,86.6767,111.6165
Langen FIR,87.7879,111.576
Langen FIR,88.8992,111.5124
Langen FIR,90.0104,111.4096
Langen FIR,91.1217,111.2522
Langen FIR,92.2329,111.0182
Langen FIR,93.3441,110.6957
Langen FIR,94.4554,110.2316
Langen FIR,95.5666,109.562
Langen FIR,96.6779,108.5922
Langen FIR,97.7891,107.0934
Langen FIR,98.9003,104.7763
Munchen FIR,0.0,0.4527
Munchen FIR,1.1112,25.6966
Munchen FIR,2.2225,41.1318
Munchen FIR,3.3337,52.4786
Munchen FIR,4.445,61.2175
Munchen FIR,5.5562,68.1957
Munchen FIR,6.6674,73.9745
Munchen FIR,7.7787,78.73
Munchen FIR,8.8899,82.8656
Munchen FIR,10.0012,86.4661
Munchen FIR,11.1124,89.5498
Munchen FIR,12.2236,92.2132
Munchen FIR,13.3349,94.5564
Munchen FIR,14.4461,96.619
Munchen FIR,15.5574,98.4563
Munchen FIR,16.6686,100.1174
Munchen FIR,17.7798,101.5877
Munchen FIR,18.8911,102.8972
Munchen FIR,20.0023,104.0783
Munchen FIR,21.1136,105.1373
Munchen FIR,22.2248,106.0836
Munchen FIR,23.336,106.9263
Munchen FIR,24.4473,107.6672
Munchen FIR,25.5585,108.3321
Munchen FIR,26.6698,108.9201
Munchen FIR,27.781,109.4375
Munchen FIR,28.8922,109.8962
Munchen FIR,30.0035,110.3026
Munchen FIR,31.1147,110.6611
Munchen FIR,32.226,110.9749
Munchen FIR,33.3372,111.2522
Munchen FIR,34.4484,111.4942
Munchen FIR,35.5597,111.7001
Munchen FIR,36.6709,111.8777
Munchen FIR,37.7822,112.0314
Munchen FIR,38.8934,112.1617
Munchen FIR,40.0046,112.2708
Munchen FIR,41.1159,112.3601
Munchen FIR,42.2271,112.4347
Munchen FIR,43.3383,112.4972
Munchen FIR,44.4496,112.5485
Munchen FIR,45.5608,112.5891
Munchen FIR,46.6721,112.6208
Munchen FIR,47.7833,112.6456
Munchen FIR,48.8945,112.6647
Munchen FIR,50.0058,112.6788
Munchen FIR,51.117,112.6888
Munchen FIR,52.2283,112.6956
Munchen FIR,53.3395,112.6998
Munchen FIR,54.4507,112.7021
Munchen FIR,55.562,112.7032
Munchen FIR,56.6732,112.7036
Munchen FIR,57.7845,112.7037
Munchen FIR,58.8957,112.7037
Munchen FIR,60.0069,112.7037
Munchen FIR,61.1182,112.7037
Munchen FIR,62.2294,112.7037
Munchen FIR,63.3407,112.7037
Munchen FIR,64.4519,112.7037
Munchen FIR,65.5631,112.7037
Munchen FIR,66.6744,112.7037
Munchen FIR,67.7856,112.7037
Munchen FIR,68.8969,112.7037
Munchen FIR,70.0081,112.7037
Munchen FIR,71.1193,112.7037
Munchen FIR,72.2306,112.7037
Munchen FIR,73.3418,112.7037
Munchen FIR,74.4531,112.7037
Munchen FIR,75.5643,112.7037
Munchen FIR,76.6755,112.7037
Munchen FIR,77.7868,112.7037
Munchen FIR,78.898,112.7037
Munchen FIR,80.0093,112.7037
Munchen FIR,81.1205,112.7035
Munchen FIR,82.2317,112.7027
Munchen FIR,83.343,112.7003
Munchen FIR,84.4542,112.6937
Munchen FIR,85.5655,112.6786
Munchen FIR,86.6767,112.6484
Munchen FIR,87.7879,112.5941
Munchen FIR,88.8992,112.5089
Munchen FIR,90.0104,112.3798
Munchen FIR,91.1217,112.1838
Munchen FIR,92.2329,111.9204
Munchen FIR,93.3441,111.5562
Munchen FIR,94.4554,111.0662
Munchen FIR,95.5666,110.3823
Munchen FIR,96.6779,109.3853
Munchen FIR,97.7891,107.8354
Munchen FIR,98.9003,105.4928
Bremen FIR,0.0,0.5314
Bremen FIR,1.1112,23.8183
Bremen FIR,2.2225,37.6629
Bremen FIR,3.3337,48.5626
Bremen FIR,4.445,57.4573
Bremen FIR,5.5562,64.6448
Bremen FIR,6.6674,70.6888
Bremen FIR,7.7787,75.8461
Bremen FIR,8.8899,80.2905
Bremen FIR,10.0012,84.152
Bremen FIR,11.1124,87.4257
Bremen FIR,12.2236,90.2108
Bremen FIR,13.3349,92.6267
Bremen FIR,14.4461,94.6955
Bremen FIR,15.5574,96.5229
Bremen FIR,16.6686,98.1332
Bremen FIR,17.7798,99.5633
Bremen FIR,18.8911,100.8288
Bremen FIR,20.0023,101.9513
Bremen FIR,21.1136,102.9358
Bremen FIR,22.2248,103.7994
Bremen FIR,23.336,104.5634
Bremen FIR,24.4473,105.2457
Bremen FIR,25.5585,105.864
Bremen FIR,26.6698,106.4139
Bremen FIR,27.781,106.8975
Bremen FIR,28.8922,107.32
Bremen FIR,30.0035,107.6831
Bremen FIR,31.1147,107.998
Bremen FIR,32.226,108.2738
Bremen FIR,33.3372,108.5124
Bremen FIR,34.4484,108.7192
Bremen FIR,35.5597,108.8983
Bremen FIR,36.6709,109.0538
Bremen FIR,37.7822,109.1918
Bremen FIR,38.8934,109.3125
Bremen FIR,40.0046,109.4146
Bremen FIR,41.1159,109.5006
Bremen FIR,42.2271,109.574
Bremen FIR,43.3383,109.6369
Bremen FIR,44.4496,109.6896
Bremen FIR,45.5608,109.7329
Bremen FIR,46.6721,109.7697
Bremen FIR,47.7833,109.8003
Bremen FIR,48.8945,109.8248
Bremen FIR,50.0058,109.8433
Bremen FIR,51.117,109.857
Bremen FIR,52.2283,109.8672
Bremen FIR,53.3395,109.8742
Bremen FIR,54.4507,109.8783
Bremen FIR,55.562,109.8808
Bremen FIR,56.6732,109.8822
Bremen FIR,57.7845,109.8826
Bremen FIR,58.8957,109.8827
Bremen FIR,60.0069,109.8827
Bremen FIR,61.1182,109.8827
Bremen FIR,62.2294,109.8827
Bremen FIR,63.3407,109.8827
Bremen FIR,64.4519,109.8827
Bremen FIR,65.5631,109.8827
Bremen FIR,66.6744,109.8827
Bremen FIR,67.7856,109.8827
Bremen FIR,68.8969,109.8827
Bremen FIR,70.0081,109.8827
Bremen FIR,71.1193,109.8827
Bremen FIR,72.2306,109.8827
Bremen FIR,73.3418,109.8827
Bremen FIR,74.4531,109.8827
Bremen FIR,75.5643,109.8827
Bremen FIR,76.6755,109.8827
Bremen FIR,77.7868,109.8827
Bremen FIR,78.898,109.8827
Bremen FIR,80.0093,109.8826
Bremen FIR,81.1205,109.8823
Bremen FIR,82.2317,109.881
Bremen FIR,83.343,109.8774
Bremen FIR,84.4542,109.8688
Bremen FIR,85.5655,109.853
Bremen FIR,86.6767,109.827
Bremen FIR,87.7879,109.7877
Bremen FIR,88.8992,109.7256
Bremen FIR,90.0104,109.6346
Bremen FIR,91.1217,109.5026
Bremen FIR,92.2329,109.3161
Bremen FIR,93.3441,109.0513
Bremen FIR,94.4554,108.6566
Bremen FIR,95.5666,108.0852
Bremen FIR,96.6779,107.2578
Bremen FIR,97.7891,106.0941
Bremen FIR,98.9003,104.3735
Tallinn FIR,0.0,0.4315
Tallinn FIR,1.1114,22.3644
Tallinn FIR,2.2227,35.9333
Tallinn FIR,3.3341,46.3856
Tallinn FIR,4.4455,54.7952
Tallinn FIR,5.5568,61.9087
Tallinn FIR,6.6682,67.9992
Tallinn FIR,7.7796,73.3866
Tallinn FIR,8.8909,78.069
Tallinn FIR,10.0023,82.1552
Tallinn FIR,11.1137,85.7207
Tallinn FIR,12.2251,88.8068
Tallinn FIR,13.3364,91.5044
Tallinn FIR,14.4478,93.8593
Tallinn FIR,15.5592,95.8837
Tallinn FIR,16.6705,97.6295
Tallinn FIR,17.7819,99.1482
Tallinn FIR,18.8933,100.4589
Tallinn FIR,20.0046,101.595
Tallinn FIR,21.116,102.595
Tallinn FIR,22.2274,103.4665
Tallinn FIR,23.3387,104.2129
Tallinn FIR,24.4501,104.8548
Tallinn FIR,25.5615,105.4086
Tallinn FIR,26.6728,105.8872
Tallinn FIR,27.7842,106.2959
Tallinn FIR,28.8956,106.6424
Tallinn FIR,30.0069,106.9282
Tallinn FIR,31.1183,107.167
Tallinn FIR,32.2297,107.3644
Tallinn FIR,33.3411,107.5224
Tallinn FIR,34.4524,107.6482
Tallinn FIR,35.5638,107.7494
Tallinn FIR,36.6752,107.8254
Tallinn FIR,37.7865,107.8836
Tallinn FIR,38.8979,107.9278
Tallinn FIR,40.0093,107.9606
Tallinn FIR,41.1206,107.9835
Tallinn FIR,42.232,107.9982
Tallinn FIR,43.3434,108.0063
Tallinn FIR,44.4547,108.01
Tallinn FIR,45.5661,108.0112
Tallinn FIR,46.6775,108.0114
Tallinn FIR,47.7888,108.0114
Tallinn FIR,48.9002,108.0114
Tallinn FIR,50.0116,108.0114
Tallinn FIR,51.1229,108.0114
Tallinn FIR,52.2343,108.0114
Tallinn FIR,53.3457,108.0114
Tallinn FIR,54.4571,108.0114
Tallinn FIR,55.5684,108.0114
Tallinn FIR,56.6798,108.0114
Tallinn FIR,57.7912,108.0114
Tallinn FIR,58.9025,108.0114
Tallinn FIR,60.0139,108.0114
Tallinn FIR,61.1253,108.0114
Tallinn FIR,62.2366,108.0114
Tallinn FIR,63.348,108.0114
Tallinn FIR,64.4594,108.0114
Tallinn FIR,65.5707,108.0114
Tallinn FIR,66.6821,108.0114
Tallinn FIR,67.7935,108.0114
Tallinn FIR,68.9048,108.0114
Tallinn FIR,70.0162,108.0114
Tallinn FIR,71.1276,108.0114
Tallinn FIR,72.2389,108.0114
Tallinn FIR,73.3503,108.0114
Tallinn FIR,74.4617,108.0114
Tallinn FIR,75.573,108.0114
Tallinn FIR,76.6844,108.0114
Tallinn FIR,77.7958,108.0114
Tallinn FIR,78.9072,108.0114
Tallinn FIR,80.0185,108.0114
Tallinn FIR,81.1299,108.0114
Tallinn FIR,82.2413,108.0114
Tallinn FIR,83.3526,108.0114
Tallinn FIR,84.464,108.0112
Tallinn FIR,85.5754,108.0104
Tallinn FIR,86.6867,108.0076
Tallinn FIR,87.7981,108.0003
Tallinn FIR,88.9095,107.9854
Tallinn FIR,90.0208,107.9556
Tallinn FIR,91.1322,107.9071
Tallinn FIR,92.2436,107.824
Tallinn FIR,93.3549,107.6926
Tallinn FIR,94.4663,107.4825
Tallinn FIR,95.5777,107.149
Tallinn FIR,96.689,106.6111
Tallinn FIR,97.8004,105.7092
Tallinn FIR,98.9118,104.1362
Helsinki FIR,0.0,0.4205
Helsinki FIR,1.1112,22.8707
Helsinki FIR,2.2225,36.8644
Helsinki FIR,3.3337,47.2888
Helsinki FIR,4.445,55.7311
Helsinki FIR,5.5562,62.5584
Helsinki FIR,6.6674,68.2775
Helsinki FIR,7.7787,73.1638
Helsinki FIR,8.8899,77.3949
Helsinki FIR,10.0012,81.1088
Helsinki FIR,11.1124,84.4018
Helsinki FIR,12.2236,87.3259
Helsinki FIR,13.3349,89.8941
Helsinki FIR,14.4461,92.1319
Helsinki FIR,15.5574,94.0886
Helsinki FIR,16.6686,95.8367
Helsinki FIR,17.7798,97.3874
Helsinki FIR,18.8911,98.7575
Helsinki FIR,20.0023,99.9789
Helsinki FIR,21.1136,101.0664
Helsinki FIR,22.2248,102.0422
Helsinki FIR,23.336,102.9305
Helsinki FIR,24.4473,103.7188
Helsinki FIR,25.5585,104.4267
Helsinki FIR,26.6698,105.0608
Helsinki FIR,27.781,105.6259
Helsinki FIR,28.8922,106.1285
Helsinki FIR,30.0035,106.5699
Helsinki FIR,31.1147,106.9537
Helsinki FIR,32.226,107.2804
Helsinki FIR,33.3372,107.5669
Helsinki FIR,34.4484,107.8139
Helsinki FIR,35.5597,108.0238
Helsinki FIR,36.6709,108.1991
Helsinki FIR,37.7822,108.3457
Helsinki FIR,38.8934,108.4698
Helsinki FIR,40.0046,108.5733
Helsinki FIR,41.1159,108.6564
Helsinki FIR,42.2271,108.7231
Helsinki FIR,43.3383,108.7766
Helsinki FIR,44.4496,108.8193
Helsinki FIR,45.5608,108.8517
Helsinki FIR,46.6721,108.8751
Helsinki FIR,47.7833,108.8924
Helsinki FIR,48.8945,108.905
Helsinki FIR,50.0058,108.913
Helsinki FIR,51.117,108.9176
Helsinki FIR,52.2283,108.9199
Helsinki FIR,53.3395,108.9209
Helsinki FIR,54.4507,108.921
Helsinki FIR,55.562,108.921
Helsinki FIR,56.6732,108.921
Helsinki FIR,57.7845,108.921
Helsinki FIR,58.8957,108.921
Helsinki FIR,60.0069,108.921
Helsinki FIR,61.1182,108.921
Helsinki FIR,62.2294,108.921
Helsinki FIR,63.3407,108.921
Helsinki FIR,64.4519,108.921
Helsinki FIR,65.5631,108.921
Helsinki FIR,66.6744,108.921
Helsinki FIR,67.7856,108.921
Helsinki FIR,68.8969,108.921
Helsinki FIR,70.0081,108.921
Helsinki FIR,71.1193,108.921
Helsinki FIR,72.2306,108.921
Helsinki FIR,73.3418,108.921
Helsinki FIR,74.4531,108.921
Helsinki FIR,75.5643,108.921
Helsinki FIR,76.6755,108.921
Helsinki FIR,77.7868,108.921
Helsinki FIR,78.898,108.921
Helsinki FIR,80.0093,108.921
Helsinki FIR,81.1205,108.9208
Helsinki FIR,82.2317,108.9198
Helsinki FIR,83.343,108.9162
Helsinki FIR,84.4542,108.9078
Helsinki FIR,85.5655,108.8921
Helsinki FIR,86.6767,108.8667
Helsinki FIR,87.7879,108.8283
Helsinki FIR,88.8992,108.7684
Helsinki FIR,90.0104,108.6846
Helsinki FIR,91.1217,108.5662
Helsinki FIR,92.2329,108.4014
Helsinki FIR,93.3441,108.1738
Helsinki FIR,94.4554,107.857
Helsinki FIR,95.5666,107.4027
Helsinki FIR,96.6779,106.7354
Helsinki FIR,97.7891,105.7573
Helsinki FIR,98.9003,104.0877
Shanwick FIR,0.0,0.3413
Shanwick FIR,1.1112,14.4004
Shanwick FIR,2.2225,23.3188
Shanwick FIR,3.3337,30.4979
Shanwick FIR,4.445,36.618
Shanwick FIR,5.5562,41.9987
Shanwick FIR,6.6674,46.6739
Shanwick FIR,7.7787,50.7664
Shanwick FIR,8.8899,54.4573
Shanwick FIR,10.0012,57.8505
Shanwick FIR,11.1124,60.9462
Shanwick FIR,12.2236,63.8299
Shanwick FIR,13.3349,66.5191
Shanwick FIR,14.4461,69.0443
Shanwick FIR,15.5574,71.3982
Shanwick FIR,16.6686,73.6046
Shanwick FIR,17.7798,75.6732
