Airport,Latitude,Longitude,Flights Total,Flights Big Hit,Flights Warming,Flights Cooling,Flights No Contrail,Contrail Forcing (10^18 J),Fuel Burn (t),CO2 (Mt),CO2 Forcing 20yr (10^18 J),CO2 Forcing 100yr (10^18 J),GWP20,GWP100,Contrail CO2eq 20yr (Mt),Contrail CO2eq 100yr (Mt)
Metz-Nancy-Lorraine Airport,48.9821014404,6.25131988525,525,10,0,90,334,0.006393255067893734,2238940.474082388,0.007092963421893006,0.0027270151559589664,0.010040892624451426,0.984654273977116,0.26742314940969397,0.006984116748530298,0.0018968226169303875
Mihail Kogălniceanu International Airport,44.36220169067383,28.488300323486328,441,43,0,61,211,0.039028889437830526,3329677.219002196,0.010548417429798958,0.004055525524586217,0.014932478918978542,4.041925877303238,1.0977503234948567,0.04263592137410092,0.01157952864592059
Mikkeli Airport,61.6866,27.201799,6,0,0,0,6,0.0,3610.4311225439346,1.1437845796219186e-05,4.397481980738427e-06,1.6191565452091283e-05,0.0,0.0,0.0,0.0
Mikonos Airport,37.43510055541992,25.348100662231445,5647,65,0,422,4228,0.06571706261858092,22650384.188758373,0.07175641710998652,0.027588022855476995,0.10157933101598225,1.0004764184949333,0.2717203000230557,0.07179060319422788,0.019497675185705065
Milan Bergamo Airport,45.673901,9.70417,49812,1006,0,7014,27143,0.9364993488001465,188430310.58796874,0.596947223942685,0.22950691131082632,0.8450463680063899,1.7138034068323387,0.46545342526469197,1.0230501860920806,0.2778511300863719
Milano Linate Airport,45.445099,9.27674,33669,327,0,4540,19085,0.3875846287886845,85006665.00744024,0.2693011147435707,0.1035375734711409,0.38122621194394973,1.5722364223324279,0.4270051192471026,0.4234050211745662,0.11499295461445606
Minsk National Airport,53.888071,28.039964,7290,68,0,1491,3083,0.08653522521241305,27845775.92579754,0.08821541813292662,0.033915976712247754,0.12487891007020094,1.0716127946888416,0.2910402931029922,0.0945327707600702,0.02567424114960997
"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631,405,0,0,1,390,9.303060416461078e-05,134148.35148332547,0.00042498197749917514,0.00016339183282300943,0.000601610095749993,0.23913590461685638,0.06494713773116893,0.00010162844963512575,2.7601363025903462e-05
Modlin Airport,52.451099,20.6518,8854,444,0,1502,3036,0.4021068537758056,44743203.23214167,0.14174646783942482,0.05449693493535579,0.20065817047327658,3.0989793973949067,0.8416546317924802,0.43926938348787725,0.11930157119727575
Mogilev Airport,53.95489883422852,30.09510040283203,8,0,0,1,3,0.00020806539403219113,21690.29923741263,6.871486798412321e-05,2.6418645534536382e-05,9.727367393469465e-05,3.307795071449859,0.8983670705414957,0.00022729470165321045,6.173117465354237e-05
"Molde Airport, Årø",62.744701,7.2625,1984,4,0,105,1421,0.009584922283036446,3083423.340628396,0.009768285143110757,0.003755589878099567,0.013828113358692965,1.0719134648729023,0.29112195239161776,0.010470756373618346,0.002843762242380437
Monte Real Air Base,39.828335,-8.8875,9,0,0,0,8,1.0045417175318377e-06,5785.543400163145,1.8328601491716845e-05,7.046754802255051e-06,2.5946210150562532e-05,0.05987259855108852,0.016260853470125177,1.0973809991164449e-06,2.980387031691253e-07
Montluçon-Guéret Airport,46.222599029541016,2.363960027694702,8,0,0,0,8,0.0,2201.65992107717,6.974858629972476e-06,2.6816076811981973e-06,9.873701922403404e-06,0.0,0.0,0.0,0.0
Montpellier-Méditerranée Airport,43.57619857788086,3.96301007270813,6297,45,0,705,4081,0.061108397852783256,17676949.576910198,0.05600057625965151,0.021530411355448437,0.07927515478156745,1.1920593004217779,0.3237524690918238,0.0667560077592966,0.01813032483462715
Mora Airport,60.957901,14.5114,53,0,0,0,52,1.3509487676110157e-06,19464.60026941895,6.166385365351923e-05,2.3707758448175346e-05,8.729216499746571e-05,0.023933029503272,0.00649999324009319,1.4758028287751226e-06,4.008146319059708e-07
Morava Airport,43.818298,20.5872,1,0,0,0,1,0.0,3754.140249744144,1.189311631118945e-05,4.572518777143308e-06,1.683605240119712e-05,0.0,0.0,0.0,0.0
Morlaix-Ploujean Airport,48.6031990051,-3.81577992439,118,0,0,12,90,9.473396108660777e-06,76909.93848939589,0.0002436506851344062,9.367581243552824e-05,0.000344915125285627,0.04247442602513779,0.01153566797728174,1.0348923001715477e-05,2.8106734061477254e-06
Moron Air Base,37.17490005493164,-5.615940093994141,151,8,0,20,103,0.006881153234494911,3789929.5132625243,0.012006496698015677,0.004616109870861524,0.01699655517304662,0.6260865619189593,0.17003941852117185,0.007517106238351972,0.0020415777170069557
"Mosjøen Airport, Kjærstad",65.783997,13.2149,337,0,0,1,330,7.286336148544657e-06,97083.52469177658,0.00030756060622354816,0.00011824711120866053,0.00043538685298586305,0.025880219407547096,0.007028832316367905,7.959735970183622e-06,2.161791928265779e-06
"Moss Airport, Rygge",59.378817,10.785439,12,0,0,0,12,0.0,9719.752293516138,3.0792175265859124e-05,1.1838596033889052e-05,4.3589809664528727e-05,0.0,0.0,0.0,0.0
Mostar International Airport,43.282901763916016,17.84589958190918,157,0,0,11,130,1.4160176311051403e-05,273482.4823658765,0.0008663925041350967,0.00033309991173690424,0.0012264766624622417,0.017854324906993627,0.00484907233269486,1.546885326581184e-05,4.201199921055715e-06
Munich Airport,48.353802,11.7861,191321,8810,0,24260,106835,8.307931442905042,1741880283.5292852,5.518276738220775,2.1215990277710564,7.8117453742197895,1.6446704397701366,0.4466775398921166,9.075746629822877,2.4648902778723496
Mytilene International Airport,39.0567016602,26.5983009338,1084,14,0,25,938,0.012771547068790313,2802544.489463657,0.008878460942620866,0.0034134812365428915,0.012568466477647465,1.5714308640303347,0.42678633693551143,0.013951887550322287,0.003789205823326167
Málaga-Costa del Sol Airport,36.6749,-4.49911,66372,3083,0,9967,33409,2.6384733081613923,374751136.0177856,1.1872115989043448,0.4564444832112745,1.680632406803019,2.4278062944948577,0.6593701186184898,2.8823197927172726,0.7828118527948048
Mönchengladbach Airport,51.230278,6.504444,6,0,0,1,4,2.1664615811966963e-05,5691.977357905207,1.8032184269843697e-05,6.932791962119666e-06,2.552659801952011e-05,1.31247824696648,0.35645716025566904,2.366684959946099e-05,6.427701198035428e-06
Münster Osnabrück Airport,52.134602,7.68483,4054,100,0,274,2907,0.1046124225392652,12913048.439871632,0.040908537457513335,0.015728010285576903,0.05791066548664299,2.7935648991012703,0.7587068305513678,0.11428065431487876,0.03103758679688185
Nancy-Essey Airport,48.69210052490234,6.230460166931152,53,0,0,1,51,1.255770853117243e-06,14596.472875677524,4.6241626070146396e-05,1.7778410465258237e-05,6.546025610639016e-05,0.029666530612503836,0.008057160018623201,1.3718286153819535e-06,3.725761807685079e-07
Nantes Atlantique Airport,47.153198242200006,-1.61073005199,25368,335,0,2837,16846,0.30968779027641324,81945714.83658832,0.2596040246023118,0.09980935576987779,0.36749888316942453,1.3031731435676497,0.35392997876439575,0.3383089928238081,0.0918816469146479
Naples International Airport,40.886002,14.2908,36417,717,0,5327,21314,0.6293614638085043,140973173.79201564,0.4466030145731056,0.17170442267877714,0.632217121160351,1.5394583941153397,0.4181029047654162,0.6875267596217828,0.18672601767000693
Nea Anchialos National Airport,39.219601,22.7943,101,8,0,10,48,0.005848570065732727,593305.5132317654,0.0018795918659182329,0.0007226423147136784,0.0026607750499917865,3.399191242462749,0.9231894397143149,0.006389092210033475,0.0017352193615886372
Neubrandenburg Airport,53.6022,13.306,36,0,0,0,33,5.807325326258742e-06,47269.41370614879,0.00014974950262107938,5.757384311112277e-05,0.0002119873721246362,0.0423643186771644,0.011505763822548058,6.344035650786273e-06,1.7229824097021809e-06
Nevers-Fourchambault Airport,47.00260162353516,3.1133298873901367,21,1,0,1,19,0.0003228329335161765,80328.21917128863,0.00025447979833464237,9.783925641036802e-05,0.00036024496084152246,1.385842830898965,0.3763823143009689,0.0003526690041306785,9.578169544003655e-05
Newcastle Airport,55.037498,-1.69167,18967,759,0,2716,10915,0.5982470362573113,105695796.07791738,0.3348442819748423,0.1287368025913058,0.4740099844366071,1.9517632112220862,0.5300811448659983,0.6535367510465719,0.17749464034105758
Newquay Cornwall Airport,50.44060134887695,-4.995409965515137,2550,11,0,35,2398,0.0099760222224611,2500844.513036796,0.00792267541730057,0.003046012597786112,0.011215443874693634,1.3755456351293378,0.37358568954080884,0.010898001588814304,0.002959798158780249
Nice-Côte d'Azur Airport,43.6584014893,7.215869903560001,66008,1255,0,7305,41391,1.2069613249842785,247866176.78826976,0.7852400480652386,0.30189941562794015,1.1115961746970182,1.6791147324317053,0.4560322966490655,1.3185081332017223,0.35809482254001335
Niort-Souché Airport,46.313477,-0.394529,195,0,0,1,192,6.985171950930819e-05,43679.894156373455,0.0001383779046873911,5.320183129206798e-05,0.00019588958802100342,0.5514419613274383,0.14976662358779286,7.630738316519627e-05,2.072439156418398e-05
Nis Airport,43.337299,21.853701,1459,67,0,197,651,0.0650322031462473,5358947.217608824,0.016977144785384757,0.006527163384454337,0.024033070202174968,4.1845934769269215,1.1364975465744707,0.07104244932576495,0.019294483396429342
Nordholz Naval Airbase,53.7677001953,8.658499717709999,454,0,0,3,439,0.00010734209805754937,241131.9180383248,0.000763905916345413,0.0002936971316066217,0.0010813952962921635,0.15350398874360094,0.041690287851955256,0.00011726260518385643,3.184745754425192e-05
Norrköping Airport,58.58629989624024,16.250600814819336,474,22,0,63,239,0.014929843366544395,2724167.3900866597,0.008630162291794538,0.003318018431544124,0.012216971630790082,1.8898430925926153,0.5132642035564033,0.016309652595101164,0.004429553375260429
Norwich International Airport,52.6758,1.28278,2769,22,0,156,2250,0.020610627515274413,5061929.298775143,0.016036192018519652,0.006165397461855256,0.022701045047835253,1.404039822245361,0.38132445172345597,0.02251545219117481,0.006114992129194067
Notodden Airport,59.565701,9.21222,5,0,0,0,5,0.0,1362.1737278244707,4.315366369747923e-06,1.659118875122789e-06,6.108889582042069e-06,0.0,0.0,0.0,0.0
Nuremberg Airport,49.498699,11.078056,19989,486,0,1787,13317,0.45569612421676364,59813285.15885516,0.18948848738325316,0.07285219819108571,0.2682424033814035,2.627132425970638,0.7135052838715709,0.49781134955267253,0.13520103698078262
Nîmes-Arles-Camargue Airport,43.75740051269531,4.4163498878479,692,11,0,118,379,0.010488389111322804,2572507.6599535868,0.008149704266732963,0.0031332978516943905,0.01153682891000445,1.4059063757291452,0.3818313906809838,0.01145772118890689,0.003111812913805395
Oberpfaffenhofen Airport,48.081402,11.2831,53,0,0,6,40,1.5533952518759754e-05,74697.55366567547,0.0002366418500128599,9.098114189160864e-05,0.00033499332579337075,0.07171002608047988,0.01947579117413033,1.6969593236155193e-05,4.608787253910331e-06
Odense Airport,55.47669982910156,10.330900192260742,213,0,0,20,171,0.0004058075629925371,331705.5577604522,0.0010508432069851127,0.00040401524462114374,0.0014875875115757595,0.4218632309696409,0.11457421841107293,0.0004433121105412388,0.00012039953911290464
Odessa International Airport,46.4268,30.6765,1625,42,0,200,693,0.048114917435365334,5301038.771409059,0.0167936908278239,0.006456631267914028,0.023773370358846628,3.129846584747314,0.8500378792666002,0.052561675882766924,0.014275273336342383
Ohrid St. Paul the Apostle Airport,41.18,20.7423,664,42,0,67,307,0.04044731114727619,2920755.576351455,0.00925295366588141,0.0035574615831742706,0.013098603318800662,4.775278744316888,1.2969222953315185,0.044185432962832526,0.012000361906951107
Olbia Costa Smeralda Airport,40.898701,9.51763,11025,110,0,1013,8186,0.09555737421241811,30104709.70268742,0.09537172033811375,0.03666734358295968,0.1350094659121528,1.0945460796311142,0.29726876480890485,0.10438874260375741,0.028351033502611384
Olsztyn-Mazury Airport,53.481899,20.9377,562,45,0,35,250,0.05350613107486898,1925301.7898924742,0.006099356070379359,0.0023450052476198624,0.00863432894521121,9.583166210077449,2.6027008229642163,0.05845114299689024,0.015874799063928146
Oradea International Airport,47.025299072265625,21.90250015258789,393,0,0,14,357,0.0004335380253551419,505261.7539775066,0.001600669236600741,0.0006154055799039385,0.0022659284950437906,0.29587962247203253,0.08035821564865428,0.0004736054094280238,0.00012862692369692918
Osijek Airport,45.4627,18.8102,153,4,0,10,105,0.0030563943838721056,344725.6728099495,0.00109209093146192,0.00041987366135143236,0.0015459783346830984,3.0573140432160737,0.8303387003734564,0.003338864941227451,0.0009068053647197282
"Oslo Airport, Gardermoen",60.193901,11.1004,113326,3234,0,14591,54656,3.1674221812736616,531028088.32283044,1.682296983806727,0.6467888100909768,2.3814818112136384,2.056803233729131,0.5586090600696162,3.46015387638644,0.9397463368822261
Ostend-Bruges International Airport,51.1988983154,2.8622200489,2253,41,0,424,1116,0.045809665536438296,16752607.596835993,0.05307226086677643,0.020404568744565907,0.07512979286702093,0.9429289962537458,0.2560909433007332,0.050043373668026456,0.013591325348475363
Ostrava Leos Janáček Airport,49.6963005065918,18.111099243164062,1518,49,0,130,891,0.045206265342960926,6264720.450343128,0.01984663438668703,0.007630389380018479,0.028095157549858835,2.488291291367572,0.675797293905511,0.04938420750734954,0.013412301811655158
Oulu Airport,64.930099,25.354601,4289,63,0,556,1904,0.09426756604399825,11064169.083572604,0.03505128765675801,0.013476087072552002,0.049619065371739594,2.9379728347942136,0.7979267130861557,0.10297973096011276,0.02796835874939426
Oxford (Kidlington) Airport,51.8368988037,-1.32000005245,277,0,0,8,261,-8.134213198792087e-05,74477.93993697467,0.00023594611372033575,9.071365377678093e-05,0.00033400843231618085,-0.3766102897695353,-0.10228393097149877,-8.885973425821137e-05,-2.413349600876422e-05
Paderborn Lippstadt Airport,51.6141014099,8.616319656369999,3859,64,0,318,2613,0.05551913933441034,14174591.583908757,0.04490510613782295,0.017264561754233222,0.06356826085240684,1.3506302014723788,0.36681888426352105,0.06065019255006636,0.016472040931211206
Pajala Airport,67.24559783935547,23.06889915466309,8,1,0,0,1,0.0009573158807720604,56371.70650111094,0.00017858556619551946,6.866037743089338e-05,0.0002528080842643773,5.8559635843678715,1.5904264734817288,0.00104579057233468,0.0002840272122590779
Palanga International Airport,55.97320175170898,21.093900680541992,1577,41,0,160,1058,0.051001442241145535,3176783.665868251,0.010064050653470621,0.003869302156224642,0.014246802918316674,5.536038509378562,1.503537731524405,0.055714971977949834,0.015131679889465923
Palma de Mallorca Airport,39.551701,2.73881,92765,2431,0,12546,56486,2.108260552512564,376995792.5202171,1.194322670704048,0.4591784604531488,1.690698933886071,1.9283775444985702,0.5237298103808616,2.3031050190712468,0.6255023858613953
Pamplona Airport,42.77,-1.64633,1360,5,0,88,1161,0.006156518175627274,2240887.264496202,0.007099130853923969,0.002729386334212878,0.010049623322624823,0.9473695978290851,0.2572969703194901,0.006725500742018001,0.0018265848606162521
Panevėžys Air Base,55.729400634765625,24.46080017089844,2,0,0,0,2,0.0,2865.836324366429,9.078969475592846e-06,3.49057028604031e-06,1.2852309002993611e-05,0.0,0.0,0.0,0.0
Pantelleria Airport,36.816502,11.9689,176,0,0,16,147,0.00022336764352951568,503878.65870055597,0.0015962875907633615,0.0006137209787159925,0.0022597257793726924,0.1528616643978378,0.041515838398958206,0.000244011177981702,6.627121765639405e-05
Pardubice Airport,50.01340103149414,15.73859977722168,608,17,0,73,338,0.022468852012055437,1926918.5819846091,0.006104478067727241,0.0023469744900317647,0.008641579712250849,4.020886415742662,1.0920361970028365,0.024545412937723478,0.006666311013768081
Paris Beauvais Tillé Airport,49.454399,2.11278,11293,548,0,1892,4727,0.48715321687845625,50032036.43735826,0.158501491433551,0.06093869990182982,0.22437680298581691,3.3575437516481696,0.9118783598226278,0.532175692189635,0.14453408003786677
Paris-Le Bourget Airport,48.96939849853516,2.441390037536621,491,14,0,71,278,0.018155942879613782,2657287.9789885893,0.008418288317435851,0.003236559737220955,0.01191704003662946,2.356049827149292,0.6398817144189552,0.01983390673518764,0.005386708761033915
Paris-Orly Airport,48.7233333,2.3794444,102224,3557,0,15591,54986,3.1976422054091382,911095967.2305473,2.8863520241863743,1.109709052085933,4.085958016048624,1.2102358935861315,0.3286890665535061,3.4931668211953357,0.9487123525746421
Parma Airport,44.824501,10.2964,215,4,0,31,133,0.004754313514893821,685992.3052891816,0.0021732236231561276,0.0008355342337368415,0.0030764440405373246,2.3898621931083164,0.6490648456282814,0.005193704974150704,0.0014105630554795663
Patras Araxos Agamemnon Airport,38.1511,21.4256,321,6,0,46,176,0.005345416130340946,1811472.1567174308,0.005738743792480821,0.0022063614835453335,0.00812384144568993,1.0175462142022424,0.2763563013571999,0.005839437020315479,0.00158593800892659
Pau Pyrénées Airport,43.380001068115234,-0.4186109900474548,2125,3,0,148,1599,0.007324386756821249,5568784.896530324,0.017641910552208068,0.006782744333271078,0.024974121394470916,0.45353949474037764,0.12317720368517074,0.008001303198103384,0.0021730812094848963
Peretola Airport,43.810001,11.2051,12867,108,0,1532,7705,0.12126425283853402,32688486.782814108,0.10355712612795509,0.03981436751623894,0.14659683436941534,1.2792112337690973,0.3474221418986526,0.13247143907972347,0.03597803856824308
Perpignan-Rivesaltes (Llabanère) Airport,42.74039840698242,2.8706700801849365,1149,8,0,170,712,0.008484952210158055,3500918.9886245113,0.011090911355962452,0.004264096903101618,0.01570044048003943,0.8357408401470036,0.22697961453992488,0.009269127574628002,0.002517410784472833
Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,820,8,0,129,481,0.012080928156178096,2649890.1911468348,0.008394852125553172,0.0032275492790160305,0.011883863454117603,1.572087484018737,0.42696466895508883,0.013197441956770233,0.003584305258713734
Pico Airport,38.554298,-28.441299,227,7,0,17,158,0.007184138463196821,791057.5802851688,0.0025060704143434146,0.0009635030656891423,0.0035476263506545825,3.1316331644305917,0.8505230980669447,0.007848093221956152,0.002131470772781273
Piešťany Airport,48.62519836425781,17.828399658203125,14,0,0,0,13,1.7904112799421398e-05,72765.76503193215,0.00023052194362116108,8.862823570972975e-05,0.0003263299055421012,0.08484573020707734,0.023043328999422137,1.9558802635292127e-05,5.311992988448655e-06
Pisa International Airport,43.683899,10.3927,19251,430,0,2590,10914,0.40688536470884684,67008003.42704441,0.21228135485687671,0.0816153189561646,0.3005082873699784,2.093869819580088,0.5686760078177738,0.44448952219438503,0.12071931341415684
Plovdiv International Airport,42.067799,24.8508,234,35,0,14,73,0.02687939636629116,1580158.201498602,0.005005941182347572,0.0019246225677641594,0.007086476400135818,5.865745659917704,1.5930831962731038,0.029363577764158565,0.00797488077912943
Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,3567,50,0,553,1959,0.059550829749783665,11729038.258062942,0.037157593201543396,0.014285893468279501,0.05260077929743081,1.7507724350909175,0.4754938772576469,0.06505448993158386,0.017668208060964252
Poitiers-Biard Airport,46.58769989013672,0.3066659867763519,1123,2,0,20,1042,0.002350346885459057,1049642.14196194,0.0033252663057354265,0.0012784574054549493,0.004707290865273453,0.7721381155764985,0.20970569275316264,0.0025675648591005767,0.0006973272742329976
Poprad-Tatry Airport,49.073600769,20.2411003113,236,20,0,15,100,0.021003415663984528,1031054.0165246339,0.00326637912435004,0.001255817187738051,0.004623929394181945,7.024457592241165,1.9077788233473165,0.022944541639178688,0.006231528922458758
Pori Airport,61.4617,21.799999,195,1,0,13,167,0.00048279067031923456,246053.84597096613,0.0007794985840360207,0.00029969200830130095,0.0011034684824483049,0.6766015639970546,0.18375883385829098,0.0005274099610922612,0.0001432397507966482
Portimão Airport,37.1493,-8.58396,143,0,0,1,141,0.00021596308221561803,24456.745827904724,7.747897078280216e-05,2.978815976135604e-05,0.00010968025351461638,3.0449848281071006,0.8269901976336329,0.00023592229053098592,6.407434936012003e-05
Porto Santo Airport,33.0733985901,-16.3500003815,362,18,0,13,270,0.02350370406267883,1586677.1227502672,0.005026593124872847,0.0019325625720919117,0.007115711562514152,5.108013499216016,1.3872900299007132,0.025675905536916916,0.00697334252650357
Portorož Airport,45.4734,13.615,2,0,0,0,2,0.0,334.96393608379276,1.0611657495134555e-06,4.0798392854751727e-07,1.502200239003411e-06,0.0,0.0,0.0,0.0
Poznań-Ławica Airport,52.421001,16.8263,9007,287,0,1123,5137,0.2610724813265733,30938832.331731446,0.09801422082692524,0.03768329960218509,0.13875022447666477,2.9097887741975397,0.7902721784468317,0.28520067947390576,0.07745791181166303
Pula Airport,44.89350128173828,13.922200202941896,2830,52,0,308,1596,0.05641241048995109,10096585.861300563,0.031985984008600185,0.012297576905653132,0.04527978107520819,1.9266569819041188,0.5232625212216867,0.06162601941324304,0.016737066636096688
Pärnu Airport,58.41899871826172,24.47279930114746,1,0,0,0,1,0.0,115.08809573438573,3.6459908728653403e-07,1.4017656341075976e-07,5.161312795040527e-07,0.0,0.0,0.0,0.0
Pécs-Pogány Airport,45.990898,18.240996,7,0,0,0,3,1.3035159373173004e-05,5676.704964229265,1.7983801326678312e-05,6.914190284449279e-06,2.545810648667517e-05,0.7918160639932014,0.21505004465269903,1.4239862782126134e-05,3.867417278327439e-06
Périgueux-Bassillac Airport,45.19810104370117,0.815555989742279,26,0,0,0,24,3.695341795558458e-05,14893.148732370722,4.718149518415045e-05,1.8139759758361283e-05,6.679074722743902e-05,0.8556031473455201,0.2323740366086128,4.036863577602662e-05,1.0963754489170866e-05
Přerov Air Base,49.42580032348633,17.404699325561523,19,0,0,1,17,0.00010142361903866453,70383.62596102442,0.00022297532704452537,8.57268055800923e-05,0.0003156468155250261,0.49690315308017613,0.1349543790751842,0.00011079714306750812,3.009149681038005e-05
Quimper-Cornouaille Airport,47.97499847412109,-4.167789936065674,375,0,0,3,362,-3.2571944590091736e-05,308421.7336570503,0.0009770800522255355,0.0003756556960071134,0.0013831674162605011,-0.03641690216133308,-0.009890499564271142,-3.558222866568754e-05,-9.663809830794682e-06
RAF Benson,51.6164016724,-1.09582996368,1,0,0,0,1,0.0,1437.0657911241033,4.55262442628116e-06,1.7503369285026312e-06,6.444755217917638e-06,0.0,0.0,0.0,0.0
RAF Brize Norton,51.75,-1.58362,16,3,0,2,6,0.006070307093258937,515607.0863698853,0.0016334432496197967,0.0006280061284911056,0.002312323820385661,4.0597199032029225,1.1025830191653392,0.006631322071233948,0.0018010067898010381
RAF Coningsby,53.0929985046,-0.166014000773,151,0,0,2,143,3.430310998712689e-05,165606.8229104435,0.000524642414980285,0.00020170804951484105,0.0007426907262471135,0.07142653071727437,0.01939879641071429,3.747338756917433e-05,1.0177431396628028e-05
RAF Fairford,51.682201,-1.79003,10,1,0,5,4,-0.000433772365633235,460592.24505814654,0.0014591562323442082,0.0005609984041695038,0.0020656008186994285,-0.32475028843560183,-0.08819922606376003,-0.0004738614073263877,-0.00012869645039887117
RAF Kinloss,57.6493988037,-3.56064009666,71,0,0,10,45,-0.00032696717171912796,87632.63591779771,0.00027762019058758317,0.0001067359892193698,0.00039300280549391385,-1.2865970805760107,-0.3494280707473484,-0.00035718532671894025,-9.700828759753036e-05
RAF Lakenheath,52.409302,0.561,10,4,0,1,1,0.004130591797384936,721612.3888450107,0.002286068047860994,0.0008789192673443478,0.003236188097334837,1.9738428992955335,0.5360777874223096,0.004512339183576825,0.0012255103009941603
RAF Linton-On-Ouse,54.0489006042,-1.2527500391,48,0,0,0,48,0.0,9495.86699372171,3.0082906636110376e-05,1.1565905172830745e-05,4.258575963218015e-05,0.0,0.0,0.0,0.0
RAF Lossiemouth,57.7052001953125,-3.339169979095459,47,0,0,1,40,0.00032913753829114356,131765.01972891786,0.00041743158250121177,0.00016048895001250884,0.0005909216569498234,0.8613537945852705,0.2339358601203178,0.00035955627756715315,9.765221629380639e-05
RAF Marham,52.648395,0.550692,15,0,0,0,15,0.0,3613.7186411844286,1.144826065527227e-05,4.401486157384437e-06,1.6206308864009642e-05,0.0,0.0,0.0,0.0
RAF Mildenhall,52.3619,0.486406,9,3,0,5,0,0.0019062005494918067,584527.0711660414,0.0018517817614540192,0.0007119502285077027,0.0026214066991078594,1.1245227527557382,0.3054101567143426,0.0020823707238931434,0.0005655529579664334
RAF Northolt,51.5530014038,-0.418166995049,59,0,0,5,35,0.0002943106006014306,125445.02275358651,0.0003974098320833621,0.00015279123417912704,0.0005625786028352794,0.809015339896295,0.2197212116309256,0.0003215106503810507,8.7319369819399e-05
RAF Scampton,53.307800293,-0.550832986832,32,0,0,1,31,-1.0367920823660964e-06,25538.404647423376,8.090566592303727e-05,3.1105613274993086e-05,0.00011453112837654361,-0.013999166990989255,-0.0038020464895982173,-1.1326119277737874e-06,-3.076071031112899e-07
RAF Waddington,53.1661987305,-0.523810982704,203,3,0,14,174,0.001522333559639215,786404.0405645664,0.0024913280005085464,0.0009578350841175727,0.0035267567950772556,0.6675262846918096,0.18129407050152557,0.0016630269241281448,0.0004516629941666211
RNAS Yeovilton,51.0093994140625,-2.638819932937622,98,0,0,2,90,9.161608706622924e-05,57281.122919007226,0.0001814665974074149,6.97680408026485e-05,0.0002568865100683292,0.5515241093935888,0.14978893425575876,0.00010008320351980943,2.7181688228675512e-05
Radom Airport,51.3891983032,21.213300705,4,0,0,1,3,-3.4987570442099103e-07,8719.290625435697,2.762271270138029e-05,1.0620040130597557e-05,3.9103076631488916e-05,-0.013836839978922749,-0.0037579599488210638,-3.82211055432756e-07,-1.0380504800957802e-07
Ramstein Air Base,49.436901,7.60028,2516,308,0,341,1286,0.2956538950625411,49981228.081207916,0.15834053056126668,0.060876815649490275,0.22414894465084284,2.0397689104046783,0.5539826927121797,0.3229780914958536,0.08771791348580571
Reggio Calabria Airport,38.071201,15.6516,1673,5,0,189,1243,0.00562024979050995,4338104.313981049,0.013743114466691964,0.005283783266817649,0.01945493420418214,0.4467452188734227,0.12133194012585001,0.006139670680424803,0.0016674787416153724
Rennes-Saint-Jacques Airport,48.0695,-1.73479,3596,18,0,214,2852,0.019225409348289365,6227411.404793354,0.019728439330385344,0.007584947201520948,0.027927839068361653,1.0645653439304605,0.28912626954475007,0.0210022128009629,0.005704010067534242
Reus Airport,41.1474,1.16717,2693,79,0,341,1361,0.07987656245752933,13351628.856152356,0.04229796021629067,0.01626219842329169,0.05987755067990245,2.062953320266505,0.5602793676632896,0.08725871746869737,0.023698674403430313
Reykjavik Airport,64.1299972534,-21.9405994415,3491,0,0,37,3355,0.00032447771794653105,2437585.5366746956,0.007722270980185436,0.0029689635697807567,0.010931748708816174,0.0459017560621691,0.012466499657793654,0.0003544657987784393,9.62696885318716e-05
Riga International Airport,56.92359924316406,23.971099853515625,40475,1123,0,4582,23504,1.1005234455545916,133568719.10560581,0.4231457021265593,0.16268584429976662,0.5990106400995591,2.8411804919009263,0.7716387926867289,1.2022333141137005,0.3265156387195164
Rijeka Airport,45.21689987182617,14.570300102233888,775,11,0,111,434,0.011591056811059751,2436527.186987266,0.007718918128375659,0.002967674506640698,0.01092700236754734,1.640423789654673,0.4455241883266668,0.012662296928184153,0.003438964733904559
Roanne-Renaison Airport,46.05830001831055,4.001389980316162,14,0,0,0,14,0.0,3607.1383457540587,1.1427414279348859e-05,4.393471399700153e-06,1.6176798459147005e-05,0.0,0.0,0.0,0.0
Robin Hood Doncaster Sheffield Airport,53.480538,-1.010656,4477,418,0,625,1956,0.3960774956514866,26317435.344818305,0.0833736351723844,0.03205446767435979,0.118024818215216,5.189683692881567,1.409470912043971,0.43268279487038036,0.11751271360684194
Rochefort-Saint-Agnant (BA 721) Airport,45.88779830932617,-0.9830560088157654,29,0,0,0,27,2.0072998960067255e-05,6012.328009022154,1.9047055132582187e-05,7.322977003182571e-06,2.6963262605860515e-05,1.151261237002967,0.3126720859587603,2.192813625320028e-05,5.955482459675984e-06
Rodez-Marcillac Airport,44.407901763916016,2.4826700687408447,359,2,0,12,282,0.0031475917379282367,658384.1188278897,0.0020857608884467544,0.0008019076394704885,0.0029526306390545184,1.6485546026257936,0.44773244321314165,0.0034384907126257616,0.0009338628185426783
