,time,file,region_id,area_km2,pt in mask,vol_km3,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing,min_lat,max_lat,min_lon,max_lon,min_FL,max_FL,area_by_FL
2540498,2024-12-18 01:00:00,20241218T01.nc,410,3945.976,11,1202.7335074218752,304.8,0.0,300.0,62.33967,-56.70516,516328930.0,549654300.0,14696155.0,62.0,62.75,-57.5,-56.25,300,300,{300: 3945.97607421875}
158581,2024-01-31 01:00:00,20240131T01.nc,99,507578.28,1032,1392388.741125,2743.2,786.9902159493472,310.0,50.420433,44.853996,637986750.0,1178588500.0,133932150.0,46.5,52.75,40.0,50.5,270,350,"{270: 50967.89453125, 280: 108717.078125, 290: 165609.078125, 300: 47226.734375, 310: 28265.53515625, 320: 53162.51171875, 330: 40590.9453125, 340: 9679.0126953125, 350: 3359.4921875}"
210740,2024-02-10 04:00:00,20240210T04.nc,29,70497.984,105,128926.713825,1828.8,520.5450989107475,385.0,29.672117,9.578514,840387600.0,1562222800.0,239325180.0,28.75,30.5,7.5,11.0,360,410,"{360: 2691.927001953125, 370: 11445.29296875, 380: 14119.015625, 390: 4716.3212890625, 400: 15422.5029296875, 410: 22102.931640625}"
520669,2024-04-06 03:00:00,20240406T03.nc,201,3189.267,10,1944.1772179687475,609.5999999999992,152.39999999999964,325.0,65.6244,82.04903,594177800.0,815684600.0,121201920.0,65.5,65.75,81.5,82.75,320,330,"{320: 2230.951416015625, 330: 958.315673828125}"
1286989,2024-08-29 03:00:00,20240829T03.nc,166,77488.97,268,94474.55069999998,1219.1999999999996,340.7767597709678,315.0,68.01892,-76.47708,756494000.0,1205154400.0,198960340.0,67.0,68.75,-81.25,-72.5,300,330,"{300: 4093.37353515625, 310: 24948.27734375, 320: 34699.32421875, 330: 13747.990234375}"
1736953,2024-10-09 11:00:00,20241009T11.nc,243,1049.113,2,319.7696537109375,304.8,0.0,380.0,47.25,5.8749995,879247200.0,1062315400.0,183068200.0,47.25,47.25,5.75,6.0,380,380,{380: 1049.113037109375}
439284,2024-03-22 14:00:00,20240322T14.nc,126,558.2208,1,170.14570751953124,304.8,0.0,380.0,43.75,3.2499995,510729600.0,510729600.0,0.0,43.75,43.75,3.25,3.25,380,380,{380: 558.2208251953125}
2335181,2024-11-29 22:00:00,20241129T22.nc,515,6580.805,18,6017.488252734377,914.4000000000004,248.86815786677104,310.0,61.762875,-18.681313,649750500.0,1085637400.0,133645700.0,61.5,62.0,-19.25,-18.25,300,320,"{300: 2554.421875, 310: 362.7933349609375, 320: 3663.58984375}"
1893962,2024-10-21 22:00:00,20241021T22.nc,441,1054.0399,4,321.2713666992188,304.8,0.0,290.0,70.061935,55.75,657280260.0,778173900.0,94678830.0,70.0,70.25,55.5,56.0,290,290,{290: 1054.0399169921875}
156179,2024-01-30 14:00:00,20240130T14.nc,30,636.85956,1,194.11479331054687,304.8,0.0,330.0,34.5,-14.499999,510111870.0,510111870.0,0.0,34.5,34.5,-14.5,-14.5,330,330,{330: 636.8595581054688}
1916952,2024-10-23 19:00:00,20241023T19.nc,320,3877.4316,8,1181.8411640625,304.8,0.0,320.0,51.15593,53.499996,583877060.0,706598400.0,54288760.0,51.0,51.25,53.0,54.0,320,320,{320: 3877.431640625}
185461,2024-02-05 10:00:00,20240205T10.nc,22,667.5457,1,203.46793403320316,304.8,0.0,380.0,30.25,-5.9999995,507839740.0,507839740.0,0.0,30.25,30.25,-6.0,-6.0,380,380,{380: 667.5457153320312}
1596332,2024-09-27 08:00:00,20240927T08.nc,551,1862.783,7,567.7762458984375,304.8,0.0,290.0,69.85641,71.321785,553433400.0,624711500.0,35978580.0,69.75,70.0,71.0,71.75,290,290,{290: 1862.782958984375}
1398403,2024-09-12 18:00:00,20240912T18.nc,691,1281.8492,4,781.4152986328115,609.5999999999992,152.39999999999964,295.0,65.5,-52.8125,598750100.0,694319100.0,60710270.0,65.5,65.5,-53.0,-52.5,290,300,"{290: 320.4623107910156, 300: 961.386962890625}"
2356271,2024-12-01 10:00:00,20241201T10.nc,250,531.9394,1,162.1351267089844,304.8,0.0,320.0,46.5,16.5,530352320.0,530352320.0,0.0,46.5,46.5,16.5,16.5,320,320,{320: 531.9393920898438}
1116893,2024-07-25 05:00:00,20240725T05.nc,55,1262.1514,2,769.407473437499,609.5999999999992,152.39999999999964,385.0,35.25,-80.99999,576654200.0,634132740.0,57478544.0,35.25,35.25,-81.0,-81.0,380,390,"{380: 631.07568359375, 390: 631.07568359375}"
1768344,2024-10-11 23:00:00,20241011T23.nc,413,386.3847,1,117.77005795898438,304.8,0.0,320.0,60.0,-69.99999,1125752400.0,1125752400.0,0.0,60.0,60.0,-70.0,-70.0,320,320,{320: 386.38470458984375}
140792,2024-01-27 18:00:00,20240127T18.nc,12,8642.466,12,2634.22358203125,304.8,0.0,350.0,21.248657,19.31151,586743600.0,703206900.0,61026520.0,20.5,22.0,18.75,19.75,350,350,{350: 8642.4658203125}
2484938,2024-12-13 06:00:00,20241213T06.nc,73,698.9353,1,213.0354802734375,304.8,0.0,370.0,25.250002,-3.4999998,509174180.0,509174180.0,0.0,25.25,25.25,-3.5,-3.5,370,370,{370: 698.935302734375}
1018031,2024-07-04 14:00:00,20240704T14.nc,39,701.78534,1,213.90417143554689,304.8,0.0,440.0,24.75,86.99999,1514199300.0,1514199300.0,0.0,24.75,24.75,87.0,87.0,440,440,{440: 701.7853393554688}
528363,2024-04-07 13:00:00,20240407T13.nc,176,3310.2788,8,1008.9729808593752,304.8,0.0,300.0,57.62457,-67.12413,563781000.0,592416260.0,21353344.0,57.5,57.75,-67.75,-66.5,300,300,{300: 3310.27880859375}
2005339,2024-11-01 18:00:00,20241101T18.nc,134,7028.251,11,2142.2108976562504,304.8,0.0,390.0,34.22681,-86.70536,908034600.0,1496548400.0,334300500.0,34.0,34.5,-87.5,-86.0,390,390,{390: 7028.2509765625}
455886,2024-03-26 01:00:00,20240326T01.nc,27,1927.5908,3,587.52968203125,304.8,0.0,390.0,33.749516,-59.499996,4057982000.0,4262389000.0,240758080.0,33.5,34.0,-59.5,-59.5,390,390,{390: 1927.5908203125}
2568582,2024-12-20 13:00:00,20241220T13.nc,120,604.7757,1,184.3356320800781,304.8,0.0,300.0,38.5,45.0,604150700.0,604150700.0,0.0,38.5,38.5,45.0,45.0,300,300,{300: 604.7756958007812}
542096,2024-04-09 23:00:00,20240409T23.nc,86,1196.854,2,364.801100390625,304.8,0.0,330.0,39.25,-29.624998,762800000.0,805839100.0,43039070.0,39.25,39.25,-29.75,-29.5,330,330,{330: 1196.85400390625}
444139,2024-03-23 16:00:00,20240323T16.nc,35,646.2564,1,196.9789533691406,304.8,0.0,350.0,33.25,-37.75,1269989000.0,1269989000.0,0.0,33.25,33.25,-37.75,-37.75,350,350,{350: 646.2564086914062}
2347337,2024-11-30 19:00:00,20241130T19.nc,78,5228.421,8,3187.245379687496,609.5999999999992,152.39999999999964,325.0,32.25,-77.59374,767288600.0,1036251840.0,182031100.0,32.25,32.25,-78.0,-77.0,320,330,"{320: 1960.6578369140625, 330: 3267.76318359375}"
323264,2024-03-02 05:00:00,20240302T05.nc,50,664.12305,1,202.4247046875,304.8,0.0,350.0,30.75,-47.249996,509180800.0,509180800.0,0.0,30.75,30.75,-47.25,-47.25,350,350,{350: 664.123046875}
815787,2024-05-28,20240528T00.nc,99,985.6807,2,300.43548500976567,304.8,0.0,310.0,50.374672,10.5,639323500.0,679543200.0,40219616.0,50.25,50.5,10.5,10.5,310,310,{310: 985.6807250976562}
1705852,2024-10-06 21:00:00,20241006T21.nc,15,1417.352,2,864.0178101562516,609.600000000001,152.40000000000057,425.0,23.5,86.74999,550327600.0,565326000.0,14998416.0,23.5,23.5,86.75,86.75,420,430,"{420: 708.676025390625, 430: 708.676025390625}"
1869633,2024-10-19 22:00:00,20241019T22.nc,424,1652.2916,4,503.6184875976562,304.8,0.0,290.0,57.687183,-43.187172,516816260.0,526551600.0,5656317.5,57.5,57.75,-43.5,-43.0,290,290,{290: 1652.2916259765625}
781956,2024-05-22 03:00:00,20240522T03.nc,159,683.5744,2,208.3534776855469,304.8,0.0,290.0,63.75,81.62499,678921100.0,688626300.0,9705216.0,63.75,63.75,81.5,81.75,290,290,{290: 683.5744018554688}
1543750,2024-09-23 16:00:00,20240923T16.nc,360,531.9394,1,162.1351267089844,304.8,0.0,330.0,46.5,41.5,642772700.0,642772700.0,0.0,46.5,46.5,41.5,41.5,330,330,{330: 531.9393920898438}
1425082,2024-09-14 17:00:00,20240914T17.nc,450,772.7694,2,235.5401159179688,304.8,0.0,300.0,60.0,-50.625,579978400.0,603576770.0,23598432.0,60.0,60.0,-50.75,-50.5,300,300,{300: 772.7694091796875}
2428789,2024-12-08 06:00:00,20241208T06.nc,397,459.66086,1,140.1046295654297,304.8,0.0,300.0,53.5,47.0,715738000.0,715738000.0,0.0,53.5,53.5,47.0,47.0,300,300,{300: 459.6608581542969}
274887,2024-02-21 18:00:00,20240221T18.nc,43,30781.447,50,9382.1851265625,304.8,0.0,330.0,37.18113,-9.479815,609058050.0,742715400.0,61173176.0,36.25,38.25,-11.5,-8.0,330,330,{330: 30781.447265625}
989603,2024-06-28 08:00:00,20240628T08.nc,136,475.7644,1,145.0129904296875,304.8,0.0,360.0,52.000004,71.24999,557186000.0,557186000.0,0.0,52.0,52.0,71.25,71.25,360,360,{360: 475.764404296875}
1031423,2024-07-07 05:00:00,20240707T05.nc,101,28900.072,52,8808.7420265625,304.8,0.0,360.0,44.005,-45.103073,792723400.0,1095773200.0,178169860.0,42.75,44.75,-46.25,-44.25,360,360,{360: 28900.072265625}
453550,2024-03-25 13:00:00,20240325T13.nc,135,2190.4805,4,667.658446875,304.8,0.0,340.0,44.874725,4.625,524281660.0,551598140.0,21221064.0,44.75,45.0,4.5,4.75,340,340,{340: 2190.48046875}
283998,2024-02-23 16:00:00,20240223T16.nc,158,29478.309,126,26954.96537812501,914.4000000000004,248.86815786677104,280.0,72.371994,-69.65337,652411460.0,1124288600.0,132823944.0,71.75,73.0,-73.0,-66.0,270,290,"{270: 8452.22265625, 280: 16359.294921875, 290: 4666.79345703125}"
689061,2024-05-06 04:00:00,20240506T04.nc,35,1290.658,2,393.3925458984375,304.8,0.0,360.0,33.37482,-88.74999,764369300.0,817248960.0,52879710.0,33.25,33.5,-88.75,-88.75,360,360,{360: 1290.657958984375}
1276967,2024-08-27 07:00:00,20240827T07.nc,121,1285.0686,2,391.68891035156247,304.8,0.0,370.0,33.75,-48.374996,510341900.0,513622140.0,3280272.0,33.75,33.75,-48.5,-48.25,370,370,{370: 1285.068603515625}
2495433,2024-12-14 04:00:00,20241214T04.nc,436,473.10278,1,144.2017283203125,304.8,0.0,300.0,52.25,85.49999,624626000.0,624626000.0,0.0,52.25,52.25,85.5,85.5,300,300,{300: 473.102783203125}
1711621,2024-10-07 09:00:00,20241007T09.nc,430,335.72604,1,102.3292981201172,304.8,0.0,280.0,64.25,89.24999,514554000.0,514554000.0,0.0,64.25,64.25,89.25,89.25,280,280,{280: 335.7260437011719}
576075,2024-04-16 18:00:00,20240416T18.nc,62,262829.84,426,320442.14549999987,1219.1999999999996,340.77675977096794,335.0,37.006172,63.1141,804685950.0,1412927500.0,205988160.0,34.25,38.25,58.5,67.5,320,350,"{320: 72327.0703125, 330: 156080.53125, 340: 12294.240234375, 350: 22128.00390625}"
555194,2024-04-12 05:00:00,20240412T05.nc,24,2829.299,4,862.3703572265625,304.8,0.0,360.0,23.75,88.37499,627263200.0,701086100.0,73381470.0,23.75,23.75,88.0,88.75,360,360,{360: 2829.299072265625}
43886,2024-01-09 16:00:00,20240109T16.nc,40,1397.8706,2,426.070960546875,304.8,0.0,350.0,25.250002,41.624996,559918850.0,616782600.0,56863744.0,25.25,25.25,41.5,41.75,350,350,{350: 1397.87060546875}
1389939,2024-09-12 06:00:00,20240912T06.nc,115,693.07587,1,211.24952416992187,304.8,0.0,360.0,26.250002,-61.749996,726206300.0,726206300.0,0.0,26.25,26.25,-61.75,-61.75,360,360,{360: 693.0758666992188}
1789248,2024-10-13 13:00:00,20241013T13.nc,587,344.808,1,105.09748264160156,304.8,0.0,270.0,63.5,7.5,579917200.0,579917200.0,0.0,63.5,63.5,7.5,7.5,270,270,{270: 344.8080139160156}
1268019,2024-08-25 14:00:00,20240825T14.nc,106,2647.4426,5,806.9405126953125,304.8,0.0,380.0,46.749996,-25.249998,1576239400.0,1754921200.0,195476670.0,46.75,46.75,-25.75,-24.75,380,380,{380: 2647.442626953125}
839483,2024-06-01 17:00:00,20240601T17.nc,278,1318.4585,7,401.866149609375,304.8,0.0,280.0,75.8918,-1.5373092,544758200.0,589118850.0,26100972.0,75.75,76.0,-2.0,-1.0,280,280,{280: 1318.45849609375}
1566089,2024-09-25 10:00:00,20240925T10.nc,235,572.01794,1,174.35106943359375,304.8,0.0,340.0,42.25,78.74999,772070900.0,772070900.0,0.0,42.25,42.25,78.75,78.75,340,340,{340: 572.0179443359375}
1776801,2024-10-12 15:00:00,20241012T15.nc,571,18765.37,68,17159.05354218747,914.3999999999984,248.8681578667703,320.0,69.07493,-64.73141,701871200.0,1124751000.0,162835780.0,68.75,69.5,-67.75,-61.25,310,330,"{310: 1947.986328125, 320: 6076.80859375, 330: 10740.576171875}"
2654689,2024-12-28 10:00:00,20241228T10.nc,422,154729.0,309,235806.99600000013,1524.000000000001,431.0522938113196,300.0,49.603107,28.200302,948914940.0,1924560000.0,341804540.0,48.5,50.75,25.0,30.75,280,320,"{280: 33102.02734375, 290: 57031.5859375, 300: 33488.0, 310: 17533.998046875, 320: 13573.380859375}"
1052205,2024-07-11 13:00:00,20240711T13.nc,72,59506.562,121,36275.20050000006,609.600000000001,152.40000000000057,335.0,50.456184,62.89847,964324860.0,1916559600.0,387136900.0,48.5,51.75,59.5,64.75,330,340,"{330: 23243.001953125, 340: 36263.5703125}"
2529526,2024-12-17 02:00:00,20241217T02.nc,81,623.19574,1,189.95006147460936,304.8,0.0,270.0,36.25,-59.749992,593915700.0,593915700.0,0.0,36.25,36.25,-59.75,-59.75,270,270,{270: 623.1957397460938}
2392414,2024-12-04 21:00:00,20241204T21.nc,112,1254.3192,2,382.3164963867188,304.8,0.0,280.0,35.75,35.624996,521263260.0,525486530.0,4223264.0,35.75,35.75,35.5,35.75,280,280,{280: 1254.3192138671875}
2440612,2024-12-09 06:00:00,20241209T06.nc,541,329.63928,1,100.47405322265624,304.8,0.0,320.0,64.75,88.24999,1087377500.0,1087377500.0,0.0,64.75,64.75,88.25,88.25,320,320,{320: 329.6392822265625}
717583,2024-05-10 18:00:00,20240510T18.nc,147,558.2208,1,170.14570751953124,304.8,0.0,320.0,43.75,-62.25,579652350.0,579652350.0,0.0,43.75,43.75,-62.25,-62.25,320,320,{320: 558.2208251953125}
2011827,2024-11-02 11:00:00,20241102T11.nc,90,8708.744,14,5308.850428125009,609.600000000001,152.40000000000057,355.0,36.39266,-77.69633,647444350.0,761749400.0,83786340.0,36.25,36.5,-78.25,-77.0,350,360,"{350: 6223.958984375, 360: 2484.784423828125}"
2399856,2024-12-05 14:00:00,20241205T14.nc,35,720.22723,1,219.52526088867188,304.8,0.0,420.0,21.25,-80.24999,559908700.0,559908700.0,0.0,21.25,21.25,-80.25,-80.25,420,420,{420: 720.2272338867188}
2409665,2024-12-06 12:00:00,20241206T12.nc,12,3616.7832,5,1102.3955203125,304.8,0.0,440.0,20.5999,64.39985,1482422300.0,2881035300.0,837765700.0,20.5,20.75,64.0,64.75,440,440,{440: 3616.783203125}
896490,2024-06-10 21:00:00,20240610T21.nc,50,1303.4943,2,794.6101025390615,609.5999999999992,152.39999999999964,365.0,32.5,-71.0,1316495100.0,1402852200.0,86357180.0,32.5,32.5,-71.0,-71.0,360,370,"{360: 651.7471313476562, 370: 651.7471313476562}"
1783803,2024-10-13 04:00:00,20241013T04.nc,414,276.93582,1,84.41003840332031,304.8,0.0,320.0,69.0,89.0,521360580.0,521360580.0,0.0,69.0,69.0,89.0,89.0,320,320,{320: 276.9358215332031}
1906164,2024-10-22 23:00:00,20241022T23.nc,483,572.7109,2,174.56227514648438,304.8,0.0,290.0,68.25,57.124996,644783200.0,728743100.0,83959900.0,68.25,68.25,57.0,57.25,290,290,{290: 572.7108764648438}
1313600,2024-09-03 01:00:00,20240903T01.nc,50,8907.748,13,2715.0816046875,304.8,0.0,370.0,27.538122,-59.249996,877479700.0,1576812200.0,285191300.0,27.25,27.75,-59.75,-58.75,370,370,{370: 8907.748046875}
2116285,2024-11-11 16:00:00,20241111T16.nc,353,902.98065,2,275.22850268554686,304.8,0.0,300.0,54.25,-80.37499,516922530.0,520320400.0,3397856.0,54.25,54.25,-80.5,-80.25,300,300,{300: 902.9806518554688}
1721260,2024-10-08 05:00:00,20241008T05.nc,347,67659.3,174,82490.21474999997,1219.1999999999996,340.7767597709678,325.0,59.787495,58.889866,716171100.0,1074784100.0,143468400.0,59.5,60.25,54.5,62.25,310,340,"{310: 6972.423828125, 320: 20987.15625, 330: 33087.46875, 340: 6612.25}"
1850803,2024-10-18 16:00:00,20241018T16.nc,296,1044.1509,2,318.25718789062506,304.8,0.0,310.0,47.5,7.875,672593340.0,757608960.0,85015620.0,47.5,47.5,7.75,8.0,310,310,{310: 1044.15087890625}
1070749,2024-07-15 19:00:00,20240715T19.nc,233,270.62955,1,82.48788596191407,304.8,0.0,300.0,69.5,-37.999996,535560740.0,535560740.0,0.0,69.5,69.5,-38.0,-38.0,300,300,{300: 270.6295471191406}
1582058,2024-09-26 12:00:00,20240926T12.nc,372,465.06424,1,141.75158020019532,304.8,0.0,310.0,53.0,34.499996,509340860.0,509340860.0,0.0,53.0,53.0,34.5,34.5,310,310,{310: 465.0642395019531}
920943,2024-06-15 03:00:00,20240615T03.nc,79,539.23114,1,164.35765151367187,304.8,0.0,360.0,45.75,33.499996,504464450.0,504464450.0,0.0,45.75,45.75,33.5,33.5,360,360,{360: 539.2311401367188}
172990,2024-02-02 20:00:00,20240202T20.nc,160,329.63928,1,100.47405322265624,304.8,0.0,270.0,64.75,86.99999,599100800.0,599100800.0,0.0,64.75,64.75,87.0,87.0,270,270,{270: 329.6392822265625}
853300,2024-06-04 05:00:00,20240604T05.nc,84,5998.7886,11,1828.4307574218751,304.8,0.0,300.0,45.11337,-57.568314,571671400.0,633869400.0,38737372.0,45.0,45.25,-58.25,-57.0,300,300,{300: 5998.78857421875}
1623383,2024-09-29 07:00:00,20240929T07.nc,486,1048.8048,5,319.6757059570313,304.8,0.0,300.0,74.25,-75.75,572524900.0,613744960.0,27339416.0,74.25,74.25,-76.25,-75.25,300,300,{300: 1048.8048095703125}
448055,2024-03-24 11:00:00,20240324T11.nc,87,3489284.0,6220,11698871.3952,3352.8,963.862230819322,320.0,43.25932,77.54155,1192211300.0,3394098700.0,564876300.0,38.0,49.25,66.25,87.25,270,370,"{270: 36970.40625, 280: 105902.3203125, 290: 240900.34375, 300: 268298.03125, 310: 374594.6875, 320: 544916.125, 330: 633075.0625, 340: 513697.71875, 350: 433378.09375, 360: 335309.125, 370: 2242.16748046875}"
1132809,2024-07-28 08:00:00,20240728T08.nc,181,242.00348,1,73.76266040039063,304.8,0.0,350.0,71.75,20.249998,586597400.0,586597400.0,0.0,71.75,71.75,20.25,20.25,350,350,{350: 242.00347900390625}
1118751,2024-07-25 13:00:00,20240725T13.nc,153,374.64603,1,114.19210891113282,304.8,0.0,310.0,61.0,-37.75,969455300.0,969455300.0,0.0,61.0,61.0,-37.75,-37.75,310,310,{310: 374.6460266113281}
779364,2024-05-21 16:00:00,20240521T16.nc,139,583.21655,1,177.7644052734375,304.8,0.0,320.0,41.0,57.5,623863100.0,623863100.0,0.0,41.0,41.0,57.5,57.5,320,320,{320: 583.216552734375}
478393,2024-03-29 20:00:00,20240329T20.nc,110,491.5418,1,149.82194340820314,304.8,0.0,270.0,50.5,67.99999,528015170.0,528015170.0,0.0,50.5,50.5,68.0,68.0,270,270,{270: 491.54180908203125}
1870265,2024-10-19 23:00:00,20241019T23.nc,424,3570.4756,9,1088.28095859375,304.8,0.0,290.0,59.110657,66.02665,556554300.0,620909900.0,37610412.0,59.0,59.25,65.25,66.75,290,290,{290: 3570.4755859375}
430493,2024-03-21 01:00:00,20240321T01.nc,85,553.5363,1,168.7178690917969,304.8,0.0,330.0,44.25,60.499996,561511040.0,561511040.0,0.0,44.25,44.25,60.5,60.5,330,330,{330: 553.5363159179688}
1741470,2024-10-09 19:00:00,20241009T19.nc,371,383.46094,1,116.87889375,304.8,0.0,340.0,60.25,28.25,526800220.0,526800220.0,0.0,60.25,60.25,28.25,28.25,340,340,{340: 383.4609375}
2281990,2024-11-25 19:00:00,20241125T19.nc,215,1556.2527,3,474.3458185546875,304.8,0.0,300.0,47.83307,-31.66653,556823230.0,601911100.0,39822348.0,47.75,48.0,-31.75,-31.5,300,300,{300: 1556.252685546875}
914513,2024-06-14,20240614T00.nc,98,1780.2507,3,542.6204232421875,304.8,0.0,370.0,39.833126,-26.083433,556615360.0,614874700.0,46908748.0,39.75,40.0,-26.25,-26.0,370,370,{370: 1780.250732421875}
2145400,2024-11-14 07:00:00,20241114T07.nc,60,1355.0154,2,413.0086880859376,304.8,0.0,390.0,28.75,29.625002,546307460.0,562414660.0,16107232.0,28.75,28.75,29.5,29.75,390,390,{390: 1355.015380859375}
1298492,2024-08-31 10:00:00,20240831T10.nc,67,7060.347,11,6455.981450390627,914.4000000000004,248.86815786677104,430.0,33.84061,83.95443,603111900.0,753706750.0,72189260.0,33.5,34.0,83.75,84.25,420,440,"{420: 1283.189208984375, 430: 3851.43505859375, 440: 1925.7236328125}"
1370849,2024-09-10 21:00:00,20240910T21.nc,586,386.97202,2,117.94907028808596,304.8,0.0,340.0,75.5,81.37499,511014340.0,513925600.0,2911264.0,75.5,75.5,81.25,81.5,340,340,{340: 386.9720153808594}
1105347,2024-07-22 22:00:00,20240722T22.nc,222,2091.869,7,637.6016396484375,304.8,0.0,310.0,67.25,-42.249996,556855700.0,604988300.0,29938884.0,67.25,67.25,-43.0,-41.5,310,310,{310: 2091.868896484375}
1050671,2024-07-11 04:00:00,20240711T04.nc,16,1437.9966,2,438.301358203125,304.8,0.0,440.0,21.5,82.62499,671025900.0,744901800.0,73875940.0,21.5,21.5,82.5,82.75,440,440,{440: 1437.99658203125}
2171021,2024-11-16 10:00:00,20241116T10.nc,177,2400.015,5,731.5245392578125,304.8,0.0,300.0,51.599667,-65.70016,547962940.0,595869100.0,26721858.0,51.5,51.75,-66.0,-65.5,300,300,{300: 2400.014892578125}
1176627,2024-08-05 16:00:00,20240805T16.nc,123,429.32773,1,130.85909157714843,304.8,0.0,360.0,56.250004,-48.749996,508895680.0,508895680.0,0.0,56.25,56.25,-48.75,-48.75,360,360,{360: 429.3277282714844}
481466,2024-03-30 11:00:00,20240330T11.nc,114,551.17816,1,167.99910366210938,304.8,0.0,370.0,44.5,33.499996,702600700.0,702600700.0,0.0,44.5,44.5,33.5,33.5,370,370,{370: 551.1781616210938}
1658646,2024-10-02 14:00:00,20241002T14.nc,156,565.1678,1,172.26314106445315,304.8,0.0,300.0,43.0,42.749996,524999700.0,524999700.0,0.0,43.0,43.0,42.75,42.75,300,300,{300: 565.1677856445312}
2220241,2024-11-20 13:00:00,20241120T13.nc,413,461879.62,982,563123.6387999998,1219.1999999999996,340.77675977096794,285.0,52.473644,73.5459,921028800.0,2100074400.0,352828800.0,50.25,54.75,69.25,78.75,270,300,"{270: 101262.3359375, 280: 156246.375, 290: 135919.21875, 300: 68451.703125}"
636817,2024-04-27 06:00:00,20240427T06.nc,192,362.79333,1,110.57940849609376,304.8,0.0,310.0,62.000004,-38.999996,538918700.0,538918700.0,0.0,62.0,62.0,-39.0,-39.0,310,310,{310: 362.7933349609375}
711639,2024-05-09 19:00:00,20240509T19.nc,246,232.37628,1,70.82829067382814,304.8,0.0,280.0,72.5,49.999996,501109000.0,501109000.0,0.0,72.5,72.5,50.0,50.0,280,280,{280: 232.37628173828125}
1032226,2024-07-07 09:00:00,20240707T09.nc,82,29229.352,47,44545.53178125002,1524.000000000001,431.0522938113196,410.0,36.40688,-75.79402,705137340.0,1256793900.0,162139700.0,35.5,37.25,-76.25,-75.0,390,430,"{390: 7496.10986328125, 400: 9339.7138671875, 410: 6808.900390625, 420: 4961.427734375, 430: 623.1957397460938}"
