week,region,+80th-percentile,+95th-percentile,Negative,Non-zero,Positive
43,Brindisi FIR,0.0403,0.0094,0.0415,0.1444,0.1029
43,Brussels FIR,0.0115,0.0009,0.0079,0.0373,0.0294
43,Bucarest FIR,0.0099,0.0005,0.0215,0.0562,0.0346
43,Budapest FIR,0.0147,0.0012,0.0307,0.0751,0.0444
43,Canarias FIR,0.0107,0.0027,0.01,0.0395,0.0295
43,Chisinau FIR,0.0066,0.0003,0.0216,0.053,0.0313
43,Copenhagen FIR,0.0255,0.003,0.0303,0.1261,0.0958
43,Helsinki FIR,0.0251,0.003,0.0148,0.1048,0.09
43,Langen FIR,0.0137,0.0016,0.0112,0.0513,0.0401
43,Lisboa FIR,0.0042,0.0007,0.0094,0.0263,0.0169
43,Ljubljana FIR,0.0151,0.0015,0.0198,0.0826,0.0628
43,London FIR,0.0143,0.0019,0.0182,0.0772,0.059
43,Madrid FIR,0.0037,0.0003,0.0058,0.0215,0.0158
43,Malta FIR,0.0168,0.002,0.0262,0.0784,0.0522
43,Marseille FIR,0.0187,0.0017,0.0257,0.088,0.0622
43,Milano FIR,0.0198,0.0032,0.0209,0.0934,0.0725
43,Munchen FIR,0.0201,0.0034,0.0264,0.0826,0.0562
43,Paris FIR,0.009,0.001,0.0065,0.0393,0.0328
43,Polaris FIR,0.0305,0.0053,0.0174,0.1369,0.1196
43,Praha FIR,0.0304,0.0072,0.037,0.1122,0.0751
43,Reims FIR,0.0221,0.0032,0.0125,0.0635,0.051
43,Reykjavik FIR,0.0205,0.001,0.0055,0.0867,0.0812
43,Riga FIR,0.026,0.0021,0.0243,0.1158,0.0916
43,Roma FIR,0.0314,0.0055,0.043,0.1332,0.0902
43,Santa Maria FIR,0.0177,0.0044,0.022,0.0758,0.0538
43,Sarajevo FIR,0.0356,0.0047,0.0456,0.1207,0.0752
43,Scottish FIR,0.0341,0.0043,0.024,0.1322,0.1083
43,Shannon FIR,0.0232,0.0038,0.0259,0.1137,0.0878
43,Skopje FIR,0.0166,0.0025,0.032,0.0783,0.0463
43,Sofia FIR,0.0111,0.0014,0.0131,0.0431,0.0299
43,Sweden FIR,0.0257,0.004,0.0173,0.1142,0.0969
43,Switzerland FIR,0.0166,0.0032,0.0278,0.0859,0.0581
43,Tallinn FIR,0.032,0.0021,0.0253,0.1272,0.1019
43,Tirana FIR,0.0237,0.0035,0.0307,0.0955,0.0648
43,Vilnius FIR,0.0234,0.0037,0.0278,0.099,0.0712
43,Warszawa FIR,0.0242,0.0037,0.0342,0.0964,0.0622
43,Wien FIR,0.02,0.0016,0.0214,0.0886,0.0672
43,Zagreb FIR,0.0318,0.0049,0.036,0.1192,0.0832
44,Global,0.0296,0.009,0.0196,0.0904,0.0708
44,Europe,0.0245,0.0064,0.021,0.0898,0.0688
44,European Airspace,0.0191,0.0044,0.0138,0.0713,0.0575
44,Africa Middle East,0.0279,0.0113,0.0142,0.0713,0.0571
44,East Asia,0.0155,0.0049,0.0127,0.0551,0.0424
44,Southeast Asia,0.0766,0.0346,0.0411,0.182,0.1409
44,India,0.0102,0.0048,0.0059,0.0263,0.0204
44,China,0.0109,0.002,0.0123,0.0466,0.0343
44,Latin America,0.0374,0.0133,0.026,0.11,0.084
44,USA,0.0171,0.0045,0.0171,0.0637,0.0466
44,North Atlantic,0.0219,0.0048,0.0129,0.0877,0.0749
44,North Pacific,0.0227,0.0036,0.0156,0.0927,0.0771
44,Amsterdam FIR,0.0235,0.0043,0.0177,0.0985,0.0808
44,Athinai FIR,0.0077,0.0018,0.0092,0.0321,0.0228
44,Barcelona FIR,0.0113,0.0015,0.0284,0.0895,0.0611
44,Beograd FIR,0.0441,0.0162,0.0511,0.1599,0.1088
44,Bordeaux FIR,0.0066,0.0014,0.0058,0.0272,0.0213
44,Bratislava  FIR,0.0448,0.0106,0.0661,0.185,0.1189
44,Bremen FIR,0.0495,0.0104,0.0363,0.1761,0.1397
44,Brest FIR,0.0039,0.0002,0.0071,0.0258,0.0187
44,Brindisi FIR,0.017,0.0072,0.0232,0.0714,0.0482
44,Brussels FIR,0.0045,0.0002,0.0054,0.0274,0.022
44,Bucarest FIR,0.039,0.009,0.0518,0.1666,0.1148
44,Budapest FIR,0.0536,0.0133,0.058,0.1838,0.1258
44,Canarias FIR,0.0293,0.013,0.0155,0.0743,0.0588
44,Chisinau FIR,0.0492,0.0078,0.0694,0.1765,0.1071
44,Copenhagen FIR,0.0767,0.0205,0.0373,0.2098,0.1724
44,Helsinki FIR,0.0118,0.0008,0.0041,0.0446,0.0405
44,Langen FIR,0.0082,0.001,0.0103,0.042,0.0317
44,Lisboa FIR,0.0064,0.0013,0.0117,0.0351,0.0234
44,Ljubljana FIR,0.0483,0.0166,0.0617,0.1836,0.1219
44,London FIR,0.0161,0.003,0.0095,0.0578,0.0483
44,Madrid FIR,0.0047,0.0006,0.0193,0.0571,0.0378
44,Malta FIR,0.0009,0.0,0.0046,0.0112,0.0066
44,Marseille FIR,0.0152,0.0044,0.0234,0.0637,0.0403
44,Milano FIR,0.0075,0.0011,0.0278,0.0652,0.0374
44,Munchen FIR,0.0172,0.0029,0.0277,0.0896,0.0619
44,Paris FIR,0.0017,0.0,0.0042,0.0133,0.0091
44,Polaris FIR,0.0204,0.0052,0.0167,0.1057,0.089
44,Praha FIR,0.0389,0.0087,0.0304,0.1464,0.116
44,Reims FIR,0.0015,0.0,0.006,0.016,0.01
44,Reykjavik FIR,0.0185,0.0012,0.005,0.0868,0.0819
44,Riga FIR,0.0649,0.0083,0.0189,0.176,0.1571
44,Roma FIR,0.012,0.0042,0.0274,0.0653,0.038
44,Santa Maria FIR,0.0213,0.0068,0.0221,0.091,0.0689
44,Sarajevo FIR,0.0528,0.0231,0.0492,0.1669,0.1177
44,Scottish FIR,0.0701,0.0207,0.0192,0.1915,0.1723
44,Shannon FIR,0.0191,0.005,0.007,0.0569,0.0498
44,Skopje FIR,0.0229,0.0087,0.0384,0.1033,0.0649
44,Sofia FIR,0.0226,0.0081,0.0354,0.1188,0.0835
44,Sweden FIR,0.035,0.0068,0.015,0.1112,0.0962
44,Switzerland FIR,0.0025,0.0006,0.0213,0.0421,0.0208
44,Tallinn FIR,0.0324,0.0034,0.0131,0.1091,0.096
44,Tirana FIR,0.0188,0.0091,0.0274,0.072,0.0446
44,Vilnius FIR,0.0881,0.0181,0.0188,0.2114,0.1926
44,Warszawa FIR,0.08,0.0196,0.0356,0.2096,0.174
44,Wien FIR,0.0253,0.0065,0.0548,0.1348,0.08
44,Zagreb FIR,0.0377,0.0131,0.046,0.1449,0.0989
45,Global,0.0277,0.0079,0.0199,0.0897,0.0699
45,Europe,0.0288,0.0058,0.0212,0.0933,0.0722
45,European Airspace,0.0303,0.0063,0.0172,0.1023,0.0852
45,Africa Middle East,0.0214,0.0074,0.0141,0.0636,0.0496
45,East Asia,0.0203,0.0061,0.018,0.0731,0.0552
45,Southeast Asia,0.0708,0.0286,0.0458,0.1937,0.1479
45,India,0.0181,0.0069,0.0109,0.0514,0.0405
45,China,0.0148,0.003,0.016,0.0673,0.0513
45,Latin America,0.0416,0.0146,0.0291,0.1237,0.0946
45,USA,0.0112,0.0029,0.0122,0.0488,0.0366
45,North Atlantic,0.028,0.0052,0.0162,0.1074,0.0912
45,North Pacific,0.018,0.0025,0.0142,0.0789,0.0647
45,Amsterdam FIR,0.0153,0.0034,0.0029,0.0308,0.0279
45,Athinai FIR,0.0091,0.0018,0.0096,0.0316,0.022
45,Barcelona FIR,0.0148,0.003,0.0152,0.0509,0.0357
45,Beograd FIR,0.0343,0.0061,0.0429,0.1199,0.0771
45,Bordeaux FIR,0.0169,0.0014,0.0167,0.0645,0.0478
45,Bratislava  FIR,0.0472,0.0075,0.0536,0.1645,0.1108
45,Bremen FIR,0.0353,0.0083,0.0072,0.0729,0.0657
45,Brest FIR,0.0219,0.0021,0.0203,0.0892,0.0689
45,Brindisi FIR,0.0154,0.0052,0.0156,0.0505,0.0349
45,Brussels FIR,0.0087,0.0023,0.0023,0.0267,0.0244
45,Bucarest FIR,0.0104,0.0007,0.0253,0.0602,0.0349
45,Budapest FIR,0.0553,0.0066,0.0595,0.1748,0.1153
45,Canarias FIR,0.0557,0.0203,0.0236,0.1286,0.105
45,Chisinau FIR,0.0114,0.0017,0.0248,0.0635,0.0387
45,Copenhagen FIR,0.0279,0.0055,0.0099,0.0805,0.0706
45,Helsinki FIR,0.0483,0.008,0.0302,0.203,0.1728
45,Langen FIR,0.016,0.0027,0.0073,0.0405,0.0332
45,Lisboa FIR,0.0302,0.0072,0.043,0.1345,0.0915
45,Ljubljana FIR,0.0487,0.012,0.0453,0.1376,0.0923
45,London FIR,0.0207,0.0025,0.009,0.0668,0.0578
45,Madrid FIR,0.0211,0.0044,0.0289,0.0967,0.0678
45,Malta FIR,0.0068,0.001,0.0119,0.0371,0.0252
45,Marseille FIR,0.0325,0.0054,0.0356,0.1299,0.0942
45,Milano FIR,0.0487,0.0096,0.0463,0.1468,0.1005
45,Munchen FIR,0.0496,0.01,0.0129,0.0984,0.0854
45,Paris FIR,0.0094,0.0013,0.0055,0.0304,0.025
45,Polaris FIR,0.0475,0.0085,0.0145,0.1796,0.1651
45,Praha FIR,0.0461,0.0059,0.0314,0.1247,0.0933
45,Reims FIR,0.0128,0.0009,0.0123,0.0669,0.0546
45,Reykjavik FIR,0.0697,0.0125,0.0064,0.201,0.1946
45,Riga FIR,0.084,0.0387,0.0149,0.1595,0.1446
45,Roma FIR,0.0181,0.0044,0.0289,0.0821,0.0532
45,Santa Maria FIR,0.0314,0.0103,0.0306,0.1143,0.0837
45,Sarajevo FIR,0.0576,0.0118,0.0535,0.1512,0.0977
45,Scottish FIR,0.0395,0.0084,0.012,0.1154,0.1034
45,Shannon FIR,0.0484,0.0113,0.0121,0.144,0.1319
45,Skopje FIR,0.0104,0.0006,0.0277,0.0752,0.0475
45,Sofia FIR,0.004,0.0005,0.0065,0.0216,0.0152
45,Sweden FIR,0.0447,0.0096,0.025,0.1597,0.1347
45,Switzerland FIR,0.0199,0.0014,0.0306,0.0918,0.0612
45,Tallinn FIR,0.0607,0.0126,0.0158,0.146,0.1301
45,Tirana FIR,0.0281,0.0055,0.0367,0.0904,0.0537
45,Vilnius FIR,0.0484,0.0228,0.0187,0.1189,0.1002
45,Warszawa FIR,0.0289,0.008,0.0159,0.0803,0.0644
45,Wien FIR,0.0683,0.0164,0.0356,0.1517,0.1161
45,Zagreb FIR,0.0471,0.0115,0.0398,0.1188,0.0789
46,Global,0.0285,0.0078,0.0195,0.0907,0.0711
46,Europe,0.0252,0.0048,0.0215,0.1,0.0785
46,European Airspace,0.0231,0.0045,0.0127,0.0832,0.0705
46,Africa Middle East,0.0184,0.0066,0.0113,0.0534,0.0422
46,East Asia,0.0115,0.003,0.0105,0.0467,0.0362
46,Southeast Asia,0.072,0.0297,0.0417,0.1845,0.1429
46,India,0.0257,0.011,0.0141,0.0657,0.0516
46,China,0.011,0.0016,0.014,0.0592,0.0452
46,Latin America,0.034,0.0123,0.0225,0.1005,0.078
46,USA,0.0082,0.002,0.012,0.0444,0.0324
46,North Atlantic,0.0358,0.0084,0.0169,0.1305,0.1137
46,North Pacific,0.0227,0.0023,0.014,0.092,0.078
46,Amsterdam FIR,0.0587,0.0083,0.0126,0.1471,0.1345
46,Athinai FIR,0.0082,0.0005,0.0099,0.0439,0.034
46,Barcelona FIR,0.0162,0.0023,0.0309,0.1053,0.0743
46,Beograd FIR,0.0109,0.0018,0.0063,0.0483,0.042
46,Bordeaux FIR,0.0271,0.0058,0.0255,0.101,0.0756
46,Bratislava  FIR,0.0199,0.0019,0.0184,0.0834,0.065
46,Bremen FIR,0.0565,0.0082,0.0094,0.1454,0.136
46,Brest FIR,0.0327,0.0059,0.039,0.1321,0.0931
46,Brindisi FIR,0.0139,0.0016,0.0156,0.0631,0.0475
46,Brussels FIR,0.0242,0.0019,0.0148,0.1118,0.0969
46,Bucarest FIR,0.0141,0.0018,0.0141,0.0666,0.0525
46,Budapest FIR,0.0123,0.0021,0.0118,0.0634,0.0516
46,Canarias FIR,0.0047,0.0012,0.0085,0.0244,0.0159
46,Chisinau FIR,0.0211,0.0029,0.0068,0.0673,0.0605
46,Copenhagen FIR,0.0449,0.011,0.0098,0.1081,0.0983
46,Helsinki FIR,0.0408,0.004,0.0077,0.1298,0.1221
46,Langen FIR,0.0176,0.0025,0.0137,0.0911,0.0775
46,Lisboa FIR,0.007,0.0004,0.0188,0.069,0.0501
46,Ljubljana FIR,0.0079,0.0042,0.0176,0.0412,0.0236
46,London FIR,0.0631,0.0141,0.0317,0.1775,0.1459
46,Madrid FIR,0.0171,0.0018,0.0325,0.1063,0.0738
46,Malta FIR,0.0028,0.0002,0.0053,0.0168,0.0115
46,Marseille FIR,0.0185,0.0035,0.0211,0.0853,0.0642
46,Milano FIR,0.018,0.0045,0.0119,0.0654,0.0535
46,Munchen FIR,0.0114,0.0017,0.0126,0.0823,0.0697
46,Paris FIR,0.0305,0.0061,0.0278,0.137,0.1091
46,Polaris FIR,0.0299,0.0055,0.0123,0.1349,0.1226
46,Praha FIR,0.0139,0.0002,0.0165,0.09,0.0735
46,Reims FIR,0.0146,0.002,0.0229,0.097,0.0741
46,Reykjavik FIR,0.0216,0.0041,0.0033,0.0937,0.0904
46,Riga FIR,0.049,0.0096,0.0112,0.1247,0.1135
46,Roma FIR,0.0143,0.0021,0.0185,0.0703,0.0518
46,Santa Maria FIR,0.0138,0.0044,0.0157,0.0575,0.0419
46,Sarajevo FIR,0.0082,0.002,0.0066,0.0428,0.0361
46,Scottish FIR,0.0381,0.0107,0.0257,0.1207,0.0951
46,Shannon FIR,0.0557,0.0128,0.0341,0.1848,0.1508
46,Skopje FIR,0.019,0.001,0.004,0.0487,0.0448
46,Sofia FIR,0.0274,0.0028,0.0066,0.0839,0.0773
46,Sweden FIR,0.0253,0.0043,0.0094,0.1089,0.0995
46,Switzerland FIR,0.0153,0.0034,0.0148,0.0797,0.0649
46,Tallinn FIR,0.0345,0.0052,0.0132,0.1201,0.1068
46,Tirana FIR,0.0152,0.0022,0.0062,0.0518,0.0457
46,Vilnius FIR,0.0478,0.0136,0.0103,0.1151,0.1048
46,Warszawa FIR,0.0259,0.0029,0.0108,0.088,0.0771
46,Wien FIR,0.007,0.0013,0.018,0.0644,0.0463
46,Zagreb FIR,0.0095,0.0021,0.0123,0.046,0.0337
47,Global,0.0285,0.0084,0.02,0.0924,0.0724
47,Europe,0.0256,0.0032,0.0311,0.1494,0.1183
47,European Airspace,0.0337,0.0079,0.0201,0.1224,0.1023
47,Africa Middle East,0.0197,0.007,0.0119,0.057,0.045
47,East Asia,0.0054,0.0012,0.0062,0.0224,0.0162
47,Southeast Asia,0.0654,0.0238,0.0478,0.1887,0.1409
47,India,0.0228,0.0098,0.0151,0.0624,0.0473
47,China,0.0072,0.0008,0.0119,0.0393,0.0274
47,Latin America,0.0427,0.0155,0.0267,0.1207,0.094
47,USA,0.0125,0.0043,0.0121,0.058,0.0459
47,North Atlantic,0.0505,0.0111,0.0225,0.1802,0.1577
47,North Pacific,0.0231,0.0049,0.0126,0.0978,0.0852
47,Amsterdam FIR,0.0235,0.0002,0.013,0.1008,0.0878
47,Athinai FIR,0.0073,0.0007,0.0211,0.0658,0.0446
47,Barcelona FIR,0.0125,0.0022,0.0483,0.1448,0.0965
47,Beograd FIR,0.0452,0.0054,0.0807,0.2748,0.1941
47,Bordeaux FIR,0.0544,0.01,0.0504,0.2979,0.2476
47,Bratislava  FIR,0.0229,0.0053,0.0211,0.1711,0.15
47,Bremen FIR,0.0197,0.0009,0.0091,0.0856,0.0765
47,Brest FIR,0.0725,0.0097,0.0349,0.2989,0.264
47,Brindisi FIR,0.0133,0.0006,0.062,0.1969,0.1349
47,Brussels FIR,0.0333,0.0012,0.0202,0.1906,0.1704
47,Bucarest FIR,0.0721,0.0149,0.0661,0.291,0.2249
47,Budapest FIR,0.0369,0.0038,0.0528,0.2633,0.2105
47,Canarias FIR,0.0025,0.0005,0.0041,0.0161,0.012
47,Chisinau FIR,0.0997,0.0229,0.0466,0.2789,0.2323
47,Copenhagen FIR,0.0045,0.0006,0.0052,0.0283,0.0231
47,Helsinki FIR,0.0365,0.0089,0.0033,0.1029,0.0995
47,Langen FIR,0.031,0.0021,0.0213,0.1742,0.153
47,Lisboa FIR,0.01,0.0017,0.0262,0.0855,0.0593
47,Ljubljana FIR,0.0612,0.009,0.0624,0.2906,0.2283
47,London FIR,0.0354,0.0014,0.0159,0.1434,0.1275
47,Madrid FIR,0.0138,0.0013,0.0535,0.172,0.1185
47,Malta FIR,0.0019,0.0001,0.0114,0.0311,0.0198
47,Marseille FIR,0.0351,0.0084,0.0524,0.2349,0.1825
47,Milano FIR,0.057,0.0073,0.0582,0.2625,0.2042
47,Munchen FIR,0.031,0.0033,0.022,0.1696,0.1476
47,Paris FIR,0.0381,0.002,0.0255,0.231,0.2055
47,Polaris FIR,0.0784,0.032,0.0108,0.1483,0.1375
47,Praha FIR,0.0244,0.0038,0.0093,0.1486,0.1393
47,Reims FIR,0.0334,0.0029,0.039,0.2304,0.1914
47,Reykjavik FIR,0.0102,0.0046,0.002,0.0236,0.0216
47,Riga FIR,0.0585,0.0121,0.005,0.1178,0.1128
47,Roma FIR,0.0155,0.002,0.041,0.1365,0.0955
47,Santa Maria FIR,0.0587,0.0232,0.0375,0.1608,0.1232
47,Sarajevo FIR,0.044,0.0037,0.0695,0.2856,0.2161
47,Scottish FIR,0.0038,0.0003,0.0052,0.0212,0.0159
47,Shannon FIR,0.0451,0.0037,0.0175,0.1745,0.157
47,Skopje FIR,0.0175,0.0034,0.0726,0.2092,0.1366
47,Sofia FIR,0.0459,0.0085,0.0568,0.205,0.1481
47,Sweden FIR,0.051,0.0163,0.0106,0.1049,0.0943
47,Switzerland FIR,0.0435,0.0034,0.0504,0.2262,0.1759
47,Tallinn FIR,0.0496,0.0091,0.0083,0.1084,0.1001
47,Tirana FIR,0.0095,0.001,0.0641,0.1708,0.1067
47,Vilnius FIR,0.0352,0.0023,0.0058,0.1059,0.1
47,Warszawa FIR,0.0306,0.0056,0.0175,0.1184,0.1009
47,Wien FIR,0.0381,0.0061,0.0466,0.2106,0.164
47,Zagreb FIR,0.0453,0.0034,0.0621,0.2936,0.2314
