Hour,Region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
01-01 04,Santa Maria FIR,0.0,0.01076,0.072336,0.078122,0.00752,0.0
01-01 04,Sarajevo FIR,0.0,0.0,0.003692,0.0,0.0,0.0
01-01 04,Scottish FIR,0.014927,0.0,0.0,0.0,0.0,0.0
01-01 04,Shannon FIR,0.107906,0.053627,0.019382,0.0,0.0,0.0
01-01 04,Shanwick FIR,0.001904,0.054519,0.089876,0.029313,0.0,0.0
01-01 04,Simferopol FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 04,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 04,Sofia FIR,0.028118,0.05759,0.010731,0.0,0.0,0.0
01-01 04,Southeast Asia,0.0,0.0,0.0,0.000247,0.013714,0.052135
01-01 04,Sweden FIR,0.038779,0.144614,0.051015,0.001362,0.0,0.0
01-01 04,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 04,Tallinn FIR,0.0,0.075006,0.0,0.0,0.0,0.0
01-01 04,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 04,Tirana FIR,0.036975,0.153356,0.005297,0.0,0.0,0.0
01-01 04,USA,0.02897,0.03835,0.027674,0.015799,0.002872,0.0
01-01 04,Vilnius FIR,0.105806,0.513009,0.120763,0.0,0.0,0.0
01-01 04,Warszawa FIR,0.026786,0.18057,0.15883,0.153192,0.030553,0.0
01-01 04,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 04,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 04,Zagreb FIR,0.0,0.036605,0.040644,0.022434,0.0,0.0
01-01 05,Africa & Middle East,0.0,0.001519,0.002014,0.005385,0.005545,0.014016
01-01 05,Amsterdam FIR,0.138336,0.0,0.0,0.0,0.0,0.0
01-01 05,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Arctic,0.161551,0.11402,0.072363,0.040587,0.01222,0.001254
01-01 05,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Barcelona FIR,0.0,0.171939,0.057766,0.0,0.0,0.0
01-01 05,Beograd FIR,0.0,0.010691,0.024931,0.013383,0.0,0.0
01-01 05,Bodo Oceanic FIR,0.234188,0.167653,0.156981,0.101213,0.006333,0.0
01-01 05,Bordeaux FIR,0.038578,0.057813,0.055319,0.0,0.0,0.0
01-01 05,Bratislava  FIR,0.0,0.281856,0.572036,0.518453,0.007094,0.0
01-01 05,Bremen FIR,0.243597,0.033782,0.0,0.0,0.0,0.0
01-01 05,Brest FIR,0.093525,0.015784,0.0,0.0,0.0,0.0
01-01 05,Brindisi FIR,0.0,0.011173,0.008575,0.00965,0.0,0.0
01-01 05,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Bucarest FIR,0.0,0.00272,0.02365,0.03248,0.097938,0.0
01-01 05,Budapest FIR,0.0,0.188759,0.484208,0.439552,0.009343,0.0
01-01 05,Canarias FIR,0.0,0.00692,0.030392,0.043912,0.010417,0.0
01-01 05,China,0.016163,0.028938,0.019666,0.006797,0.002358,0.0
01-01 05,Chisinau FIR,0.0,0.0,0.0,0.0,0.142095,0.0
01-01 05,Continental Europe,0.051828,0.058651,0.021903,0.006299,0.0,0.0
01-01 05,Copenhagen FIR,0.291242,0.0198,0.0,0.0,0.0,0.0
01-01 05,Dnipro FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,East Asia,0.009665,0.025238,0.015541,0.000246,0.005974,0.006445
01-01 05,European Airspace,0.034051,0.050866,0.05084,0.031727,0.011169,0.000749
01-01 05,Global,0.020921,0.022076,0.019515,0.021415,0.024951,0.021381
01-01 05,Helsinki FIR,0.0,0.002898,0.002466,0.0,0.0,0.0
01-01 05,India,0.0,0.0,0.0,0.0,0.00047,0.003507
01-01 05,Istanbul FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Kiev FIR,0.006919,0.011621,0.011625,0.0,0.022307,0.0
01-01 05,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Latin America,0.000156,0.010378,0.022077,0.030863,0.086727,0.089811
01-01 05,Lisboa FIR,0.0,0.014232,0.00928,0.0,0.0,0.0
01-01 05,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,London FIR,0.189664,0.021732,0.0,0.0,0.0,0.0
01-01 05,Lvov FIR,0.009504,0.276262,0.210994,0.179025,0.09234,0.0
01-01 05,Madrid FIR,0.005469,0.008271,0.00721,0.0,0.0,0.0
01-01 05,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Marseille FIR,0.049478,0.271953,0.085252,0.012857,0.0,0.0
01-01 05,Milano FIR,0.178779,0.217417,0.037733,0.005657,0.0,0.0
01-01 05,Munchen FIR,0.074675,0.004677,0.0,0.0,0.0,0.0
01-01 05,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,North Atlantic,0.048494,0.040402,0.035323,0.018331,0.0,0.0
01-01 05,North Pacific,0.066704,0.071693,0.045062,0.023218,0.004262,0.0
01-01 05,Odessa FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Paris FIR,0.142082,0.003153,0.0,0.0,0.0,0.0
01-01 05,Polaris FIR,0.072067,0.119993,0.043137,0.009285,0.00745,0.0
01-01 05,Praha FIR,0.020725,0.024879,0.0,0.0,0.0,0.0
01-01 05,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Reykjavik FIR,0.205355,0.267163,0.204296,0.074612,0.003729,0.0
01-01 05,Riga FIR,0.169606,0.171419,0.024158,0.00151,0.0,0.0
01-01 05,Roma FIR,0.01332,0.094012,0.040728,0.026022,0.0,0.0
01-01 05,Santa Maria FIR,0.0,0.00807,0.077233,0.070507,0.007494,0.0
01-01 05,Sarajevo FIR,0.0,0.0,0.003708,0.0,0.0,0.0
01-01 05,Scottish FIR,0.003366,0.0,0.0,0.0,0.0,0.0
01-01 05,Shannon FIR,0.026206,0.113601,0.090493,0.0,0.0,0.0
01-01 05,Shanwick FIR,0.00256,0.049633,0.075875,0.014235,0.0,0.0
01-01 05,Simferopol FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Sofia FIR,0.009366,0.020071,0.0,0.0,0.0,0.0
01-01 05,Southeast Asia,0.0,0.0,0.0,0.000676,0.020797,0.06361
01-01 05,Sweden FIR,0.038071,0.104634,0.038115,0.00136,0.0,0.0
01-01 05,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Tallinn FIR,0.001801,0.024952,0.0,0.0,0.0,0.0
01-01 05,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Tirana FIR,0.0,0.031779,0.0,0.0,0.0,0.0
01-01 05,USA,0.029383,0.037175,0.027764,0.016343,0.004627,0.0
01-01 05,Vilnius FIR,0.031964,0.02068,0.023192,0.0,0.0,0.0
01-01 05,Warszawa FIR,0.030433,0.126265,0.127708,0.109077,0.023311,0.0
01-01 05,Wien FIR,0.0,0.004023,0.0,0.0,0.0,0.0
01-01 05,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 05,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Africa & Middle East,0.0,9e-05,0.000649,0.003251,0.004569,0.014713
01-01 06,Amsterdam FIR,0.074747,0.0,0.0,0.0,0.0,0.0
01-01 06,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Arctic,0.164875,0.120127,0.079517,0.041846,0.010528,0.00081
01-01 06,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Beograd FIR,0.0,0.001674,0.013354,0.029076,0.0,0.0
01-01 06,Bodo Oceanic FIR,0.194959,0.161885,0.172411,0.099889,0.007855,0.0
01-01 06,Bordeaux FIR,0.027667,0.0,0.010961,0.0,0.0,0.0
01-01 06,Bratislava  FIR,0.003583,0.085669,0.371447,0.382285,0.0,0.0
01-01 06,Bremen FIR,0.159672,0.041707,0.0,0.0,0.0,0.0
01-01 06,Brest FIR,0.008593,0.0,0.000546,0.0,0.0,0.0
01-01 06,Brindisi FIR,0.0,0.003681,0.006126,0.007309,0.0,0.0
01-01 06,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Bucarest FIR,0.0,0.013674,0.0747,0.097211,0.149578,0.0
01-01 06,Budapest FIR,0.0,0.088083,0.356081,0.372788,0.0,0.0
01-01 06,Canarias FIR,0.0,0.001459,0.008011,0.013011,0.009912,0.0
01-01 06,China,0.030286,0.03633,0.022189,0.009683,0.00322,0.0
01-01 06,Chisinau FIR,0.0,0.0,0.019684,0.161992,0.388192,0.0
01-01 06,Continental Europe,0.020354,0.018796,0.009004,0.003217,0.0,0.0
01-01 06,Copenhagen FIR,0.179957,0.029604,0.0,0.0,0.0,0.0
01-01 06,Dnipro FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,East Asia,0.026424,0.030473,0.015732,0.000321,0.006958,0.007792
01-01 06,European Airspace,0.024604,0.037867,0.043671,0.027984,0.01162,0.000591
01-01 06,Global,0.02131,0.021566,0.019114,0.021558,0.024676,0.021993
01-01 06,Helsinki FIR,0.0,0.002898,0.0,0.000437,0.000653,0.0
01-01 06,India,0.0,0.0,0.0,0.00011,0.001272,0.003977
01-01 06,Istanbul FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Kiev FIR,0.0,0.003574,0.015232,0.0,0.07799,0.0
01-01 06,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Latin America,0.0,0.009197,0.017254,0.026451,0.075991,0.074636
01-01 06,Lisboa FIR,0.0,0.016845,0.015959,0.0,0.0,0.0
01-01 06,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,London FIR,0.050301,0.0,0.0,0.0,0.0,0.0
01-01 06,Lvov FIR,0.0,0.260209,0.282098,0.217799,0.067061,0.0
01-01 06,Madrid FIR,0.0,0.012755,0.011543,0.0,0.0,0.0
01-01 06,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Marseille FIR,0.0,0.038484,0.007942,0.001229,0.0,0.0
01-01 06,Milano FIR,0.002265,0.003416,0.0,0.008916,0.0,0.0
01-01 06,Munchen FIR,0.013998,0.0,0.0,0.0,0.0,0.0
01-01 06,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,North Atlantic,0.045541,0.037975,0.027476,0.010574,4.8e-05,0.0
01-01 06,North Pacific,0.069964,0.068193,0.044293,0.024168,0.004341,0.0
01-01 06,Odessa FIR,0.0,0.0,0.002133,0.0,0.017032,0.0
01-01 06,Paris FIR,0.036466,0.0,0.0,0.0,0.0,0.0
01-01 06,Polaris FIR,0.073253,0.070265,0.013827,0.007781,0.006956,0.0
01-01 06,Praha FIR,0.021149,0.037941,0.006383,0.0,0.0,0.0
01-01 06,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Reykjavik FIR,0.210373,0.285416,0.215512,0.080271,0.002291,0.0
01-01 06,Riga FIR,0.003041,0.007248,0.03611,0.0,0.0,0.0
01-01 06,Roma FIR,0.003068,0.052562,0.013334,0.02297,0.0,0.0
01-01 06,Santa Maria FIR,0.0,0.003582,0.068151,0.056618,0.002104,0.0
01-01 06,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Scottish FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Shannon FIR,0.000703,0.204452,0.132193,0.0,0.0,0.0
01-01 06,Shanwick FIR,0.002316,0.047161,0.048741,0.005637,0.0,0.0
01-01 06,Simferopol FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Sofia FIR,0.0,0.0,0.005252,0.001291,0.0,0.0
01-01 06,Southeast Asia,0.0,0.0,0.0,0.001172,0.033641,0.08673
01-01 06,Sweden FIR,0.020906,0.059095,0.029042,0.001588,0.0,0.0
01-01 06,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Tallinn FIR,0.0,0.02315,0.0,0.0,0.0,0.0
01-01 06,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,USA,0.027953,0.033816,0.027956,0.018983,0.006987,0.0
01-01 06,Vilnius FIR,0.007482,0.001889,0.038902,0.0,0.0,0.0
01-01 06,Warszawa FIR,0.038785,0.099272,0.093784,0.075406,0.019895,0.0
01-01 06,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 06,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Africa & Middle East,0.0,1e-05,0.000294,0.003056,0.005587,0.016085
01-01 07,Amsterdam FIR,0.015143,0.005141,0.0,0.0,0.0,0.0
01-01 07,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Arctic,0.171339,0.127108,0.084774,0.043819,0.009446,0.000276
01-01 07,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Beograd FIR,0.0,0.0,0.005066,0.023966,0.0,0.0
01-01 07,Bodo Oceanic FIR,0.158941,0.172333,0.185408,0.109854,0.010999,0.0
01-01 07,Bordeaux FIR,0.0,0.002152,0.003284,0.0,0.0,0.0
01-01 07,Bratislava  FIR,0.003565,0.014207,0.239111,0.271322,0.0,0.0
01-01 07,Bremen FIR,0.123692,0.058124,0.0,0.0,0.0,0.0
01-01 07,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Brindisi FIR,0.0,0.007382,0.0,0.016978,0.0,0.0
01-01 07,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Bucarest FIR,0.0,0.033031,0.159896,0.12476,0.133677,0.0
01-01 07,Budapest FIR,0.0,0.038586,0.232702,0.284215,0.0,0.0
01-01 07,Canarias FIR,0.0,0.0,0.0,0.012335,0.005871,0.0
01-01 07,China,0.041524,0.037926,0.02451,0.013595,0.00374,0.0
01-01 07,Chisinau FIR,0.0,0.0,0.088862,0.3497,0.532483,0.0
01-01 07,Continental Europe,0.011392,0.012291,0.006757,0.003663,0.0,0.0
01-01 07,Copenhagen FIR,0.145516,0.026272,0.0,0.0,0.0,0.0
01-01 07,Dnipro FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,East Asia,0.036504,0.029988,0.014469,0.000535,0.007775,0.0085
01-01 07,European Airspace,0.023362,0.033787,0.037705,0.027838,0.012123,0.000297
01-01 07,Global,0.022053,0.02136,0.019311,0.021938,0.024735,0.022901
01-01 07,Helsinki FIR,0.0,0.0,0.0,0.000655,0.001305,0.0
01-01 07,India,0.0,0.0,0.0,0.000304,0.002598,0.005633
01-01 07,Istanbul FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Kiev FIR,0.0,0.001834,0.004486,0.046314,0.12722,0.0
01-01 07,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Latin America,0.0,0.007091,0.012781,0.022409,0.05803,0.057716
01-01 07,Lisboa FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Lvov FIR,0.0,0.302535,0.390871,0.266538,0.067188,0.0
01-01 07,Madrid FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Marseille FIR,0.0,0.0,0.015125,0.004283,0.0,0.0
01-01 07,Milano FIR,0.0,0.0,0.0,0.015682,0.0,0.0
01-01 07,Munchen FIR,0.003096,0.0,0.0,0.0,0.0,0.0
01-01 07,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,North Atlantic,0.046035,0.029483,0.014228,0.007204,0.000216,0.0
01-01 07,North Pacific,0.075006,0.06727,0.045501,0.025364,0.00455,0.0
01-01 07,Odessa FIR,0.0,0.002123,0.014951,0.008552,0.091703,0.0
01-01 07,Paris FIR,0.0,0.002152,0.011752,0.0,0.0,0.0
01-01 07,Polaris FIR,0.046026,0.034359,0.005941,0.010265,0.006232,0.0
01-01 07,Praha FIR,0.037996,0.054645,0.00423,0.0,0.0,0.0
01-01 07,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Reykjavik FIR,0.226508,0.302767,0.224694,0.08625,0.001947,0.0
01-01 07,Riga FIR,0.024558,0.0,0.059713,0.005971,0.0,0.0
01-01 07,Roma FIR,0.0,0.0,0.01411,0.028277,0.0,0.0
01-01 07,Santa Maria FIR,0.0,0.00173,0.044422,0.031549,0.000802,0.0
01-01 07,Sarajevo FIR,0.0,0.0,0.0,0.007448,0.0,0.0
01-01 07,Scottish FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Shannon FIR,0.0,0.172542,0.109672,0.0,0.0,0.0
01-01 07,Shanwick FIR,0.004118,0.03391,0.019832,0.004241,0.0,0.0
01-01 07,Simferopol FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Sofia FIR,0.0,0.0,0.040731,0.00776,0.0,0.0
01-01 07,Southeast Asia,0.0,0.0,0.0,0.00284,0.058154,0.117181
01-01 07,Sweden FIR,0.012203,0.031489,0.0246,0.00068,0.0,0.0
01-01 07,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,USA,0.024589,0.031984,0.0264,0.022989,0.008672,0.0
01-01 07,Vilnius FIR,0.050864,0.00942,0.030459,0.0,0.0,0.0
01-01 07,Warszawa FIR,0.048021,0.072226,0.070336,0.06388,0.012605,0.0
01-01 07,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 07,Zagreb FIR,0.0,0.001665,0.0,0.025771,0.0,0.0
01-01 08,Africa & Middle East,3e-06,3.4e-05,0.000628,0.004287,0.007311,0.017373
01-01 08,Amsterdam FIR,0.02914,0.006854,0.0,0.0,0.0,0.0
01-01 08,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Arctic,0.177409,0.134976,0.088767,0.045163,0.008494,0.0
01-01 08,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Barcelona FIR,0.0,0.0,0.0,0.000764,0.0,0.0
01-01 08,Beograd FIR,0.0,0.0,0.010218,0.035516,0.0,0.0
01-01 08,Bodo Oceanic FIR,0.141939,0.181939,0.186151,0.115551,0.013973,0.0
01-01 08,Bordeaux FIR,0.0,0.009656,0.0,0.0,0.0,0.0
01-01 08,Bratislava  FIR,0.024956,0.028431,0.14624,0.17485,0.0,0.0
01-01 08,Bremen FIR,0.10718,0.075645,0.0,0.0,0.0,0.0
01-01 08,Brest FIR,0.0,0.00107,0.0,0.0,0.0,0.0
01-01 08,Brindisi FIR,0.0,0.0,0.029131,0.044824,0.0,0.0
01-01 08,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Bucarest FIR,0.000699,0.069196,0.303387,0.211583,0.11254,0.0
01-01 08,Budapest FIR,0.0,0.005478,0.13695,0.174132,0.0,0.0
01-01 08,Canarias FIR,0.0,0.0,0.002212,0.016274,0.001004,0.0
01-01 08,China,0.043097,0.038364,0.029023,0.016242,0.003389,0.0
01-01 08,Chisinau FIR,0.0,0.059477,0.217163,0.305717,0.454502,0.0
01-01 08,Continental Europe,0.011586,0.00796,0.00961,0.004479,0.0,0.0
01-01 08,Copenhagen FIR,0.076962,0.026204,0.0,0.0,0.0,0.0
01-01 08,Dnipro FIR,0.0,0.0,0.0,0.0,0.011167,0.0
01-01 08,East Asia,0.035776,0.027414,0.013536,0.000704,0.008281,0.008507
01-01 08,European Airspace,0.024648,0.032292,0.036291,0.030901,0.012789,0.000265
01-01 08,Global,0.022448,0.021396,0.020066,0.021788,0.024443,0.023387
01-01 08,Helsinki FIR,0.0,0.0,0.0,0.000876,0.001747,0.0
01-01 08,India,0.0,0.0,0.0,0.000829,0.005333,0.008116
01-01 08,Istanbul FIR,0.0,0.0,0.001653,0.0,0.0,0.0
01-01 08,Kiev FIR,0.0,0.004509,0.033747,0.104519,0.147613,0.0
01-01 08,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Latin America,0.0,0.004373,0.010442,0.014983,0.034073,0.041892
01-01 08,Lisboa FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Lvov FIR,0.0,0.326788,0.403384,0.342448,0.104321,0.0
01-01 08,Madrid FIR,0.0,0.000299,0.0,0.0,0.0,0.0
01-01 08,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Marseille FIR,0.0,0.004857,0.050165,0.005514,0.0,0.0
01-01 08,Milano FIR,0.0,0.0,0.015669,0.022272,0.0,0.0
01-01 08,Munchen FIR,0.003096,0.0,0.0,0.0,0.0,0.0
01-01 08,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,North Atlantic,0.044365,0.016122,0.004688,0.00833,0.001182,0.0
01-01 08,North Pacific,0.076688,0.067308,0.049297,0.026707,0.004715,0.0
01-01 08,Odessa FIR,0.0,0.006388,0.042699,0.064109,0.188061,0.0
01-01 08,Paris FIR,0.0,0.010666,0.011784,0.0,0.0,0.0
01-01 08,Polaris FIR,0.030978,0.034256,0.006989,0.014256,0.005736,0.0
01-01 08,Praha FIR,0.039953,0.03369,0.0,0.0,0.0,0.0
01-01 08,Reims FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Reykjavik FIR,0.241729,0.312771,0.229457,0.086678,0.001941,0.0
01-01 08,Riga FIR,0.047736,0.033129,0.129746,0.005992,0.0,0.0
01-01 08,Roma FIR,0.0,0.0,0.041492,0.017704,0.0,0.0
01-01 08,Santa Maria FIR,0.0,0.00066,0.018471,0.020194,0.002711,0.0
01-01 08,Sarajevo FIR,0.0,0.0,0.0,0.041026,0.0,0.0
01-01 08,Scottish FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Shannon FIR,0.0,0.00135,0.0,0.0,0.0,0.0
01-01 08,Shanwick FIR,0.007335,0.008089,0.001427,0.004403,0.0,0.0
01-01 08,Simferopol FIR,0.0,0.0,0.003652,0.0,0.0,0.0
01-01 08,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Sofia FIR,0.0,0.005284,0.090598,0.018173,0.0,0.0
01-01 08,Southeast Asia,0.0,0.0,0.0,0.005564,0.08416,0.146996
01-01 08,Sweden FIR,0.019256,0.020594,0.02371,0.001365,0.0,0.0
01-01 08,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,USA,0.022684,0.029476,0.024184,0.024501,0.009753,0.0
01-01 08,Vilnius FIR,0.020849,0.043597,0.033671,0.0,0.0,0.0
01-01 08,Warszawa FIR,0.081146,0.088145,0.076014,0.074211,0.005325,0.0
01-01 08,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 08,Zagreb FIR,0.0,0.00836,0.0,0.035706,0.0,0.0
01-01 09,Africa & Middle East,1e-05,3.5e-05,0.001094,0.004989,0.008523,0.020295
01-01 09,Amsterdam FIR,0.032547,0.0,0.0,0.0,0.0,0.0
01-01 09,Ankara FIR,0.0,0.000276,0.000251,0.0,0.0,0.0
01-01 09,Arctic,0.182501,0.140121,0.091409,0.046264,0.00799,0.0
01-01 09,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Beograd FIR,0.0,0.0,0.0,0.072455,0.0,0.0
01-01 09,Bodo Oceanic FIR,0.12583,0.191689,0.187456,0.123153,0.016819,0.0
01-01 09,Bordeaux FIR,0.0,0.004388,0.0,0.0,0.0,0.0
01-01 09,Bratislava  FIR,0.053243,0.053297,0.146455,0.046382,0.0,0.0
01-01 09,Bremen FIR,0.165416,0.077583,0.0,0.0,0.0,0.0
01-01 09,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Brindisi FIR,0.0,0.0,0.094722,0.052334,0.0,0.0
01-01 09,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Bucarest FIR,0.004213,0.089145,0.443489,0.384946,0.09525,0.0
01-01 09,Budapest FIR,0.0,0.0,0.092937,0.082394,0.0,0.0
01-01 09,Canarias FIR,0.0,0.0,0.008024,0.012077,0.0,0.0
01-01 09,China,0.041389,0.040025,0.033322,0.017779,0.003053,0.0
01-01 09,Chisinau FIR,0.0,0.148245,0.291473,0.15347,0.287398,0.0
01-01 09,Continental Europe,0.017531,0.012077,0.015833,0.005942,0.0,0.0
01-01 09,Copenhagen FIR,0.061876,0.030589,0.0,0.0,0.0,0.0
01-01 09,Dnipro FIR,0.0,0.0,0.0,0.0,0.032548,0.0
01-01 09,East Asia,0.032771,0.02574,0.012347,0.00107,0.007522,0.007553
01-01 09,European Airspace,0.027546,0.035735,0.042349,0.034407,0.012885,0.000233
01-01 09,Global,0.022568,0.02196,0.020675,0.021906,0.024606,0.024361
01-01 09,Helsinki FIR,0.0,0.0,0.0,0.001097,0.001755,0.0
01-01 09,India,0.0,0.0,0.0,0.001851,0.009804,0.011896
01-01 09,Istanbul FIR,0.0,0.0,0.005789,0.0,0.0,0.0
01-01 09,Kiev FIR,0.0,0.021079,0.127218,0.148487,0.157019,0.0
01-01 09,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Latin America,0.0,0.002378,0.008019,0.009066,0.019175,0.033477
01-01 09,Lisboa FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Lvov FIR,0.0,0.340258,0.465547,0.361865,0.12324,0.0
01-01 09,Madrid FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Marseille FIR,0.0,0.030607,0.082427,0.004285,0.0,0.0
01-01 09,Milano FIR,0.0,0.005518,0.092767,0.015735,0.0,0.0
01-01 09,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-01 09,Nicosia FIR,0.0,0.003714,0.009925,0.0,0.0,0.0
01-01 09,North Atlantic,0.036338,0.01048,0.004474,0.011038,0.001892,0.0
