Hour,Region,Very warming,Extremely warming,Cooling,Persistent contrails,Warming
01-05 13,Chisinau FIR,0.0,0.0,0.002445,0.002445,0.0
01-05 13,Continental Europe,0.033269,0.003968,0.018312,0.104683,0.086371
01-05 13,Copenhagen FIR,0.016903,0.000881,0.007892,0.030233,0.022341
01-05 13,Dnipro FIR,0.004031,0.000338,0.000171,0.023833,0.023662
01-05 13,East Asia,0.000355,0.0,0.0,0.002851,0.002851
01-05 13,European Airspace,0.022043,0.003721,0.035057,0.087981,0.052924
01-05 13,Global,0.024424,0.005724,0.014861,0.079408,0.064548
01-05 13,Helsinki FIR,0.001526,0.000463,0.0,0.007866,0.007866
01-05 13,India,0.011218,0.005251,6e-05,0.029084,0.029024
01-05 13,Istanbul FIR,0.0,0.0,0.009944,0.009944,0.0
01-05 13,Kiev FIR,0.003316,0.0,0.003211,0.012038,0.008827
01-05 13,Langen FIR,0.061156,0.0,0.006219,0.116317,0.110098
01-05 13,Latin America,0.01452,0.002382,0.037646,0.088093,0.050447
01-05 13,Lisboa FIR,0.002895,5.5e-05,0.117669,0.156833,0.039164
01-05 13,Ljubljana FIR,0.126102,0.098195,0.092706,0.241834,0.149128
01-05 13,London FIR,0.001182,0.0,0.002977,0.006457,0.00348
01-05 13,Lvov FIR,0.023872,0.0,0.042325,0.082058,0.039734
01-05 13,Madrid FIR,0.0,0.0,0.000103,0.000103,0.0
01-05 13,Malta FIR,0.032209,0.001765,0.007821,0.115775,0.107955
01-05 13,Marseille FIR,0.044709,0.00375,0.021959,0.269704,0.247744
01-05 13,Milano FIR,0.092439,0.035477,0.03718,0.236925,0.199745
01-05 13,Munchen FIR,0.057693,0.0,0.045613,0.223589,0.177976
01-05 13,Nicosia FIR,0.0,0.0,0.01806,0.025979,0.007919
01-05 13,North Atlantic,0.02454,0.002815,0.057434,0.136479,0.079046
01-05 13,North Pacific,0.03624,0.005488,0.023989,0.123749,0.099759
01-05 13,Odessa FIR,0.0,0.0,0.000741,0.000741,0.0
01-05 13,Paris FIR,0.0,0.0,0.000511,0.000681,0.00017
01-05 13,Polaris FIR,0.010214,0.000647,0.003467,0.018459,0.014992
01-05 13,Praha FIR,0.012708,0.0,0.100559,0.25879,0.158232
01-05 13,Reims FIR,0.009881,0.0,0.000519,0.024177,0.023658
01-05 13,Reykjavik FIR,0.041768,0.021416,0.009132,0.067004,0.057872
01-05 13,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-05 13,Roma FIR,0.130506,0.017958,0.029271,0.35247,0.323198
01-05 13,Santa Maria FIR,0.012879,0.001649,0.079333,0.114906,0.035573
01-05 13,Sarajevo FIR,0.192738,0.001233,0.047421,0.404538,0.357117
01-05 13,Scottish FIR,0.029355,0.002865,0.007338,0.03935,0.032011
01-05 13,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-05 13,Shanwick FIR,0.037883,0.005553,0.114107,0.197661,0.083554
01-05 13,Simferopol FIR,0.0,0.0,0.0,0.0,0.0
01-05 13,Skopje FIR,0.096052,0.0,0.152632,0.457029,0.304396
01-05 13,Sofia FIR,0.014257,0.0,0.202924,0.280657,0.077732
01-05 13,Southeast Asia,0.067866,0.031837,0.0,0.134464,0.134464
01-05 13,Sweden FIR,0.0,0.0,0.001049,0.003043,0.001994
01-05 13,Switzerland FIR,0.002698,0.0,0.065165,0.208571,0.143405
01-05 13,Tallinn FIR,0.002023,0.0,0.00029,0.002313,0.002023
01-05 13,Tibilisi FIR,0.030208,0.000361,0.0,0.184778,0.184778
01-05 13,Tirana FIR,0.104223,0.0,0.045702,0.420729,0.375027
01-05 13,USA,0.007017,0.000164,0.0293,0.074637,0.045337
01-05 13,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-05 13,Warszawa FIR,0.016157,0.0,0.049345,0.093056,0.043711
01-05 13,Wien FIR,0.020032,0.012172,0.06,0.100562,0.040562
01-05 13,Yerevan FIR,0.102045,0.006703,0.0,0.190667,0.190667
01-05 13,Zagreb FIR,0.224357,0.037438,0.050818,0.419665,0.368847
01-05 14,Africa & Middle East,0.011043,0.003333,0.011446,0.034373,0.022927
01-05 14,Amsterdam FIR,0.002057,0.0,0.0,0.002057,0.002057
01-05 14,Ankara FIR,0.006524,0.000217,0.0,0.019568,0.019568
01-05 14,Arctic,0.044066,0.011058,0.0,0.10846,0.10846
01-05 14,Athinai FIR,0.018056,0.000693,0.013977,0.062562,0.048585
01-05 14,Barcelona FIR,0.0,0.0,0.001122,0.010035,0.008913
01-05 14,Beograd FIR,0.211352,0.008334,0.044202,0.505888,0.461686
01-05 14,Bodo Oceanic FIR,0.024986,0.010262,0.000146,0.064679,0.064533
01-05 14,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-05 14,Bratislava  FIR,0.031179,0.0,0.048351,0.198285,0.149935
01-05 14,Bremen FIR,0.000452,0.0,0.001939,0.031624,0.029685
01-05 14,Brest FIR,0.0,0.0,8.9e-05,0.000177,8.9e-05
01-05 14,Brindisi FIR,0.118998,0.004965,0.055555,0.38438,0.328825
01-05 14,Brussels FIR,0.003002,0.00075,0.000775,0.003776,0.003002
01-05 14,Bucarest FIR,0.054649,0.004364,0.072385,0.327211,0.254826
01-05 14,Budapest FIR,0.064853,0.020376,0.057893,0.196898,0.139005
01-05 14,Canarias FIR,0.009878,0.001701,0.09478,0.114239,0.019459
01-05 14,China,0.022491,0.004103,4e-05,0.069837,0.069797
01-05 14,Chisinau FIR,0.0,0.0,0.026003,0.034278,0.008275
01-05 14,Continental Europe,0.041697,0.005205,0.01075,0.105302,0.094552
01-05 14,Copenhagen FIR,0.019033,0.00283,0.004427,0.030285,0.025858
01-05 14,Dnipro FIR,0.004185,0.0,0.0,0.017442,0.017442
01-05 14,East Asia,0.000315,3e-06,0.0,0.002555,0.002555
01-05 14,European Airspace,0.028572,0.00477,0.026509,0.090222,0.063713
01-05 14,Global,0.024022,0.005429,0.014899,0.079854,0.064955
01-05 14,Helsinki FIR,0.001598,0.000193,0.0,0.008387,0.008387
01-05 14,India,0.011627,0.00508,0.0,0.029245,0.029245
01-05 14,Istanbul FIR,0.0,0.0,0.010203,0.012783,0.00258
01-05 14,Kiev FIR,0.003736,0.0,0.001047,0.01496,0.013913
01-05 14,Langen FIR,0.039866,0.0,0.007901,0.092421,0.084519
01-05 14,Latin America,0.014082,0.002322,0.034628,0.085996,0.051368
01-05 14,Lisboa FIR,0.012302,0.000442,0.094396,0.166033,0.071637
01-05 14,Ljubljana FIR,0.117791,0.058651,0.047097,0.243463,0.196366
01-05 14,London FIR,0.00128,0.0,0.002072,0.006849,0.004777
01-05 14,Lvov FIR,0.055508,0.0,0.014761,0.09896,0.084199
01-05 14,Madrid FIR,0.0,0.0,0.0,0.0,0.0
01-05 14,Malta FIR,0.075392,0.009363,0.004071,0.125973,0.121901
01-05 14,Marseille FIR,0.04966,0.003731,0.017065,0.269143,0.252078
01-05 14,Milano FIR,0.10271,0.033891,0.028589,0.264465,0.235877
01-05 14,Munchen FIR,0.061914,0.0,0.024973,0.216147,0.191174
01-05 14,Nicosia FIR,0.000424,0.0,0.012576,0.031418,0.018841
01-05 14,North Atlantic,0.031337,0.004101,0.048886,0.137405,0.088519
01-05 14,North Pacific,0.037775,0.005864,0.022295,0.123795,0.1015
01-05 14,Odessa FIR,0.0,0.0,0.006298,0.006298,0.0
01-05 14,Paris FIR,0.00241,0.000687,0.001709,0.004629,0.002921
01-05 14,Polaris FIR,0.010775,0.000585,0.002244,0.019969,0.017725
01-05 14,Praha FIR,0.055985,0.0,0.031318,0.248229,0.216911
01-05 14,Reims FIR,0.015447,0.0,0.003712,0.050571,0.046859
01-05 14,Reykjavik FIR,0.042104,0.02097,0.009969,0.071284,0.061315
01-05 14,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-05 14,Roma FIR,0.177387,0.019825,0.011756,0.349652,0.337896
01-05 14,Santa Maria FIR,0.0197,0.003827,0.06285,0.108868,0.046018
01-05 14,Sarajevo FIR,0.270364,0.01049,0.024572,0.500175,0.475604
01-05 14,Scottish FIR,0.026169,0.003175,0.003502,0.034337,0.030834
01-05 14,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-05 14,Shanwick FIR,0.062962,0.008139,0.09008,0.21292,0.122841
01-05 14,Simferopol FIR,0.0,0.0,0.0,0.0,0.0
01-05 14,Skopje FIR,0.133584,0.0,0.039159,0.45822,0.419061
01-05 14,Sofia FIR,0.053023,0.0,0.117583,0.303844,0.186261
01-05 14,Southeast Asia,0.071007,0.032043,0.0,0.138387,0.138387
01-05 14,Sweden FIR,0.000192,0.0,0.000552,0.003703,0.003151
01-05 14,Switzerland FIR,0.006103,0.0,0.012175,0.214727,0.202553
01-05 14,Tallinn FIR,0.003175,0.0,0.0,0.003465,0.003465
01-05 14,Tibilisi FIR,0.048598,0.002881,0.0,0.17485,0.17485
01-05 14,Tirana FIR,0.161385,0.0,0.04409,0.403937,0.359846
01-05 14,USA,0.004911,5.8e-05,0.037818,0.074435,0.036618
01-05 14,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-05 14,Warszawa FIR,0.007084,0.0,0.029023,0.083275,0.054252
01-05 14,Wien FIR,0.036196,0.029001,0.04751,0.10645,0.05894
01-05 14,Yerevan FIR,0.146401,0.032321,0.0,0.207564,0.207564
01-05 14,Zagreb FIR,0.251411,0.063174,0.028779,0.423368,0.394589
01-05 15,Africa & Middle East,0.013866,0.004677,0.007599,0.036052,0.028453
01-05 15,Amsterdam FIR,0.004391,0.000881,0.000294,0.005269,0.004975
01-05 15,Ankara FIR,0.002631,4.4e-05,0.0,0.012882,0.012882
01-05 15,Arctic,0.040901,0.009897,0.0,0.105205,0.105205
01-05 15,Athinai FIR,0.029603,0.003004,0.00275,0.084151,0.081401
01-05 15,Barcelona FIR,0.0,0.0,0.000125,0.004632,0.004507
01-05 15,Beograd FIR,0.209949,0.004156,0.012517,0.495836,0.48332
01-05 15,Bodo Oceanic FIR,0.028391,0.009999,0.0,0.070059,0.070059
01-05 15,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-05 15,Bratislava  FIR,0.055876,0.015077,0.0,0.235701,0.235701
01-05 15,Bremen FIR,0.000305,0.0,0.0,0.034293,0.034293
01-05 15,Brest FIR,8.9e-05,8.9e-05,8.9e-05,0.000355,0.000266
01-05 15,Brindisi FIR,0.103473,0.011051,0.010292,0.38663,0.376338
01-05 15,Brussels FIR,0.003756,0.00075,0.0,0.003756,0.003756
01-05 15,Bucarest FIR,0.065487,0.004248,0.0,0.312413,0.312413
01-05 15,Budapest FIR,0.086274,0.041839,0.001239,0.21954,0.218301
01-05 15,Canarias FIR,0.015319,0.002764,0.082406,0.116944,0.034538
01-05 15,China,0.021375,0.003687,7.2e-05,0.06997,0.069898
01-05 15,Chisinau FIR,0.008154,0.0,0.0,0.172675,0.172675
01-05 15,Continental Europe,0.043459,0.007182,0.002778,0.104686,0.101908
01-05 15,Copenhagen FIR,0.02006,0.003517,0.000711,0.030046,0.029334
01-05 15,Dnipro FIR,0.004852,0.0,0.0,0.013047,0.013047
01-05 15,East Asia,0.000252,1e-05,0.0,0.001978,0.001978
01-05 15,European Airspace,0.032917,0.006281,0.017304,0.091736,0.074432
01-05 15,Global,0.023126,0.005147,0.015586,0.08059,0.065004
01-05 15,Helsinki FIR,0.00393,0.0,0.0,0.009571,0.009571
01-05 15,India,0.011832,0.004703,0.0,0.030112,0.030112
01-05 15,Istanbul FIR,0.0,0.0,0.0,0.02779,0.02779
01-05 15,Kiev FIR,0.003301,0.0,0.0,0.014379,0.014379
01-05 15,Langen FIR,0.007,0.0,0.000243,0.052718,0.052475
01-05 15,Latin America,0.01347,0.002571,0.034237,0.085267,0.051029
01-05 15,Lisboa FIR,0.026976,0.003341,0.064643,0.156239,0.091595
01-05 15,Ljubljana FIR,0.127834,0.037765,0.0,0.300893,0.300893
01-05 15,London FIR,0.001149,0.0,0.001045,0.006051,0.005006
01-05 15,Lvov FIR,0.051415,0.0,0.0,0.105438,0.105438
01-05 15,Madrid FIR,0.0,0.0,0.0,0.0,0.0
01-05 15,Malta FIR,0.100345,0.029374,0.002484,0.140685,0.1382
01-05 15,Marseille FIR,0.047259,0.006937,0.00595,0.258952,0.253002
01-05 15,Milano FIR,0.089822,0.035266,0.017469,0.247772,0.230303
01-05 15,Munchen FIR,0.03486,0.0,0.006637,0.206355,0.199718
01-05 15,Nicosia FIR,0.000848,0.0,0.0,0.03308,0.03308
01-05 15,North Atlantic,0.037977,0.005983,0.037131,0.137773,0.100641
01-05 15,North Pacific,0.038635,0.006284,0.019751,0.123474,0.103723
01-05 15,Odessa FIR,0.0,0.0,0.0,0.014429,0.014429
01-05 15,Paris FIR,0.003437,0.00138,0.000699,0.007489,0.00679
01-05 15,Polaris FIR,0.009319,0.0004,0.0,0.021253,0.021253
01-05 15,Praha FIR,0.066282,0.0,0.00178,0.216563,0.214783
01-05 15,Reims FIR,0.025883,0.0,0.00156,0.109026,0.107466
01-05 15,Reykjavik FIR,0.042953,0.021451,0.010751,0.079045,0.068295
01-05 15,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-05 15,Roma FIR,0.200464,0.02552,0.003546,0.346516,0.342971
01-05 15,Santa Maria FIR,0.027131,0.005949,0.046034,0.104969,0.058935
01-05 15,Sarajevo FIR,0.252053,0.004307,0.013237,0.48871,0.475473
01-05 15,Scottish FIR,0.024439,0.001827,0.000938,0.032102,0.031163
01-05 15,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-05 15,Shanwick FIR,0.090567,0.01385,0.062978,0.227629,0.164651
01-05 15,Simferopol FIR,0.0,0.0,0.0,0.0,0.0
01-05 15,Skopje FIR,0.113331,0.0,0.010119,0.484707,0.474587
01-05 15,Sofia FIR,0.055815,0.0,0.0,0.307477,0.307477
01-05 15,Southeast Asia,0.072476,0.030964,8e-06,0.141721,0.141712
01-05 15,Sweden FIR,0.000463,0.0,0.0,0.004851,0.004851
01-05 15,Switzerland FIR,0.032481,0.0,0.0,0.220165,0.220165
01-05 15,Tallinn FIR,0.003742,0.0,0.0,0.006046,0.006046
01-05 15,Tibilisi FIR,0.049016,0.001438,0.0,0.156215,0.156215
01-05 15,Tirana FIR,0.162451,0.001782,0.028992,0.369463,0.340471
01-05 15,USA,0.004177,5.6e-05,0.044373,0.074223,0.029849
01-05 15,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-05 15,Warszawa FIR,0.000762,0.0,0.0,0.080738,0.080738
01-05 15,Wien FIR,0.039571,0.030597,0.013387,0.173004,0.159616
01-05 15,Yerevan FIR,0.105664,0.013352,0.0,0.216598,0.216598
01-05 15,Zagreb FIR,0.266451,0.08474,0.01078,0.418286,0.407506
01-05 16,Africa & Middle East,0.015737,0.005264,0.004639,0.038157,0.033518
01-05 16,Amsterdam FIR,0.004693,0.001177,0.0,0.007304,0.007304
01-05 16,Ankara FIR,0.000658,0.0,0.0,0.005735,0.005735
01-05 16,Arctic,0.038241,0.009125,0.0,0.102731,0.102731
01-05 16,Athinai FIR,0.040375,0.007159,0.0,0.097197,0.097197
01-05 16,Barcelona FIR,0.001097,0.0,0.000245,0.002304,0.002059
01-05 16,Beograd FIR,0.199825,0.01748,0.0,0.475139,0.475139
01-05 16,Bodo Oceanic FIR,0.030829,0.008763,0.0,0.073727,0.073727
01-05 16,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-05 16,Bratislava  FIR,0.109578,0.039094,0.0,0.330413,0.330413
01-05 16,Bremen FIR,0.004258,0.0,0.0,0.034179,0.034179
01-05 16,Brest FIR,8.9e-05,8.9e-05,0.0,0.000266,0.000266
01-05 16,Brindisi FIR,0.109071,0.015429,0.0,0.388512,0.388512
01-05 16,Brussels FIR,0.004515,0.002255,0.0,0.004515,0.004515
01-05 16,Bucarest FIR,0.0668,0.002598,0.0,0.295151,0.295151
01-05 16,Budapest FIR,0.094938,0.049577,0.0,0.278201,0.278201
01-05 16,Canarias FIR,0.021343,0.004725,0.061495,0.112495,0.051
01-05 16,China,0.020635,0.003254,0.000141,0.068292,0.068151
01-05 16,Chisinau FIR,0.05913,0.0,0.0,0.264542,0.264542
01-05 16,Continental Europe,0.042271,0.008567,0.000338,0.104396,0.104058
01-05 16,Copenhagen FIR,0.018138,0.002273,0.0,0.032987,0.032987
01-05 16,Dnipro FIR,0.005357,0.0,0.0,0.008676,0.008676
01-05 16,East Asia,0.000149,3.1e-05,0.0,0.001561,0.001561
01-05 16,European Airspace,0.035852,0.007753,0.01187,0.093988,0.082118
01-05 16,Global,0.022015,0.004822,0.016943,0.081196,0.064253
01-05 16,Helsinki FIR,0.006485,0.0,0.0,0.010321,0.010321
01-05 16,India,0.011766,0.004287,0.0,0.03065,0.03065
01-05 16,Istanbul FIR,0.0,0.0,0.0,0.044548,0.044548
01-05 16,Kiev FIR,0.000573,0.0,0.0,0.011839,0.011839
01-05 16,Langen FIR,0.007121,0.0,0.0,0.054534,0.054534
01-05 16,Latin America,0.01304,0.003343,0.035138,0.084611,0.049474
01-05 16,Lisboa FIR,0.045521,0.008125,0.039734,0.145995,0.10626
01-05 16,Ljubljana FIR,0.253455,0.0542,0.0,0.439682,0.439682
01-05 16,London FIR,0.001229,0.000219,0.0,0.005295,0.005295
01-05 16,Lvov FIR,0.010314,0.0,0.0,0.089216,0.089216
01-05 16,Madrid FIR,0.0,0.0,0.0,0.0,0.0
01-05 16,Malta FIR,0.108356,0.036081,0.000354,0.155979,0.155625
01-05 16,Marseille FIR,0.04003,0.003192,0.000106,0.238491,0.238385
01-05 16,Milano FIR,0.089657,0.035263,0.0,0.265121,0.265121
01-05 16,Munchen FIR,0.010627,0.0,0.0,0.168797,0.168797
01-05 16,Nicosia FIR,0.004678,0.0,0.0,0.040201,0.040201
01-05 16,North Atlantic,0.04267,0.00791,0.02496,0.139486,0.114526
01-05 16,North Pacific,0.039083,0.006637,0.017456,0.12312,0.105663
01-05 16,Odessa FIR,0.0,0.0,0.0,0.036175,0.036175
01-05 16,Paris FIR,0.003776,0.00172,0.0,0.008236,0.008236
01-05 16,Polaris FIR,0.009133,0.000598,0.0,0.024516,0.024516
01-05 16,Praha FIR,0.03592,0.0,0.0,0.207001,0.207001
01-05 16,Reims FIR,0.050193,0.004284,0.0,0.162324,0.162324
01-05 16,Reykjavik FIR,0.043157,0.021924,0.006894,0.087772,0.080879
01-05 16,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-05 16,Roma FIR,0.204855,0.035044,0.0,0.345103,0.345103
01-05 16,Santa Maria FIR,0.035825,0.007794,0.030966,0.103139,0.072173
01-05 16,Sarajevo FIR,0.224445,0.012937,0.0,0.450077,0.450077
01-05 16,Scottish FIR,0.023125,0.000539,0.0,0.032162,0.032162
01-05 16,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-05 16,Shanwick FIR,0.106029,0.019418,0.041651,0.249082,0.207431
01-05 16,Simferopol FIR,0.0,0.0,0.0,0.0,0.0
01-05 16,Skopje FIR,0.099775,0.0,0.0,0.457,0.457
01-05 16,Sofia FIR,0.045988,0.0,0.0,0.329429,0.329429
01-05 16,Southeast Asia,0.07165,0.028583,5.5e-05,0.145434,0.145379
01-05 16,Sweden FIR,0.000389,0.0,0.0,0.006089,0.006089
01-05 16,Switzerland FIR,0.039872,0.0,0.0,0.230976,0.230976
01-05 16,Tallinn FIR,0.002294,0.0,0.0,0.004881,0.004881
01-05 16,Tibilisi FIR,0.037503,0.00579,0.0,0.103543,0.103543
01-05 16,Tirana FIR,0.142237,0.016056,0.0,0.333591,0.333591
01-05 16,USA,0.004627,0.000189,0.049515,0.074612,0.025096
01-05 16,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-05 16,Warszawa FIR,0.002669,0.0,0.0,0.084083,0.084083
01-05 16,Wien FIR,0.051756,0.027464,0.0,0.188164,0.188164
01-05 16,Yerevan FIR,0.059036,0.00888,0.0,0.211112,0.211112
01-05 16,Zagreb FIR,0.24253,0.097497,0.0,0.439919,0.439919
01-05 17,Africa & Middle East,0.017304,0.005397,0.002987,0.03991,0.036923
01-05 17,Amsterdam FIR,0.004113,0.0,0.0,0.00788,0.00788
01-05 17,Ankara FIR,8.8e-05,0.0,0.0,0.001551,0.001551
01-05 17,Arctic,0.03633,0.008434,0.0,0.100807,0.100807
01-05 17,Athinai FIR,0.053614,0.011892,0.0,0.107361,0.107361
01-05 17,Barcelona FIR,0.00024,0.0,0.0,0.001578,0.001578
01-05 17,Beograd FIR,0.176079,0.010505,0.0,0.443567,0.443567
01-05 17,Bodo Oceanic FIR,0.030087,0.007298,0.0,0.076774,0.076774
01-05 17,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-05 17,Bratislava  FIR,0.116266,0.040794,0.0,0.3306,0.3306
01-05 17,Bremen FIR,0.0,0.0,0.0,0.016555,0.016555
01-05 17,Brest FIR,0.000177,0.000177,0.0,0.000266,0.000266
01-05 17,Brindisi FIR,0.142582,0.021542,0.0,0.387429,0.387429
01-05 17,Brussels FIR,0.004519,0.000755,0.0,0.005277,0.005277
01-05 17,Bucarest FIR,0.073746,0.006089,0.0,0.301209,0.301209
01-05 17,Budapest FIR,0.148078,0.071612,0.0,0.293229,0.293229
01-05 17,Canarias FIR,0.028425,0.006287,0.039412,0.103426,0.064015
01-05 17,China,0.019812,0.002946,0.000292,0.065266,0.064974
01-05 17,Chisinau FIR,0.017291,0.0,0.0,0.264781,0.264781
01-05 17,Continental Europe,0.040942,0.009054,0.000333,0.104133,0.1038
01-05 17,Copenhagen FIR,0.011172,0.001572,0.0,0.032624,0.032624
01-05 17,Dnipro FIR,0.003002,0.0,0.0,0.005311,0.005311
01-05 17,East Asia,0.000118,2.8e-05,0.0,0.001416,0.001416
01-05 17,European Airspace,0.037267,0.008518,0.006829,0.095207,0.088378
01-05 17,Global,0.021238,0.004517,0.019157,0.08141,0.062253
01-05 17,Helsinki FIR,0.009247,0.0,0.0,0.012486,0.012486
01-05 17,India,0.011132,0.003486,0.0,0.031105,0.031105
01-05 17,Istanbul FIR,0.0,0.0,0.0,0.054977,0.054977
01-05 17,Kiev FIR,0.0,0.0,0.0,0.008518,0.008518
01-05 17,Langen FIR,0.019017,0.0,0.0,0.083826,0.083826
01-05 17,Latin America,0.01381,0.004626,0.036727,0.084193,0.047466
01-05 17,Lisboa FIR,0.063149,0.014761,0.024975,0.141312,0.116337
01-05 17,Ljubljana FIR,0.27283,0.116155,0.0,0.473893,0.473893
01-05 17,London FIR,0.001231,0.000509,0.0,0.004193,0.004193
01-05 17,Lvov FIR,0.0,0.0,0.0,0.076855,0.076855
01-05 17,Madrid FIR,0.0,0.0,0.0,0.0,0.0
01-05 17,Malta FIR,0.106653,0.028454,0.0,0.165061,0.165061
01-05 17,Marseille FIR,0.037006,0.000302,0.0,0.223006,0.223006
01-05 17,Milano FIR,0.093605,0.029136,0.0,0.293882,0.293882
01-05 17,Munchen FIR,0.018103,0.0,0.0,0.148106,0.148106
01-05 17,Nicosia FIR,0.004048,0.0,0.0,0.045658,0.045658
01-05 17,North Atlantic,0.043259,0.008989,0.012294,0.139403,0.127109
01-05 17,North Pacific,0.038963,0.006697,0.015281,0.121884,0.106603
01-05 17,Odessa FIR,0.0,0.0,0.0,0.080794,0.080794
01-05 17,Paris FIR,0.003602,0.001715,0.0,0.007312,0.007312
01-05 17,Polaris FIR,0.008243,0.001096,0.0,0.026936,0.026936
01-05 17,Praha FIR,0.0,0.0,0.0,0.172631,0.172631
01-05 17,Reims FIR,0.069447,0.012703,0.0,0.187672,0.187672
01-05 17,Reykjavik FIR,0.04271,0.021838,0.0,0.092993,0.092993
01-05 17,Riga FIR,0.0,0.0,0.0,0.0,0.0
01-05 17,Roma FIR,0.20482,0.042191,0.0,0.353241,0.353241
01-05 17,Santa Maria FIR,0.041949,0.008398,0.018119,0.099086,0.080967
01-05 17,Sarajevo FIR,0.185511,0.019101,0.0,0.438449,0.438449
01-05 17,Scottish FIR,0.020469,0.000586,0.0,0.033628,0.033628
01-05 17,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-05 17,Shanwick FIR,0.107909,0.023137,0.016266,0.269396,0.253131
01-05 17,Simferopol FIR,0.0,0.0,0.0,0.0,0.0
01-05 17,Skopje FIR,0.120411,0.0,0.0,0.453207,0.453207
01-05 17,Sofia FIR,0.031549,0.0,0.0,0.33399,0.33399
01-05 17,Southeast Asia,0.070497,0.024149,0.000381,0.148715,0.148335
01-05 17,Sweden FIR,3.7e-05,0.0,0.0,0.007408,0.007408
01-05 17,Switzerland FIR,0.022929,0.0,0.0,0.234336,0.234336
01-05 17,Tallinn FIR,0.002008,0.0,0.0,0.003158,0.003158
01-05 17,Tibilisi FIR,0.024457,0.005416,0.0,0.064117,0.064117
01-05 17,Tirana FIR,0.148153,0.011576,0.0,0.284863,0.284863
01-05 17,USA,0.005576,0.00045,0.05341,0.076178,0.022768
01-05 17,Vilnius FIR,0.0,0.0,0.0,0.0,0.0
01-05 17,Warszawa FIR,0.003057,0.0,0.0,0.099974,0.099974
01-05 17,Wien FIR,0.076833,0.035368,0.0,0.177157,0.177157
01-05 17,Yerevan FIR,0.042355,0.005538,0.0,0.172327,0.172327
01-05 17,Zagreb FIR,0.222269,0.089207,0.0,0.456421,0.456421
01-05 18,Africa & Middle East,0.01808,0.005479,0.001274,0.042146,0.040872
01-05 18,Amsterdam FIR,0.004405,0.0,0.0,0.006728,0.006728
01-05 18,Ankara FIR,0.0,0.0,0.0,0.000307,0.000307
01-05 18,Arctic,0.035265,0.007734,0.0,0.099483,0.099483
01-05 18,Athinai FIR,0.067178,0.016304,0.0,0.120872,0.120872
01-05 18,Barcelona FIR,0.0,0.0,0.0,0.001568,0.001568
01-05 18,Beograd FIR,0.195539,0.016666,0.0,0.437782,0.437782
01-05 18,Bodo Oceanic FIR,0.028606,0.007931,0.0,0.082134,0.082134
01-05 18,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0
01-05 18,Bratislava  FIR,0.124225,0.037172,0.0,0.217888,0.217888
01-05 18,Bremen FIR,0.0,0.0,0.0,0.00354,0.00354
01-05 18,Brest FIR,0.000177,0.000177,0.0,0.000177,0.000177
01-05 18,Brindisi FIR,0.19668,0.031272,0.0,0.393625,0.393625
01-05 18,Brussels FIR,0.004511,0.0,0.0,0.004511,0.004511
01-05 18,Bucarest FIR,0.090072,0.01393,0.0,0.322716,0.322716
01-05 18,Budapest FIR,0.190919,0.077179,0.0,0.308573,0.308573
01-05 18,Canarias FIR,0.029667,0.006019,0.017929,0.095189,0.07726
01-05 18,China,0.019151,0.002375,0.000596,0.06204,0.061444
01-05 18,Chisinau FIR,0.0,0.0,0.0,0.198097,0.198097
01-05 18,Continental Europe,0.042065,0.008516,0.0,0.103342,0.103342
01-05 18,Copenhagen FIR,0.010518,0.000872,0.0,0.030455,0.030455
01-05 18,Dnipro FIR,0.00083,0.0,0.0,0.002493,0.002493
01-05 18,East Asia,0.000139,1e-05,0.0,0.0014,0.0014
01-05 18,European Airspace,0.037975,0.008821,0.001374,0.096759,0.095385
01-05 18,Global,0.020865,0.004246,0.020806,0.081589,0.060783
01-05 18,Helsinki FIR,0.012622,0.0,0.0,0.016698,0.016698
01-05 18,India,0.010159,0.00268,0.0,0.03102,0.03102
01-05 18,Istanbul FIR,0.000429,0.0,0.0,0.054431,0.054431
01-05 18,Kiev FIR,0.0,0.0,0.0,0.010932,0.010932
01-05 18,Langen FIR,0.048647,0.0,0.0,0.108917,0.108917
01-05 18,Latin America,0.017377,0.006643,0.037872,0.084836,0.046964
01-05 18,Lisboa FIR,0.071754,0.016107,0.001703,0.163766,0.162063
01-05 18,Ljubljana FIR,0.218808,0.101216,0.0,0.437956,0.437956
