week,region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
39,Brindisi FIR,0.0,0.0029,0.0209,0.0208,0.0,0.0
39,Brussels FIR,0.017,0.0182,0.0237,0.014,0.0,0.0
39,Bucarest FIR,0.0,0.0104,0.0622,0.055,0.002,0.0
39,Budapest FIR,0.0,0.0052,0.0182,0.037,0.0034,0.0
39,Canarias FIR,0.0,0.0,0.0008,0.0079,0.0023,0.0012
39,Chisinau FIR,0.0,0.0187,0.1206,0.0926,0.0028,0.0
39,Copenhagen FIR,0.0191,0.0711,0.0454,0.0,0.0,0.0
39,Helsinki FIR,0.0191,0.1192,0.1256,0.0249,0.0003,0.0
39,Langen FIR,0.0064,0.0201,0.0373,0.0342,0.0006,0.0
39,Lisboa FIR,0.0,0.0004,0.0123,0.0949,0.0673,0.0785
39,Ljubljana FIR,0.0001,0.0107,0.045,0.0379,0.0,0.0
39,London FIR,0.0102,0.0439,0.0352,0.0074,0.0,0.0
39,Madrid FIR,0.0,0.0018,0.0189,0.0818,0.0353,0.032
39,Malta FIR,0.0,0.0,0.0004,0.0057,0.0,0.0
39,Marseille FIR,0.0,0.0024,0.0072,0.0176,0.0022,0.0048
39,Milano FIR,0.0,0.0008,0.0166,0.035,0.0003,0.0
39,Munchen FIR,0.0001,0.0184,0.0585,0.0588,0.0004,0.0
39,Paris FIR,0.012,0.0123,0.0165,0.0333,0.0005,0.0
39,Polaris FIR,0.0375,0.0781,0.0447,0.0,0.0,0.0
39,Praha FIR,0.001,0.0189,0.0648,0.0649,0.0003,0.0
39,Reims FIR,0.0006,0.0037,0.0136,0.0584,0.002,0.0
39,Reykjavik FIR,0.0394,0.0683,0.0412,0.0001,0.0,0.0
39,Riga FIR,0.003,0.0528,0.1037,0.0596,0.0022,0.0
39,Roma FIR,0.0,0.001,0.0077,0.0102,0.0001,0.0003
39,Santa Maria FIR,0.0,0.0,0.0055,0.0675,0.0595,0.0791
39,Sarajevo FIR,0.0,0.0168,0.0389,0.0141,0.0,0.0
39,Scottish FIR,0.0368,0.0843,0.0576,0.0,0.0,0.0
39,Shannon FIR,0.0293,0.0356,0.0206,0.0015,0.0,0.0
39,Skopje FIR,0.0,0.0029,0.027,0.0204,0.0,0.0
39,Sofia FIR,0.0,0.0047,0.0415,0.0256,0.0,0.0
39,Sweden FIR,0.0188,0.0908,0.092,0.0095,0.0,0.0
39,Switzerland FIR,0.0,0.0022,0.0166,0.0647,0.0012,0.0
39,Tallinn FIR,0.0054,0.0906,0.1203,0.0429,0.0001,0.0
39,Tirana FIR,0.0,0.0026,0.0172,0.0146,0.0001,0.0
39,Vilnius FIR,0.0003,0.0325,0.0789,0.0617,0.009,0.0
39,Warszawa FIR,0.0009,0.0312,0.0654,0.0596,0.0028,0.0
39,Wien FIR,0.0006,0.0143,0.046,0.0613,0.0011,0.0
39,Zagreb FIR,0.0,0.0094,0.0351,0.023,0.0,0.0
40,Global,0.0154,0.0193,0.0178,0.0237,0.0329,0.062
40,Europe,0.0028,0.0141,0.03,0.0406,0.0012,0.0
40,European Airspace,0.0078,0.0205,0.0315,0.0343,0.0055,0.002
40,Africa Middle East,0.0,0.0,0.0014,0.0173,0.0384,0.0769
40,East Asia,0.0005,0.0014,0.0018,0.0168,0.0486,0.1033
40,Southeast Asia,0.0,0.0,0.0,0.0282,0.1788,0.4157
40,India,0.0,0.0,0.0,0.0151,0.0994,0.2187
40,China,0.0022,0.0062,0.0071,0.0081,0.0278,0.0636
40,Latin America,0.0108,0.0122,0.0088,0.0219,0.043,0.0827
40,USA,0.0,0.0009,0.0053,0.0135,0.0093,0.0138
40,North Atlantic,0.002,0.019,0.0341,0.028,0.0049,0.0008
40,North Pacific,0.0093,0.0136,0.0155,0.0339,0.0163,0.0116
40,Amsterdam FIR,0.0019,0.0086,0.0045,0.0,0.0,0.0
40,Athinai FIR,0.0,0.0,0.0021,0.0004,0.0,0.0
40,Barcelona FIR,0.0,0.0,0.0132,0.0611,0.0017,0.0
40,Beograd FIR,0.0,0.0019,0.0214,0.0529,0.0013,0.0
40,Bordeaux FIR,0.0,0.0001,0.0218,0.076,0.0019,0.0
40,Bratislava  FIR,0.0,0.0019,0.0373,0.0225,0.0,0.0
40,Bremen FIR,0.0018,0.0111,0.0047,0.0,0.0,0.0
40,Brest FIR,0.0001,0.0002,0.0235,0.0534,0.0014,0.0
40,Brindisi FIR,0.0,0.0004,0.0058,0.0149,0.0001,0.0
40,Brussels FIR,0.0,0.0,0.0011,0.0,0.0,0.0
40,Bucarest FIR,0.0,0.0071,0.0676,0.0871,0.0012,0.0
40,Budapest FIR,0.0,0.003,0.0587,0.0834,0.0022,0.0
40,Canarias FIR,0.0,0.0,0.0006,0.0157,0.0035,0.0025
40,Chisinau FIR,0.0,0.0247,0.1428,0.1237,0.0059,0.0
40,Copenhagen FIR,0.0259,0.0621,0.0423,0.0017,0.0,0.0
40,Helsinki FIR,0.0515,0.0881,0.0653,0.0007,0.0,0.0
40,Langen FIR,0.0,0.0003,0.0026,0.0014,0.0,0.0
40,Lisboa FIR,0.0,0.0002,0.0246,0.1547,0.0106,0.0
40,Ljubljana FIR,0.0,0.0017,0.0462,0.0607,0.0008,0.0
40,London FIR,0.0033,0.0213,0.0308,0.0007,0.0,0.0
40,Madrid FIR,0.0,0.0002,0.0184,0.0962,0.0041,0.0
40,Malta FIR,0.0,0.0,0.0022,0.0,0.0,0.0
40,Marseille FIR,0.0,0.0001,0.025,0.0753,0.0011,0.0
40,Milano FIR,0.0,0.0002,0.0362,0.0663,0.0006,0.0
40,Munchen FIR,0.0,0.0008,0.0051,0.0052,0.0,0.0
40,Paris FIR,0.0,0.0004,0.0141,0.0155,0.0,0.0
40,Polaris FIR,0.0475,0.1089,0.0932,0.0039,0.0,0.0
40,Praha FIR,0.0,0.0036,0.0154,0.0,0.0,0.0
40,Reims FIR,0.0,0.0,0.0128,0.0349,0.0003,0.0
40,Reykjavik FIR,0.0196,0.0676,0.0568,0.0015,0.0,0.0
40,Riga FIR,0.0018,0.0338,0.0414,0.0014,0.0,0.0
40,Roma FIR,0.0,0.0,0.008,0.0197,0.0,0.0
40,Santa Maria FIR,0.0,0.0,0.0044,0.0709,0.0556,0.0597
40,Sarajevo FIR,0.0,0.0006,0.0318,0.0607,0.0021,0.0
40,Scottish FIR,0.0074,0.063,0.1118,0.0169,0.0001,0.0
40,Shannon FIR,0.0048,0.0208,0.0454,0.0098,0.0,0.0
40,Skopje FIR,0.0,0.0002,0.0087,0.0254,0.0001,0.0
40,Sofia FIR,0.0,0.0005,0.0136,0.0097,0.0001,0.0
40,Sweden FIR,0.0469,0.0934,0.0705,0.0004,0.0,0.0
40,Switzerland FIR,0.0,0.0,0.0108,0.0449,0.0004,0.0
40,Tallinn FIR,0.0073,0.0622,0.0599,0.001,0.0,0.0
40,Tirana FIR,0.0,0.0001,0.0024,0.0179,0.0,0.0
40,Vilnius FIR,0.0015,0.0248,0.0378,0.0,0.0,0.0
40,Warszawa FIR,0.0012,0.0156,0.0305,0.0056,0.0,0.0
40,Wien FIR,0.0,0.0014,0.0338,0.0376,0.0004,0.0
40,Zagreb FIR,0.0,0.0017,0.0301,0.0535,0.0009,0.0
41,Global,0.0173,0.0229,0.0196,0.023,0.0303,0.0586
41,Europe,0.0082,0.0116,0.031,0.066,0.0048,0.0025
41,European Airspace,0.0077,0.0161,0.0285,0.0416,0.0092,0.0121
41,Africa Middle East,0.0,0.0002,0.0018,0.0191,0.0337,0.0612
41,East Asia,0.0002,0.0046,0.0063,0.0063,0.013,0.0288
41,Southeast Asia,0.0,0.0,0.0,0.0123,0.1059,0.2596
41,India,0.0,0.0,0.0,0.0062,0.0521,0.1266
41,China,0.0018,0.0142,0.0175,0.0083,0.007,0.0133
41,Latin America,0.0076,0.0104,0.0096,0.0227,0.0494,0.109
41,USA,0.0007,0.0017,0.0121,0.0242,0.0116,0.0208
41,North Atlantic,0.009,0.0214,0.0253,0.0281,0.004,0.0015
41,North Pacific,0.0274,0.0188,0.0193,0.0385,0.0106,0.004
41,Amsterdam FIR,0.0037,0.014,0.0427,0.0235,0.0002,0.0
41,Athinai FIR,0.0,0.0001,0.0079,0.0315,0.0015,0.0
41,Barcelona FIR,0.0,0.0002,0.025,0.1086,0.0098,0.0042
41,Beograd FIR,0.0,0.001,0.0384,0.0825,0.0079,0.0
41,Bordeaux FIR,0.0,0.0103,0.0595,0.0646,0.0011,0.0
41,Bratislava  FIR,0.0,0.0126,0.0226,0.051,0.0013,0.0
41,Bremen FIR,0.0006,0.016,0.0732,0.0639,0.0002,0.0
41,Brest FIR,0.0008,0.0039,0.0313,0.0434,0.0005,0.0
41,Brindisi FIR,0.0,0.0001,0.0387,0.0872,0.0028,0.0
41,Brussels FIR,0.0002,0.009,0.0495,0.0697,0.0033,0.0
41,Bucarest FIR,0.0,0.0054,0.0658,0.078,0.0048,0.0
41,Budapest FIR,0.0,0.0053,0.0255,0.0736,0.0037,0.0
41,Canarias FIR,0.0,0.0,0.0006,0.0184,0.0424,0.083
41,Chisinau FIR,0.0,0.0128,0.063,0.0495,0.0007,0.0
41,Copenhagen FIR,0.0123,0.0237,0.0406,0.017,0.0,0.0
41,Helsinki FIR,0.02,0.1031,0.1271,0.0674,0.0017,0.0
41,Langen FIR,0.0,0.0082,0.0555,0.0903,0.0028,0.0
41,Lisboa FIR,0.0,0.0001,0.0055,0.0262,0.0157,0.0264
41,Ljubljana FIR,0.0,0.0041,0.0355,0.1172,0.0067,0.0
41,London FIR,0.0152,0.0216,0.0277,0.0357,0.0011,0.0
41,Madrid FIR,0.0,0.0009,0.0182,0.0521,0.0069,0.0056
41,Malta FIR,0.0,0.0,0.0067,0.0384,0.0019,0.0
41,Marseille FIR,0.0,0.0007,0.0341,0.1078,0.0047,0.0
41,Milano FIR,0.0,0.0015,0.0372,0.1044,0.0054,0.0
41,Munchen FIR,0.0001,0.006,0.0454,0.1076,0.003,0.0
41,Paris FIR,0.0002,0.0105,0.0509,0.0766,0.0039,0.0
41,Polaris FIR,0.0473,0.0513,0.0176,0.0002,0.0,0.0
41,Praha FIR,0.0001,0.0104,0.0398,0.0899,0.003,0.0
41,Reims FIR,0.0,0.0058,0.031,0.072,0.0027,0.0
41,Reykjavik FIR,0.0299,0.0294,0.0087,0.0001,0.0,0.0
41,Riga FIR,0.0081,0.0419,0.0617,0.102,0.0039,0.0
41,Roma FIR,0.0,0.0,0.036,0.0995,0.0034,0.0
41,Santa Maria FIR,0.0,0.0001,0.0008,0.0313,0.0376,0.0686
41,Sarajevo FIR,0.0,0.0005,0.0291,0.0898,0.0066,0.0
41,Scottish FIR,0.0566,0.0449,0.0023,0.0009,0.0,0.0
41,Shannon FIR,0.0271,0.0159,0.0131,0.0562,0.0037,0.0
41,Skopje FIR,0.0,0.0,0.0362,0.0653,0.0063,0.0
41,Sofia FIR,0.0,0.0024,0.0698,0.0944,0.006,0.0
41,Sweden FIR,0.0294,0.0712,0.0674,0.0225,0.0001,0.0
41,Switzerland FIR,0.0,0.0016,0.0335,0.0796,0.0038,0.0
41,Tallinn FIR,0.0094,0.0662,0.0801,0.1057,0.0026,0.0
41,Tirana FIR,0.0,0.0007,0.0216,0.0469,0.0031,0.0
41,Vilnius FIR,0.0019,0.02,0.0502,0.0963,0.0035,0.0
41,Warszawa FIR,0.0001,0.0181,0.0513,0.0771,0.0011,0.0
41,Wien FIR,0.0,0.0043,0.0313,0.1084,0.0067,0.0
41,Zagreb FIR,0.0,0.0015,0.0327,0.0953,0.0073,0.0
42,Global,0.0175,0.0216,0.0205,0.0278,0.0313,0.0584
42,Europe,0.0035,0.0137,0.0576,0.0936,0.0113,0.0038
42,European Airspace,0.0064,0.0202,0.0394,0.0499,0.0072,0.0035
42,Africa Middle East,0.0,0.0002,0.0018,0.0191,0.0378,0.0759
42,East Asia,0.0004,0.0017,0.0088,0.0279,0.0281,0.0642
42,Southeast Asia,0.0,0.0,0.0,0.0236,0.124,0.3029
42,India,0.0,0.0,0.0001,0.0117,0.063,0.1507
42,China,0.0032,0.0096,0.0163,0.0187,0.0124,0.0256
42,Latin America,0.0076,0.0165,0.0134,0.0283,0.0429,0.0821
42,USA,0.001,0.0028,0.0097,0.0106,0.0057,0.0087
42,North Atlantic,0.0099,0.0197,0.0259,0.0258,0.005,0.0018
42,North Pacific,0.015,0.0213,0.0264,0.0441,0.0098,0.0027
42,Amsterdam FIR,0.0001,0.0188,0.0755,0.1318,0.0299,0.0006
42,Athinai FIR,0.0,0.0017,0.0171,0.0342,0.0061,0.0001
42,Barcelona FIR,0.0,0.0003,0.0134,0.0504,0.0095,0.0028
42,Beograd FIR,0.0,0.0024,0.0169,0.0366,0.0015,0.0
42,Bordeaux FIR,0.0001,0.0041,0.0414,0.1207,0.0397,0.0222
42,Bratislava  FIR,0.0003,0.01,0.0242,0.0138,0.0002,0.0
42,Bremen FIR,0.0009,0.0383,0.136,0.1447,0.0096,0.0
42,Brest FIR,0.0031,0.0037,0.0658,0.1918,0.021,0.0024
42,Brindisi FIR,0.0,0.0015,0.0376,0.0782,0.0064,0.0
42,Brussels FIR,0.0,0.0185,0.0976,0.1425,0.0333,0.017
42,Bucarest FIR,0.0,0.0005,0.0043,0.0104,0.0013,0.0
42,Budapest FIR,0.0,0.0077,0.0276,0.0265,0.0001,0.0
42,Canarias FIR,0.0,0.0,0.0013,0.0419,0.0316,0.0428
42,Chisinau FIR,0.0002,0.0002,0.0032,0.0018,0.0013,0.0
42,Copenhagen FIR,0.0117,0.0374,0.0926,0.111,0.0026,0.0
42,Helsinki FIR,0.0229,0.1174,0.1677,0.1656,0.0134,0.0
42,Langen FIR,0.0,0.0212,0.0924,0.0905,0.0126,0.0079
42,Lisboa FIR,0.0003,0.0003,0.0162,0.0661,0.0338,0.017
42,Ljubljana FIR,0.0,0.0086,0.0589,0.1248,0.0057,0.0
42,London FIR,0.0009,0.0173,0.0958,0.1768,0.0082,0.0
42,Madrid FIR,0.0018,0.0021,0.0236,0.0683,0.0206,0.0101
42,Malta FIR,0.0,0.0002,0.0055,0.0003,0.0022,0.0
42,Marseille FIR,0.0001,0.0012,0.024,0.0786,0.0106,0.0022
42,Milano FIR,0.0,0.0064,0.0549,0.1159,0.0032,0.0
42,Munchen FIR,0.0003,0.0253,0.1458,0.1327,0.0046,0.0014
42,Paris FIR,0.0,0.0104,0.0978,0.1736,0.0311,0.0224
42,Polaris FIR,0.0164,0.0537,0.1159,0.1176,0.0033,0.0
42,Praha FIR,0.0003,0.0129,0.1014,0.1083,0.0034,0.0
42,Reims FIR,0.0001,0.0172,0.0811,0.1118,0.0133,0.0312
42,Reykjavik FIR,0.0287,0.0601,0.0543,0.0227,0.0001,0.0
42,Riga FIR,0.0066,0.0247,0.0382,0.062,0.0145,0.0
42,Roma FIR,0.0,0.0032,0.0305,0.0514,0.0067,0.0005
42,Santa Maria FIR,0.0,0.0003,0.006,0.0321,0.0205,0.0177
42,Sarajevo FIR,0.0,0.0022,0.0335,0.083,0.0038,0.0
42,Scottish FIR,0.0121,0.0397,0.0978,0.0953,0.0009,0.0
42,Shannon FIR,0.0015,0.0158,0.0338,0.0305,0.0001,0.0
42,Skopje FIR,0.0,0.003,0.0126,0.0242,0.0018,0.0
42,Sofia FIR,0.0,0.0004,0.009,0.0244,0.0051,0.0
42,Sweden FIR,0.0204,0.0559,0.1213,0.1244,0.0058,0.0
42,Switzerland FIR,0.0001,0.0135,0.078,0.0678,0.0012,0.0026
42,Tallinn FIR,0.0097,0.043,0.0794,0.1188,0.0233,0.0
42,Tirana FIR,0.0,0.0009,0.0159,0.0473,0.0013,0.0
42,Vilnius FIR,0.0138,0.0232,0.0252,0.0285,0.0047,0.0
42,Warszawa FIR,0.0052,0.0248,0.0622,0.076,0.0033,0.0
42,Wien FIR,0.0,0.0118,0.0682,0.108,0.0021,0.0003
42,Zagreb FIR,0.0,0.0039,0.0465,0.1133,0.0043,0.0
43,Global,0.0163,0.0179,0.0181,0.0276,0.0299,0.0527
43,Europe,0.0025,0.0233,0.0471,0.0274,0.0015,0.0003
43,European Airspace,0.0069,0.0184,0.0282,0.0288,0.0044,0.001
43,Africa Middle East,0.0,0.0007,0.0032,0.0176,0.0366,0.068
43,East Asia,0.0005,0.0047,0.0111,0.0162,0.0278,0.0643
43,Southeast Asia,0.0,0.0,0.0,0.0469,0.1504,0.2765
43,India,0.0,0.0,0.0,0.009,0.0467,0.0923
43,China,0.0054,0.0153,0.0189,0.0098,0.0149,0.0311
43,Latin America,0.0023,0.0038,0.0044,0.0161,0.0544,0.1171
43,USA,0.0002,0.0041,0.0145,0.0248,0.0054,0.0032
43,North Atlantic,0.011,0.0145,0.0294,0.0537,0.0177,0.0073
43,North Pacific,0.0106,0.0166,0.0371,0.0735,0.0183,0.0115
43,Amsterdam FIR,0.0017,0.0362,0.0609,0.0263,0.0008,0.0
43,Athinai FIR,0.0,0.0084,0.0138,0.0046,0.0006,0.0
43,Barcelona FIR,0.0023,0.0204,0.0333,0.0012,0.0,0.0
43,Beograd FIR,0.0,0.0276,0.0566,0.0166,0.0005,0.0
43,Bordeaux FIR,0.0007,0.0203,0.0283,0.0117,0.0027,0.0004
43,Bratislava  FIR,0.0,0.0329,0.0537,0.0118,0.0,0.0
43,Bremen FIR,0.0008,0.0148,0.0346,0.0294,0.0007,0.0
43,Brest FIR,0.0017,0.0067,0.0092,0.0018,0.0,0.0
43,Brindisi FIR,0.0,0.0443,0.1046,0.09,0.0027,0.0
43,Brussels FIR,0.0009,0.0267,0.036,0.0051,0.0,0.0
43,Bucarest FIR,0.0001,0.0256,0.0301,0.0024,0.0011,0.0
43,Budapest FIR,0.0,0.0362,0.0487,0.0032,0.0,0.0
43,Canarias FIR,0.0,0.0,0.0017,0.0312,0.0155,0.0156
43,Chisinau FIR,0.0,0.0202,0.0154,0.0033,0.0005,0.0
43,Copenhagen FIR,0.0043,0.0413,0.0668,0.0401,0.0005,0.0
43,Helsinki FIR,0.0147,0.0457,0.0611,0.0288,0.0003,0.0
43,Langen FIR,0.0003,0.021,0.0431,0.0146,0.0014,0.0015
43,Lisboa FIR,0.0,0.0003,0.0085,0.0161,0.0,0.0
43,Ljubljana FIR,0.0002,0.019,0.0665,0.0049,0.0,0.0
43,London FIR,0.0036,0.019,0.0361,0.0251,0.0016,0.0
43,Madrid FIR,0.0004,0.0042,0.0108,0.0055,0.0007,0.0005
43,Malta FIR,0.0,0.0196,0.0525,0.0288,0.0,0.0
43,Marseille FIR,0.0,0.0365,0.0696,0.0012,0.0028,0.0019
43,Milano FIR,0.0,0.0356,0.0629,0.0186,0.0014,0.0
43,Munchen FIR,0.0002,0.0233,0.0598,0.0278,0.008,0.0017
43,Paris FIR,0.0011,0.0215,0.0273,0.004,0.0001,0.0
43,Polaris FIR,0.0161,0.0546,0.0652,0.0461,0.001,0.0
43,Praha FIR,0.0,0.0282,0.0813,0.0647,0.0082,0.0
43,Reims FIR,0.0,0.0473,0.0725,0.0081,0.003,0.0016
43,Reykjavik FIR,0.052,0.0474,0.017,0.0068,0.0,0.0
43,Riga FIR,0.0069,0.0289,0.0622,0.0516,0.0063,0.0
43,Roma FIR,0.0,0.0418,0.1051,0.0413,0.0003,0.0
43,Santa Maria FIR,0.0,0.0001,0.0166,0.0745,0.0109,0.004
43,Sarajevo FIR,0.0001,0.0622,0.1062,0.0424,0.0029,0.0
43,Scottish FIR,0.0182,0.041,0.0649,0.0794,0.0009,0.0
43,Shannon FIR,0.0023,0.0067,0.0324,0.0913,0.0066,0.0
43,Skopje FIR,0.0,0.0201,0.0517,0.0237,0.0044,0.0
43,Sofia FIR,0.0,0.024,0.0336,0.0026,0.0063,0.0
43,Sweden FIR,0.0086,0.0398,0.0618,0.0428,0.001,0.0
43,Switzerland FIR,0.0,0.0201,0.0331,0.0038,0.0285,0.0139
43,Tallinn FIR,0.0115,0.0346,0.0757,0.0642,0.0058,0.0
43,Tirana FIR,0.0,0.0207,0.0713,0.0505,0.0,0.0
43,Vilnius FIR,0.0042,0.0166,0.0501,0.0591,0.0104,0.0002
43,Warszawa FIR,0.0021,0.0134,0.0619,0.0622,0.0053,0.0005
43,Wien FIR,0.0,0.0425,0.0686,0.0038,0.0046,0.0002
43,Zagreb FIR,0.0004,0.0465,0.1003,0.0411,0.0027,0.0
44,Global,0.0178,0.0185,0.017,0.0262,0.0346,0.0635
44,Europe,0.0004,0.0154,0.0412,0.07,0.0147,0.0055
44,European Airspace,0.003,0.0163,0.0294,0.0465,0.0119,0.0075
44,Africa Middle East,0.0,0.0006,0.0022,0.0275,0.0482,0.0887
44,East Asia,0.0018,0.0027,0.0026,0.0049,0.0285,0.0523
44,Southeast Asia,0.0,0.0,0.0,0.0326,0.1461,0.2812
44,India,0.0,0.0,0.0001,0.0029,0.0177,0.0408
44,China,0.0114,0.0121,0.0085,0.0033,0.0107,0.0194
44,Latin America,0.0036,0.0054,0.0103,0.024,0.0578,0.1229
44,USA,0.0013,0.0054,0.0202,0.0501,0.0125,0.0129
44,North Atlantic,0.0035,0.0098,0.0328,0.0676,0.0136,0.0042
44,North Pacific,0.0149,0.0202,0.0289,0.0461,0.0143,0.0115
44,Amsterdam FIR,0.0,0.0084,0.0404,0.076,0.0119,0.004
44,Athinai FIR,0.0012,0.0119,0.0151,0.0158,0.002,0.0001
44,Barcelona FIR,0.0008,0.0239,0.0325,0.0107,0.0001,0.0
44,Beograd FIR,0.0003,0.029,0.053,0.0906,0.0273,0.0641
44,Bordeaux FIR,0.0,0.0139,0.0189,0.0066,0.0,0.0
44,Bratislava  FIR,0.0,0.0178,0.0902,0.1313,0.0208,0.0089
44,Bremen FIR,0.0,0.0203,0.0862,0.1512,0.0229,0.0165
44,Brest FIR,0.0001,0.0071,0.0144,0.002,0.0,0.0
44,Brindisi FIR,0.0,0.0126,0.0142,0.0331,0.0268,0.0153
44,Brussels FIR,0.0,0.0095,0.0118,0.0053,0.0005,0.0
44,Bucarest FIR,0.0012,0.0414,0.0609,0.0652,0.015,0.0505
44,Budapest FIR,0.0,0.0361,0.1028,0.1335,0.0122,0.0373
44,Canarias FIR,0.0,0.0,0.0038,0.0551,0.0506,0.0662
44,Chisinau FIR,0.0022,0.0728,0.1196,0.0747,0.0085,0.0175
44,Copenhagen FIR,0.0,0.019,0.1155,0.269,0.0461,0.0105
44,Helsinki FIR,0.0222,0.0291,0.0181,0.0015,0.0,0.0
44,Langen FIR,0.0,0.0089,0.0135,0.0164,0.0091,0.0011
44,Lisboa FIR,0.0009,0.0021,0.0088,0.0225,0.0027,0.0013
44,Ljubljana FIR,0.0001,0.0312,0.074,0.0781,0.0406,0.0662
44,London FIR,0.0,0.0031,0.028,0.0598,0.0053,0.0005
44,Madrid FIR,0.0005,0.0109,0.0109,0.0054,0.0002,0.0
44,Malta FIR,0.0,0.0027,0.0028,0.0,0.0,0.0
44,Marseille FIR,0.0,0.0203,0.0377,0.0312,0.0018,0.0
44,Milano FIR,0.0,0.0082,0.014,0.0092,0.0106,0.0033
44,Munchen FIR,0.0,0.0086,0.0266,0.0442,0.015,0.0089
44,Paris FIR,0.0,0.0044,0.0056,0.0004,0.0,0.0
44,Polaris FIR,0.0049,0.0232,0.0308,0.0572,0.0059,0.0001
44,Praha FIR,0.0,0.014,0.073,0.1198,0.0223,0.0045
44,Reims FIR,0.0,0.0047,0.002,0.0,0.0026,0.0
44,Reykjavik FIR,0.0053,0.0336,0.0393,0.0321,0.0005,0.0
44,Riga FIR,0.0184,0.1182,0.1313,0.1093,0.0121,0.0
44,Roma FIR,0.0,0.0106,0.023,0.0261,0.0077,0.0049
44,Santa Maria FIR,0.0001,0.001,0.0077,0.0454,0.0286,0.0448
44,Sarajevo FIR,0.0,0.021,0.0633,0.1022,0.0442,0.0858
44,Scottish FIR,0.0,0.0091,0.0823,0.26,0.0566,0.0123
44,Shannon FIR,0.0,0.0038,0.0304,0.0695,0.0109,0.0
44,Skopje FIR,0.0011,0.015,0.0194,0.0566,0.0256,0.0199
44,Sofia FIR,0.0014,0.0246,0.0302,0.0178,0.0218,0.0395
44,Sweden FIR,0.0127,0.0519,0.063,0.0735,0.0089,0.0
44,Switzerland FIR,0.0,0.0002,0.0012,0.001,0.0123,0.0
44,Tallinn FIR,0.0275,0.0665,0.0652,0.0334,0.0016,0.0
44,Tirana FIR,0.0,0.0032,0.0131,0.0673,0.0194,0.0101
44,Vilnius FIR,0.0099,0.1318,0.1867,0.1765,0.0237,0.0001
44,Warszawa FIR,0.0003,0.0584,0.169,0.1962,0.0487,0.007
44,Wien FIR,0.0,0.0126,0.0472,0.0634,0.0191,0.0094
44,Zagreb FIR,0.0,0.0253,0.0516,0.0634,0.0352,0.0505
45,Global,0.0169,0.0197,0.0169,0.0236,0.0305,0.0585
45,Europe,0.005,0.0607,0.0688,0.0358,0.0022,0.0001
45,European Airspace,0.0086,0.0466,0.0612,0.0546,0.007,0.0038
45,Africa Middle East,0.0001,0.0012,0.0045,0.0308,0.0352,0.0569
45,East Asia,0.002,0.0057,0.0061,0.0181,0.0328,0.0569
45,Southeast Asia,0.0,0.0,0.0,0.0212,0.124,0.2793
45,India,0.0,0.0,0.0005,0.0062,0.0311,0.0708
45,China,0.006,0.0149,0.0187,0.0132,0.0137,0.0222
45,Latin America,0.0029,0.0064,0.0057,0.0223,0.0692,0.143
45,USA,0.0004,0.0039,0.0107,0.0199,0.0149,0.0174
45,North Atlantic,0.0146,0.0351,0.0564,0.0579,0.0039,0.0002
45,North Pacific,0.0345,0.0268,0.0252,0.0174,0.0023,0.0017
45,Amsterdam FIR,0.0083,0.0171,0.0452,0.0209,0.0,0.0
45,Athinai FIR,0.0048,0.0282,0.0218,0.0,0.0,0.0
45,Barcelona FIR,0.001,0.0236,0.0351,0.0288,0.0,0.0
45,Beograd FIR,0.0051,0.0782,0.1053,0.0169,0.0003,0.0
45,Bordeaux FIR,0.0036,0.0477,0.0477,0.0026,0.0,0.0
45,Bratislava  FIR,0.0073,0.1232,0.1219,0.0296,0.0014,0.0
45,Bremen FIR,0.0102,0.0934,0.0841,0.0242,0.0,0.0
45,Brest FIR,0.003,0.0541,0.0626,0.0114,0.0002,0.0
45,Brindisi FIR,0.0015,0.0403,0.0386,0.0093,0.0028,0.0
45,Brussels FIR,0.0097,0.0147,0.0205,0.0076,0.0,0.0
45,Bucarest FIR,0.0057,0.0277,0.0261,0.0029,0.0,0.0
45,Budapest FIR,0.0059,0.1267,0.1411,0.0555,0.0024,0.0
45,Canarias FIR,0.0,0.0001,0.012,0.1325,0.0973,0.0919
45,Chisinau FIR,0.0099,0.0248,0.0269,0.0065,0.0,0.0
45,Copenhagen FIR,0.0157,0.0732,0.0637,0.0143,0.0002,0.0
45,Helsinki FIR,0.0303,0.1132,0.0966,0.0413,0.0069,0.0014
45,Langen FIR,0.0037,0.0471,0.0406,0.0046,0.0,0.0
45,Lisboa FIR,0.0,0.0141,0.0539,0.1008,0.0104,0.0018
45,Ljubljana FIR,0.0006,0.0948,0.1115,0.0755,0.0096,0.0
45,London FIR,0.0061,0.0612,0.0513,0.0052,0.0,0.0
45,Madrid FIR,0.0002,0.021,0.0486,0.0542,0.0025,0.0
45,Malta FIR,0.0005,0.0243,0.0157,0.0002,0.0,0.0
45,Marseille FIR,0.0145,0.0963,0.0763,0.0076,0.0,0.0
45,Milano FIR,0.0065,0.1356,0.125,0.022,0.0028,0.0
45,Munchen FIR,0.01,0.1201,0.1296,0.0371,0.0006,0.0
45,Paris FIR,0.0023,0.0229,0.0286,0.0026,0.0,0.0
45,Polaris FIR,0.0211,0.0849,0.1033,0.0672,0.0067,0.0016
45,Praha FIR,0.0074,0.1193,0.0971,0.0504,0.0023,0.0
