Date,Airport,Big Hits
2019-02-24 00:00:00,Manchester Airport,4
2019-02-24 00:00:00,Helsinki Vantaa Airport,10
2019-02-24 00:00:00,Vienna International Airport,4
2019-02-23 00:00:00,London Heathrow Airport,68
2019-02-23 00:00:00,Charles de Gaulle International Airport,60
2019-02-23 00:00:00,Frankfurt am Main Airport,48
2019-02-23 00:00:00,Amsterdam Airport Schiphol,37
2019-02-23 00:00:00,Adolfo Suárez Madrid–Barajas Airport,40
2019-02-23 00:00:00,Zürich Airport,19
2019-02-23 00:00:00,Munich Airport,29
2019-02-23 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,10
2019-02-23 00:00:00,Copenhagen Kastrup Airport,12
2019-02-23 00:00:00,Helsinki Vantaa Airport,23
2019-02-23 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,15
2019-02-23 00:00:00,Brussels Airport,12
2019-02-23 00:00:00,Vienna International Airport,14
2019-02-23 00:00:00,Malpensa International Airport,8
2019-02-23 00:00:00,Düsseldorf Airport,15
2019-02-23 00:00:00,Paris-Orly Airport,9
2019-02-23 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-02-23 00:00:00,London Gatwick Airport,17
2019-02-23 00:00:00,Manchester Airport,8
2019-02-23 00:00:00,Dublin Airport,2
2019-02-22 00:00:00,London Heathrow Airport,96
2019-02-22 00:00:00,Charles de Gaulle International Airport,47
2019-02-22 00:00:00,Frankfurt am Main Airport,41
2019-02-22 00:00:00,Adolfo Suárez Madrid–Barajas Airport,46
2019-02-22 00:00:00,Amsterdam Airport Schiphol,31
2019-02-22 00:00:00,London Gatwick Airport,26
2019-02-22 00:00:00,Munich Airport,17
2019-02-22 00:00:00,Zürich Airport,12
2019-02-22 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),34
2019-02-22 00:00:00,Copenhagen Kastrup Airport,17
2019-02-22 00:00:00,Malpensa International Airport,10
2019-02-22 00:00:00,Paris-Orly Airport,8
2019-02-22 00:00:00,Brussels Airport,7
2019-02-22 00:00:00,Düsseldorf Airport,13
2019-02-22 00:00:00,Dublin Airport,20
2019-02-22 00:00:00,Vienna International Airport,4
2019-02-22 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,8
2019-02-22 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,4
2019-02-22 00:00:00,Helsinki Vantaa Airport,8
2019-02-22 00:00:00,Manchester Airport,14
2019-02-21 00:00:00,London Heathrow Airport,57
2019-02-21 00:00:00,Charles de Gaulle International Airport,34
2019-02-21 00:00:00,Frankfurt am Main Airport,33
2019-02-21 00:00:00,Amsterdam Airport Schiphol,22
2019-02-21 00:00:00,Adolfo Suárez Madrid–Barajas Airport,19
2019-02-21 00:00:00,Munich Airport,11
2019-02-21 00:00:00,London Gatwick Airport,12
2019-02-21 00:00:00,Copenhagen Kastrup Airport,11
2019-02-21 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),14
2019-02-21 00:00:00,Zürich Airport,6
2019-02-21 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-02-21 00:00:00,Paris-Orly Airport,7
2019-02-21 00:00:00,Malpensa International Airport,6
2019-02-21 00:00:00,Helsinki Vantaa Airport,6
2019-02-21 00:00:00,Dublin Airport,10
2019-02-21 00:00:00,Manchester Airport,4
2019-02-21 00:00:00,Brussels Airport,2
2019-02-21 00:00:00,Düsseldorf Airport,4
2019-02-21 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,3
2019-02-21 00:00:00,Vienna International Airport,5
2019-02-20 00:00:00,London Heathrow Airport,121
2019-02-20 00:00:00,Frankfurt am Main Airport,55
2019-02-20 00:00:00,Charles de Gaulle International Airport,53
2019-02-20 00:00:00,Amsterdam Airport Schiphol,43
2019-02-20 00:00:00,Adolfo Suárez Madrid–Barajas Airport,23
2019-02-20 00:00:00,Munich Airport,23
2019-02-20 00:00:00,London Gatwick Airport,20
2019-02-20 00:00:00,Copenhagen Kastrup Airport,29
2019-02-20 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,9
2019-02-20 00:00:00,Paris-Orly Airport,10
2019-02-20 00:00:00,Zürich Airport,9
2019-02-20 00:00:00,Malpensa International Airport,6
2019-02-20 00:00:00,Dublin Airport,11
2019-02-20 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,5
2019-02-20 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),10
2019-02-20 00:00:00,Manchester Airport,6
2019-02-20 00:00:00,Brussels Airport,10
2019-02-20 00:00:00,Vienna International Airport,9
2019-02-20 00:00:00,Helsinki Vantaa Airport,10
2019-02-20 00:00:00,Düsseldorf Airport,4
2019-02-19 00:00:00,London Heathrow Airport,186
2019-02-19 00:00:00,Frankfurt am Main Airport,60
2019-02-19 00:00:00,Charles de Gaulle International Airport,62
2019-02-19 00:00:00,Amsterdam Airport Schiphol,67
2019-02-19 00:00:00,Adolfo Suárez Madrid–Barajas Airport,31
2019-02-19 00:00:00,London Gatwick Airport,37
2019-02-19 00:00:00,Zürich Airport,24
2019-02-19 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,19
2019-02-19 00:00:00,Munich Airport,25
2019-02-19 00:00:00,Dublin Airport,27
2019-02-19 00:00:00,Brussels Airport,13
2019-02-19 00:00:00,Malpensa International Airport,9
2019-02-19 00:00:00,Copenhagen Kastrup Airport,9
2019-02-19 00:00:00,Manchester Airport,11
2019-02-19 00:00:00,Paris-Orly Airport,6
2019-02-19 00:00:00,Düsseldorf Airport,10
2019-02-19 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-02-19 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),4
2019-02-19 00:00:00,Vienna International Airport,4
2019-02-19 00:00:00,Helsinki Vantaa Airport,4
2019-02-18 00:00:00,London Heathrow Airport,136
2019-02-18 00:00:00,Frankfurt am Main Airport,64
2019-02-18 00:00:00,Charles de Gaulle International Airport,75
2019-02-18 00:00:00,Amsterdam Airport Schiphol,40
2019-02-18 00:00:00,Adolfo Suárez Madrid–Barajas Airport,31
2019-02-18 00:00:00,London Gatwick Airport,26
2019-02-18 00:00:00,Helsinki Vantaa Airport,43
2019-02-18 00:00:00,Munich Airport,16
2019-02-18 00:00:00,Paris-Orly Airport,18
2019-02-18 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,11
2019-02-18 00:00:00,Zürich Airport,12
2019-02-18 00:00:00,Malpensa International Airport,10
2019-02-18 00:00:00,Copenhagen Kastrup Airport,17
2019-02-18 00:00:00,Brussels Airport,14
2019-02-18 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-02-18 00:00:00,Dublin Airport,8
2019-02-18 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,9
2019-02-18 00:00:00,Düsseldorf Airport,18
2019-02-18 00:00:00,Manchester Airport,8
2019-02-18 00:00:00,Vienna International Airport,4
2019-02-17 00:00:00,London Heathrow Airport,167
2019-02-17 00:00:00,Charles de Gaulle International Airport,100
2019-02-17 00:00:00,Frankfurt am Main Airport,100
2019-02-17 00:00:00,Amsterdam Airport Schiphol,105
2019-02-17 00:00:00,Adolfo Suárez Madrid–Barajas Airport,65
2019-02-17 00:00:00,Munich Airport,69
2019-02-17 00:00:00,London Gatwick Airport,76
2019-02-17 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,25
2019-02-17 00:00:00,Zürich Airport,30
2019-02-17 00:00:00,Manchester Airport,51
2019-02-17 00:00:00,Brussels Airport,29
2019-02-17 00:00:00,Copenhagen Kastrup Airport,52
2019-02-17 00:00:00,Malpensa International Airport,20
2019-02-17 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),38
2019-02-17 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,33
2019-02-17 00:00:00,Helsinki Vantaa Airport,20
2019-02-17 00:00:00,Dublin Airport,47
2019-02-17 00:00:00,Vienna International Airport,27
2019-02-17 00:00:00,Düsseldorf Airport,21
2019-02-17 00:00:00,Paris-Orly Airport,12
2019-02-16 00:00:00,London Heathrow Airport,257
2019-02-16 00:00:00,Charles de Gaulle International Airport,84
2019-02-16 00:00:00,Frankfurt am Main Airport,79
2019-02-16 00:00:00,Amsterdam Airport Schiphol,85
2019-02-16 00:00:00,London Gatwick Airport,86
2019-02-16 00:00:00,Adolfo Suárez Madrid–Barajas Airport,66
2019-02-16 00:00:00,Munich Airport,51
2019-02-16 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,20
2019-02-16 00:00:00,Paris-Orly Airport,31
2019-02-16 00:00:00,Zürich Airport,24
2019-02-16 00:00:00,Copenhagen Kastrup Airport,33
2019-02-16 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),50
2019-02-16 00:00:00,Manchester Airport,40
2019-02-16 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,32
2019-02-16 00:00:00,Malpensa International Airport,12
2019-02-16 00:00:00,Düsseldorf Airport,15
2019-02-16 00:00:00,Dublin Airport,45
2019-02-16 00:00:00,Helsinki Vantaa Airport,22
2019-02-16 00:00:00,Vienna International Airport,11
2019-02-16 00:00:00,Brussels Airport,17
2019-02-15 00:00:00,London Heathrow Airport,90
2019-02-15 00:00:00,Frankfurt am Main Airport,48
2019-02-15 00:00:00,Charles de Gaulle International Airport,46
2019-02-15 00:00:00,Amsterdam Airport Schiphol,37
2019-02-15 00:00:00,Adolfo Suárez Madrid–Barajas Airport,53
2019-02-15 00:00:00,Munich Airport,25
2019-02-15 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,18
2019-02-15 00:00:00,Copenhagen Kastrup Airport,20
2019-02-15 00:00:00,Malpensa International Airport,18
2019-02-15 00:00:00,Helsinki Vantaa Airport,38
2019-02-15 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),59
2019-02-15 00:00:00,London Gatwick Airport,20
2019-02-15 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,24
2019-02-15 00:00:00,Paris-Orly Airport,13
2019-02-15 00:00:00,Manchester Airport,11
2019-02-15 00:00:00,Zürich Airport,7
2019-02-15 00:00:00,Brussels Airport,6
2019-02-15 00:00:00,Düsseldorf Airport,7
2019-02-15 00:00:00,Vienna International Airport,7
2019-02-15 00:00:00,Dublin Airport,14
2019-02-14 00:00:00,London Heathrow Airport,118
2019-02-14 00:00:00,Charles de Gaulle International Airport,60
2019-02-14 00:00:00,Frankfurt am Main Airport,60
2019-02-14 00:00:00,Amsterdam Airport Schiphol,54
2019-02-14 00:00:00,Adolfo Suárez Madrid–Barajas Airport,30
2019-02-14 00:00:00,Munich Airport,26
2019-02-14 00:00:00,Zürich Airport,23
2019-02-14 00:00:00,London Gatwick Airport,24
2019-02-14 00:00:00,Helsinki Vantaa Airport,44
2019-02-14 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,15
2019-02-14 00:00:00,Copenhagen Kastrup Airport,12
2019-02-14 00:00:00,Malpensa International Airport,12
2019-02-14 00:00:00,Brussels Airport,12
2019-02-14 00:00:00,Dublin Airport,15
2019-02-14 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),14
2019-02-14 00:00:00,Vienna International Airport,9
2019-02-14 00:00:00,Paris-Orly Airport,9
2019-02-14 00:00:00,Manchester Airport,7
2019-02-14 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-02-14 00:00:00,Düsseldorf Airport,7
2019-02-13 00:00:00,London Heathrow Airport,168
2019-02-13 00:00:00,Charles de Gaulle International Airport,83
2019-02-13 00:00:00,Frankfurt am Main Airport,66
2019-02-13 00:00:00,Amsterdam Airport Schiphol,58
2019-02-13 00:00:00,Adolfo Suárez Madrid–Barajas Airport,41
2019-02-13 00:00:00,Zürich Airport,24
2019-02-13 00:00:00,Munich Airport,27
2019-02-13 00:00:00,London Gatwick Airport,43
2019-02-13 00:00:00,Malpensa International Airport,15
2019-02-13 00:00:00,Copenhagen Kastrup Airport,31
2019-02-13 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,16
2019-02-13 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,9
2019-02-13 00:00:00,Dublin Airport,24
2019-02-13 00:00:00,Paris-Orly Airport,9
2019-02-13 00:00:00,Düsseldorf Airport,12
2019-02-13 00:00:00,Manchester Airport,16
2019-02-13 00:00:00,Helsinki Vantaa Airport,17
2019-02-13 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),15
2019-02-13 00:00:00,Vienna International Airport,6
2019-02-13 00:00:00,Brussels Airport,3
2019-02-12 00:00:00,London Heathrow Airport,98
2019-02-12 00:00:00,Charles de Gaulle International Airport,43
2019-02-12 00:00:00,Frankfurt am Main Airport,40
2019-02-12 00:00:00,Amsterdam Airport Schiphol,28
2019-02-12 00:00:00,Adolfo Suárez Madrid–Barajas Airport,31
2019-02-12 00:00:00,Zürich Airport,19
2019-02-12 00:00:00,London Gatwick Airport,21
2019-02-12 00:00:00,Munich Airport,18
2019-02-12 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,12
2019-02-12 00:00:00,Paris-Orly Airport,12
2019-02-12 00:00:00,Helsinki Vantaa Airport,13
2019-02-12 00:00:00,Malpensa International Airport,7
2019-02-12 00:00:00,Copenhagen Kastrup Airport,10
2019-02-12 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),15
2019-02-12 00:00:00,Brussels Airport,8
2019-02-12 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-02-12 00:00:00,Manchester Airport,5
2019-02-12 00:00:00,Vienna International Airport,4
2019-02-12 00:00:00,Düsseldorf Airport,4
2019-02-12 00:00:00,Dublin Airport,6
2019-02-11 00:00:00,London Heathrow Airport,187
2019-02-11 00:00:00,Frankfurt am Main Airport,84
2019-02-11 00:00:00,Charles de Gaulle International Airport,79
2019-02-11 00:00:00,Amsterdam Airport Schiphol,80
2019-02-11 00:00:00,Zürich Airport,32
2019-02-11 00:00:00,Munich Airport,36
2019-02-11 00:00:00,Adolfo Suárez Madrid–Barajas Airport,26
2019-02-11 00:00:00,London Gatwick Airport,30
2019-02-11 00:00:00,Paris-Orly Airport,18
2019-02-11 00:00:00,Helsinki Vantaa Airport,21
2019-02-11 00:00:00,Malpensa International Airport,16
2019-02-11 00:00:00,Dublin Airport,22
2019-02-11 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,12
2019-02-11 00:00:00,Manchester Airport,16
2019-02-11 00:00:00,Copenhagen Kastrup Airport,13
2019-02-11 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,17
2019-02-11 00:00:00,Brussels Airport,11
2019-02-11 00:00:00,Vienna International Airport,12
2019-02-11 00:00:00,Düsseldorf Airport,12
2019-02-11 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),7
2019-02-10 00:00:00,London Heathrow Airport,127
2019-02-10 00:00:00,Frankfurt am Main Airport,108
2019-02-10 00:00:00,Charles de Gaulle International Airport,91
2019-02-10 00:00:00,Amsterdam Airport Schiphol,70
2019-02-10 00:00:00,Adolfo Suárez Madrid–Barajas Airport,48
2019-02-10 00:00:00,Malpensa International Airport,54
2019-02-10 00:00:00,Zürich Airport,52
2019-02-10 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,57
2019-02-10 00:00:00,London Gatwick Airport,35
2019-02-10 00:00:00,Munich Airport,37
2019-02-10 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,39
2019-02-10 00:00:00,Copenhagen Kastrup Airport,25
2019-02-10 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),50
2019-02-10 00:00:00,Helsinki Vantaa Airport,17
2019-02-10 00:00:00,Vienna International Airport,58
2019-02-10 00:00:00,Düsseldorf Airport,22
2019-02-10 00:00:00,Brussels Airport,21
2019-02-10 00:00:00,Manchester Airport,14
2019-02-10 00:00:00,Paris-Orly Airport,12
2019-02-10 00:00:00,Dublin Airport,13
2019-02-09 00:00:00,London Heathrow Airport,247
2019-02-09 00:00:00,Charles de Gaulle International Airport,171
2019-02-09 00:00:00,Frankfurt am Main Airport,128
2019-02-09 00:00:00,Adolfo Suárez Madrid–Barajas Airport,116
2019-02-09 00:00:00,Amsterdam Airport Schiphol,100
2019-02-09 00:00:00,Zürich Airport,63
2019-02-09 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,48
2019-02-09 00:00:00,Munich Airport,61
2019-02-09 00:00:00,London Gatwick Airport,101
2019-02-09 00:00:00,Paris-Orly Airport,55
2019-02-09 00:00:00,Copenhagen Kastrup Airport,45
2019-02-09 00:00:00,Helsinki Vantaa Airport,45
2019-02-09 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),87
2019-02-09 00:00:00,Brussels Airport,42
2019-02-09 00:00:00,Malpensa International Airport,28
2019-02-09 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,73
2019-02-09 00:00:00,Düsseldorf Airport,27
2019-02-09 00:00:00,Dublin Airport,29
2019-02-09 00:00:00,Manchester Airport,36
2019-02-09 00:00:00,Vienna International Airport,19
2019-02-08 00:00:00,London Heathrow Airport,180
2019-02-08 00:00:00,Charles de Gaulle International Airport,103
2019-02-08 00:00:00,Frankfurt am Main Airport,108
2019-02-08 00:00:00,Amsterdam Airport Schiphol,99
2019-02-08 00:00:00,Adolfo Suárez Madrid–Barajas Airport,101
2019-02-08 00:00:00,Munich Airport,64
2019-02-08 00:00:00,Zürich Airport,38
2019-02-08 00:00:00,London Gatwick Airport,87
2019-02-08 00:00:00,Copenhagen Kastrup Airport,72
2019-02-08 00:00:00,Paris-Orly Airport,49
2019-02-08 00:00:00,Malpensa International Airport,28
2019-02-08 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),76
2019-02-08 00:00:00,Manchester Airport,39
2019-02-08 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,57
2019-02-08 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,22
2019-02-08 00:00:00,Brussels Airport,39
2019-02-08 00:00:00,Dublin Airport,38
2019-02-08 00:00:00,Helsinki Vantaa Airport,25
2019-02-08 00:00:00,Vienna International Airport,19
2019-02-08 00:00:00,Düsseldorf Airport,22
2019-02-07 00:00:00,London Heathrow Airport,147
2019-02-07 00:00:00,Charles de Gaulle International Airport,127
2019-02-07 00:00:00,Frankfurt am Main Airport,163
2019-02-07 00:00:00,Amsterdam Airport Schiphol,118
2019-02-07 00:00:00,Zürich Airport,62
2019-02-07 00:00:00,Adolfo Suárez Madrid–Barajas Airport,53
2019-02-07 00:00:00,Munich Airport,76
2019-02-07 00:00:00,London Gatwick Airport,58
2019-02-07 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,61
2019-02-07 00:00:00,Copenhagen Kastrup Airport,48
2019-02-07 00:00:00,Manchester Airport,28
2019-02-07 00:00:00,Brussels Airport,43
2019-02-07 00:00:00,Paris-Orly Airport,19
2019-02-07 00:00:00,Düsseldorf Airport,37
2019-02-07 00:00:00,Vienna International Airport,42
2019-02-07 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,43
2019-02-07 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),26
2019-02-07 00:00:00,Helsinki Vantaa Airport,33
2019-02-07 00:00:00,Malpensa International Airport,22
2019-02-07 00:00:00,Dublin Airport,21
2019-02-06 00:00:00,London Heathrow Airport,234
2019-02-06 00:00:00,Frankfurt am Main Airport,121
2019-02-06 00:00:00,Charles de Gaulle International Airport,137
2019-02-06 00:00:00,Amsterdam Airport Schiphol,91
2019-02-06 00:00:00,Adolfo Suárez Madrid–Barajas Airport,116
2019-02-06 00:00:00,Zürich Airport,44
2019-02-06 00:00:00,London Gatwick Airport,89
2019-02-06 00:00:00,Munich Airport,56
2019-02-06 00:00:00,Paris-Orly Airport,53
2019-02-06 00:00:00,Manchester Airport,49
2019-02-06 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),79
2019-02-06 00:00:00,Malpensa International Airport,22
2019-02-06 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,61
2019-02-06 00:00:00,Dublin Airport,50
2019-02-06 00:00:00,Brussels Airport,34
2019-02-06 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,20
2019-02-06 00:00:00,Vienna International Airport,19
2019-02-06 00:00:00,Copenhagen Kastrup Airport,39
2019-02-06 00:00:00,Düsseldorf Airport,23
2019-02-06 00:00:00,Helsinki Vantaa Airport,11
2019-02-05 00:00:00,London Heathrow Airport,160
2019-02-05 00:00:00,Charles de Gaulle International Airport,61
2019-02-05 00:00:00,Frankfurt am Main Airport,52
2019-02-05 00:00:00,Amsterdam Airport Schiphol,46
2019-02-05 00:00:00,Adolfo Suárez Madrid–Barajas Airport,46
2019-02-05 00:00:00,Zürich Airport,26
2019-02-05 00:00:00,London Gatwick Airport,36
2019-02-05 00:00:00,Paris-Orly Airport,15
2019-02-05 00:00:00,Munich Airport,19
2019-02-05 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),22
2019-02-05 00:00:00,Malpensa International Airport,9
2019-02-05 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,8
2019-02-05 00:00:00,Brussels Airport,9
2019-02-05 00:00:00,Dublin Airport,25
2019-02-05 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,7
2019-02-05 00:00:00,Düsseldorf Airport,6
2019-02-05 00:00:00,Copenhagen Kastrup Airport,4
2019-02-05 00:00:00,Manchester Airport,13
2019-02-05 00:00:00,Helsinki Vantaa Airport,2
2019-02-05 00:00:00,Vienna International Airport,2
2019-02-04 00:00:00,London Heathrow Airport,105
2019-02-04 00:00:00,Charles de Gaulle International Airport,64
2019-02-04 00:00:00,Frankfurt am Main Airport,58
2019-02-04 00:00:00,Amsterdam Airport Schiphol,45
2019-02-04 00:00:00,Adolfo Suárez Madrid–Barajas Airport,40
2019-02-04 00:00:00,Zürich Airport,22
2019-02-04 00:00:00,Munich Airport,19
2019-02-04 00:00:00,Malpensa International Airport,14
2019-02-04 00:00:00,London Gatwick Airport,15
2019-02-04 00:00:00,Brussels Airport,12
2019-02-04 00:00:00,Paris-Orly Airport,12
2019-02-04 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-02-04 00:00:00,Dublin Airport,9
2019-02-04 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),7
2019-02-04 00:00:00,Copenhagen Kastrup Airport,11
2019-02-04 00:00:00,Vienna International Airport,6
2019-02-04 00:00:00,Manchester Airport,4
2019-02-04 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-02-04 00:00:00,Helsinki Vantaa Airport,7
2019-02-04 00:00:00,Düsseldorf Airport,7
2019-02-03 00:00:00,London Heathrow Airport,132
2019-02-03 00:00:00,Charles de Gaulle International Airport,81
2019-02-03 00:00:00,Frankfurt am Main Airport,79
2019-02-03 00:00:00,Adolfo Suárez Madrid–Barajas Airport,55
2019-02-03 00:00:00,Amsterdam Airport Schiphol,57
2019-02-03 00:00:00,Malpensa International Airport,29
2019-02-03 00:00:00,Munich Airport,38
2019-02-03 00:00:00,Zürich Airport,27
2019-02-03 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,32
2019-02-03 00:00:00,Paris-Orly Airport,20
2019-02-03 00:00:00,London Gatwick Airport,17
2019-02-03 00:00:00,Copenhagen Kastrup Airport,19
2019-02-03 00:00:00,Manchester Airport,11
2019-02-03 00:00:00,Vienna International Airport,25
2019-02-03 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,17
2019-02-03 00:00:00,Brussels Airport,17
2019-02-03 00:00:00,Düsseldorf Airport,16
2019-02-03 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),13
2019-02-03 00:00:00,Dublin Airport,10
2019-02-03 00:00:00,Helsinki Vantaa Airport,10
2019-02-02 00:00:00,London Heathrow Airport,97
2019-02-02 00:00:00,Charles de Gaulle International Airport,82
2019-02-02 00:00:00,Frankfurt am Main Airport,68
2019-02-02 00:00:00,Amsterdam Airport Schiphol,48
2019-02-02 00:00:00,Adolfo Suárez Madrid–Barajas Airport,42
2019-02-02 00:00:00,Zürich Airport,25
2019-02-02 00:00:00,Munich Airport,39
2019-02-02 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,32
2019-02-02 00:00:00,Paris-Orly Airport,14
2019-02-02 00:00:00,Vienna International Airport,36
2019-02-02 00:00:00,Copenhagen Kastrup Airport,20
2019-02-02 00:00:00,London Gatwick Airport,15
2019-02-02 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),13
2019-02-02 00:00:00,Brussels Airport,18
2019-02-02 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,24
2019-02-02 00:00:00,Malpensa International Airport,16
2019-02-02 00:00:00,Manchester Airport,8
2019-02-02 00:00:00,Düsseldorf Airport,14
2019-02-02 00:00:00,Helsinki Vantaa Airport,9
2019-02-02 00:00:00,Dublin Airport,5
2019-02-01 00:00:00,London Heathrow Airport,90
2019-02-01 00:00:00,Frankfurt am Main Airport,86
2019-02-01 00:00:00,Charles de Gaulle International Airport,62
2019-02-01 00:00:00,Amsterdam Airport Schiphol,51
2019-02-01 00:00:00,Zürich Airport,32
2019-02-01 00:00:00,Adolfo Suárez Madrid–Barajas Airport,30
2019-02-01 00:00:00,Munich Airport,41
2019-02-01 00:00:00,London Gatwick Airport,17
2019-02-01 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,31
2019-02-01 00:00:00,Malpensa International Airport,25
2019-02-01 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,32
2019-02-01 00:00:00,Brussels Airport,16
2019-02-01 00:00:00,Düsseldorf Airport,21
2019-02-01 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-02-01 00:00:00,Paris-Orly Airport,5
2019-02-01 00:00:00,Copenhagen Kastrup Airport,14
2019-02-01 00:00:00,Vienna International Airport,30
2019-02-01 00:00:00,Manchester Airport,6
2019-02-01 00:00:00,Helsinki Vantaa Airport,10
2019-02-01 00:00:00,Dublin Airport,4
2019-01-31 00:00:00,Frankfurt am Main Airport,51
2019-01-31 00:00:00,London Heathrow Airport,54
2019-01-31 00:00:00,Charles de Gaulle International Airport,54
2019-01-31 00:00:00,Adolfo Suárez Madrid–Barajas Airport,76
2019-01-31 00:00:00,Amsterdam Airport Schiphol,25
2019-01-31 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,15
2019-01-31 00:00:00,Zürich Airport,8
2019-01-31 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),38
2019-01-31 00:00:00,London Gatwick Airport,19
2019-01-31 00:00:00,Brussels Airport,10
2019-01-31 00:00:00,Helsinki Vantaa Airport,13
2019-01-31 00:00:00,Munich Airport,12
2019-01-31 00:00:00,Copenhagen Kastrup Airport,16
2019-01-31 00:00:00,Paris-Orly Airport,21
2019-01-31 00:00:00,Malpensa International Airport,9
2019-01-31 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,28
2019-01-31 00:00:00,Vienna International Airport,6
2019-01-31 00:00:00,Manchester Airport,8
2019-01-31 00:00:00,Düsseldorf Airport,6
2019-01-31 00:00:00,Dublin Airport,6
2019-01-30 00:00:00,London Heathrow Airport,43
2019-01-30 00:00:00,Charles de Gaulle International Airport,43
2019-01-30 00:00:00,Adolfo Suárez Madrid–Barajas Airport,35
2019-01-30 00:00:00,Frankfurt am Main Airport,43
2019-01-30 00:00:00,Amsterdam Airport Schiphol,26
2019-01-30 00:00:00,Zürich Airport,19
2019-01-30 00:00:00,Munich Airport,30
2019-01-30 00:00:00,Paris-Orly Airport,12
2019-01-30 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,12
2019-01-30 00:00:00,Malpensa International Airport,9
2019-01-30 00:00:00,Brussels Airport,10
2019-01-30 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
