name,entries,exits,mean_count,timestamp
SWITZERLAND FIR,37,18,11.615384615384615,adsb_2024_03_01_03_00_00_3600
TALLINN FIR,24,13,6.3076923076923075,adsb_2024_03_01_03_00_00_3600
TBILISI FIR,22,3,5.615384615384615,adsb_2024_03_01_03_00_00_3600
TEL AVIV FIR,16,4,6.0,adsb_2024_03_01_03_00_00_3600
TIRANA FIR,10,9,2.3076923076923075,adsb_2024_03_01_03_00_00_3600
VILNIUS FIR,12,9,3.2,adsb_2024_03_01_03_00_00_3600
WARSZAWA FIR,41,12,20.076923076923077,adsb_2024_03_01_03_00_00_3600
WIEN FIR,53,26,12.0,adsb_2024_03_01_03_00_00_3600
YEREVAN FIR,4,2,1.2222222222222223,adsb_2024_03_01_03_00_00_3600
ZAGREB FIR/UIR,19,15,5.153846153846154,adsb_2024_03_01_03_00_00_3600
AMSTERDAM FIR,58,19,20.0,adsb_2024_03_01_04_00_00_3600
ANKARA FIR,124,48,38.76923076923077,adsb_2024_03_01_04_00_00_3600
ATHINAI FIR,65,34,24.307692307692307,adsb_2024_03_01_04_00_00_3600
BARCELONA FIR,27,3,8.23076923076923,adsb_2024_03_01_04_00_00_3600
BEOGRAD FIR,75,47,19.153846153846153,adsb_2024_03_01_04_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_03_01_04_00_00_3600
BORDEAUX FIR,25,11,7.0,adsb_2024_03_01_04_00_00_3600
BRATISLAVA FIR,48,31,9.23076923076923,adsb_2024_03_01_04_00_00_3600
BREMEN FIR,59,35,17.076923076923077,adsb_2024_03_01_04_00_00_3600
BREST FIR,32,19,8.538461538461538,adsb_2024_03_01_04_00_00_3600
BRINDISI FIR,16,12,4.923076923076923,adsb_2024_03_01_04_00_00_3600
BRUSSELS FIR,64,35,15.615384615384615,adsb_2024_03_01_04_00_00_3600
BUCURESTI FIR,128,70,52.23076923076923,adsb_2024_03_01_04_00_00_3600
BUDAPEST FIR,130,78,35.15384615384615,adsb_2024_03_01_04_00_00_3600
CANARIAS FIR,9,5,3.6923076923076925,adsb_2024_03_01_04_00_00_3600
CHISINAU FIR,7,4,2.769230769230769,adsb_2024_03_01_04_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_03_01_04_00_00_3600
FINLAND FIR,28,3,12.923076923076923,adsb_2024_03_01_04_00_00_3600
FIR PRAHA,76,33,29.53846153846154,adsb_2024_03_01_04_00_00_3600
FIR SOFIA,124,78,52.0,adsb_2024_03_01_04_00_00_3600
ISTANBUL FIR,162,62,54.15384615384615,adsb_2024_03_01_04_00_00_3600
KOEBENHAVN FIR,41,10,18.615384615384617,adsb_2024_03_01_04_00_00_3600
KYIV FIR,0,0,,adsb_2024_03_01_04_00_00_3600
L'VIV FIR,0,0,,adsb_2024_03_01_04_00_00_3600
LANGEN FIR,155,64,48.15384615384615,adsb_2024_03_01_04_00_00_3600
LISBOA FIR,31,8,18.0,adsb_2024_03_01_04_00_00_3600
LJUBLJANA FIR,21,19,2.7,adsb_2024_03_01_04_00_00_3600
LONDON FIR,111,32,52.69230769230769,adsb_2024_03_01_04_00_00_3600
MADRID FIR,56,7,26.846153846153847,adsb_2024_03_01_04_00_00_3600
MALTA FIR,17,8,5.923076923076923,adsb_2024_03_01_04_00_00_3600
MARSEILLE FIR,47,24,15.0,adsb_2024_03_01_04_00_00_3600
MILANO FIR,75,27,23.153846153846153,adsb_2024_03_01_04_00_00_3600
MUNICH FIR,149,95,39.0,adsb_2024_03_01_04_00_00_3600
NICOSIA FIR,41,16,15.461538461538462,adsb_2024_03_01_04_00_00_3600
NORWAY FIR,25,4,8.384615384615385,adsb_2024_03_01_04_00_00_3600
ODESA FIR,0,0,,adsb_2024_03_01_04_00_00_3600
PARIS FIR,92,38,36.53846153846154,adsb_2024_03_01_04_00_00_3600
REIMS FIR,37,24,10.0,adsb_2024_03_01_04_00_00_3600
RIGA FIR,24,19,5.916666666666667,adsb_2024_03_01_04_00_00_3600
ROMA FIR,31,11,9.307692307692308,adsb_2024_03_01_04_00_00_3600
SANTA MARIA OCEANIC FIR,7,3,1.5384615384615385,adsb_2024_03_01_04_00_00_3600
SARAJEVO FIR,25,16,4.923076923076923,adsb_2024_03_01_04_00_00_3600
SCOTTISH FIR,29,10,10.384615384615385,adsb_2024_03_01_04_00_00_3600
SHANNON FIR,64,26,25.076923076923077,adsb_2024_03_01_04_00_00_3600
SHANWICK FIR,50,39,11.153846153846153,adsb_2024_03_01_04_00_00_3600
SIMFEROPOL' FIR,0,0,,adsb_2024_03_01_04_00_00_3600
SKOPJE FIR,18,15,2.3846153846153846,adsb_2024_03_01_04_00_00_3600
SWEDEN FIR,37,13,14.923076923076923,adsb_2024_03_01_04_00_00_3600
SWITZERLAND FIR,74,26,25.615384615384617,adsb_2024_03_01_04_00_00_3600
TALLINN FIR,16,10,4.181818181818182,adsb_2024_03_01_04_00_00_3600
TBILISI FIR,19,7,5.461538461538462,adsb_2024_03_01_04_00_00_3600
TEL AVIV FIR,28,19,8.923076923076923,adsb_2024_03_01_04_00_00_3600
TIRANA FIR,13,9,2.5,adsb_2024_03_01_04_00_00_3600
VILNIUS FIR,18,14,4.615384615384615,adsb_2024_03_01_04_00_00_3600
WARSZAWA FIR,103,20,43.0,adsb_2024_03_01_04_00_00_3600
WIEN FIR,125,65,31.846153846153847,adsb_2024_03_01_04_00_00_3600
YEREVAN FIR,5,4,1.7777777777777777,adsb_2024_03_01_04_00_00_3600
ZAGREB FIR/UIR,37,30,8.692307692307692,adsb_2024_03_01_04_00_00_3600
AMSTERDAM FIR,137,37,42.61538461538461,adsb_2024_03_01_05_00_00_3600
ANKARA FIR,142,45,53.61538461538461,adsb_2024_03_01_05_00_00_3600
ATHINAI FIR,105,27,36.84615384615385,adsb_2024_03_01_05_00_00_3600
BARCELONA FIR,86,29,37.30769230769231,adsb_2024_03_01_05_00_00_3600
BEOGRAD FIR,80,53,21.153846153846153,adsb_2024_03_01_05_00_00_3600
BODO OCEANIC FIR,1,1,1.0,adsb_2024_03_01_05_00_00_3600
BORDEAUX FIR,77,25,25.0,adsb_2024_03_01_05_00_00_3600
BRATISLAVA FIR,62,45,11.307692307692308,adsb_2024_03_01_05_00_00_3600
BREMEN FIR,131,59,38.61538461538461,adsb_2024_03_01_05_00_00_3600
BREST FIR,37,25,13.923076923076923,adsb_2024_03_01_05_00_00_3600
BRINDISI FIR,33,19,9.692307692307692,adsb_2024_03_01_05_00_00_3600
BRUSSELS FIR,113,62,30.307692307692307,adsb_2024_03_01_05_00_00_3600
BUCURESTI FIR,107,61,44.61538461538461,adsb_2024_03_01_05_00_00_3600
BUDAPEST FIR,146,110,43.38461538461539,adsb_2024_03_01_05_00_00_3600
CANARIAS FIR,8,5,2.769230769230769,adsb_2024_03_01_05_00_00_3600
CHISINAU FIR,6,1,2.6923076923076925,adsb_2024_03_01_05_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_03_01_05_00_00_3600
FINLAND FIR,61,17,25.384615384615383,adsb_2024_03_01_05_00_00_3600
FIR PRAHA,118,52,43.0,adsb_2024_03_01_05_00_00_3600
FIR SOFIA,93,39,42.76923076923077,adsb_2024_03_01_05_00_00_3600
ISTANBUL FIR,208,79,72.92307692307692,adsb_2024_03_01_05_00_00_3600
KOEBENHAVN FIR,91,33,33.15384615384615,adsb_2024_03_01_05_00_00_3600
KYIV FIR,0,0,,adsb_2024_03_01_05_00_00_3600
L'VIV FIR,0,0,,adsb_2024_03_01_05_00_00_3600
LANGEN FIR,254,89,77.46153846153847,adsb_2024_03_01_05_00_00_3600
LISBOA FIR,50,6,27.615384615384617,adsb_2024_03_01_05_00_00_3600
LJUBLJANA FIR,28,20,3.3076923076923075,adsb_2024_03_01_05_00_00_3600
LONDON FIR,209,47,84.6923076923077,adsb_2024_03_01_05_00_00_3600
MADRID FIR,121,18,50.15384615384615,adsb_2024_03_01_05_00_00_3600
MALTA FIR,14,11,6.076923076923077,adsb_2024_03_01_05_00_00_3600
MARSEILLE FIR,104,50,30.46153846153846,adsb_2024_03_01_05_00_00_3600
MILANO FIR,174,74,56.53846153846154,adsb_2024_03_01_05_00_00_3600
MUNICH FIR,217,122,49.30769230769231,adsb_2024_03_01_05_00_00_3600
NICOSIA FIR,52,29,18.53846153846154,adsb_2024_03_01_05_00_00_3600
NORWAY FIR,73,16,29.0,adsb_2024_03_01_05_00_00_3600
ODESA FIR,0,0,,adsb_2024_03_01_05_00_00_3600
PARIS FIR,143,30,51.23076923076923,adsb_2024_03_01_05_00_00_3600
REIMS FIR,50,33,10.76923076923077,adsb_2024_03_01_05_00_00_3600
RIGA FIR,20,16,5.833333333333333,adsb_2024_03_01_05_00_00_3600
ROMA FIR,121,36,52.69230769230769,adsb_2024_03_01_05_00_00_3600
SANTA MARIA OCEANIC FIR,8,4,1.8181818181818181,adsb_2024_03_01_05_00_00_3600
SARAJEVO FIR,50,43,11.76923076923077,adsb_2024_03_01_05_00_00_3600
SCOTTISH FIR,46,18,18.23076923076923,adsb_2024_03_01_05_00_00_3600
SHANNON FIR,104,44,35.76923076923077,adsb_2024_03_01_05_00_00_3600
SHANWICK FIR,64,42,14.76923076923077,adsb_2024_03_01_05_00_00_3600
SIMFEROPOL' FIR,0,0,,adsb_2024_03_01_05_00_00_3600
SKOPJE FIR,13,7,2.6363636363636362,adsb_2024_03_01_05_00_00_3600
SWEDEN FIR,98,37,33.53846153846154,adsb_2024_03_01_05_00_00_3600
SWITZERLAND FIR,132,45,47.76923076923077,adsb_2024_03_01_05_00_00_3600
TALLINN FIR,26,12,6.076923076923077,adsb_2024_03_01_05_00_00_3600
TBILISI FIR,16,2,4.916666666666667,adsb_2024_03_01_05_00_00_3600
TEL AVIV FIR,21,10,4.6923076923076925,adsb_2024_03_01_05_00_00_3600
TIRANA FIR,19,14,4.923076923076923,adsb_2024_03_01_05_00_00_3600
VILNIUS FIR,17,9,3.8461538461538463,adsb_2024_03_01_05_00_00_3600
WARSZAWA FIR,169,71,87.76923076923077,adsb_2024_03_01_05_00_00_3600
WIEN FIR,205,126,62.07692307692308,adsb_2024_03_01_05_00_00_3600
YEREVAN FIR,4,1,1.6,adsb_2024_03_01_05_00_00_3600
ZAGREB FIR/UIR,80,54,17.23076923076923,adsb_2024_03_01_05_00_00_3600
AMSTERDAM FIR,294,120,99.76923076923077,adsb_2024_03_01_06_00_00_3600
ANKARA FIR,159,54,52.69230769230769,adsb_2024_03_01_06_00_00_3600
ATHINAI FIR,146,53,67.84615384615384,adsb_2024_03_01_06_00_00_3600
BARCELONA FIR,197,63,76.6923076923077,adsb_2024_03_01_06_00_00_3600
BEOGRAD FIR,101,73,28.0,adsb_2024_03_01_06_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_03_01_06_00_00_3600
BORDEAUX FIR,169,94,63.92307692307692,adsb_2024_03_01_06_00_00_3600
BRATISLAVA FIR,66,48,12.692307692307692,adsb_2024_03_01_06_00_00_3600
BREMEN FIR,233,117,77.84615384615384,adsb_2024_03_01_06_00_00_3600
BREST FIR,99,43,31.615384615384617,adsb_2024_03_01_06_00_00_3600
BRINDISI FIR,52,26,13.153846153846153,adsb_2024_03_01_06_00_00_3600
BRUSSELS FIR,225,120,49.46153846153846,adsb_2024_03_01_06_00_00_3600
BUCURESTI FIR,111,40,49.76923076923077,adsb_2024_03_01_06_00_00_3600
BUDAPEST FIR,113,80,29.076923076923077,adsb_2024_03_01_06_00_00_3600
CANARIAS FIR,13,6,3.8461538461538463,adsb_2024_03_01_06_00_00_3600
CHISINAU FIR,6,0,2.3076923076923075,adsb_2024_03_01_06_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_03_01_06_00_00_3600
FINLAND FIR,53,29,24.692307692307693,adsb_2024_03_01_06_00_00_3600
FIR PRAHA,145,79,51.23076923076923,adsb_2024_03_01_06_00_00_3600
FIR SOFIA,136,75,52.46153846153846,adsb_2024_03_01_06_00_00_3600
ISTANBUL FIR,237,92,85.23076923076923,adsb_2024_03_01_06_00_00_3600
KOEBENHAVN FIR,136,61,46.30769230769231,adsb_2024_03_01_06_00_00_3600
KYIV FIR,0,0,,adsb_2024_03_01_06_00_00_3600
L'VIV FIR,0,0,,adsb_2024_03_01_06_00_00_3600
LANGEN FIR,436,189,150.84615384615384,adsb_2024_03_01_06_00_00_3600
LISBOA FIR,103,35,47.38461538461539,adsb_2024_03_01_06_00_00_3600
LJUBLJANA FIR,43,37,6.461538461538462,adsb_2024_03_01_06_00_00_3600
LONDON FIR,493,154,214.92307692307693,adsb_2024_03_01_06_00_00_3600
MADRID FIR,306,77,141.84615384615384,adsb_2024_03_01_06_00_00_3600
MALTA FIR,17,8,5.769230769230769,adsb_2024_03_01_06_00_00_3600
MARSEILLE FIR,237,143,77.92307692307692,adsb_2024_03_01_06_00_00_3600
MILANO FIR,247,129,91.84615384615384,adsb_2024_03_01_06_00_00_3600
MUNICH FIR,290,182,75.38461538461539,adsb_2024_03_01_06_00_00_3600
NICOSIA FIR,39,24,9.615384615384615,adsb_2024_03_01_06_00_00_3600
NORWAY FIR,107,19,46.76923076923077,adsb_2024_03_01_06_00_00_3600
ODESA FIR,0,0,,adsb_2024_03_01_06_00_00_3600
PARIS FIR,331,113,115.76923076923077,adsb_2024_03_01_06_00_00_3600
REIMS FIR,96,66,21.153846153846153,adsb_2024_03_01_06_00_00_3600
RIGA FIR,30,22,5.923076923076923,adsb_2024_03_01_06_00_00_3600
ROMA FIR,165,61,69.53846153846153,adsb_2024_03_01_06_00_00_3600
SANTA MARIA OCEANIC FIR,10,6,2.4166666666666665,adsb_2024_03_01_06_00_00_3600
SARAJEVO FIR,54,45,11.384615384615385,adsb_2024_03_01_06_00_00_3600
SCOTTISH FIR,121,50,41.53846153846154,adsb_2024_03_01_06_00_00_3600
SHANNON FIR,150,84,54.0,adsb_2024_03_01_06_00_00_3600
SHANWICK FIR,62,43,13.76923076923077,adsb_2024_03_01_06_00_00_3600
SIMFEROPOL' FIR,0,0,,adsb_2024_03_01_06_00_00_3600
SKOPJE FIR,21,16,3.923076923076923,adsb_2024_03_01_06_00_00_3600
SWEDEN FIR,135,60,54.23076923076923,adsb_2024_03_01_06_00_00_3600
SWITZERLAND FIR,203,109,62.84615384615385,adsb_2024_03_01_06_00_00_3600
TALLINN FIR,34,21,8.76923076923077,adsb_2024_03_01_06_00_00_3600
TBILISI FIR,28,4,7.769230769230769,adsb_2024_03_01_06_00_00_3600
TEL AVIV FIR,26,10,5.384615384615385,adsb_2024_03_01_06_00_00_3600
TIRANA FIR,19,17,4.0,adsb_2024_03_01_06_00_00_3600
VILNIUS FIR,20,13,4.846153846153846,adsb_2024_03_01_06_00_00_3600
WARSZAWA FIR,142,52,69.23076923076923,adsb_2024_03_01_06_00_00_3600
WIEN FIR,202,108,53.15384615384615,adsb_2024_03_01_06_00_00_3600
YEREVAN FIR,13,7,2.8333333333333335,adsb_2024_03_01_06_00_00_3600
ZAGREB FIR/UIR,100,72,21.46153846153846,adsb_2024_03_01_06_00_00_3600
AMSTERDAM FIR,329,148,111.92307692307692,adsb_2024_03_01_07_00_00_3600
ANKARA FIR,181,60,60.0,adsb_2024_03_01_07_00_00_3600
ATHINAI FIR,151,66,66.92307692307692,adsb_2024_03_01_07_00_00_3600
BARCELONA FIR,227,75,96.0,adsb_2024_03_01_07_00_00_3600
BEOGRAD FIR,79,53,23.307692307692307,adsb_2024_03_01_07_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_03_01_07_00_00_3600
BORDEAUX FIR,222,101,86.6923076923077,adsb_2024_03_01_07_00_00_3600
BRATISLAVA FIR,65,46,13.461538461538462,adsb_2024_03_01_07_00_00_3600
BREMEN FIR,249,125,77.15384615384616,adsb_2024_03_01_07_00_00_3600
BREST FIR,168,84,65.07692307692308,adsb_2024_03_01_07_00_00_3600
BRINDISI FIR,59,35,19.153846153846153,adsb_2024_03_01_07_00_00_3600
BRUSSELS FIR,262,149,71.23076923076923,adsb_2024_03_01_07_00_00_3600
BUCURESTI FIR,106,53,39.84615384615385,adsb_2024_03_01_07_00_00_3600
BUDAPEST FIR,122,82,32.07692307692308,adsb_2024_03_01_07_00_00_3600
CANARIAS FIR,42,18,14.23076923076923,adsb_2024_03_01_07_00_00_3600
CHISINAU FIR,8,2,3.25,adsb_2024_03_01_07_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_03_01_07_00_00_3600
FINLAND FIR,45,12,14.615384615384615,adsb_2024_03_01_07_00_00_3600
FIR PRAHA,149,56,53.61538461538461,adsb_2024_03_01_07_00_00_3600
FIR SOFIA,132,60,48.84615384615385,adsb_2024_03_01_07_00_00_3600
ISTANBUL FIR,225,67,86.53846153846153,adsb_2024_03_01_07_00_00_3600
KOEBENHAVN FIR,160,72,57.38461538461539,adsb_2024_03_01_07_00_00_3600
KYIV FIR,0,0,,adsb_2024_03_01_07_00_00_3600
L'VIV FIR,0,0,,adsb_2024_03_01_07_00_00_3600
LANGEN FIR,456,209,145.0,adsb_2024_03_01_07_00_00_3600
LISBOA FIR,150,38,68.76923076923077,adsb_2024_03_01_07_00_00_3600
LJUBLJANA FIR,39,32,5.0,adsb_2024_03_01_07_00_00_3600
LONDON FIR,665,234,305.61538461538464,adsb_2024_03_01_07_00_00_3600
MADRID FIR,442,140,193.76923076923077,adsb_2024_03_01_07_00_00_3600
MALTA FIR,32,11,11.0,adsb_2024_03_01_07_00_00_3600
MARSEILLE FIR,251,141,81.0,adsb_2024_03_01_07_00_00_3600
MILANO FIR,231,103,82.92307692307692,adsb_2024_03_01_07_00_00_3600
MUNICH FIR,306,182,74.3076923076923,adsb_2024_03_01_07_00_00_3600
NICOSIA FIR,40,23,11.538461538461538,adsb_2024_03_01_07_00_00_3600
NORWAY FIR,137,21,57.30769230769231,adsb_2024_03_01_07_00_00_3600
ODESA FIR,0,0,,adsb_2024_03_01_07_00_00_3600
PARIS FIR,424,181,157.6153846153846,adsb_2024_03_01_07_00_00_3600
REIMS FIR,103,67,26.307692307692307,adsb_2024_03_01_07_00_00_3600
RIGA FIR,19,8,5.076923076923077,adsb_2024_03_01_07_00_00_3600
ROMA FIR,188,56,72.61538461538461,adsb_2024_03_01_07_00_00_3600
SANTA MARIA OCEANIC FIR,9,6,1.8181818181818181,adsb_2024_03_01_07_00_00_3600
SARAJEVO FIR,36,24,7.538461538461538,adsb_2024_03_01_07_00_00_3600
SCOTTISH FIR,156,62,59.0,adsb_2024_03_01_07_00_00_3600
SHANNON FIR,139,65,51.46153846153846,adsb_2024_03_01_07_00_00_3600
SHANWICK FIR,80,52,17.46153846153846,adsb_2024_03_01_07_00_00_3600
SIMFEROPOL' FIR,2,2,1.0,adsb_2024_03_01_07_00_00_3600
SKOPJE FIR,14,11,2.923076923076923,adsb_2024_03_01_07_00_00_3600
SWEDEN FIR,154,61,59.69230769230769,adsb_2024_03_01_07_00_00_3600
SWITZERLAND FIR,209,73,59.38461538461539,adsb_2024_03_01_07_00_00_3600
TALLINN FIR,25,14,5.076923076923077,adsb_2024_03_01_07_00_00_3600
TBILISI FIR,30,6,8.076923076923077,adsb_2024_03_01_07_00_00_3600
TEL AVIV FIR,24,7,6.3076923076923075,adsb_2024_03_01_07_00_00_3600
TIRANA FIR,20,15,4.153846153846154,adsb_2024_03_01_07_00_00_3600
VILNIUS FIR,17,10,4.615384615384615,adsb_2024_03_01_07_00_00_3600
WARSZAWA FIR,173,47,85.53846153846153,adsb_2024_03_01_07_00_00_3600
WIEN FIR,228,113,65.84615384615384,adsb_2024_03_01_07_00_00_3600
YEREVAN FIR,8,4,2.230769230769231,adsb_2024_03_01_07_00_00_3600
ZAGREB FIR/UIR,81,62,20.53846153846154,adsb_2024_03_01_07_00_00_3600
AMSTERDAM FIR,342,121,106.38461538461539,adsb_2024_03_01_08_00_00_3600
ANKARA FIR,198,76,64.53846153846153,adsb_2024_03_01_08_00_00_3600
ATHINAI FIR,147,54,62.69230769230769,adsb_2024_03_01_08_00_00_3600
BARCELONA FIR,242,54,98.6923076923077,adsb_2024_03_01_08_00_00_3600
BEOGRAD FIR,87,51,24.615384615384617,adsb_2024_03_01_08_00_00_3600
BODO OCEANIC FIR,2,1,1.0,adsb_2024_03_01_08_00_00_3600
BORDEAUX FIR,260,114,98.6923076923077,adsb_2024_03_01_08_00_00_3600
BRATISLAVA FIR,72,38,16.923076923076923,adsb_2024_03_01_08_00_00_3600
BREMEN FIR,293,107,105.76923076923077,adsb_2024_03_01_08_00_00_3600
BREST FIR,194,121,77.46153846153847,adsb_2024_03_01_08_00_00_3600
BRINDISI FIR,46,29,13.153846153846153,adsb_2024_03_01_08_00_00_3600
BRUSSELS FIR,259,127,72.53846153846153,adsb_2024_03_01_08_00_00_3600
BUCURESTI FIR,127,55,53.46153846153846,adsb_2024_03_01_08_00_00_3600
BUDAPEST FIR,126,79,34.38461538461539,adsb_2024_03_01_08_00_00_3600
CANARIAS FIR,47,10,16.153846153846153,adsb_2024_03_01_08_00_00_3600
CHISINAU FIR,6,1,2.0,adsb_2024_03_01_08_00_00_3600
DNIPROPETROVSK FIR,1,1,1.0,adsb_2024_03_01_08_00_00_3600
FINLAND FIR,57,17,25.23076923076923,adsb_2024_03_01_08_00_00_3600
FIR PRAHA,167,71,63.07692307692308,adsb_2024_03_01_08_00_00_3600
FIR SOFIA,148,76,56.0,adsb_2024_03_01_08_00_00_3600
ISTANBUL FIR,251,80,81.6923076923077,adsb_2024_03_01_08_00_00_3600
KOEBENHAVN FIR,160,71,57.23076923076923,adsb_2024_03_01_08_00_00_3600
KYIV FIR,0,0,,adsb_2024_03_01_08_00_00_3600
L'VIV FIR,0,0,,adsb_2024_03_01_08_00_00_3600
LANGEN FIR,539,220,178.23076923076923,adsb_2024_03_01_08_00_00_3600
LISBOA FIR,231,74,103.38461538461539,adsb_2024_03_01_08_00_00_3600
LJUBLJANA FIR,45,38,6.076923076923077,adsb_2024_03_01_08_00_00_3600
LONDON FIR,664,223,305.61538461538464,adsb_2024_03_01_08_00_00_3600
MADRID FIR,515,152,222.07692307692307,adsb_2024_03_01_08_00_00_3600
MALTA FIR,30,12,12.23076923076923,adsb_2024_03_01_08_00_00_3600
MARSEILLE FIR,317,142,104.15384615384616,adsb_2024_03_01_08_00_00_3600
MILANO FIR,255,110,93.76923076923077,adsb_2024_03_01_08_00_00_3600
MUNICH FIR,372,223,95.92307692307692,adsb_2024_03_01_08_00_00_3600
NICOSIA FIR,59,27,15.615384615384615,adsb_2024_03_01_08_00_00_3600
NORWAY FIR,150,30,68.3076923076923,adsb_2024_03_01_08_00_00_3600
ODESA FIR,0,0,,adsb_2024_03_01_08_00_00_3600
PARIS FIR,399,183,140.92307692307693,adsb_2024_03_01_08_00_00_3600
REIMS FIR,115,69,27.53846153846154,adsb_2024_03_01_08_00_00_3600
RIGA FIR,29,15,6.153846153846154,adsb_2024_03_01_08_00_00_3600
ROMA FIR,216,73,94.92307692307692,adsb_2024_03_01_08_00_00_3600
SANTA MARIA OCEANIC FIR,7,4,1.4545454545454546,adsb_2024_03_01_08_00_00_3600
SARAJEVO FIR,49,37,10.615384615384615,adsb_2024_03_01_08_00_00_3600
SCOTTISH FIR,161,60,55.53846153846154,adsb_2024_03_01_08_00_00_3600
SHANNON FIR,153,63,66.15384615384616,adsb_2024_03_01_08_00_00_3600
SHANWICK FIR,77,57,17.46153846153846,adsb_2024_03_01_08_00_00_3600
SIMFEROPOL' FIR,0,0,,adsb_2024_03_01_08_00_00_3600
SKOPJE FIR,18,15,3.076923076923077,adsb_2024_03_01_08_00_00_3600
SWEDEN FIR,163,70,65.3076923076923,adsb_2024_03_01_08_00_00_3600
SWITZERLAND FIR,269,108,76.76923076923077,adsb_2024_03_01_08_00_00_3600
TALLINN FIR,31,16,5.153846153846154,adsb_2024_03_01_08_00_00_3600
TBILISI FIR,40,8,12.307692307692308,adsb_2024_03_01_08_00_00_3600
TEL AVIV FIR,23,8,5.923076923076923,adsb_2024_03_01_08_00_00_3600
TIRANA FIR,18,10,4.769230769230769,adsb_2024_03_01_08_00_00_3600
VILNIUS FIR,27,17,6.923076923076923,adsb_2024_03_01_08_00_00_3600
WARSZAWA FIR,203,40,97.53846153846153,adsb_2024_03_01_08_00_00_3600
WIEN FIR,258,142,73.3076923076923,adsb_2024_03_01_08_00_00_3600
YEREVAN FIR,7,2,1.5833333333333333,adsb_2024_03_01_08_00_00_3600
ZAGREB FIR/UIR,85,64,19.076923076923077,adsb_2024_03_01_08_00_00_3600
AMSTERDAM FIR,383,161,142.84615384615384,adsb_2024_03_01_09_00_00_3600
ANKARA FIR,226,87,76.84615384615384,adsb_2024_03_01_09_00_00_3600
ATHINAI FIR,197,80,85.53846153846153,adsb_2024_03_01_09_00_00_3600
BARCELONA FIR,303,89,118.07692307692308,adsb_2024_03_01_09_00_00_3600
BEOGRAD FIR,122,72,30.692307692307693,adsb_2024_03_01_09_00_00_3600
BODO OCEANIC FIR,2,1,1.0,adsb_2024_03_01_09_00_00_3600
BORDEAUX FIR,281,115,110.23076923076923,adsb_2024_03_01_09_00_00_3600
BRATISLAVA FIR,100,76,22.46153846153846,adsb_2024_03_01_09_00_00_3600
BREMEN FIR,362,117,133.07692307692307,adsb_2024_03_01_09_00_00_3600
BREST FIR,149,77,58.92307692307692,adsb_2024_03_01_09_00_00_3600
BRINDISI FIR,50,31,13.76923076923077,adsb_2024_03_01_09_00_00_3600
BRUSSELS FIR,297,144,85.15384615384616,adsb_2024_03_01_09_00_00_3600
BUCURESTI FIR,174,72,69.23076923076923,adsb_2024_03_01_09_00_00_3600
BUDAPEST FIR,161,107,41.92307692307692,adsb_2024_03_01_09_00_00_3600
CANARIAS FIR,64,13,22.615384615384617,adsb_2024_03_01_09_00_00_3600
CHISINAU FIR,7,1,2.6153846153846154,adsb_2024_03_01_09_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_03_01_09_00_00_3600
FINLAND FIR,58,14,26.46153846153846,adsb_2024_03_01_09_00_00_3600
FIR PRAHA,190,80,71.92307692307692,adsb_2024_03_01_09_00_00_3600
FIR SOFIA,202,109,74.84615384615384,adsb_2024_03_01_09_00_00_3600
ISTANBUL FIR,307,124,98.38461538461539,adsb_2024_03_01_09_00_00_3600
KOEBENHAVN FIR,150,63,54.61538461538461,adsb_2024_03_01_09_00_00_3600
KYIV FIR,0,0,,adsb_2024_03_01_09_00_00_3600
L'VIV FIR,0,0,,adsb_2024_03_01_09_00_00_3600
LANGEN FIR,654,276,234.07692307692307,adsb_2024_03_01_09_00_00_3600
LISBOA FIR,231,78,109.0,adsb_2024_03_01_09_00_00_3600
LJUBLJANA FIR,49,43,6.384615384615385,adsb_2024_03_01_09_00_00_3600
LONDON FIR,710,238,321.84615384615387,adsb_2024_03_01_09_00_00_3600
MADRID FIR,516,168,230.69230769230768,adsb_2024_03_01_09_00_00_3600
MALTA FIR,42,11,17.0,adsb_2024_03_01_09_00_00_3600
MARSEILLE FIR,374,162,121.3076923076923,adsb_2024_03_01_09_00_00_3600
MILANO FIR,307,126,108.15384615384616,adsb_2024_03_01_09_00_00_3600
MUNICH FIR,393,230,97.61538461538461,adsb_2024_03_01_09_00_00_3600
NICOSIA FIR,58,37,17.923076923076923,adsb_2024_03_01_09_00_00_3600
NORWAY FIR,134,23,57.76923076923077,adsb_2024_03_01_09_00_00_3600
ODESA FIR,0,0,,adsb_2024_03_01_09_00_00_3600
PARIS FIR,435,199,162.3846153846154,adsb_2024_03_01_09_00_00_3600
REIMS FIR,143,93,35.76923076923077,adsb_2024_03_01_09_00_00_3600
RIGA FIR,28,18,7.230769230769231,adsb_2024_03_01_09_00_00_3600
ROMA FIR,238,79,95.15384615384616,adsb_2024_03_01_09_00_00_3600
