block_pct,tot_flight_pct,cum_heating_pct,region
88.49754538189292,41.619473,94.12698709358462,Africa_Middle_East
89.502226281539,40.898148,95.36846700015818,Africa_Middle_East
90.50119876698254,40.01243,96.54868295957965,Africa_Middle_East
91.50017125242609,38.88046,97.40978637509873,Africa_Middle_East
92.49914373786963,37.713875,97.95231677348282,Africa_Middle_East
93.49811622331318,36.92788,98.43027200317512,Africa_Middle_East
94.50279712295924,36.114143,98.72412305825246,Africa_Middle_East
95.50176960840278,35.27149,98.99979013345605,Africa_Middle_East
96.50074209384634,34.508728,99.14141163671981,Africa_Middle_East
97.49971457928987,33.5485,99.35216592746026,Africa_Middle_East
98.49868706473343,32.453327,99.63661715336093,Africa_Middle_East
99.5033679643795,29.698942,99.84161040090761,Africa_Middle_East
0.4966320356205047,92.0383,0.8725294173666337,Amsterdam FIR
1.501312935266583,86.84609,2.1999220216144235,Amsterdam FIR
2.500285420710127,84.37807,3.3981532730142963,Amsterdam FIR
3.4992579061536704,82.64384,4.164044916565041,Amsterdam FIR
4.498230391597215,81.407005,5.293295567065018,Amsterdam FIR
5.497202877040758,80.36237,6.485654756292289,Amsterdam FIR
6.501883776686836,79.56249,7.436666239597278,Amsterdam FIR
7.50085626213038,78.76304,7.9721678353508985,Amsterdam FIR
8.499828747573924,78.14336,8.769205033295066,Amsterdam FIR
9.498801233017469,77.53477,9.481205031783912,Amsterdam FIR
10.497773718461012,76.949715,10.185995144714045,Amsterdam FIR
11.502454618107091,76.44341,10.941128033251717,Amsterdam FIR
12.501427103550634,75.8545,12.512981853432809,Amsterdam FIR
13.500399588994178,75.323006,14.19780632882571,Amsterdam FIR
14.499372074437721,74.86497,14.981731537758023,Amsterdam FIR
15.498344559881264,74.40974,16.37149678855386,Amsterdam FIR
16.503025459527347,73.970436,17.29738531899953,Amsterdam FIR
17.50199794497089,73.48246,17.967716426584847,Amsterdam FIR
18.500970430414434,73.09236,18.703690345864374,Amsterdam FIR
19.499942915857975,72.69279,19.596052198680162,Amsterdam FIR
20.49891540130152,72.29516,20.684406520471107,Amsterdam FIR
21.497887886745062,71.89963,21.923152059153786,Amsterdam FIR
22.496860372188607,71.4807,22.719282183090147,Amsterdam FIR
23.501541271834686,71.05729,23.8962883519048,Amsterdam FIR
24.50051375727823,70.67522,24.280654140749878,Amsterdam FIR
25.499486242721773,70.30119,25.454154748877333,Amsterdam FIR
26.498458728165314,69.85369,26.478659524943847,Amsterdam FIR
27.497431213608863,69.48194,27.68958007816549,Amsterdam FIR
28.502112113254938,69.071625,28.635852060671073,Amsterdam FIR
29.501084598698483,68.614685,29.826256593314323,Amsterdam FIR
30.50005708414203,68.22763,31.10092162501076,Amsterdam FIR
31.49902956958557,67.811066,31.791864049248947,Amsterdam FIR
32.49800205502911,67.38152,33.08211059611446,Amsterdam FIR
33.502682954675194,67.03576,34.15469929786666,Amsterdam FIR
34.50165544011874,66.61832,35.90763503786133,Amsterdam FIR
35.500627925562284,66.2379,37.00181199748826,Amsterdam FIR
36.49960041100583,65.8498,37.61779073682688,Amsterdam FIR
37.49857289644937,65.40636,38.528707199616754,Amsterdam FIR
38.50325379609545,64.99777,39.2654623618712,Amsterdam FIR
39.50222628153899,64.51904,40.916261865183564,Amsterdam FIR
40.50119876698253,64.101105,41.77907732705324,Amsterdam FIR
41.50017125242608,63.661263,42.86273836253277,Amsterdam FIR
42.49914373786962,63.203396,44.692745318777774,Amsterdam FIR
43.49811622331317,62.661907,45.949029131344396,Amsterdam FIR
44.497088708756706,62.191788,47.3483852347606,Amsterdam FIR
45.50176960840279,61.69468,48.918289408856715,Amsterdam FIR
46.500742093846334,61.16417,50.57652388815569,Amsterdam FIR
47.49971457928987,60.522472,51.064700669073915,Amsterdam FIR
48.49868706473342,59.812313,52.45596293661533,Amsterdam FIR
49.49765955017696,59.20604,53.98815445948917,Amsterdam FIR
50.50234044982304,58.5359,55.47450833129521,Amsterdam FIR
51.50131293526658,57.796944,56.72034063312775,Amsterdam FIR
