,time,file,region_id,area_km2,pt in mask,vol_km3,width_km,length_km,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing
1075278,2024-11-13 21:00:00,20241113T21.nc,264,2196.831,5,669.59410546875,63.221798,55.59746,304.8,0.0,320.0,55.34962,-21.600567,633104700.0,743879360.0,83549170.0
344471,2024-05-18 17:00:00,20240518T17.nc,230,2347.443,6,715.5006615234374,70.371216,55.59746,304.8,0.0,310.0,59.58292,-26.459156,599388000.0,679170050.0,67969260.0
1127914,2024-11-21 15:00:00,20241121T15.nc,185,494.13892,1,150.6135416015625,17.77559,27.79873,304.8,0.0,300.0,50.25,-52.749996,1028056060.0,1028056060.0,0.0
1108964,2024-11-18 13:00:00,20241118T13.nc,27,2528.1826,4,770.59006171875,68.20981,55.59746,304.8,0.0,430.0,35.124813,-79.4998,572465300.0,698729400.0,74386920.0
1173506,2024-11-28 12:00:00,20241128T12.nc,25,101625.63,167,123901.97152500016,591.11316,277.98734,1219.2000000000014,340.77675977096834,365.0,38.042233,-75.28843,792575400.0,1195657300.0,200171150.0
111050,2024-02-17 15:00:00,20240217T15.nc,118,9984.621,22,3043.312509375,130.61484,111.19492,304.8,0.0,300.0,54.032677,-28.784935,1211986700.0,1895346400.0,392044060.0
78236,2024-02-04 18:00:00,20240204T18.nc,53,600.5547,1,183.04906875,21.603672,27.79873,304.8,0.0,330.0,39.0,-89.24999,664828350.0,664828350.0,0.0
1296073,2024-12-18 06:00:00,20241218T06.nc,32,648.099,1,197.54057490234376,23.313978,27.79873,304.8,0.0,330.0,33.0,-77.0,734517500.0,734517500.0,0.0
539159,2024-07-28 00:00:00,20240728T00.nc,22,602.6709,1,183.69408984375,21.6798,27.79873,304.8,0.0,380.0,38.75,-83.49999,508916130.0,508916130.0,0.0
31989,2024-01-15 10:00:00,20240115T10.nc,120,451.49033,1,137.61425134277343,16.2414,27.79873,304.8,0.0,340.0,54.25,-44.749996,596022460.0,596022460.0,0.0
328739,2024-05-13 12:00:00,20240513T12.nc,198,3536.1235,12,1077.810453515625,31.815496,194.59114,304.8,0.0,300.0,67.57349,-11.0393915,533702700.0,580436030.0,26007894.0
915984,2024-10-17 14:00:00,20241017T14.nc,153,737.46747,2,224.78008432617187,26.528818,27.79873,304.8,0.0,320.0,61.5,-33.874996,702765800.0,721050300.0,18284448.0
1314140,2024-12-20 11:00:00,20241220T11.nc,106,1667.6516,3,508.3002111328125,59.990208,27.79873,304.8,0.0,340.0,43.999996,-58.249996,836128830.0,980913540.0,129281440.0
1289919,2024-12-17 05:00:00,20241217T05.nc,6,660.6498,1,201.36605302734372,23.765465,27.79873,304.8,0.0,330.0,31.249998,-40.25,556662400.0,556662400.0,0.0
1359742,2024-12-28 04:00:00,20241228T04.nc,8,49258.453,75,60055.90604999998,259.8994,222.38985,1219.1999999999996,340.77675977096794,335.0,31.794992,-83.81751,1038590700.0,1790157600.0,294773060.0
1328805,2024-12-23 12:00:00,20241223T12.nc,97,1121.0942,2,341.70952382812504,40.328976,27.79873,304.8,0.0,300.0,43.5,18.124998,935955100.0,1053026100.0,117071010.0
298035,2024-05-04 10:00:00,20240504T10.nc,112,386.3847,1,117.77005795898438,13.899365,27.79873,304.8,0.0,300.0,60.0,6.4999995,504102900.0,504102900.0,0.0
1218210,2024-12-05 06:00:00,20241205T06.nc,78,5596.1553,10,3411.416254687506,80.52486,83.396194,609.600000000001,152.40000000000057,285.0,43.599545,-64.92456,586000060.0,758789700.0,82225930.0
449905,2024-06-22 15:00:00,20240622T15.nc,12,120844.05,195,184166.3274375001,334.4384,361.3835,1524.000000000001,431.0522938113196,370.0,36.673977,-31.977869,866423000.0,1472738800.0,239415400.0
354834,2024-05-21 19:00:00,20240521T19.nc,117,501.87363,1,152.97108142089843,18.053833,27.79873,304.8,0.0,320.0,49.5,-53.5,589183600.0,589183600.0,0.0
597661,2024-08-20 03:00:00,20240820T03.nc,11,558.2208,1,170.14570751953124,20.080803,27.79873,304.8,0.0,350.0,43.75,-20.999998,507169000.0,507169000.0,0.0
310967,2024-05-08 08:00:00,20240508T08.nc,40,199818.42,337,182713.9649625001,704.02026,361.3835,914.4000000000004,248.86815786677104,380.0,39.87516,-57.915493,1103291100.0,2127684900.0,453532770.0
421223,2024-06-12 04:00:00,20240612T04.nc,64,1058.977,2,322.776205078125,38.094437,27.79873,304.8,0.0,350.0,46.75,17.374998,569635600.0,593877570.0,24241984.0
645105,2024-09-06 21:00:00,20240906T21.nc,21,591.97577,1,180.43421440429688,21.295065,27.79873,304.8,0.0,340.0,40.0,-83.0,510885540.0,510885540.0,0.0
668050,2024-09-11 11:00:00,20240911T11.nc,164,1025.3616,3,312.5302072265625,36.8852,27.79873,304.8,0.0,340.0,63.75,-51.749996,647833100.0,702923140.0,55294830.0
527767,2024-07-24 08:00:00,20240724T08.nc,16,10768.967,17,13129.524318749996,91.15124,83.396194,1219.1999999999996,340.7767597709678,385.0,34.94095,-75.54417,573581800.0,740289300.0,61435630.0
1270707,2024-12-14 04:00:00,20241214T04.nc,305,371.69342,1,113.29215454101562,13.370877,27.79873,304.8,0.0,280.0,61.25,10.999999,561823200.0,561823200.0,0.0
817604,2024-10-01 11:00:00,20241001T11.nc,207,2176.76,6,1326.9529019531233,52.202854,27.79873,609.5999999999992,152.39999999999964,345.0,62.000004,-31.708336,533038100.0,551952640.0,15962236.0
43999,2024-01-20 20:00:00,20240120T20.nc,61,423.70428,1,129.1450659667969,15.241857,27.79873,304.8,0.0,280.0,56.75,-1.5000001,753646600.0,753646600.0,0.0
1376158,2024-12-30 11:00:00,20241230T11.nc,214,446.00015,1,135.9408465087891,16.043903,27.79873,304.8,0.0,340.0,54.75,-25.749998,1621233500.0,1621233500.0,0.0
384985,2024-05-30 16:00:00,20240530T16.nc,169,2820.6392,7,1719.4616320312527,43.486168,55.59746,609.600000000001,152.40000000000057,305.0,58.57106,12.500255,553163400.0,574121100.0,14713451.0
1145912,2024-11-24 07:00:00,20241124T07.nc,226,459.66086,1,140.1046295654297,16.535318,27.79873,304.8,0.0,330.0,53.5,-57.999996,1038859260.0,1038859260.0,0.0
765592,2024-09-24 14:00:00,20240924T14.nc,160,504.4328,1,153.75111752929686,18.145893,27.79873,304.8,0.0,340.0,49.25,-24.249996,604523800.0,604523800.0,0.0
903715,2024-10-15 12:00:00,20241015T12.nc,21,649.92926,1,198.09843852539063,23.37982,27.79873,304.8,0.0,430.0,32.75,-58.999996,768079000.0,768079000.0,0.0
448937,2024-06-22 04:00:00,20240622T04.nc,58,11614.183,23,7080.005723437513,127.176834,222.38985,609.600000000001,152.40000000000057,355.0,49.189503,-4.7563543,621662400.0,949325700.0,122171560.0
594942,2024-08-18 22:00:00,20240818T22.nc,101,377.59158,1,115.08991457519532,13.583049,27.79873,304.8,0.0,320.0,60.750004,-23.75,536637470.0,536637470.0,0.0
1075328,2024-11-13 21:00:00,20241113T21.nc,318,377.59158,1,115.08991457519532,13.583049,27.79873,304.8,0.0,290.0,60.750004,-82.49999,565919740.0,565919740.0,0.0
816205,2024-10-01 07:00:00,20241001T07.nc,33,1660.6089,3,506.153588671875,59.736862,27.79873,304.8,0.0,360.0,44.25,9.499999,552123460.0,580299000.0,26267586.0
152661,2024-03-04 20:00:00,20240304T20.nc,60,574.2796,1,175.04042270507813,20.658485,27.79873,304.8,0.0,380.0,42.0,-82.24999,657252500.0,657252500.0,0.0
1332796,2024-12-24 05:00:00,20241224T05.nc,38,1839.2377,3,1121.1992841796862,44.108433,27.79873,609.5999999999992,152.39999999999964,315.0,37.5,-80.583336,697090240.0,879601860.0,129701256.0
977814,2024-10-27 15:00:00,20241027T15.nc,260,286.35544,1,87.28113757324219,10.301026,27.79873,304.8,0.0,300.0,68.25,17.75,775957500.0,775957500.0,0.0
1049135,2024-11-09 23:00:00,20241109T23.nc,238,412.361,1,125.68763049316406,14.833806,27.79873,304.8,0.0,300.0,57.75,-9.499998,500190300.0,500190300.0,0.0
1157692,2024-11-26 00:00:00,20241126T00.nc,96,1702.386,3,518.8872486328125,61.2397,27.79873,304.8,0.0,380.0,42.75,-2.75,605070140.0,677069300.0,50939984.0
254665,2024-04-18 11:00:00,20240418T11.nc,49,28774.934,57,26311.79927812496,217.9394,194.59114,914.3999999999984,248.8681578667703,320.0,49.207207,-29.793386,599425300.0,782361200.0,72537360.0
724963,2024-09-19 01:00:00,20240919T01.nc,221,924.73395,2,281.85890727539066,33.26533,27.79873,304.8,0.0,290.0,53.25,-38.625,518306240.0,533514300.0,15208064.0
805100,2024-09-29 15:00:00,20240929T15.nc,156,4787.424,9,1459.2067828125005,76.54261,83.396194,304.8,0.0,390.0,46.499237,-43.41628,696054660.0,870144300.0,113435540.0
191866,2024-03-21 14:00:00,20240321T14.nc,41,602.6709,1,183.69408984375,21.6798,27.79873,304.8,0.0,300.0,38.75,38.5,503548130.0,503548130.0,0.0
326126,2024-05-12 20:00:00,20240512T20.nc,101,437.70145,1,133.41140090332033,15.745376,27.79873,304.8,0.0,290.0,55.5,-80.74999,598382700.0,598382700.0,0.0
666264,2024-09-11 01:00:00,20240911T01.nc,11,11931.682,18,18183.882820312487,95.38235,83.396194,1523.9999999999989,431.0522938113192,380.0,30.930212,-58.41643,1523489700.0,3506179000.0,755778200.0
827730,2024-10-03 07:00:00,20241003T07.nc,205,301.94516,1,92.03288474121096,10.861833,27.79873,304.8,0.0,310.0,67.0,-61.49999,505127230.0,505127230.0,0.0
1088769,2024-11-15 19:00:00,20241115T19.nc,106,1170.8462,2,356.873919140625,42.118694,27.79873,304.8,0.0,290.0,40.75,-11.624999,598241660.0,682656400.0,84414700.0
103179,2024-02-14 20:00:00,20240214T20.nc,87,519.58453,1,158.36936586914064,18.690943,27.79873,304.8,0.0,310.0,47.75,-61.0,514385280.0,514385280.0,0.0
637666,2024-09-04 06:00:00,20240904T06.nc,40,14225.249,25,8671.71180468749,143.28647,111.19492,609.5999999999992,152.39999999999964,415.0,42.578896,-33.919937,585511300.0,709921700.0,62196360.0
521212,2024-07-21 19:00:00,20240721T19.nc,6,38059.598,59,46402.261462499984,162.44495,250.1886,1219.1999999999996,340.7767597709678,395.0,33.40483,-86.369156,802309440.0,1445132300.0,238652770.0
159655,2024-03-08 09:00:00,20240308T09.nc,6,658.8943,1,200.83097871093756,23.702314,27.79873,304.8,0.0,360.0,31.5,-74.5,514621570.0,514621570.0,0.0
1272728,2024-12-14 13:00:00,20241214T13.nc,278,778.6024,2,237.3180166992188,28.008553,27.79873,304.8,0.0,290.0,59.750004,-4.3749995,504478180.0,505528500.0,1050336.0
427759,2024-06-14 05:00:00,20240614T05.nc,28,3135.7861,5,1911.5752265624976,45.12164,83.396194,609.5999999999992,152.39999999999964,385.0,35.749683,-56.60015,670467600.0,848318660.0,145769700.0
261607,2024-04-21 12:00:00,20240421T12.nc,91,454.2225,1,138.44701911621095,16.339685,27.79873,304.8,0.0,350.0,54.0,-54.0,648696960.0,648696960.0,0.0
183623,2024-03-17 15:00:00,20240317T15.nc,84,101105.72,181,123268.09230000016,562.7101,277.98734,1219.2000000000014,340.77675977096834,365.0,43.702335,-20.747438,1652652400.0,4746784000.0,944694900.0
1185882,2024-11-30 02:00:00,20241130T02.nc,273,1338.0005,3,407.822548828125,48.131714,27.79873,304.8,0.0,290.0,54.749996,-60.999992,593099600.0,637782460.0,48400024.0
523579,2024-07-22 23:00:00,20240722T23.nc,70,2909.2852,7,886.7501156249999,44.85404,83.396194,304.8,0.0,340.0,57.46309,23.178883,524971300.0,541868300.0,11641766.0
355140,2024-05-21 17:00:00,20240521T17.nc,42,606.86896,1,184.97365825195317,21.830814,27.79873,304.8,0.0,330.0,38.25,-46.25,766241900.0,766241900.0,0.0
1131916,2024-11-22 02:00:00,20241122T02.nc,102,442803.56,804,539866.1033999999,1388.7408,806.1632,1219.1999999999996,340.7767597709678,325.0,44.4656,-68.70744,758908600.0,2076591000.0,243823800.0
369319,2024-05-26 06:00:00,20240526T06.nc,5,1314.2524,2,400.584144140625,47.277428,27.79873,304.8,0.0,420.0,31.75,-46.625,927171400.0,961822700.0,34651330.0
168758,2024-03-11 10:00:00,20240311T10.nc,178,1097.301,3,1003.3720576171878,13.157683,27.79873,914.4000000000004,248.86815786677104,330.0,61.750004,-2.2500002,894167100.0,914379970.0,15450531.0
1283965,2024-12-16 08:00:00,20241216T08.nc,238,473.10278,1,144.2017283203125,17.018862,27.79873,304.8,0.0,340.0,52.25,-34.25,674457500.0,674457500.0,0.0
234855,2024-04-08 16:00:00,20240408T16.nc,27,18495.19,31,16912.001235937507,150.2434,194.59114,914.4000000000004,248.86815786677104,290.0,39.457348,36.998905,832463400.0,1193143300.0,169086380.0
820878,2024-10-02 01:00:00,20241002T01.nc,82,1063.8788,2,324.2702534179688,38.270767,27.79873,304.8,0.0,320.0,46.5,38.124996,606687550.0,618034300.0,11346752.0
1212019,2024-12-03 23:00:00,20241203T23.nc,175,440.47607,1,134.257107421875,15.845186,27.79873,304.8,0.0,290.0,55.25,21.749998,663475140.0,663475140.0,0.0
276049,2024-04-27 08:00:00,20240427T08.nc,95,2686.9985,6,818.9971535156251,64.44003,55.59746,304.8,0.0,330.0,54.58299,-86.542,544870500.0,606714940.0,35767270.0
396023,2024-06-03 16:00:00,20240603T16.nc,96,5519.3457,13,1682.2965703125,45.82238,138.99367,304.8,0.0,310.0,56.67043,25.268938,661192960.0,834160600.0,104999520.0
1194843,2024-12-01 05:00:00,20241201T05.nc,241,509.5223,1,155.30239958496094,18.328978,27.79873,304.8,0.0,350.0,48.75,-3.2499998,758193300.0,758193300.0,0.0
1313805,2024-12-20 10:00:00,20241220T10.nc,89,565.1678,1,172.26314106445315,20.330706,27.79873,304.8,0.0,350.0,43.0,-62.25,525590980.0,525590980.0,0.0
928048,2024-10-19 09:00:00,20241019T09.nc,161,420.88043,1,128.28435571289063,15.140272,27.79873,304.8,0.0,330.0,57.000004,9.250001,541162300.0,541162300.0,0.0
671793,2024-09-11 21:00:00,20240911T21.nc,119,29912.01,56,27351.54172968751,249.81984,250.1886,914.4000000000004,248.86815786677104,330.0,46.2679,10.288868,606133600.0,776690050.0,69097400.0
760878,2024-09-24 00:00:00,20240924T00.nc,12,14802.55,23,13535.451541406255,162.06319,83.396194,914.4000000000004,248.86815786677104,370.0,33.608456,-80.71722,1011328400.0,1842671400.0,408408740.0
750266,2024-09-22 12:00:00,20240922T12.nc,308,213590.77,573,325512.3268124998,952.19495,194.59114,1523.9999999999989,431.0522938113192,330.0,61.15517,-15.460585,804865600.0,1980788000.0,293273860.0
1151252,2024-11-25 03:00:00,20241125T03.nc,256,389.3012,1,118.65900834960938,14.004276,27.79873,304.8,0.0,340.0,59.750004,9.499998,502475650.0,502475650.0,0.0
1370273,2024-12-29 11:00:00,20241229T11.nc,223,462.36697,1,140.92945363769533,16.632666,27.79873,304.8,0.0,280.0,53.25,12.999999,516546900.0,516546900.0,0.0
185729,2024-03-18 14:00:00,20240318T14.nc,110,562.86285,1,171.56059790039063,20.24779,27.79873,304.8,0.0,340.0,43.25,13.5,775118800.0,775118800.0,0.0
1047455,2024-11-09 16:00:00,20241109T16.nc,225,392.21017,1,119.54566120605467,14.108924,27.79873,304.8,0.0,300.0,59.5,-16.749998,501281660.0,501281660.0,0.0
1028422,2024-11-06 20:00:00,20241106T20.nc,215,395.1117,1,120.43004443359376,14.213301,27.79873,304.8,0.0,280.0,59.25,-49.999996,534510620.0,534510620.0,0.0
1288705,2024-12-17 01:00:00,20241217T01.nc,140,4134.1196,8,1260.079662890625,55.770596,111.19492,304.8,0.0,380.0,48.029903,-67.93761,694695200.0,897205600.0,128441384.0
854298,2024-10-07 12:00:00,20241007T12.nc,294,320.4623,1,97.67691232910155,11.527948,27.79873,304.8,0.0,330.0,65.5,-78.0,510277700.0,510277700.0,0.0
922999,2024-10-18 20:00:00,20241018T20.nc,168,8301.931,19,7591.285399218753,78.615364,250.1886,914.4000000000004,248.86815786677104,330.0,55.55576,-3.0754755,676570900.0,1068566900.0,144199380.0
112751,2024-02-18 08:00:00,20240218T08.nc,76,26437.11,59,16116.06187499998,177.33076,194.59114,609.5999999999992,152.39999999999964,295.0,54.555237,-46.819458,944517600.0,1380672600.0,219995230.0
1294955,2024-12-18 00:00:00,20241218T00.nc,171,459.66086,1,140.1046295654297,16.535318,27.79873,304.8,0.0,300.0,53.5,-55.999996,598072770.0,598072770.0,0.0
123901,2024-02-23 06:00:00,20240223T06.nc,10,634.94366,1,193.5308289550781,22.840742,27.79873,304.8,0.0,320.0,34.75,-72.49999,520213570.0,520213570.0,0.0
415104,2024-06-09 21:00:00,20240609T21.nc,51,2774.7244,5,845.7359865234375,59.889267,55.59746,304.8,0.0,380.0,44.099743,-33.04987,544768060.0,580029760.0,24367322.0
1155716,2024-11-25 21:00:00,20241125T21.nc,48,602.6709,1,183.69408984375,21.6798,27.79873,304.8,0.0,340.0,38.75,-17.499998,717727740.0,717727740.0,0.0
444753,2024-06-20 15:00:00,20240620T15.nc,74,494.13892,1,150.6135416015625,17.77559,27.79873,304.8,0.0,320.0,50.25,-23.75,513089470.0,513089470.0,0.0
581648,2024-08-13 14:00:00,20240813T14.nc,38,3303.7075,7,1006.970051953125,84.889305,55.59746,304.8,0.0,360.0,52.356804,-79.4648,548284900.0,617715400.0,41682496.0
389799,2024-06-01 14:00:00,20240601T14.nc,63,11158.549,22,10203.377048437504,109.47956,138.99367,914.4000000000004,248.86815786677104,310.0,48.975456,4.8192897,628032960.0,955505800.0,139010100.0
99526,2024-02-13 08:00:00,20240213T08.nc,51,22696.05,39,13835.512556250023,334.97525,194.59114,609.600000000001,152.40000000000057,335.0,41.138092,-68.839455,643220500.0,936926460.0,120661016.0
937421,2024-10-20 16:00:00,20241020T16.nc,192,412.361,1,125.68763049316406,14.833806,27.79873,304.8,0.0,300.0,57.75,-30.999996,512251800.0,512251800.0,0.0
889765,2024-10-13 01:00:00,20241013T01.nc,197,456.94604,1,139.27715449218752,16.43766,27.79873,304.8,0.0,290.0,53.75,-73.74999,918562050.0,918562050.0,0.0
378114,2024-05-28 21:00:00,20240528T21.nc,82,483.69455,1,147.4300987060547,17.399878,27.79873,304.8,0.0,320.0,51.25,-73.99999,504786850.0,504786850.0,0.0
417478,2024-06-10 14:00:00,20240610T14.nc,73,8066.631,15,2458.7090859375,96.72921,111.19492,304.8,0.0,390.0,45.899,-38.766785,1757352600.0,2196311600.0,267687950.0
541886,2024-07-28 19:00:00,20240728T19.nc,19,640.65497,1,195.2716343261719,23.046194,27.79873,304.8,0.0,370.0,34.0,-65.49999,662855740.0,662855740.0,0.0
1297693,2024-12-18 09:00:00,20241218T09.nc,298,386.3847,1,117.77005795898438,13.899365,27.79873,304.8,0.0,300.0,60.0,19.25,520689630.0,520689630.0,0.0
936399,2024-10-20 20:00:00,20241020T20.nc,92,1558.7537,3,475.1081162109375,56.072838,27.79873,304.8,0.0,300.0,47.749996,-45.249996,831038800.0,850022600.0,16407725.0
1319617,2024-12-21 12:00:00,20241221T12.nc,33,1240.3806,2,378.0680115234375,22.310133,55.59746,304.8,0.0,380.0,36.624798,-36.499992,671617100.0,765754900.0,94137790.0
337615,2024-05-16 21:00:00,20240516T21.nc,49,3990.4792,7,1216.2980748046875,82.02884,83.396194,304.8,0.0,340.0,42.463882,-68.928894,533022980.0,558915000.0,17291168.0
239672,2024-04-10 18:00:00,20240410T18.nc,67,2020.2808,4,615.781576171875,54.50683,55.59746,304.8,0.0,310.0,49.18726,-72.74999,953736100.0,1084107900.0,132328100.0
1228743,2024-12-06 15:00:00,20241206T15.nc,152,574.2796,1,175.04042270507813,20.658485,27.79873,304.8,0.0,320.0,42.0,-25.249998,552527740.0,552527740.0,0.0
1358508,2024-12-27 22:00:00,20241227T22.nc,49,1910.5664,3,582.340640625,22.9098,83.396194,304.8,0.0,290.0,34.499504,-48.749996,691237060.0,696275700.0,4804743.5
646478,2024-09-07 06:00:00,20240907T06.nc,26,572.01794,1,174.35106943359375,20.577126,27.79873,304.8,0.0,370.0,42.25,-67.74999,613424100.0,613424100.0,0.0
64621,2024-01-30 00:00:00,20240130T00.nc,57,494.13892,1,150.6135416015625,17.77559,27.79873,304.8,0.0,390.0,50.25,12.0,595322600.0,595322600.0,0.0
1281137,2024-12-15 21:00:00,20241215T21.nc,314,17245.55,44,10512.887756249987,253.79573,83.396194,609.5999999999992,152.39999999999964,295.0,59.52191,-6.3773847,624062400.0,918299260.0,112190056.0
535383,2024-07-26 15:00:00,20240726T15.nc,155,289.4846,1,88.2349026123047,10.41359,27.79873,304.8,0.0,340.0,68.0,13.75,578714100.0,578714100.0,0.0
1173789,2024-11-28 12:00:00,20241128T12.nc,335,1486.7737,4,453.1686181640625,53.48351,27.79873,304.8,0.0,290.0,61.25,-23.374996,540355700.0,575524000.0,27739320.0
904273,2024-10-15 13:00:00,20241015T13.nc,26,1938.7693,3,1181.873757421877,46.49539,27.79873,609.600000000001,152.40000000000057,425.0,33.25,-57.666664,1295039700.0,1460399600.0,216674030.0
478899,2024-07-04 19:00:00,20240704T19.nc,141,276.93582,1,84.41003840332031,9.962175,27.79873,304.8,0.0,310.0,69.0,-13.5,501901980.0,501901980.0,0.0
584455,2024-08-15 02:00:00,20240815T02.nc,19,565.1678,1,172.26314106445315,20.330706,27.79873,304.8,0.0,360.0,43.0,9.75,739081800.0,739081800.0,0.0
408903,2024-06-07 21:00:00,20240607T21.nc,31,20225.959,34,12329.744596875022,149.80699,194.59114,609.600000000001,152.40000000000057,335.0,39.659115,-34.14053,746411970.0,1631671900.0,240602850.0
1365429,2024-12-28 21:00:00,20241228T21.nc,71,1871.5752,3,570.45611953125,44.884148,55.59746,304.8,0.0,290.0,36.16649,-27.333242,1031760200.0,1600255900.0,403913150.0
670547,2024-09-11 16:00:00,20240911T16.nc,174,48315.77,91,58906.586212500064,248.3368,277.98734,1219.2000000000014,340.77675977096834,345.0,46.592426,24.191238,762397630.0,1107752200.0,158646290.0
434351,2024-06-16 13:00:00,20240616T13.nc,113,15122.021,57,9218.384296874989,105.007126,138.99367,609.5999999999992,152.39999999999964,295.0,69.9158,-30.514807,623846000.0,906264700.0,100075150.0
571433,2024-08-09 10:00:00,20240809T10.nc,20,1179.6055,2,359.543746875,42.433792,27.79873,304.8,0.0,430.0,40.25,-80.12499,512839550.0,525539620.0,12700080.0
1171634,2024-11-28 03:00:00,20241128T03.nc,317,841.76086,2,256.56871142578126,30.280544,27.79873,304.8,0.0,300.0,57.000004,-15.125001,553757760.0,606138560.0,52380800.0
353302,2024-05-21 12:00:00,20240521T12.nc,82,527.02747,1,160.63797158203127,18.958689,27.79873,304.8,0.0,360.0,47.0,23.499998,716653800.0,716653800.0,0.0
751525,2024-09-22 16:00:00,20240922T16.nc,335,1187794.1,5244,2896317.1944000004,1211.707,972.9557,2438.4000000000005,698.3845359112703,355.0,72.75124,-49.883247,1016872000.0,2524258800.0,447539520.0
174918,2024-03-14 01:00:00,20240314T01.nc,22,580.99884,1,177.08844653320313,20.900194,27.79873,304.8,0.0,280.0,41.25,33.75,532447520.0,532447520.0,0.0
191861,2024-03-21 14:00:00,20240321T14.nc,36,2435.791,4,742.4291015625,43.811657,83.396194,304.8,0.0,330.0,37.999573,-45.875214,525086720.0,531540400.0,4813598.0
952882,2024-10-23 12:00:00,20241023T12.nc,109,1034.1674,2,315.21421083984376,37.20196,27.79873,304.8,0.0,370.0,48.0,-11.625,798152200.0,955140500.0,156988290.0
598242,2024-08-20 07:00:00,20240820T07.nc,88,380.43945,2,115.9579453125,13.685497,27.79873,304.8,0.0,300.0,75.75,25.874998,547721660.0,575616200.0,27894544.0
1126422,2024-11-21 08:00:00,20241121T08.nc,83,574.2796,1,175.04042270507813,20.658485,27.79873,304.8,0.0,330.0,42.0,19.999998,523644450.0,523644450.0,0.0
339007,2024-05-17 09:00:00,20240517T09.nc,56,1608.0017,3,490.1189208984375,38.56321,55.59746,304.8,0.0,330.0,46.08308,-41.66654,550694000.0,563303700.0,10261019.0
1346757,2024-12-26 02:00:00,20241226T02.nc,48,638.7633,1,194.69505556640627,22.978148,27.79873,304.8,0.0,330.0,34.25,-28.499998,666240060.0,666240060.0,0.0
672668,2024-09-11 20:00:00,20240911T20.nc,168,26274.674,53,32034.08233124999,71.362724,444.7797,1219.1999999999996,340.77675977096794,335.0,50.075294,21.114515,1092137100.0,1983141800.0,365018300.0
1364567,2024-12-28 20:00:00,20241228T20.nc,120,596.2879,1,181.74855278320317,21.450186,27.79873,304.8,0.0,290.0,39.5,-48.749996,623604030.0,623604030.0,0.0
1313534,2024-12-20 17:00:00,20241220T17.nc,80,591.97577,1,180.43421440429688,21.295065,27.79873,304.8,0.0,320.0,40.0,-63.749996,1114890200.0,1114890200.0,0.0
321074,2024-05-11 04:00:00,20240511T04.nc,52,569.7454,1,173.65840473632815,20.495375,27.79873,304.8,0.0,330.0,42.5,31.999998,1127702900.0,1127702900.0,0.0
488663,2024-07-08 22:00:00,20240708T22.nc,43,514.573,1,156.8418498046875,18.510666,27.79873,304.8,0.0,330.0,48.25,-85.49999,948668700.0,948668700.0,0.0
355058,2024-05-21 16:00:00,20240521T16.nc,179,473.10278,1,144.2017283203125,17.018862,27.79873,304.8,0.0,330.0,52.25,14.499999,581186050.0,581186050.0,0.0
399426,2024-06-04 16:00:00,20240604T16.nc,130,19139.352,42,11667.34871250002,81.97775,222.38985,609.600000000001,152.40000000000057,335.0,53.85754,-78.21014,610678300.0,791850400.0,77498536.0
190396,2024-03-20 18:00:00,20240320T18.nc,86,911.1686,2,277.7241829101563,16.388857,55.59746,304.8,0.0,330.0,53.874626,-19.749998,568680200.0,625579650.0,56899424.0
791344,2024-09-27 13:00:00,20240927T13.nc,178,1021.5748,2,311.37600791015626,18.374645,55.59746,304.8,0.0,300.0,48.62469,-3.9999998,834640640.0,1077023600.0,242382940.0
386218,2024-05-31 07:00:00,20240531T07.nc,49,3235.3665,6,986.1396955078126,38.7959,83.396194,304.8,0.0,370.0,45.749256,-52.125,544102400.0,560471200.0,10594719.0
307523,2024-05-07 05:00:00,20240507T05.nc,97,6552.4116,13,1997.1750621093752,72.53013,138.99367,304.8,0.0,360.0,49.286346,-24.346128,594186400.0,690111200.0,62530664.0
548679,2024-07-31 18:00:00,20240731T18.nc,61,972.63916,2,296.460416015625,34.988617,27.79873,304.8,0.0,360.0,51.0,7.3749995,809598100.0,1011837630.0,202239580.0
1332064,2024-12-24 02:00:00,20241224T02.nc,202,962.12067,2,293.2543791503906,34.610237,27.79873,304.8,0.0,390.0,51.5,-16.124998,609837200.0,687491300.0,77654140.0
1189190,2024-11-30 12:00:00,20241130T12.nc,174,569.7454,1,173.65840473632815,20.495375,27.79873,304.8,0.0,280.0,42.5,20.499998,522103780.0,522103780.0,0.0
190599,2024-03-20 19:00:00,20240320T19.nc,27,10079.402,16,3072.201834375,90.651,194.59114,304.8,0.0,370.0,35.3885,-34.24947,684280200.0,874769600.0,117601850.0
656326,2024-09-09 21:00:00,20240909T21.nc,278,528.60547,2,161.118946875,19.015453,27.79873,304.8,0.0,290.0,70.0,-79.87499,522270720.0,541711900.0,19441136.0
811082,2024-09-30 14:00:00,20240930T14.nc,147,494.13892,1,150.6135416015625,17.77559,27.79873,304.8,0.0,310.0,50.25,26.499998,540657340.0,540657340.0,0.0
1035285,2024-11-07 20:00:00,20241107T20.nc,172,499.3049,1,152.1881338623047,17.96143,27.79873,304.8,0.0,280.0,49.75,-45.0,545611700.0,545611700.0,0.0
591955,2024-08-17 23:00:00,20240817T23.nc,5,3860.783,6,1176.7666458984377,46.29524,111.19492,304.8,0.0,400.0,33.624336,-66.166664,579746900.0,685909000.0,72975810.0
