date,fir_code,fir_name,big_hit_count
2019-03-07,EPWW,Warszawa FIR,19
2019-03-07,ESAA,Sweden FIR,27
2019-03-07,EVRR,Riga FIR,5
2019-03-07,EYVL,Vilnius FIR,5
2019-03-07,GCCC,Canarias FIR,2
2019-03-07,GMMM,Casablanca FIR,0
2019-03-07,LAAA,Tirana FIR,0
2019-03-07,LBSR,Sofia FIR,13
2019-03-07,LDZO,Zagreb FIR,3
2019-03-07,LECB,Barcelona FIR,17
2019-03-07,LECM,Madrid FIR,28
2019-03-07,LFBB,Bordeaux FIR,0
2019-03-07,LFEE,Reims FIR,5
2019-03-07,LFFF,Paris FIR,59
2019-03-07,LFMM,Marseille FIR,9
2019-03-07,LFRR,Brest FIR,0
2019-03-07,LGGG,Athinai FIR,29
2019-03-07,LHCC,Budapest FIR,12
2019-03-07,LIBB,Brindisi FIR,1
2019-03-07,LIMM,Milano FIR,45
2019-03-07,LIRR,Roma FIR,42
2019-03-07,LJLA,Ljubljana FIR,1
2019-03-07,LKAA,Praha FIR,16
2019-03-07,LMMM,Malta FIR,1
2019-03-07,LOVV,Wien FIR,27
2019-03-07,LPPC,Lisboa FIR,10
2019-03-07,LPPO,Santa Maria FIR,1
2019-03-07,LQSB,Sarajevo FIR,0
2019-03-07,LRBB,Bucarest FIR,11
2019-03-07,LSAS,Switzerland FIR,35
2019-03-07,LUUU,Chisinau FIR,2
2019-03-07,LWSS,Skopje FIR,1
2019-03-07,LYBA,Beograd FIR,1
2019-03-07,LZBB,Bratislava  FIR,0
2019-03-07,UKBV,Kiev FIR,12
2019-03-07,UKDV,Dnipro FIR,1
2019-03-07,UKLV,Lvov FIR,0
2019-03-07,ULLL,Sankt-Peterburg FIR,8
2019-03-07,UMKK,Kaliningrad FIR,0
2019-03-07,UMMV,Minsk FIR,0
2019-03-07,UNKL,Krasnoyarsk FIR,0
2019-03-07,UNNT,Novosibirsk FIR,2
2019-03-07,URRV,Rostov-Na-Donu FIR,0
2019-03-07,USSV,Yekaterinburg FIR,0
2019-03-07,UUWV,Moscow FIR,67
2019-03-08,BIRD,Reykjavik FIR,0
2019-03-08,EBBU,Brussels FIR,21
2019-03-08,EDGG,Langen FIR,103
2019-03-08,EDMM,Munchen FIR,38
2019-03-08,EDWW,Bremen FIR,18
2019-03-08,EETT,Tallinn FIR,4
2019-03-08,EFIN,Helsinki FIR,6
2019-03-08,EGPX,Scottish FIR,5
2019-03-08,EGTT,London FIR,117
2019-03-08,EHAA,Amsterdam FIR,50
2019-03-08,EISN,Shannon FIR,3
2019-03-08,EKDK,Copenhagen FIR,19
2019-03-08,ENOB,Bodo Oceanic FIR,0
2019-03-08,ENOR,Polaris FIR,6
2019-03-08,EPWW,Warszawa FIR,18
2019-03-08,ESAA,Sweden FIR,8
2019-03-08,EVRR,Riga FIR,2
2019-03-08,EYVL,Vilnius FIR,1
2019-03-08,GCCC,Canarias FIR,14
2019-03-08,GMMM,Casablanca FIR,0
2019-03-08,LAAA,Tirana FIR,1
2019-03-08,LBSR,Sofia FIR,8
2019-03-08,LDZO,Zagreb FIR,1
2019-03-08,LECB,Barcelona FIR,14
2019-03-08,LECM,Madrid FIR,26
2019-03-08,LFBB,Bordeaux FIR,3
2019-03-08,LFEE,Reims FIR,3
2019-03-08,LFFF,Paris FIR,54
2019-03-08,LFMM,Marseille FIR,8
2019-03-08,LFRR,Brest FIR,0
2019-03-08,LGGG,Athinai FIR,52
2019-03-08,LHCC,Budapest FIR,6
2019-03-08,LIBB,Brindisi FIR,2
2019-03-08,LIMM,Milano FIR,31
2019-03-08,LIRR,Roma FIR,27
2019-03-08,LJLA,Ljubljana FIR,1
2019-03-08,LKAA,Praha FIR,9
2019-03-08,LMMM,Malta FIR,5
2019-03-08,LOVV,Wien FIR,17
2019-03-08,LPPC,Lisboa FIR,16
2019-03-08,LPPO,Santa Maria FIR,1
2019-03-08,LQSB,Sarajevo FIR,0
2019-03-08,LRBB,Bucarest FIR,23
2019-03-08,LSAS,Switzerland FIR,25
2019-03-08,LUUU,Chisinau FIR,4
2019-03-08,LWSS,Skopje FIR,4
2019-03-08,LYBA,Beograd FIR,3
2019-03-08,LZBB,Bratislava  FIR,4
2019-03-08,UKBV,Kiev FIR,10
2019-03-08,UKDV,Dnipro FIR,1
2019-03-08,UKLV,Lvov FIR,0
2019-03-08,UKOV,Odessa FIR,0
2019-03-08,ULLL,Sankt-Peterburg FIR,0
2019-03-08,UMKK,Kaliningrad FIR,0
2019-03-08,UMMV,Minsk FIR,0
2019-03-08,UNNT,Novosibirsk FIR,1
2019-03-08,URRV,Rostov-Na-Donu FIR,0
2019-03-08,USSV,Yekaterinburg FIR,1
2019-03-08,UUWV,Moscow FIR,4
2019-03-08,UWWW,Samara FIR,1
2019-03-09,BIRD,Reykjavik FIR,4
2019-03-09,EBBU,Brussels FIR,84
2019-03-09,EDGG,Langen FIR,185
2019-03-09,EDMM,Munchen FIR,57
2019-03-09,EDWW,Bremen FIR,53
2019-03-09,EETT,Tallinn FIR,1
2019-03-09,EFIN,Helsinki FIR,19
2019-03-09,EGPX,Scottish FIR,36
2019-03-09,EGTT,London FIR,374
2019-03-09,EHAA,Amsterdam FIR,102
2019-03-09,EISN,Shannon FIR,35
2019-03-09,EKDK,Copenhagen FIR,32
2019-03-09,ENOB,Bodo Oceanic FIR,0
2019-03-09,ENOR,Polaris FIR,33
2019-03-09,EPWW,Warszawa FIR,22
2019-03-09,ESAA,Sweden FIR,27
2019-03-09,EVRR,Riga FIR,2
2019-03-09,EYVL,Vilnius FIR,4
2019-03-09,GCCC,Canarias FIR,270
2019-03-09,GMMM,Casablanca FIR,0
2019-03-09,LAAA,Tirana FIR,1
2019-03-09,LBSR,Sofia FIR,4
2019-03-09,LDZO,Zagreb FIR,3
2019-03-09,LECB,Barcelona FIR,136
2019-03-09,LECM,Madrid FIR,210
2019-03-09,LFBB,Bordeaux FIR,6
2019-03-09,LFEE,Reims FIR,12
2019-03-09,LFFF,Paris FIR,178
2019-03-09,LFMM,Marseille FIR,19
2019-03-09,LFRR,Brest FIR,6
2019-03-09,LGGG,Athinai FIR,13
2019-03-09,LHCC,Budapest FIR,6
2019-03-09,LIBB,Brindisi FIR,2
2019-03-09,LIMM,Milano FIR,52
2019-03-09,LIRR,Roma FIR,54
2019-03-09,LJLA,Ljubljana FIR,0
2019-03-09,LKAA,Praha FIR,5
2019-03-09,LMMM,Malta FIR,4
2019-03-09,LOVV,Wien FIR,25
2019-03-09,LPPC,Lisboa FIR,156
2019-03-09,LPPO,Santa Maria FIR,2
2019-03-09,LQSB,Sarajevo FIR,0
2019-03-09,LRBB,Bucarest FIR,16
2019-03-09,LSAS,Switzerland FIR,46
2019-03-09,LUUU,Chisinau FIR,2
2019-03-09,LWSS,Skopje FIR,1
2019-03-09,LYBA,Beograd FIR,0
2019-03-09,LZBB,Bratislava  FIR,1
2019-03-09,UKBV,Kiev FIR,2
2019-03-09,UKDV,Dnipro FIR,0
2019-03-09,UKLV,Lvov FIR,0
2019-03-09,UKOV,Odessa FIR,0
2019-03-09,ULLL,Sankt-Peterburg FIR,2
2019-03-09,UMMV,Minsk FIR,0
2019-03-09,UNNT,Novosibirsk FIR,2
2019-03-09,URRV,Rostov-Na-Donu FIR,1
2019-03-09,USSV,Yekaterinburg FIR,0
2019-03-09,UUWV,Moscow FIR,10
2019-03-09,UWWW,Samara FIR,0
2019-03-10,BIRD,Reykjavik FIR,11
2019-03-10,EBBU,Brussels FIR,22
2019-03-10,EDGG,Langen FIR,73
2019-03-10,EDMM,Munchen FIR,27
2019-03-10,EDWW,Bremen FIR,9
2019-03-10,EETT,Tallinn FIR,0
2019-03-10,EFIN,Helsinki FIR,2
2019-03-10,EGPX,Scottish FIR,1
2019-03-10,EGTT,London FIR,98
2019-03-10,EHAA,Amsterdam FIR,45
2019-03-10,EISN,Shannon FIR,8
2019-03-10,EKDK,Copenhagen FIR,11
2019-03-10,ENOB,Bodo Oceanic FIR,0
2019-03-10,ENOR,Polaris FIR,3
2019-03-10,EPWW,Warszawa FIR,4
2019-03-10,ESAA,Sweden FIR,6
2019-03-10,EVRR,Riga FIR,1
2019-03-10,EYVL,Vilnius FIR,0
2019-03-10,GCCC,Canarias FIR,13
2019-03-10,GMMM,Casablanca FIR,0
2019-03-10,LAAA,Tirana FIR,1
2019-03-10,LBSR,Sofia FIR,4
2019-03-10,LDZO,Zagreb FIR,0
2019-03-10,LECB,Barcelona FIR,23
2019-03-10,LECM,Madrid FIR,36
2019-03-10,LFBB,Bordeaux FIR,0
2019-03-10,LFEE,Reims FIR,4
2019-03-10,LFFF,Paris FIR,59
2019-03-10,LFMM,Marseille FIR,5
2019-03-10,LFRR,Brest FIR,0
2019-03-10,LGGG,Athinai FIR,7
2019-03-10,LHCC,Budapest FIR,7
2019-03-10,LIBB,Brindisi FIR,3
2019-03-10,LIMM,Milano FIR,36
2019-03-10,LIRR,Roma FIR,28
2019-03-10,LJLA,Ljubljana FIR,0
2019-03-10,LKAA,Praha FIR,2
2019-03-10,LMMM,Malta FIR,0
2019-03-10,LOVV,Wien FIR,12
2019-03-10,LPPC,Lisboa FIR,11
2019-03-10,LPPO,Santa Maria FIR,0
2019-03-10,LQSB,Sarajevo FIR,0
2019-03-10,LRBB,Bucarest FIR,6
2019-03-10,LSAS,Switzerland FIR,24
2019-03-10,LUUU,Chisinau FIR,0
2019-03-10,LWSS,Skopje FIR,1
2019-03-10,LYBA,Beograd FIR,1
2019-03-10,LZBB,Bratislava  FIR,1
2019-03-10,UKBV,Kiev FIR,1
2019-03-10,UKDV,Dnipro FIR,0
2019-03-10,UKLV,Lvov FIR,0
2019-03-10,UKOV,Odessa FIR,0
2019-03-10,ULLL,Sankt-Peterburg FIR,0
2019-03-10,UMKK,Kaliningrad FIR,0
2019-03-10,UMMV,Minsk FIR,0
2019-03-10,UNNT,Novosibirsk FIR,1
2019-03-10,URRV,Rostov-Na-Donu FIR,0
2019-03-10,USSV,Yekaterinburg FIR,0
2019-03-10,UUWV,Moscow FIR,3
2019-03-10,UWWW,Samara FIR,0
2019-03-11,BIRD,Reykjavik FIR,4
2019-03-11,EBBU,Brussels FIR,8
2019-03-11,EDGG,Langen FIR,64
2019-03-11,EDMM,Munchen FIR,18
2019-03-11,EDWW,Bremen FIR,7
2019-03-11,EETT,Tallinn FIR,0
2019-03-11,EFIN,Helsinki FIR,3
2019-03-11,EGPX,Scottish FIR,9
2019-03-11,EGTT,London FIR,118
2019-03-11,EHAA,Amsterdam FIR,28
2019-03-11,EISN,Shannon FIR,4
2019-03-11,EKDK,Copenhagen FIR,5
2019-03-11,ENOB,Bodo Oceanic FIR,0
2019-03-11,ENOR,Polaris FIR,5
2019-03-11,EPWW,Warszawa FIR,7
2019-03-11,ESAA,Sweden FIR,1
2019-03-11,EVRR,Riga FIR,2
2019-03-11,EYVL,Vilnius FIR,1
2019-03-11,GCCC,Canarias FIR,37
2019-03-11,GMMM,Casablanca FIR,0
2019-03-11,LAAA,Tirana FIR,0
2019-03-11,LBSR,Sofia FIR,2
2019-03-11,LDZO,Zagreb FIR,2
2019-03-11,LECB,Barcelona FIR,10
2019-03-11,LECM,Madrid FIR,29
2019-03-11,LFBB,Bordeaux FIR,0
2019-03-11,LFEE,Reims FIR,0
2019-03-11,LFFF,Paris FIR,47
2019-03-11,LFMM,Marseille FIR,3
2019-03-11,LFRR,Brest FIR,0
2019-03-11,LGGG,Athinai FIR,17
2019-03-11,LHCC,Budapest FIR,3
2019-03-11,LIBB,Brindisi FIR,3
2019-03-11,LIMM,Milano FIR,26
2019-03-11,LIRR,Roma FIR,9
2019-03-11,LJLA,Ljubljana FIR,1
2019-03-11,LKAA,Praha FIR,4
2019-03-11,LMMM,Malta FIR,0
2019-03-11,LOVV,Wien FIR,4
2019-03-11,LPPC,Lisboa FIR,14
2019-03-11,LPPO,Santa Maria FIR,1
2019-03-11,LQSB,Sarajevo FIR,0
2019-03-11,LRBB,Bucarest FIR,1
2019-03-11,LSAS,Switzerland FIR,22
2019-03-11,LUUU,Chisinau FIR,0
2019-03-11,LWSS,Skopje FIR,0
2019-03-11,LYBA,Beograd FIR,0
2019-03-11,LZBB,Bratislava  FIR,0
2019-03-11,UKBV,Kiev FIR,0
2019-03-11,UKDV,Dnipro FIR,0
2019-03-11,UKLV,Lvov FIR,0
2019-03-11,UKOV,Odessa FIR,0
2019-03-11,ULLL,Sankt-Peterburg FIR,0
2019-03-11,UMKK,Kaliningrad FIR,0
2019-03-11,UMMV,Minsk FIR,0
2019-03-11,UNNT,Novosibirsk FIR,0
2019-03-11,URRV,Rostov-Na-Donu FIR,0
2019-03-11,USSV,Yekaterinburg FIR,0
2019-03-11,UUWV,Moscow FIR,1
2019-03-11,UWWW,Samara FIR,0
2019-03-12,BIRD,Reykjavik FIR,6
2019-03-12,EBBU,Brussels FIR,24
2019-03-12,EDGG,Langen FIR,66
2019-03-12,EDMM,Munchen FIR,25
2019-03-12,EDWW,Bremen FIR,17
2019-03-12,EETT,Tallinn FIR,0
2019-03-12,EFIN,Helsinki FIR,15
2019-03-12,EGPX,Scottish FIR,4
2019-03-12,EGTT,London FIR,129
2019-03-12,EHAA,Amsterdam FIR,28
2019-03-12,EISN,Shannon FIR,6
2019-03-12,EKDK,Copenhagen FIR,14
2019-03-12,ENOB,Bodo Oceanic FIR,1
2019-03-12,ENOR,Polaris FIR,8
2019-03-12,EPWW,Warszawa FIR,6
2019-03-12,ESAA,Sweden FIR,5
2019-03-12,EVRR,Riga FIR,1
2019-03-12,EYVL,Vilnius FIR,1
2019-03-12,GCCC,Canarias FIR,22
2019-03-12,GMMM,Casablanca FIR,0
2019-03-12,LAAA,Tirana FIR,1
2019-03-12,LBSR,Sofia FIR,1
2019-03-12,LDZO,Zagreb FIR,1
2019-03-12,LECB,Barcelona FIR,21
2019-03-12,LECM,Madrid FIR,60
2019-03-12,LFBB,Bordeaux FIR,4
2019-03-12,LFEE,Reims FIR,2
2019-03-12,LFFF,Paris FIR,65
2019-03-12,LFMM,Marseille FIR,4
2019-03-12,LFRR,Brest FIR,0
2019-03-12,LGGG,Athinai FIR,7
2019-03-12,LHCC,Budapest FIR,4
2019-03-12,LIBB,Brindisi FIR,0
2019-03-12,LIMM,Milano FIR,15
2019-03-12,LIRR,Roma FIR,20
2019-03-12,LJLA,Ljubljana FIR,0
2019-03-12,LKAA,Praha FIR,2
2019-03-12,LMMM,Malta FIR,0
2019-03-12,LOVV,Wien FIR,7
2019-03-12,LPPC,Lisboa FIR,20
2019-03-12,LPPO,Santa Maria FIR,1
2019-03-12,LQSB,Sarajevo FIR,0
2019-03-12,LRBB,Bucarest FIR,5
2019-03-12,LSAS,Switzerland FIR,20
2019-03-12,LUUU,Chisinau FIR,1
2019-03-12,LWSS,Skopje FIR,1
2019-03-12,LYBA,Beograd FIR,0
2019-03-12,LZBB,Bratislava  FIR,0
2019-03-12,UKBV,Kiev FIR,0
2019-03-12,UKDV,Dnipro FIR,0
2019-03-12,UKLV,Lvov FIR,0
2019-03-12,UKOV,Odessa FIR,0
2019-03-12,ULLL,Sankt-Peterburg FIR,1
2019-03-12,UMKK,Kaliningrad FIR,0
2019-03-12,UMMV,Minsk FIR,0
2019-03-12,UNNT,Novosibirsk FIR,0
2019-03-12,USSV,Yekaterinburg FIR,0
2019-03-12,UUWV,Moscow FIR,3
2019-03-12,UWWW,Samara FIR,0
2019-03-13,BIRD,Reykjavik FIR,1
2019-03-13,EBBU,Brussels FIR,23
2019-03-13,EDGG,Langen FIR,108
2019-03-13,EDMM,Munchen FIR,34
2019-03-13,EDWW,Bremen FIR,12
2019-03-13,EETT,Tallinn FIR,6
2019-03-13,EFIN,Helsinki FIR,29
2019-03-13,EGPX,Scottish FIR,2
2019-03-13,EGTT,London FIR,163
2019-03-13,EHAA,Amsterdam FIR,46
2019-03-13,EISN,Shannon FIR,22
2019-03-13,EKDK,Copenhagen FIR,11
2019-03-13,ENOB,Bodo Oceanic FIR,0
2019-03-13,ENOR,Polaris FIR,19
2019-03-13,EPWW,Warszawa FIR,17
2019-03-13,ESAA,Sweden FIR,21
2019-03-13,EVRR,Riga FIR,2
2019-03-13,EYVL,Vilnius FIR,3
2019-03-13,GCCC,Canarias FIR,11
2019-03-13,GMMM,Casablanca FIR,0
2019-03-13,LAAA,Tirana FIR,0
2019-03-13,LBSR,Sofia FIR,9
2019-03-13,LDZO,Zagreb FIR,1
2019-03-13,LECB,Barcelona FIR,13
2019-03-13,LECM,Madrid FIR,32
2019-03-13,LFBB,Bordeaux FIR,0
2019-03-13,LFEE,Reims FIR,0
2019-03-13,LFFF,Paris FIR,64
2019-03-13,LFMM,Marseille FIR,1
2019-03-13,LFRR,Brest FIR,0
2019-03-13,LGGG,Athinai FIR,18
2019-03-13,LHCC,Budapest FIR,2
2019-03-13,LIBB,Brindisi FIR,1
2019-03-13,LIMM,Milano FIR,34
2019-03-13,LIRR,Roma FIR,26
2019-03-13,LJLA,Ljubljana FIR,1
2019-03-13,LKAA,Praha FIR,11
2019-03-13,LMMM,Malta FIR,0
2019-03-13,LOVV,Wien FIR,14
2019-03-13,LPPC,Lisboa FIR,8
2019-03-13,LPPO,Santa Maria FIR,0
2019-03-13,LQSB,Sarajevo FIR,0
2019-03-13,LRBB,Bucarest FIR,16
2019-03-13,LSAS,Switzerland FIR,32
2019-03-13,LUUU,Chisinau FIR,1
2019-03-13,LWSS,Skopje FIR,3
2019-03-13,LYBA,Beograd FIR,0
2019-03-13,LZBB,Bratislava  FIR,2
2019-03-13,UKBV,Kiev FIR,4
2019-03-13,UKDV,Dnipro FIR,2
2019-03-13,UKLV,Lvov FIR,0
2019-03-13,UKOV,Odessa FIR,0
2019-03-13,ULLL,Sankt-Peterburg FIR,6
2019-03-13,UMKK,Kaliningrad FIR,0
2019-03-13,UMMV,Minsk FIR,1
2019-03-13,URRV,Rostov-Na-Donu FIR,0
2019-03-13,USSV,Yekaterinburg FIR,0
2019-03-13,UUWV,Moscow FIR,48
2019-03-13,UWWW,Samara FIR,0
2019-03-14,BIRD,Reykjavik FIR,4
2019-03-14,EBBU,Brussels FIR,21
2019-03-14,EDGG,Langen FIR,79
2019-03-14,EDMM,Munchen FIR,25
2019-03-14,EDWW,Bremen FIR,4
2019-03-14,EETT,Tallinn FIR,1
2019-03-14,EFIN,Helsinki FIR,19
2019-03-14,EGPX,Scottish FIR,11
2019-03-14,EGTT,London FIR,195
2019-03-14,EHAA,Amsterdam FIR,41
2019-03-14,EISN,Shannon FIR,25
2019-03-14,EKDK,Copenhagen FIR,12
2019-03-14,ENOB,Bodo Oceanic FIR,0
2019-03-14,ENOR,Polaris FIR,6
2019-03-14,EPWW,Warszawa FIR,3
2019-03-14,ESAA,Sweden FIR,8
2019-03-14,EVRR,Riga FIR,3
2019-03-14,EYVL,Vilnius FIR,3
2019-03-14,GCCC,Canarias FIR,21
2019-03-14,GMMM,Casablanca FIR,0
2019-03-14,LAAA,Tirana FIR,0
2019-03-14,LBSR,Sofia FIR,1
2019-03-14,LDZO,Zagreb FIR,1
2019-03-14,LECB,Barcelona FIR,32
2019-03-14,LECM,Madrid FIR,34
2019-03-14,LFBB,Bordeaux FIR,1
2019-03-14,LFEE,Reims FIR,4
2019-03-14,LFFF,Paris FIR,71
2019-03-14,LFMM,Marseille FIR,7
2019-03-14,LFRR,Brest FIR,0
2019-03-14,LGGG,Athinai FIR,5
2019-03-14,LHCC,Budapest FIR,2
2019-03-14,LIBB,Brindisi FIR,1
2019-03-14,LIMM,Milano FIR,22
2019-03-14,LIRR,Roma FIR,16
2019-03-14,LJLA,Ljubljana FIR,1
2019-03-14,LKAA,Praha FIR,4
2019-03-14,LMMM,Malta FIR,0
2019-03-14,LOVV,Wien FIR,2
2019-03-14,LPPC,Lisboa FIR,21
2019-03-14,LPPO,Santa Maria FIR,0
2019-03-14,LQSB,Sarajevo FIR,0
2019-03-14,LRBB,Bucarest FIR,1
2019-03-14,LSAS,Switzerland FIR,34
2019-03-14,LUUU,Chisinau FIR,0
2019-03-14,LWSS,Skopje FIR,0
2019-03-14,LYBA,Beograd FIR,0
2019-03-14,LZBB,Bratislava  FIR,0
2019-03-14,UKBV,Kiev FIR,0
2019-03-14,UKDV,Dnipro FIR,0
2019-03-14,UKLV,Lvov FIR,0
2019-03-14,UKOV,Odessa FIR,0
2019-03-14,ULLL,Sankt-Peterburg FIR,0
2019-03-14,UMKK,Kaliningrad FIR,0
2019-03-14,UMMV,Minsk FIR,0
2019-03-14,UNNT,Novosibirsk FIR,2
2019-03-14,URRV,Rostov-Na-Donu FIR,0
2019-03-14,USSV,Yekaterinburg FIR,0
2019-03-14,UUWV,Moscow FIR,51
2019-03-15,BIRD,Reykjavik FIR,7
2019-03-15,EBBU,Brussels FIR,34
2019-03-15,EDGG,Langen FIR,141
2019-03-15,EDMM,Munchen FIR,52
2019-03-15,EDWW,Bremen FIR,49
2019-03-15,EETT,Tallinn FIR,1
2019-03-15,EFIN,Helsinki FIR,22
2019-03-15,EGPX,Scottish FIR,61
2019-03-15,EGTT,London FIR,422
2019-03-15,EHAA,Amsterdam FIR,65
2019-03-15,EISN,Shannon FIR,85
2019-03-15,EKDK,Copenhagen FIR,29
2019-03-15,ENOB,Bodo Oceanic FIR,0
2019-03-15,ENOR,Polaris FIR,22
2019-03-15,EPWW,Warszawa FIR,45
2019-03-15,ESAA,Sweden FIR,24
2019-03-15,EVRR,Riga FIR,4
2019-03-15,EYVL,Vilnius FIR,3
2019-03-15,GCCC,Canarias FIR,54
2019-03-15,GMMM,Casablanca FIR,0
2019-03-15,LAAA,Tirana FIR,0
2019-03-15,LBSR,Sofia FIR,8
2019-03-15,LDZO,Zagreb FIR,1
2019-03-15,LECB,Barcelona FIR,43
2019-03-15,LECM,Madrid FIR,53
2019-03-15,LFBB,Bordeaux FIR,5
2019-03-15,LFEE,Reims FIR,4
2019-03-15,LFFF,Paris FIR,124
2019-03-15,LFMM,Marseille FIR,10
2019-03-15,LFRR,Brest FIR,2
2019-03-15,LGGG,Athinai FIR,10
2019-03-15,LHCC,Budapest FIR,18
2019-03-15,LIBB,Brindisi FIR,1
2019-03-15,LIMM,Milano FIR,37
2019-03-15,LIRR,Roma FIR,17
2019-03-15,LJLA,Ljubljana FIR,0
2019-03-15,LKAA,Praha FIR,19
2019-03-15,LMMM,Malta FIR,2
2019-03-15,LOVV,Wien FIR,16
2019-03-15,LPPC,Lisboa FIR,32
2019-03-15,LPPO,Santa Maria FIR,0
2019-03-15,LQSB,Sarajevo FIR,0
2019-03-15,LRBB,Bucarest FIR,16
2019-03-15,LSAS,Switzerland FIR,41
2019-03-15,LUUU,Chisinau FIR,1
2019-03-15,LWSS,Skopje FIR,0
2019-03-15,LYBA,Beograd FIR,0
2019-03-15,LZBB,Bratislava  FIR,4
2019-03-15,UKBV,Kiev FIR,3
2019-03-15,UKDV,Dnipro FIR,0
2019-03-15,UKLV,Lvov FIR,0
2019-03-15,UKOV,Odessa FIR,0
2019-03-15,ULLL,Sankt-Peterburg FIR,2
2019-03-15,UMKK,Kaliningrad FIR,0
2019-03-15,UMMV,Minsk FIR,0
2019-03-15,UNNT,Novosibirsk FIR,0
2019-03-15,URRV,Rostov-Na-Donu FIR,0
2019-03-15,USSV,Yekaterinburg FIR,0
2019-03-15,UUWV,Moscow FIR,18
2019-03-15,UWWW,Samara FIR,0
2019-03-16,BIRD,Reykjavik FIR,8
2019-03-16,EBBU,Brussels FIR,21
2019-03-16,EDGG,Langen FIR,94
2019-03-16,EDMM,Munchen FIR,45
2019-03-16,EDWW,Bremen FIR,19
2019-03-16,EETT,Tallinn FIR,0
2019-03-16,EFIN,Helsinki FIR,14
2019-03-16,EGPX,Scottish FIR,27
2019-03-16,EGTT,London FIR,215
2019-03-16,EHAA,Amsterdam FIR,48
2019-03-16,EISN,Shannon FIR,18
2019-03-16,EKDK,Copenhagen FIR,20
2019-03-16,ENOB,Bodo Oceanic FIR,0
2019-03-16,ENOR,Polaris FIR,14
2019-03-16,EPWW,Warszawa FIR,18
2019-03-16,ESAA,Sweden FIR,12
2019-03-16,EVRR,Riga FIR,2
2019-03-16,EYVL,Vilnius FIR,1
2019-03-16,GCCC,Canarias FIR,58
2019-03-16,GMMM,Casablanca FIR,0
2019-03-16,LAAA,Tirana FIR,0
2019-03-16,LBSR,Sofia FIR,4
2019-03-16,LDZO,Zagreb FIR,1
2019-03-16,LECB,Barcelona FIR,15
2019-03-16,LECM,Madrid FIR,45
2019-03-16,LFBB,Bordeaux FIR,2
2019-03-16,LFEE,Reims FIR,3
2019-03-16,LFFF,Paris FIR,64
2019-03-16,LFMM,Marseille FIR,2
2019-03-16,LFRR,Brest FIR,0
2019-03-16,LGGG,Athinai FIR,6
2019-03-16,LHCC,Budapest FIR,5
2019-03-16,LIBB,Brindisi FIR,0
2019-03-16,LIMM,Milano FIR,10
2019-03-16,LIRR,Roma FIR,10
2019-03-16,LJLA,Ljubljana FIR,0
2019-03-16,LKAA,Praha FIR,10
2019-03-16,LMMM,Malta FIR,1
2019-03-16,LOVV,Wien FIR,19
2019-03-16,LPPC,Lisboa FIR,13
2019-03-16,LPPO,Santa Maria FIR,0
2019-03-16,LQSB,Sarajevo FIR,0
2019-03-16,LRBB,Bucarest FIR,22
2019-03-16,LSAS,Switzerland FIR,11
2019-03-16,LUUU,Chisinau FIR,2
2019-03-16,LWSS,Skopje FIR,1
2019-03-16,LYBA,Beograd FIR,0
2019-03-16,LZBB,Bratislava  FIR,2
2019-03-16,UKBV,Kiev FIR,2
2019-03-16,UKDV,Dnipro FIR,0
2019-03-16,UKLV,Lvov FIR,0
2019-03-16,ULLL,Sankt-Peterburg FIR,1
2019-03-16,UMMV,Minsk FIR,0
2019-03-16,UNNT,Novosibirsk FIR,0
2019-03-16,URRV,Rostov-Na-Donu FIR,0
2019-03-16,USSV,Yekaterinburg FIR,0
2019-03-16,UUWV,Moscow FIR,7
2019-03-16,UWWW,Samara FIR,0
2019-03-17,BIRD,Reykjavik FIR,3
2019-03-17,EBBU,Brussels FIR,16
2019-03-17,EDGG,Langen FIR,101
2019-03-17,EDMM,Munchen FIR,34
2019-03-17,EDWW,Bremen FIR,40
2019-03-17,EETT,Tallinn FIR,2
2019-03-17,EFIN,Helsinki FIR,37
2019-03-17,EGPX,Scottish FIR,7
2019-03-17,EGTT,London FIR,130
2019-03-17,EHAA,Amsterdam FIR,36
2019-03-17,EISN,Shannon FIR,8
2019-03-17,EKDK,Copenhagen FIR,23
2019-03-17,ENOB,Bodo Oceanic FIR,0
2019-03-17,ENOR,Polaris FIR,9
2019-03-17,EPWW,Warszawa FIR,59
2019-03-17,ESAA,Sweden FIR,30
2019-03-17,EVRR,Riga FIR,5
2019-03-17,EYVL,Vilnius FIR,13
2019-03-17,GCCC,Canarias FIR,6
2019-03-17,GMMM,Casablanca FIR,0
2019-03-17,LAAA,Tirana FIR,0
2019-03-17,LBSR,Sofia FIR,3
2019-03-17,LDZO,Zagreb FIR,0
2019-03-17,LECB,Barcelona FIR,10
2019-03-17,LECM,Madrid FIR,30
2019-03-17,LFBB,Bordeaux FIR,0
2019-03-17,LFEE,Reims FIR,2
2019-03-17,LFFF,Paris FIR,64
2019-03-17,LFMM,Marseille FIR,5
2019-03-17,LFRR,Brest FIR,0
2019-03-17,LGGG,Athinai FIR,3
2019-03-17,LHCC,Budapest FIR,10
2019-03-17,LIBB,Brindisi FIR,0
2019-03-17,LIMM,Milano FIR,16
2019-03-17,LIRR,Roma FIR,20
2019-03-17,LJLA,Ljubljana FIR,0
2019-03-17,LKAA,Praha FIR,10
2019-03-17,LMMM,Malta FIR,1
2019-03-17,LOVV,Wien FIR,16
2019-03-17,LPPC,Lisboa FIR,11
